artist,title,lyric
  MAGO (마고)  ,42.195 (Feat. CHANGMO),짐을 싸고는 집을 나왔지 난 아빠의 기대와는 좀 맞지 않는거 같아서 첫 발걸음을 내딛는 순간 난 후회가 밀려와 얼마나 떨었는지도 몰라 헤어진 친구들 모두 헤어진 전 여친들도 모두 니들과 헤어진 이유를 증명하려고 나 이렇게 버티고 있어 저 멀리 멀리 날아가서 저 높이 높이 올라가서 그땐 지금처럼 너희를 모른척 하지 않을게 쉿 니들이 말하는 저기 저 트렌드 난 이모든걸 다 뛰어 넘지 니들이 말하는 저기 저 프레임 난 이모든걸 다 부숴 버리지 ay what’s up mago 니 친구 창모 출신은 bottom 현재는 top of the world 맛봐 천국의 타코 Ay listen 난 쉴새 없이 달려왔어 내 인생 증명된 놈이 축하해 네 탄생 mago 첫걸음은 누구나 떨리는 일 도전은 사막에 날 던지는 일 던져지든지 스스로 나를 던지든지 언젠간 하게돼 그게 니가 태어난 의미 걸음을 떼었다면 앞만 보고 가 옆에 남의 발자국이 남은 길을 걷지 마 이 사막은 길수도 있어 너무나 허나 지구속 모든것엔 끝이 존재하지 지구를 감싼 저 검은 우주도 끝이 있을거야 이 큰 우주속 먼지 같은 나는 달릴수밖에 결국 끝에 도달해 난 내이름 하나를 남기고 갈래 MAGO 니들이 말하는 저기 저 트렌드 난 이모든걸 다 뛰어 넘지 니들이 말하는 저기 저 프레임 난 이모든걸 다 부숴 버리지 힘들진 않냐는 가족의 걱정도 모두 다 break it break it 다 break it break it 외롭진 않냐는 친구의 걱정도 모두 다 break it break it 다 break it break it
  Cee Lo Green  ,Wildflower,All it takes is the moonlight And as long as the weathers fair Reacts through a river Romance by the evening air A fragrance on the flesh This is who she is don't apologize You are to awe her But you'll only have be beautiful in the beholder's eye Wonderful wildflower Open up let me see Ooh sexy hints in seasons Share your sunshine with me Oh the picture is perfect A keepsake 'cause the occasion's rare It's a poetry in motion I'm just proud to say that I was there To pull her out of the ground Standing out in the crowd oh my how she's grown Hold her with both my hands And put her right on the table when I get her home Wonderful wildflower Open up let me see Ooh sexy hints in seasons Share your sunshine with me Show those pretty colors baby Show them all to everyone Everybody's got a Little light under the sun Wonderful wildflower Open up let me see Ooh sexy hints in seasons Share your sunshine with me Wonderful wildflower Open up let me see Ooh sexy hints in seasons Share your sunshine with me
  Danger Incorporated  ,Lay Down,"One gang could run this city, one gang Nothing would move, without us allowing it to happen Because we got the streets suckas, can you dig it  Verse: Louie I- I- I'd fuck you girl, if you close your eyes He- He- is in the dark, all dressed in black You can't hurt me, but you can hurt my heart I'm wearing all white in the dark Baby lay down, would you just lay down"
  Izzy Bizu  ,What Makes You Happy,"He makes me happy, but I wonder if I do I throw a fit and it tears him in two There's glass on the kitchen floor The neighbours banging on my front door Oh my  What makes you happy, my naked soul What makes you happy, the mask that I stole  Go ahead and paint the town, I'll just be here smoking down Go dance with the girl that you deserve, I'm too low for self worth When you get back I'm just gonna hit the curb Oh my  What makes you happy, my naked soul What makes you happy, the mask that I stole  Ooh, am I the only one you love to come home to You're just a boy, I don't blame you If you walk away but don't, just name it  What makes you happy, my tortured soul  What makes you happy, my naked soul What makes you happy, the mask that I stole"
  Ike & Tina Turner  ,River Deep - Mountain High,"When I was a little girl I had a rag doll The only doll I've ever owned Now I love you just the way I loved that rag doll But only now my love has grown  And it gets stronger in every way And it gets deeper let me say And it gets higher day by day  Do I love you my oh my River deep, mountain high If I lost you would I cry Oh how I love you baby, baby, baby, baby  When you were a young boy did you have a puppy That always followed you around Well I'm gonna be as faithful as that puppy No I'll never let you down  'Cause it goes on and on like a river flows And it gets bigger baby and heaven knows And it gets sweeter baby as it grows  Do I love you my oh my River deep, mountain high If I lost you would I cry Oh how I love you baby, baby, baby, baby  I love you baby like a flower loves the spring And I love you baby like a robin loves to sing And I love you baby like a schoolboy loves his bag And I love you baby river deep mountain high"
  애프터브런치  ,눈치 좀 제발 (Feat. 태리),항상 내 앞에서 귀여운 표정으로 나를 홀리게 만드는 너 막상 너 앞에 선 떨리는 모습으로 조심스럽게 입술을 열어 내게 매일 말하는 밥 먹듯이 물어본 괜찮은 사람 없냐는 말 너에게 소개해줄 사람 어디 없어서 안 해준 게 아니야 눈치 좀 제발 She고 싶은 너에게 내가 Him이 돼줄게 나는 너의 곁에서 힘이 되고 싶어 baby 나보다 괜찮은 남잔 어디 없어 이거 봐 나는 이미 옆에 있어 그러니 한눈팔지 말고 눈치 좀 제발 나도 모르게 시선이 너를 향해 이럼 안되는 거 알면서도 그러네 너와 나의 두 손이 연인으로써 붙게 된다면 어떤 그림일지 상상해 매일 난 너를 친구로 느낀 적도 너의 남자들이 맘에 든 적도 없어 한 번도 널 향한 모든 게 연기되어 보일듯하다가도 잡히지 않고 타이밍은 뒤로 멀리 밀린지 오래야 뭔 남자를 소개받으려 해 내가 말을 안 해서 모르겠지만 너 좋다는 사람 있어 내 주변에 어쩌면 지금 너의 근처에 내겐 매일 널 보는 바겐세일 같은 시간이 얼마나 기다려지는지 너에게 말 한마디를 건네고 싶어서 난 너 앞에 있어 눈치 좀 제발 She고 싶은 너에게 내가 Him이 돼줄게 나는 너의 곁에서 힘이 되고 싶어 baby 나보다 괜찮은 남잔 어디 없어 이거 봐 나는 이미 옆에 있어 그러니 한눈팔지 말고 눈치 좀 제발 마음을 숨겨서라도 눈앞에 너를 간직하고 싶었어 하지만 이제는 아니야 내 옆에 너를 간직하고 싶어 She고 싶은 너에게 내가 Him이 돼줄게 나는 너의 곁에서 힘이 되고 싶어 baby 나보다 괜찮은 남잔 어디 없어 이거 봐 나는 이미 옆에 있어 그러니 한눈팔지 말고 눈치 좀 제발 yeah 날 좀 바라봐 줘 baby 나보다 괜찮은 남잔 어디 없어 이거 봐 나는 이미 옆에 있어 그러니 한눈팔지 말고 눈치 좀 제발
"  프라이머리 ,  오혁  ",Island,눈 떴어 아직 침대야 지금 씻고 금방 나갈게 이 미지근한 우리 관계를 보면 고비야 이건 고비야 가만히 혼자 앉아서 생각하다 싹 다 잊었어 그래 나만 섬에 살고 있는 건가 봐 음 맞아 맞아 그거야 바람은 앞으로 부는데 나는 왜 기대 쉴 곳도 하나 없을까 나만 이런 것 같아서 괜히 아무한테나 전활 거는 거야 du du lululu du lulu dudu du lulu dudu du du lululu du lulu dudu du lulu dudu du du lululu du lulu dudu du lulu dudu du du lululu du lulu dudu du lulu dudu 눈 뜨면 이젠 혼자야 오늘 나는 그냥 있을 거야 이미 지나간 우리 관계를 보면 아니야 이건 아니야 바람은 앞으로 부는데 나는 왜 기대 쉴 곳도 하나 없을까 나만 이런 것 같아서 괜히 아무한테나 전활 거는 거야 가끔 저 옆에 바달 가고 싶을 때 바다 사진을 봐 거긴 내가 있잖아 나를 이렇게 혼자 삼켜 버리면 밤이 그렇게는 못 할 거야 du du lululu du lulu dudu du lulu dudu du du lululu du lulu dudu du lulu dudu du du lululu du lulu dudu du lulu dudu du du lululu du lulu dudu du lulu dudu
  박효신  ,묻어버린 아픔,흔한게 사랑이라지만 나는 그런 사랑 원하지 않아 바라만 봐도 괜히 그냥 좋은 그런 사랑이 나는 좋아 변한건 세상이라지만 우리 사랑 이대로 간직하면 먼훗날 함께 마주앉아 둘이 얘기 할 수 있으면 좋아 어둠이 내려와 거리를 떠돌면 부는 바람에 내 모든걸 맡길텐데 한순간 그렇게 쉽사리 살아도 지금 이순간 나는 행복해  어둠이 내려와 거리를 떠돌면 부는 바람에 내 모든걸 맡길텐데 한순간 그렇게 쉽사리 살아도 지금 이순간 나는 행복해  어둠이 내려와 거리를 떠돌면 부는 바람에 내 모든걸 맡길텐데 한순간 그렇게 쉽사리 살아도 지금 이순간 나는 행복해  지금 이순간 나는 행복해
  Tatyana Ali  ,Boy You Knock Me Out,"Imagine all the things we'd do, Just call my name, call my name, and make this fantasy for real.  Oh no...  Refrain: Can't hold it, I can't fight it, I'm on you, and I can't deny it. It's all about the things you do, Boy, you knock me out.  Refrain.  Can you feel the vibes I'm sendin', baby? All me energy and thoughts towards you. There's no way I could let go of all these dreams and hopes -- anxiety so deep, the other so new.  Just maybe I can runaway with you; Imagine all the things we'd do, Call my name, call my name, And make this fantasy for real  Babe, can we runaway with you? Imagine all the things we'd do, Just call my name, call my name, And make this fantasy for real.  'Cuz, boy, you knock me out.  Refrain x 2  Fallin' for you, this love's a TKO... Fallin' for you baby... Fallin' for you, baby... 'Cuz, boy, you knock me out. x 2  Refrain.  I'm fallin' for you baby. I'm about to lose control.  Refrain  Can I runaway with you? Imagine all the things we'd do.  Refrain  I just want to hold you baby. I just want to hold you and die.  Refrain x 3"
  정기고  ,아무도 모르게,아무도 모르면 좋겠어 우리가 헤어진 걸 누가 알면 그땐 정말 우리 헤어지는거 같아서 니가 다시 돌아와도 어색하지 않도록 니가 잠시 비운 자리는 아무도 모르게 할꺼야 계속 이렇게 아무도 모르게 조금만 더 견디면 거짓말이 될 지도 모르잖아 우리가 헤어졌다는게 니가 돌아온다면 니가 돌아와준다면 전부 제자리로 돌아갈 것 같은데 니가 돌아온다면 니가 돌아와준다면 다 아는 거짓말도 끝낼꺼야 니가 돌아와준다면 나만 모르는건가봐 다 아는 얘기인가봐 친구들이 모르는척 해주는게 날 더 힘들게 해 니가 나 아닌 사람과 걸어가는 모습을 전엔 본적 없는 니 웃음을 내 친구들도 봤나봐 계속 이렇게 아무도 모르게 조금만 더 견디면 거짓말이 될 지도 모르잖아 우리가 헤어졌다는게 니가 돌아온다면 니가 돌아와준다면 전부 제자리로 돌아갈 것 같은데 니가 돌아온다면 니가 돌아와준다면 다 아는 거짓말도 끝낼꺼야 니가 돌아와준다면 한 걸음만 더 가도 난 널 다 잃을까봐 다 끝나버릴까봐 어쩌면 다 끝나서 모르는 사람이 되버린걸까 니가 돌아온다면 니가 돌아와준다면 전부 제자리로 돌아갈 것 같은데 니가 돌아온다면 니가 돌아와준다면 다 아는 거짓말도 끝낼꺼야 니가 돌아와준다면 아무도 모르면 좋겠어 우리가 헤어진걸 누가 알면 그땐 정말 우리 헤어지는것 같아서
  OLIVER (올리버)  ,Gentle Rain,Reflections of your halo My heart is turning mellow Whatever you say whatever you do I will give it to you now now now now now The feelings that I want to I want to spend it with you When I am with you you are with me I know this feels so right Gentle rain Drippin’ down and down on the river Slowing down and down to your finger Like a waterfall Gentle rain Feeling drown and drown to your river I’m falling and falling and falling Like a waterfall Like a waterfall Like a waterfall When I am not with you All I do is miss you Where ever you go when ever you show I will give it to you now now now now The feelings that you want to I want to spend it with you When you are with me and I am with you You know this feels so right Gentle rain Drippin’ down and down on the river Slowing down and down to your finger Like a waterfall Gentle rain Feeling drown and drown to your river I’m falling and falling and falling Like a waterfall Like a waterfall Like a waterfall It’s rainy day For you and I It’s rainy day Gentle rain It’s rainy day For you and I It’s rainy day Gentle rain
  이안킴 (IAN KIM)  ,Diver,잠에서 깨고 선 네게로 걸어 보는 전화 잘 잤냐는 인사를 건네고 오랜만에 푹 잤다며 기분 좋은 네 목소리 마치 크림처럼 살며시 녹아 내리네 너의 발음 말투 음성에 하늘 구름 위를 걷고 oh baby 너의 속삭이는 숨결에 비 내리듯 내겐 촉촉해 어느새 부드러운 네 안에 헤엄쳐 i'm so diver i'm so diver i'm so diver 너무 달콤한 바람에 그 안에 잠겨 I'm so diver i'm so diver i'm so diver 나긋하게 내 이름을 부를 때에 네 음성에서 전해지는 온기를 느껴 잠들기 전에도 듣고 싶은 걸 매일 밤을 기다려 all day every day 너의 발음 말투 음성에 하늘 구름 위를 걷고 oh baby 너의 속삭이는 숨결에 비 내리듯 내겐 촉촉해 어느새 부드러운 네 안에 헤엄쳐 i'm so diver i'm so diver i'm so diver 너무 달콤한 바람에 그 안에 잠겨 I'm so diver i'm so diver i'm so diver 방안에 누워 나지막이 속삭이는 떨림에 귀 기울이고 잠이 들 때면 너에게 취해 난 점점 더 깊어져 가 어느새 부드러운 네 안에 헤엄쳐 i'm so diver i'm so diver i'm so diver 너무 달콤한 바람에 그 안에 잠겨 I'm so diver i'm so diver i'm so diver
  Ra:Mi (라미)  ,길을 잃었어 (Unplugged ver.),오늘은 그냥 나 걷고 싶어서 너와 헤어졌던 날이 생각나서 몇 번이고 다른 남자를 만나 너를 잊으려고 노력해도 그게 잘 안돼 내 맘이 이상해 어쩜 이렇게 날 괴롭혀 뭔데 넌 계속 생각나 이젠 너를 잊으려 해도 너를 지우려 해도 나는 안돼 길을 잃었어 길을 잃었어 한참 동안 네가 자꾸 생각이 나서 늘 걷던 거리조차도 어색해서 이젠 나도 날 잘 몰라 어차피 걷다 보면 또 너를 잊을 거야 그러다 술 한 잔에 또 생각나서 어딘가 나 기대겠지 이렇게 너만 생각해 너무 아프지 않게 조금씩 너를 비워 이 길에 잠시 서 있어 네가 혹시 나타날까 봐 네 마지막 그 말투도 너의 표정도 내 머릿속에 남아서 길을 잃었어 길을 잃었어 한참 동안 네가 자꾸 생각이 나서 늘 걷던 거리조차도 어색해서 이젠 나도 날 잘 몰라 길을 잃었어 길을 잃었어 한참 동안 네가 자꾸 생각이 나서 늘 걷던 거리조차도 어색해서 이젠 나도 날 잘 몰라
  우혜미  ,루저,그런 눈으로 날 보지 말아요 그대의 밤 멋진 날 상상하겠죠 사실은 나 지금 깡소줄 마시고서 울고 있어요 그런 눈으로 날 보지 마세요 그대의 꿈 예쁜 날 상상하겠죠 사실은 나 지금 성난 돼지처럼 먹고 있어요 i’m a loser 손을 피는 것 조차 힘든 날이 있어요 l’m a loser 그런 날에도 날 안아 줄 수 있나요 i’m a loser 손을 피는 것 조차 힘든 날이 있어요 l’m a loser 그런 날에도 날 안아 줄 수 있나요 난 그대의 생각만큼 멋진 사람이 아녜요 먼곳을 응시하는 내 두눈은 사실 아무 생각이 없어요 그저 그저 쓸쓸할 뿐예요 그런 눈으로 날 보지 말아요
  Heavy Mental  ,Brown Girl,your lips make me crazy baby you spin me around girl you drive me crazy baby you spin me around girl girl girl you are my brown girl your lips make me crazy baby you spin me around girl you drive me crazy baby you spin me around girl girl girl you are my brown girl
