artist,title,lyric
  코드 쿤스트 (CODE KUNST)  ,Treat Her Better (Feat. Niia),Listen Telling me the same ol’ story about her Fighting and lying each time She sounds crazy Now you’re in the club Asking what’s up You know that I can’t be here yeah Follow you follow you down town Don’t know if you’re joking I know you’ve been smoking And you’re just going on and on about her About her Oh my god What she do And I’m right here Realizing everything you say ain’t true Oh my god She said what Yeah you’re just trying to get me closer to you Imma have to stop you there Cuz it really isn’t fair Cuz we’re just friends if you weren’t aware Think we shouldn’t walk together I think you should go home and you yeah you You should treat her better You should treat her better Cuz there’s no you and me No never ever We’re just friends Just friends You should treat her better You should treat her better Cuz there’s no you and me No never ever We’re just friends Just friends Listen You making me the villain of the story I know you know it’s not right Yeah there’s no maybe I don’t want a drink You know what I think See no means no to be clear Follow me follow me down town Don’t know if you’re kidding You don’t know a thing about women And you’re still going on and on about her Oh my god what she do And I’m right here Realizing everything you say ain’t true Oh my god She said what Yeah you’re just trying to get me closer to you Imma have to stop you there Cuz it really isn’t fair Cuz we’re just friends if you weren’t aware Think we shouldn’t walk together I think you should go home and you yeah you You should treat her better You should treat her better Cuz there’s no you and me No never ever We’re just friends Just friends You should treat her better You should treat her better Cuz there’s no you and me No never ever We’re just friends Just friends See I’m not your girlfriend You’re not my boyfriend Baby we could be friends Just friends Just friends See I’m not your girlfriend You’re not my boyfriend Baby we could be friends Just friends Just friends You should treat her better Cuz there’s no you and me No never ever Just friends You should treat her better Cuz there’s no you and me No never Just friends Just friends
  플라이 투 더 스카이  ,중력 (Gravity),그 어디에 있다 해도 완전히 날 지웠어도 너를 향한 이 마음은 내 몸이 의식하지 못해도 너를 향해 가고 있어 그 아무리 멀어지려 애를 써도 널 다시 꿈속으로 보낼 때면 그토록 따스했던 니 모습 내 안에 그대로 남아서 날 바라본 그 눈빛과 나를 향해 웃어줬던 그 순간을 잊지 못해 이렇게 너의 주위를 마치 별들처럼 돌고 있어 지겹게 널 그리워해 누구도 나에게 다가올 수 없을 만큼 나에게 너는 피할 수 없는 중력과 같은 존재인걸 넌 눈을 감아서 나의 하늘이 되고 그 하늘 속에 갇혀 버린 나는 그 모든 사랑이 이 자리에 남아 너를 향해 멈춰져 버린걸 조금만 더 멀어지길 나에게서 지워지길 그 모든 게 잊혀지길 어느새 너를 그리워하는 나에게 주문을 걸어 널 향하는 이 마음은 언제까지 너에게 빗겨 갈 것 같지 않아 언젠간 마음 먹었던 나의 너를 향한 그 다짐처럼 넌 눈을 감아서 나의 하늘이 되고 그 하늘 속에 갇혀버린 나는 그 모든 사랑이 이 자리에 남아 너를 향해 멈춰져 버린걸 그대여 그곳은 사랑할 수 있나요 그 안에 내 마음 담아줄 수 있나요 그럼 그 맘을 내게 맘을 줘요 내게 맘을 줘요 그대의 눈을 떠봐요 넌 눈을 감아서 나의 하늘이 되고 아무리 내 맘을 다그쳐 봐도 내 모든 사랑이 이 자리에 남아 한없이 널 기억하고 있는데 I love you
  ELO  ,ROSE,그댄 한 송이 장미 영원히 날 꿈꾸게 하지 So VV D So Red 네 붉은빛이 들판에 내려서 내 모든 걸 적시지 쳐다봐 너의 입술만 눈부셔 너의 미소가 말을 건네봐 수줍어하는 너 너에게 말할게 널 안고 싶어 내게 와 tonight 난 찔렸어 네 가시에 my ROSE my ROSE 아침이슬 머금고 kiss해 my ROSE my ROSE 넌 화분 속에 있기엔 너무나 아까워 네 주위를 둘러싼 놈들이 모두 변변찮아서 널 꺾고 싶어 baby 기다려져 매일매일 쳐다봐 너의 입술만 눈부셔 너의 미소가 말을 건네봐 수줍어하는 너 너에게 말할게 널 안고 싶어 내게 와 tonight 난 찔렸어 네 가시에 my ROSE my ROSE 아침이슬 머금고 kiss해 my ROSE my ROSE 수많은 꽃들을 봐왔지만 그대의 꽃잎만큼 선명하진 않았지 놓치고 싶지 않은 이 순간 너를 갖고 싶어 baby come to me 난 찔렸어 네 가시에 my ROSE my ROSE 아침이슬 머금고 kiss해 my ROSE my ROSE 내 맘을 가져가 my ROSE 네 몸을 적셔 꽃이 피네 넌 날 춤추게 해 my ROSE 네 몸을 적셔 꽃이 피네 my ROSE my ROSE 네 몸을 적셔 꽃이 피네
  Organic Science  ,Desert,낮과 밤이 다른 이곳에 홀로 서 있는난 Who Am I Oh 천천히 흐릿해 져가는 의식속에 닿은 난 What Can I Do 꿈을 꾸는 건지 차가워진 이 길 위에 불빛 앞으로 가긴 하는 건지 Is It Right 낮과 밤은 엉켜버리고 사방에 흩어진 Truth or Lie 네 두 눈 속에 번진 희미하게 밝혀지는 몸 짓 미련들이 남겨놓은 흔적들 어떤날엔 뒤를 돌아 난 점점 흩날리는 사람들 쓰러져가는 네 손을 헤매이는 너의 손을 무너져가는 네 맘을 일으켜 줄게 쓰러져가는 네 몸을 바짝마른 너의 목을 무거워진 두 다리를 일으켜줄게 잡아줄게 내게 기대 낮과 밤은 엉켜버리고 감각속에 비친 oh mirage in desert 두눈 속에 번진 희미하게 밝혀지는 몸짓 미련들이 남겨놓은 흔적들 어떤 날엔 뒤를 돌아 난 점점 흩날리는 사람들 쓰러져가는 네 손을 헤매이는 너의 손을 무너져가는 네 맘을 일으켜줄게 쓰러져가는 네 몸을 바짝 마른 너의 목을 무거워진 두 다리를 일으켜줄게 잡아줄게 내게 기대
  Amy Winehouse  ,Fool`s Gold (B Side),"""She sits home and dreams That her man will leave his mark on her hand He's not all he seems But she's seen a dress, she has the flowers planned Now she won't be happy Till she look down and sees the engagement ring It's for security But she will be waiting years for her wedding  [Chorus] For me it ain't real It's fools gold There too many fools sold Not an excuse oh For me it ain't real It's fools gold I don't hear everything I'm told  He won't change her life He just chasing tail And wasting her time She calls herself his wife He calls her at 8 says be here by 9 She don't notice how when she gets the ring It's not a good fit So next time that they row  She throws it out It goes to the last girl he hit  [Chorus]  So take the gold you find And for your own sake Hold it in your hand Now make sure you bite down And watch your tooth don't break on that wedding band  For me it ain't real It's fools gold There too many fools sold Not an excuse oh For me it ain't real Yes it's fools gold  """
  Sunday Off (썬데이오프)  ,SPACE BOY,네가 고개를 돌려 나를 바라볼 때 네 마음이 궁금했어 넌 무슨 생각을 하는지 너의 머리 속에 들어가 네가 뭘 하는지 알아낼 거야 나 지금 들어갈게 잠깐만 열어봐 뭐를 가져가야 할지 모르겠어 네 생각을 적어놓을 펜과 종이도 필요해 공기가 없을지도 몰라 우주복을 입어야 해 발이 닿지 않아 겁이 나지만 그럴 필요 없어 걱정하지 마 발을 딛지 않아도 떠다닐 수 있어 너의 우주에서 자유롭게 더 느리게 헤엄치네 Oh 난 스페이스 보이 Your eyes are deep uh like this universe Your eyes are shining like a star 넌 매일매일 새로워 하루종일 무슨 생각 하는지 난 궁금해 너의 우주에서 난 어떤 사람일까 Let me know you Thinkin bout you everyday 꾹 눌러 담은 나의 마음을 가득 담아 두고 올 거야 너의 머리 속에 하루 종일 느낄 수 있게 난 너무 신이 나지 너를 탐험할 거라고 이제 준비는 모두 돼있어 공기가 없을지도 몰라 우주복을 입어야 해 발이 닿지 않아 겁이 나지만 그럴 필요 없어 걱정하지마 발을 딛지 않아도 떠다닐 수 있어 너의 우주에서 자유롭게 더 느리게 헤엄치네 Oh 난 스페이스 보이 Your eyes are deep uh like this universe Your eyes are shining like a star 언젠가 네가 나를 먼저 떠나가진 않을까 사라져버릴까 아주 가끔은 두렵지만 난 네가 말을 하지 않아도 너를 느낄 수 있어 이 공간 속에서 Space boy uh Space boy uh 발이 닿지 않아 겁이 나지만 그럴 필요 없어 걱정하지마 발을 딛지 않아도 떠다닐 수 있어 너의 우주에서 자유롭게 더 느리게 헤엄치네 Oh 난 스페이스 보이 Your eyes are deep uh like this universe Your eyes are shining like a star
  애즈원  ,Mama,나 다른곳에 있어도 그대의 맘을 알아요 나를 위하여 늘 기도하겠죠 혹시 아프지는 않을까 힘들어 울지 않을까 잘 지내는지 불안해하겠죠 그런 그대가 있어 너무나도 고마워요 지켜봐줘요 나의 미래들을 너의 맘속에 깊이 오늘도 그대의 사랑느껴요 힘들었던 시간들을 이겨내게 하죠 이제 약속할께요 돌려줄께요 고마운 그대 사랑에 나 보답해 드릴께요 늘 하늘같은 그대가 멀리 사라질까 두려워 볼 수 없어서 더 그런가봐요 많이 보고싶어질때면 더 미안한 맘이 들어 잘해내야지 다짐하게 하죠 그런 그대가 있어 너무나도 고마워요 지켜봐줘요 나의 미래들을 너의 맘속에 깊이 오늘도 그대의 사랑느껴요 힘들었던 시간들을 이겨내게 하죠 이제 약속할께요 돌려줄께요 고마운 그대 사랑에 나 보답해 드릴께요 언제라도 좋은 모습에 그대 웃을 수 있도록 그런 내가 될께요 너의 맘속에 깊이 오늘도 그대의 사랑느껴요 힘들었던 시간들을 이겨내게 하죠 이제 약속할께요 돌려줄께요 고마운 그대 사랑에 나 보답해 드릴께요
  범키  ,느껴 (My Everything),내 곁에 잠들어 있는 널 볼 때면 난 느껴 지금이 꿈이 아닌 것이 너무나 난 기뻐 우 우리 매일 함께 눈 뜨는 것 지금 이 순간이 선물인걸 날 보며 미소 짓는 너를 볼 때마다 나는 느껴 다시 너의 웃는 모습을 볼 수 있다는게 기뻐 서로의 두 손을 잡고서 기도하며 잠이 드는 것 하루하루가 기쁨인걸 yeah 오늘은 내 목소리로 널 노래할게 Cause you are my soul my song my love my everyday 내일은 내 두 눈으로 널 그려줄게 Cause you are my home my joy my life my everything my everything you Rejoice evermore that's right Pray without ceasing Give thanks in everything 늘 기적 속에 살면서도 잘 모르고 두 눈을 뜨고 있어도 나는 보이지 않았지 캄캄한 어둠 속에 빠져서 잊고 있었어 너와의 매일이 축복인걸 But when I find it hard to see that in the dark you pick me up you show me how to understand my life to carry on 이제 난 알아 다시는 절대 잊지 않을게 이 모든 것들이 행복인걸 오늘은 내 목소리로 널 노래할게 Cause you are my soul my song my love my everyday 내일은 내 두 눈으로 널 그려줄게 Cause you are my home my joy my life my everything You're my everything You're my everything 늘 헤매었던 날 Baby you're my everything 넌 온전하게 만들어 You're my everything My everything you I'd rather have bad times with you than good by myself cause you're my soul my song my love my everyday I'd rather have hard times with you than good by myself cause you're my home my joy my life my everything
  CHAI (이수정)  ,Fallin`,I keep on fallin' In and out of love With you Sometimes I love ya Sometimes you make me blue Sometimes I feel good At times I feel used Lovin you darlin' Makes me so confused I keep on Fallin' In and out of love with you I never loved someone The way that I love you Oh oh I never felt this way How do you give me so much pleasure And cause me so much pain Just when I think I've taken more than would a fool I start fallin' back in love with you I keep on Fallin' In and out of love with you I never loved someone The way that I love you Im still fallin' In and out of love with you I never loved someone The way that I love you I'm Still loving you
  Mariah Carey  ,Fantasy (Bad Boy Fantasy) (Feat. O.D.B.),Oh when you walk by every night Talking sweet and looking fine I get kind of hectic inside Oh baby I'm so into you Darling if you only knew All the things that flow through my mind But it's just a Sweet sweet fantasy baby When I close my eyes You come and take me On and on and on It's so deep in my daydreams But it's just a sweet sweet fantasy baby Images of rapture Creep into me slowly As you're going to my head And my heart beats faster When you take me over Time and time and time again But it's just a Sweet sweet fantasy baby When I close my eyes You come and take me On and on and on It's so deep in my daydreams But it's just a sweet sweet fantasy baby I'm in heaven With my boyfriend My laughing boyfriend There's no beginning and there is no end Feels like I'm dreaming but I'm not sleeping It's just a Sweet sweet fantasy baby When I close my eyes You come and take me On and on and on It's so deep in my daydreams But it's just a sweet sweet fantasy baby
  Stevie Wonder  ,Fun Day (Album Version),"This is fun day Yours and my day This is fun day, dee ooh, wee ooh  This is fun day On a fine day When the air is filled with tweeting birds that sing together in the sun This is your day Yours and my day When you feel the joy of children playing, laughing from dust till dawn On a day like this you share your joy with everyone Share your peace, and share your joy, and share your love  This is fun day On a fine day When you feel the urge of getting up to start-up with the break of dawn This is your day Yours and my day When you turn on your radio and hear the DJ playing your favorite song On a day like this not even bad can rub you wrong Cause you say it's okay cause it's your day  I'm gonna go out to the park Where you feel the joy in every heart That's what I need to start each day off right Oh, I'll find a place for you and me Underneath the shade of a lover's tree Fun day should be each day in all our lives  This is fun day Yours and my day This is fun day, dee ooh, wee ooh  This is love day A celebration A day on every calendar that's set aside for everyone to give This is your day Such a fun day I cannot believe a day like this has come that's if this really is I'm so very proud to say that for this day I've lived To see your peace, to see your joy, and to see your love  I'm gonna go out to the park Where you feel the joy in every heart That's what I need to start this day off right  Oh, I'll find a place for you and me Underneath the shade of a lover's tree Fun day should be each day in all our lives  This is love day A celebration A day on every calendar that's set aside for everyone to give  Let me solo, let me solo, let me solo...solo"
  폴킴  ,Game,Everytime I need you 이미 돌아선 너의 시선 날 괴롭히는 건지 정해진 그림 속 난 없어 별거 아닌 이유 winner 없는 싸움 알고 있어 we losing this 소릴 지르고 널 아프게 해도 놓지 못해 울고 있어 사랑 Its a lonely game 모두 다 알면서 멈출 수 없어 crazy right 사랑 such a shame I know it 괜한 기대만이 날 더 위태롭게 해 I love you I love you everyday I hate you I hate you everyday Wanting your attention 사랑이란 우스운 변명 언제나 그랬듯이 버려지는 건 my happiness Why you saying sorry 변하지 않을걸 알고 있어 we losing this 또 소릴 지르고 널 밀어내봐도 No I don’t wanna set you free 사랑 Its a lonely game ah 모두 다 알면서 멈출 수 없어 crazy right 사랑 such a shame I know it 괜한 기대만이 날 더 위태롭게 해 독하게 돌아서야 하는데 그러지 못해 one more chance 나만 아픈 거야 넌 아무렇지 않아 baby I’m losing my mind 사랑 Its a lonely game Lonely game alright 사랑 such a shame I know it 위태롭게 해 I love you I love you everyday I hate you I hate you everyday
  마이큐(MY-Q)  ,funkUsummer (slowed ver.),You say you wanna go 여기를 떠나 가 right now 너도 원하잖아 You know you rather be there 열기가 뜨거운 곳에 Go pack your bag we leavin’ 무슨 말을 해야할지 너와 나는 알고있잖아 부정적인 생각들은 버려 새 옷으로 갈아 입고 가 Summer wanna go wanna get away with my baby Back seat 모두 타 빈자리 없도록 fill me in Wanna love you until forever ever And I ma make your body go funk u summer funk u summer Wanna funk your body tonight And I ma make your body go funk u summer funk u summer You say you wanna go 파도가 부서지는 곳에 전에 가 봤잖아 가봤잖아 너 뭐가 그리 두려운건데 너 원하잖아 uh Go pack your bag we leavin’ 무슨 말을 해야할지 너와 나는 알고있잖아 Say what you wanna say and do what you wanna do 부정적인 생각들은 버려 새 옷으로 갈아 입고 가 Summer wanna go wanna get away with my baby Back seat 모두 타 빈자리 없도록 fill me in Wanna love you until forever What I gotta do to you baby Pink색 반바지 얼음 넣은 싸구려 화이트 와인 Let me rock your body tonight 선탠 파도 소리는 내 BGM 전부 다 느껴 I ma love you forever ever And I ma make your body go funk u summer funk u summer Wanna funk your body tonight And I ma make your body go funk u summer funk u summer Na na na na na na na na Na na na na na na na na Na na na na na na na na Na na na na na na na na Na na na na na na na na Na na na na na na na na
