artist,title,lyric
  Judith Hill  ,Desperation,Maybe you're where you're supposed to be Safely kept between the crowd But you're looking for a reason to break free Seems like you want to scream but your voice is never too loud You gotta let it out Bust the roof and tear down the walls It's what it's all about It's your life it's your life It's your life it's your life We all need we all need we all need we all need a little desperation Can I have can I have can I have can I have a little desperation Do you want do you want do you want do you want a little inspiration Everyone everyone everyone really needs a little desperation Maybe it cost you everything But you're looking all around and the only one left is you Now the clock is in full swing At the finish line you can't say you never knew You gotta let it out So much worse if you just try now yeah You gotta let it show yeah Take a chance take a chance A chance We all need we all need we all need we all need a little desperation Can I have can I have can I have can I have a little desperation Do you want do you want do you want a little inspiration 'Cause everyone really needs really needs really needs Oh yeah Oh no no Yeah So hey love don't you ever give up Go just a little harder Just a little harder We gotta make it through the stormy weather one day it's gonna get better So hey love don't you ever give up Go just a little harder
  JMSN  ,Slide,"Said mama I've been gone a long time Don't know when I'm comin' back home again Daddy I know you've been thinkin' 'bout makin' it right But don't you worry, you ain't done nothin' I can't forgive  Said there's a ring of fire around me And God gave me time, so I've got to find my faith And my big ol' heart's still pounding I'm still alive, so I've got to find my way  Said I'll get it over time but until then I'll just ride Yeah, you know I made up my mind so I can't let this one slide  Brother I know times have been tough But just like you I've been out here makin' it up Sister maybe I ain't done enough But I guess that's just why they call it tough love  Said there's a ring of fire around me And God gave me time, so I've got to find my faith And my big ol' heart's still pounding I'm still alive, so I've got to find my way"
  Kiki Rowe  ,Come My Way (Feat. Khalil),"[Verse 1: Kiki Rowe] When you have no place, you can call me I'm always there, I'm always there, I'm always there When you head to my place you can always call me I'll be right there, I'll be right there, I'll be right there  [Pre-Chorus: Kiki Rowe] Ain't no pressure right here The way that we loving Could be something right here I know Something right here What's the rush? Let's take it slow But you know  [Chorus: Kiki Rowe] If you ever wanna come my way I'll make time for you I'm feeling all type of way I'll rush home for you I'll rush home for you Better wait for a second But when you call, you know that I'll be there for you If you wanna come my way I'll be there for you I'll rush home for you  [Verse 2: Khalil] But don't put no cuffs on me I promise that I won't leave Sometimes you just gotta fall back I don't know if I can call back right now Don't take this so serious Let's get lost in the vibe, no, no  [Pre-Chorus: Kiki Rowe & Khalil] Ain't no pressure here The way that we loving Could be something right here Be something, yeah I know Something right here What's the rush? Let's take it slow Let's take it slow But you know  [Chorus: Kiki Rowe & Khalil] If you ever wanna come my way I'll make time for you (time for you) I'm feeling all type of way I'll rush home for you (rush home for you, yeah) I'll rush home for you Better wait for a second But when you call, you know that I'll be there for you (I'll be there for you) If you wanna come my way I'll be there for you If you wanna come my way I'll rush home for you  [Bridge: Khalil & Kiki Rowe] I won't tell you no bullshit I won't tell no lies I always keep it real with you I won't tell you no bullshit I won't tell no lies I always keep it real with you I won't tell you no bullshit I won't tell no lies I always keep it real with you I won't tell you no bullshit I won't tell no lies But you know  [Chorus: Kiki Rowe] If you ever wanna come my way I'll make time for you I'm feeling all type of way I'll rush home for you I'll rush home for you Better wait for a second But when you call, you know that I'll be there for you If you wanna come my way I'll be there for you I'll rush home for you I'll rush home for you I'll rush home for you"
  LENNY MAKES SOME-THING  ,TURN ME ON (Feat. ARCX),Just wanna you turn me on Gonna make me get your all Lights on my booty oh You can turn me on Just wanna you turn me on Gonna make you get my all Lights on my boogie You can turn me on Baby 모든게 꺼진 너와 나의 도시 Our runway Spotlight은 준비된 걸 보이지 않아 하지만 상관없는 걸 You’re tryna touch my flow I know you want me so 넌 classy Likey bomb 누르듯이 울리는 알람 sound you make me juicy 서로 꿈틀대는 걸 느껴 역시 Cannot wait no more no more 오늘 널 oh Just wanna you turn me on Gonna make me get your all Lights on my booty oh You can turn me on Just wanna you turn me on Gonna make you get my all Lights on my boogie You can turn me on I’ve been on my lane U see me like dang u gave me overtime yeah 그만 숨어도 돼 너 땜에 난 변해 I know u gave me overtime overtime 맞아 너의 손길이 닿아둔 이 시간들이 말하는 이런 느낌 넌 이미 담아둔 담아둔 yeah 너의 단어들을 꺼내 내 시간과 바꿔보네 우린 서롤 바라보네 이제 우린 서롤 원해 서로 스위치를 켜네 Yeah 널 원해 오늘 이 밤은 이제 영원해 We’re Almost there 너의 모습에 난 괜한 상상을 하곤하네 Yeah 널 원해 오늘 이 밤은 이제 영원해 We’re Almost there 너의 모습에 난 괜한 상상을 하곤하네 Just wanna you turn me on Gonna make me get your all Lights on my booty oh You can turn me on Just wanna you turn me on Gonna make you get my all Lights on my boogie You can turn me on
  Ruff Endz  ,Someone To Love You,I betcha that I could read your mind And tell you everything you're going through Baby I cry to find a thousand reasons why You're alone and acting so cold Tell me how long you've been this way Maybe I can open up your heart See I've been waiting all my life for someone just like you And I know you've been waiting too For someone to love you All you need is someone who cares Someone who will always be there All you need is to say is that you want me to be with you Girl I know you waited so long For someone to love you  Baby I wish I could be there For every time you ever shed a tear Baby I hate to see a pretty girl like you Going through the things that you do yeah Girl I think you've gone for far too long Without a good man to make you smile Now how can I appeal to you and make you understand That I'm here what are you waiting for Someone to love you All you need is someone who cares Someone who will always be there All you need is to say is that you want me to be with you Girl I know you waited so long For someone to love you Maybe you've been waiting for a man from all your fairy tales Or maybe just a man from all your dreams Try and think reality enjoy the possibilities cause girl you now you've waited so long For someone to love you you you you you You waited oh so long All you need is someone to care Someone who will always be there All you need is someone to care Someone who will always be there All you need is someone to care Someone who will always be there All you need is someone to care Someone who will always be there
  GOT7 (갓세븐)  ,아파,너에게 들을 수 없는 말 내 옆에만 있어 달란 니 말을 아직 기억해 상처 난 내 가슴은 왜 널 찾는 건지 넌 이제 나를 떠나 뭘 하든지 내가 생각나기를 나 없이 보내야 할 니 하루가 나만큼 슬프기를 왜 나만 혼자 아파 이렇게 온종일 너만 또 그리는지 깊이 파고 들어와 너의 그 행동 말투 하나 모든 게 다 또렷해져 바보 같은 내 가슴은 왜 자꾸 이러는 건지 내가 왜 이리 더 아픈지 도저히 난 잘 모르겠어 이해를 못 하는 표정이 날 아프게 해 난 너무 아파 너 없이 내 하룰 보내는 시간들이 너무 아파 너와 나 어떻게 이렇게 되었는지 너무 아파 너와 했던 모든 것들이 보여 난 내가 없이 행복해하는 널 보면 한쪽 가슴이 저려 지금의 그 사람과 난 불행하길 바래 더 넌 이제 나를 떠나 뭘 하든지 내가 생각나기를 나 없이 보내야 할 니 하루가 나만큼 슬프기를 왜 나만 혼자 아파 이렇게 온종일 너만 또 그리는지 깊이 파고 들어와 너의 그 행동 말투 하나 모든 게 다 또렷해져 바보 같은 내 가슴은 왜 자꾸 이러는 건지 내가 왜 이리 더 아픈지 도저히 난 잘 모르겠어 이해를 못 하는 표정이 날 아프게 해 난 너무 아파 너 없이 내 하룰 보내는 시간들이 너무 아파 너와 나 어떻게 이렇게 되었는지 너무 아파 넌 이제 나를 떠나 뭘 하든지 내가 생각나기를 너 없이 걷는 내가 너무 초라해 보여 왜 나만 혼자 아파 이렇게 온종일 너만 또 사랑하는지 하루하루 지나도 내 가슴이 또 아프고 근데 너는 아무렇지도 않지 함께 즐긴 순간들에 웃고 싸울 때는 울고 이런 추억들이 이젠 생각도 안 나겠지 이제 돌아갈 수 없는 길 갈수록 힘이 빠져 앞이 안 보이는 길 냉정과 열정 사이 정답이 뭘까 가슴이 머리보다 앞서는 걸 왤까 깊이 파고 들어와 너의 그 행동 말투 하나 모든 게 다 또렷해져 바보 같은 내 가슴은 왜 자꾸 이러는 건지 내가 왜 이리 더 아픈지 도저히 난 잘 모르겠어 이해를 못 하는 표정이 날 아프게 해 난 너무 아파 너 없이 내 하룰 보내는 시간들이 너무 아파 너와 나 어떻게 이렇게 되었는지 너무 아파 이건 네게 하는 말이야 니가 이 노랠 듣길
  THERAY  ,Zoom In,"정녕 그대가 사람이라 말할 수 있나요 그 예쁜 눈빛은 누가 줬죠 행여나 지금 그냥 지나쳐 보내버리면 아마 오늘 밤에 잠 못 들죠 I find you, I see you 참 지루하기 짝이 없던 난데 I want you, I need you 전혀 다른 세상 눈앞에 봤죠 I say you, I love you 나 여기 오길 정말 잘 했나 봐요 더 그대를 알고 싶은 맘 oh oh oh yeah 갑자기 그대 맘에 갑자기 그대 곁에 확 다가가도 놀라진 마요 막 이제 시작해요 날 멈출수도 없죠 혹 할 수 있음 달아나 봐요 누가 이렇게 내 맘에 쏙 들게 낳아 줬죠 그대 부모님께 감사해요 겉모습 하나 보고 던져 본 말이 아니라 벌써 그대 맘도 전부 봤죠 I find you, I see you 꽤 오랫동안 짝이 없던 난데 I want you, I need you 전혀 다른 세상 사람을 봤죠 I say you, I love you 나 자주 이럴거라 오핸 말아요 다 그대만 주고 싶은 맘 oh 갑자기 그대 맘에 갑자기 그대 곁에 확 다가가도 놀라진 마요 내가 다가간다 해도 막 이제 시작해요 날 멈출수도 없죠 혹 할 수 있음 달아나 봐요 yo find you I see you 넌 내 삶의 이유 그대 지켜줄게 그대 안겨봐 내 품속에 hold me tight now 오직 너만을 위해 사는 남자 받아줘 내 맘 자 그대 사랑해 사랑해 사랑해 수천번을 말해도 모자라네 난 세상에서 제일 행복한 남자라네라고 맨날 친구들한테 자랑해 너와 나 모두가 다 부러워 할 정도로 아름다운 이 얘기를 만들어가 널 잡은 손 절대 놓지 않을게 24-7 every day 내 사랑 너에게 내 사랑 너에게 이 내 마음 보낼게 yes I`m real I don`t wanna let you alone I`m your man fo'sho (no doubt) Let`s sing a song together 갑자기 그대 맘에 갑자기 그대 곁에 확 다가가도 놀라진 마요 내가 그대 곁으로 막 이제 시작해요 날 멈출수도 없죠 혹 할 수 있음 달아나 봐요 갑자기 그대 맘에 갑자기 그대 곁에 확 다가가도 놀라진 마요 막 이제 시작해요 날 멈출수도 없죠 혹 할 수 있음 달아나 봐요 갑자기 그대 맘에 갑자기 그대 곁에 확 다가가도 놀라진 마요"
  제스처 (Gesture)  ,Fly With You,니 예쁜 미솔 보면 얼어붙은 내 마음이 녹아 하루 종일 떠올라 멍해져 버린 지금도 좋아 자기 전 전화해야 해 꼭 Yeah 달콤한 꿈을 꿀 수 있게 I wanna fly with you 너의 손을 잡고 Fall in love with you 같은 꿈을 꾸고 Gonna ride with you My love 눈부신 별빛 너머 하얀 구름 위 내려 앉아 Oh I wanna fly with you wanna fly with you 오늘은 또 뭐 할래 난 너만 있으면 전부 All right 하루 종일 놀고서 많이 피곤해지더라도 Don't say bye 일찍 들어가야 해 꼭 No 우리 같이 밤하늘 위로 I wanna fly with you 너의 손을 잡고 Fall in love with you 같은 꿈을 꾸고 Gonna ride with you My love 눈부신 별빛 너머 하얀 구름 위 내려 앉아 Oh I wanna fly with you Oh girl 지금 내 품에 안긴 너 눈부신 아침까지 함께 해 I wanna fly with you 너의 손을 잡고 Fall in love with you 같은 꿈을 꾸고 Gonna ride with you My love 눈부신 별빛 너머 하얀 구름 위 내려 앉아 Oh I wanna fly with you wanna fly with you
  Michael Kiwanuka  ,Piano Joint (This Kind Of Love),Walking down the avenue Looking out for something new It's the right time to give in The right time to lose To begin again Maybe win again All I want is to talk to you Turn me onto something true I can't be with another And though I've been used I won't leave again Help me to the end All I know is my oh my this kind of love Has taken me from my enemies Don't let the pressure get to me My oh my it's bad enough Could you stay with me Don't let me go Sadness and fury is all I know You've taken me from my enemies I still let the pressure get to me I thought I could break away I hope I fall in love today No more heartbreak and trouble And though I've been bruised Let me in again I could use a friend All I know is my oh my this kind of love Has taken me from my enemies Don't let the pressure get to me My oh my it's bad enough Could you stay with me Don't let me go Sadness and fury is all I know You've taken me from my enemies I still let the pressure get to me
  Cherish  ,Moment In Time,I know most times I'm far away But still I'm missing you but still I'm missing you I said some things that I regret But I'll make it up to you Baby I can't breathe when you touch my body When your heart beats it's like music to me And I can't see my life without you And baby it's all up to you If I could make time stand still Then I know we'd live this moment for ever Can we stay right here you don't have to go baby close that door I I really hate missing you I rather be kissing you And I don't know what I would do If I couldn't make love to you Over and over and over I wish That I could live this moment in time As of today I put my life completely in your arms And if you should feel I could do more to please you Then baby tell me how oh oh Baby I can't breathe when you touch my body When your heart beats it's like music to me And I can't see my life without you And baby it's all up to you If I could make time stand still Then I know we'd live this moment for ever Can we stay right here you don't have to go baby close that door I I really hate missing you I rather be kissing you And I don't know what I would do If I couldn't make love to you Over and over and over I wish That I could live this moment in time Time stand still can time stand still Then I know we'd live this moment for ever we'd live this moment for ever Can we stay right here stay right here You don't have to go you don't have to go baby close that door I close the door I really hate missing you I rather be kissing you And I don't know what I would do If I couldn't make love to you Over and over and over I wish That I could live this moment in time
  Starchild & The New Romantic  ,Hangin On,Fell asleep last night Thinking about you Saw you in my sleep Chased you till morning came My mama said follow your dreams Well I guess you were my warning Now i’ve let myself go Hope you’re still holding on Baby Come back and see me tomorrow Baby Don’t wanna leave me hangin’ on Fell asleep last night Drinking about you Saw you in my sleep Chased you till morning came My mama said follow your dreams Guess you were my warning Now I’ve let myself go I hope you’re still holding on Baby Come back and see me tomorrow Baby Don’t wanna be the only one Your only sunshine Has gone away
  Ella Mai  ,Makes Me Wonder,"Baby, I been thinkin' 'bout you all the time Lately, I been wantin' you back in my life I know, I know Been a while since we felt the vibe But I know I know, I know I know, I know what you like  Met you in the lobby, I was just arriving, you was checking out Felt you staring at me and immediately I had no doubt Missed your flight, we spent the week together but it's all over now Cause we tried to keep it going when we got home but our heads were in the clouds  So I'm waiting for the sun to come up Take me for a ride in your Beamer Let's just roll the top down, ain't gon' stop 'til the stars are above Wish that you would talk to me 'Cause I don't really know just what to think Got me now, runnin' round, looking for your love Kinda makes me wonder Why you playin' with me Kinda makes me wonder Do you think of me Kinda makes me wonder  It's raining Thought we'd never drift but I can't lie We faded Grass ain't always greener on the other side I know, I know I know that the cold world passes by But I know I know, I know I know, I know what you like  Met you in the lobby, I was just arriving, you was checking out Felt you staring at me and immediately I had no doubt Missed your flight, we spent the week together but it's all over now Cause we tried to keep it going when we got home but our heads were in the clouds  So I'm waiting for the sun to come up Take me for a ride in your Beamer Let's just roll the top down, ain't gon' stop 'til the stars are above Wish that you would talk to me 'Cause I don't really know just what to think Got me now, runnin' round, looking for your love Kinda makes me wonder Why you playin' with me Kinda makes me wonder Do you think of me Kinda makes me wonder Why you playin' with me Kinda makes me wonder Do you think of me It kinda makes me wonder  So I'm waiting for the sun to come up Take me for a ride in your Beamer Let's just roll the top down, ain't gon' stop 'til the stars are above Wish that you would talk to me 'Cause I don't really know just what to think Got me now, runnin' round, looking for your love Kinda makes me wonder Why you playin' with me Kinda makes me wonder Do you think of me Kinda makes me wonder  I feel like I'm driving myself crazy continuously wondering about you I have to remember that I come first Ultimately this is my world and I'm ready"
