artist,title,English_clean_lyric
  지은 (JIEUN)  ,그때 우리 헤어지게 됐어,miss miss miss love miss boy miss miss miss love
  그_냥  ,Beautiful Day,beautiful day beautiful day beautiful love beautiful love beautiful day beautiful day beautiful love beautiful love beautiful day beautiful day beautiful love beautiful love
  뱅크  ,겨울 바다로,love love
  유리(Yuri)  ,From. December,
  신성우  ,고여,
  권희안  ,좋아한다고 사랑한다고,
  김창렬  ,사랑가,
  비가 내리는 밤  ,그대,
  비스트  ,I`m Sorry,sorry sorry sorry baby sorry baby sorry sorry sorry baby sorry baby
  채연  ,소중한 사랑,
  심영재  ,후애 (약속 그리고...),
  배현철  ,"그런 사람, 그런 사랑",
  린다(LINDA)  ,빛의 비밀,
  투어리스트  ,"Christmas Day (Feat. 박혜수, 양해중)",christmas tree merry christmas merry christmas merry christmas wish merry christmas day christmas tree merry christmas merry christmas merry christmas wish merry christmas wish merry christmas day christmas time say love
"  윤종신 ,  스윗소로우 (SWEET SORROW)  ",Annie,annie oh annie annie oh annie annie oh annie annie annie
  양다일  ,곁 (Inst.),feel anywhere feel anywhen feel anywhere feel anywhen feel anywhere feel anywhen
"  하울 ,  천단비  ",아끼지 말아요,love
  로만티코  ,저기요 (Feat. 전창영),um
  티블루  ,Need U Baby,baby cuz baby u cry u cry need u baby baby baby baby baby bling girl u cry u cry baby baby hold tight baby long long long long long need u baby baby baby baby baby baby u need u girl baby u cry u cry need u baby baby baby baby baby bling girl u cry u cry u cry u cry need u baby baby baby baby baby bling girl u cry u cry need u baby baby baby baby baby bling girl
  윤형렬  ,온도,
  조규찬  ,Melody,melody harmony melody melody melody harmony melody melody melody melody melody melody melody harmony melody melody melody
  소리 두울  ,바람에 실려온 마음,
  나윤권  ,지워.. 미워.. 잊어,
  유선호  ,푸른 별 하나,
  권진아  ,그날 밤,
  파니니 브런치 (PANINI BRUNCH)  ,잘해주고 싶은데,
  첼로  ,춘곤증,
  전유나  ,너를 사랑하고도,
  MA.현  ,추억은 또 눈물이 되겠지,
  하이솔  ,Fall in star (가을별),star hello wanted let know loving feel love woo love wanted let know loving feel love woo lonely give love need love yeah oh woo
  이수영  ,여우랍니다,destiny oh day day destiny destiny destiny
  백아연  ,말하지 않아도,
  이수영  ,기억뿐인 곳에서..,
  멜리플루어스  ,뭐라고 부를까,
  먼데이 키즈 (Monday Kiz)  ,Lonely Soul (Feat. Girl Friends),gon na baby looking eyes baby hold tell ok hold hand mouan stand
  Lemonan Studio  ,사랑에 빠지면 종소리가 들린다,
  태연 (TAEYEON)  ,그리고 하나,
  V.O.S  ,차라리 욕을 해,
  JYJ  ,In Heaven (Narr. 김정은),
  2YOON (포미닛 투윤)  ,Black Swan (Feat. 낯선),black swan swan swan black swan swan swan black swan cuz black swan black swan swan swan black swan swan swan black swan know black swan black swan swan swan black swan swan swan black swan
  이승환  ,기다린 날도 지워질 날도,
  조미 (ZHOUMI)  ,一人的寂寞 (Lovesick),zhong yu song kai shou fang kai le ni qian qiang de li ting ni shuo ni yi jing bu ai wo wo di tou jia zhuang kan bu dao nan guo ai gei de tong ku rang wo xue hui bai tuo gu du gan shou bu dao le ni de wen du bu ru wang ji ceng jing gei de hu gan qing de lu tu bian cheng xin sui de tong chu zai ai qing de mi gong xun zhao xing fu na ai de man zu cai fa xian zhi shi shu fu zen cai neng rang wo kan de qing chu yi ge ren ji mo yi ge ren xue hui xiang shou nan guo zhi shi wei shi yan lei hai zai liu shuo fu le zi ji hai shi bu dong oh bu xiang fang kai shou fang kai le ni liu de wen rou ai dao le jin tou bu shi ni de cuo dao zui hou wo ming bai le shi cai shi ai de jie tuo ai gei de cheng nuo bian cheng wu xing de jia suo liu lei de xin shi zhong bu neng cheng shou ai gei de ling wu hao rang ren kan de qing chu shi jian hua guo ai liu shi de wen du yi ge ren ji mo yi ge ren xue hui xiang shou nan guo zhi shi wei shi yan lei hai zai liu shuo fu le zi ji hai shi bu dong oh wo ye bu xiang fang kai shou fang kai le ni liu de wen rou ai dao le jin tou bu shi ni de cuo ming bai le zhe jiu shi ai de jie tuo hui yi xiang shi dan diao de yan se qu dai wo wang bu diao de kuai le chen mo dai ti le suo jue ze yi ge ren ji mo yi ge ren xue hui xiang shou nan guo zhi shi wei shi yan lei hai zai liu shuo fu le zi ji hai shi bu dong oh bu xiang fang kai shou fang kai le ni liu de wen rou ai dao le jin tou bu shi ni de cuo dao zui hou wo ming bai le shi cai shi ai de jie tuo
  박새별  ,웃어봐요,
  허니버터브레드  ,꿈같은 너 (With 이효균),
  종현 & 태민 (SHINee)  ,그 이름,
  성시경  ,좋을텐데 (Live),
  달콤 베개  ,다이어트 (Die.T),sweets everyday crave everyday love everyday want something sweets everyday crave best friend sweets everyday crave everyday love everyday want something sweets everyday crave best friend sweets everyday crave everyday love everyday want something sweets everyday crave best friend sweets everyday crave everyday love everyday want something sweets everyday crave best friend diet diet diet diet diet
  소리새  ,별이 지는 곳,
  임지은  ,The Longing Dance,flowers gone away gone away carrantuohill cliffs moher last night came sing love gaelic playing bodhran harp flows cliff sea reflect back sigh sigh waves shining like star dancing silver coats waves shining like star dancing gold bells shoes waves shining like star gone away
  조성모  ,영혼 (Ghost),
  쿨 (COOL)  ,다시,looking past remember love
"  이소라 ,  유희열 ,  윤도현 ,  노홍철  ",데이트 (몽트뢰 버스킹 Ver.),
  김민석  ,Perhaps Love (사랑인가요),
  PD 블루  ,보고싶다 (Feat. 소울레인),
  란 (RAN)  ,말하고 싶었어,
"  공기남 ,  고닥  ",투정부리고 싶은데 (Vocal. 이민혁),
  페퍼민트 (peppermint)  ,돌아봐줘요 (feat. 모닝커피),
  마시따 밴드  ,봄이되면... (Acoustic Live),
  플라이드 (Flied)  ,우두커니 (Feat. 조수잔),
"  한동근 ,  최효인  ",1994년 어느 늦은 밤,
"  첸 (CHEN) ,  백현 (BAEKHYUN) ,  시우민 (XIUMIN)  ",너를 위해 (Inst.),know know know know
  정키  ,"Mama (Feat. 구윤회, 한예슬, 신종욱, 김나영)",mama mama mama mama mama oh mama oh mama mamama mama mama mama mama mama
  승국이  ,오랜만이야,
  김지연  ,찬바람이 불면,
  주보라  ,안녕 (Remastered),say good bye say good bye
  우재  ,잘가라 사랑아,
  JK 김동욱  ,퇴근길 블루스,bar
  이승기  ,첫키스,
  어반자카파  ,소원,
  장윤아  ,보여주세요,
  정선연  ,빈처,
  김만희  ,아름다운 날들 (Acustic Ver.),
  제이워크  ,니가 그립지 않다는 거짓말로,u go turn around u go turn around
  리디아 (Lydia)  ,우리 처음 만난 날 기억하고 있니,
  조용필  ,잊기로 했네,
  민즈  ,다른 사랑도 하지못했죠,
  이문세  ,파랑새,
  윤하 (YOUNHA)  ,꿈속에서,
  Kiss Me Joy  ,Kiss (Vocal 전민),
  소히  ,산책,
  미앤유 (me and you)  ,혼자 있는 밤 (With 성민),
  V.One  ,사랑을...하면...,
  동방신기 (TVXQ!)  ,Whatever They Say (Accapella Ver.),care everybody says baby girl oh whatever say listen girl whatever say care baby whatever say listen girl whatever say care whatever say listen girl whatever say care oh leave whatever say listen girl whatever say care baby girl
  김형중  ,가슴이 소리쳐서,
  유리애  ,고작 몇 분,
  조장혁  ,가을비 우산속,
  태민 (TAEMIN)  ,눈꽃 (Snow Flower),
  지애  ,매일 매일 매일 매일,forever nothing better love forever nothing better love love love baby know know know know baby one step step step day day day forever nothing better love forever nothing better love love love baby know know know know baby one step step step day day day forever nothing better love forever nothing better love love love baby step step step love day day day love love love baby kiss sweet baby sweet boy forever forever nothing better love forever nothing better love love love baby
  콘치와 콘치즈  ,개새끼야 좋아한다고 (Feat. 영림 of 라꼼마),
  에일리  ,Is You,heart heart oh oh heart heart oh oh love love oh want love love oh
  김동욱  ,나에게 그대는,
  정원영  ,천천히...천천히,
  박광선  ,시간이 멈춘듯,maybe flower maybe flower maybe witch maybe flower maybe witch
  이승철  ,마지막 콘서트,
  김종서  ,아버지,
"  015B ,  오왠 (O.WHEN)  ",세월의 흔적 다 버리고 (1993),
  이소라  ,그 사람이 떠나갑니다,
  더 데이지 (The Daisy)  ,또 불러보죠,
  신혜성  ,전부 아름다웠어,
  이혜민  ,Angel,angel angel angel
  임도혁  ,비처럼 음악처럼,
  박원  ,all of my life,life life life life life life life life life
  전우성 (노을)  ,못해 (천하무적 방패연),
  페이  ,One More Kiss,one kiss baby one kiss one kiss baby one kiss one kiss one kiss baby one kiss one kiss baby one kiss one kiss baby one kiss one kiss one kiss one kiss
"  타임 ,  서영은  ",오아시스 (동글동글) (Feat. 서영은),love love love love
  신승훈  ,소녀에게 [Hey Girl],hey girl hey girl lady lady lady lady
  이소라  ,기억해줘,
  김보형  ,꿈에 (우주요원 넘버세븐),
  김민종  ,나무,
  서진영  ,나는 아닌거니,
  태연 (TAEYEON)  ,11:11,yeah na na na na na na na na na na na na na oh na na na na na na na na believe na na na na na na na na na na na na na oh na na na na na na na na believe na na na na na na na na na na na na na oh na na na na na na na na believe na na na na na na na na na na na na na oh na na na na na na na na believe
  동안  ,머리를 자르려 했어 (With 이연호),
"  송유빈 ,  선우정아 ,  SURAN (수란) ,  박경  ",어린 왕자 (시들어버린 꽃),beautiful beautiful beautiful beautiful beautiful beautiful beautiful beautiful ocean
  손준호  ,안개 속의 두 그림자,
  이승철  ,그날... 그 기억,day found love day found love day found love day found love day found love
  바이브  ,그때는 몰랐었던 일,
  송하예  ,새 사랑,
  사르나트 (Sarnath)  ,행운,
  KCM  ,행운,
  키덜트  ,With You (언제나 그대와) (Feat. 인화),radio l v e fm love love
  혜빈  ,그리고 5분후,
  카라  ,못 지킨 말,
  유리  ,The Promise (은채의 테마),
  이소라  ,Track 2,
  임단우  ,섬,
"  윤종신 ,  J.Lee  ",두 이별,
  조용필  ,그대여,
  홍승진  ,"왜 그때 (Feat. 에코브릿지, 김호중)",
  김진성  ,만약에 말야,
  가비엔제이  ,이별극장,woo hoo woo hoo woo hoo woo hoo woo hoo woo hoo woo hoo woo hoo woo hoo woo hoo woo hoo woo hoo
  엠블랙  ,천국이니까 (Winter Rain),tell baby make fly
  SUPER JUNIOR (슈퍼주니어)  ,You`re My Endless Love,crazy let go endless love yeah yeah many time yo yeah baby yo baby crazy let go endless love oh oh oh oh oh crazy let go endless love
  첸 (CHEN)  ,안녕 못해 (I`m Not Okay),
  왁스  ,사랑 바람,
"  윤종신 ,  이상순  ",바바바 (부제: 화해송),
  조성모  ,세상의 이별,
  홍경민  ,작은 연인들,
  꿀단지  ,서툰 노래 (Feat. 이성우),
  폴린딜드 (Fallin` Dild)  ,알았을까요,
  이동건  ,내가 세상에 없을땐,
"  015B ,  윤종신  ",모르는 게 많았어요,
  세이지 (Say`Z)  ,Into my life,wherever want whenever want wherever want whenever want wherever want whenever want
  원투  ,Memories (Feat. 현중),
  정승환  ,우주를 건너,would like come baby need waiting baby need would like come waiting would like come come baby come waiting baby need
  동방신기 (TVXQ!)  ,Remember,oh please let know face called love like oh please let know cause believe believe stay forever forever last one like ever ooh
  이수영  ,Donde Voy,madrugada corriendo bajo el cielo que empieza color salgas sol nombrar la fuerza de la migracion un dolor que siento en el pecho es mi alma que llere de amor pienso en ti tus brazos queesperan tus besos tu pasion donde voy donde voy esperanza es mi destinacion solo estoy solo estoy por el monte profugo voy dias semanas meses pasa muy lejos de ti muy pronto te llega un dinero yo te quiero tener junto mi el trabajo llena las horas tu risa puedo olividar vivir sin tu amor es vida vivir de profugo es igual donde voy donde voy esperanza es mi destinacion solo estoy solo estoy por el monte profugo voy donde voy donde voy esperanza es mi destinacion solo estoy solo estoy por el monte profugo voy por el monte profugo voy
  임창정  ,너를 꺼내는 이유 (Inst.),oh
  오드블랙 (ODD.black)  ,잘 해주지 못했어,
  지훈  ,어찌하라고,
  영지  ,괜찮아 아닐거야,
  태엽장치  ,나와 같을까,
  나미  ,슬픈 인연,
"  윤종신 ,  퓨어킴 ,  뮤지  ",The Detail,feel details feel something feel details feel something relax feel details feel something want details z feel details feel something relax feel details feel something want details z want details z
"  신지후 (포스트맨) ,  임형우  ",신촌을 못가,good bye good bye
  엠투엠 (M To M)  ,미쳐,
  엠씨더맥스 (M.C the MAX)  ,사랑을 찾아서 (2007 New Ver.),
  일교차 (Daily Range)  ,I Gotta Get Her,got ta get got ta get got ta get got ta get get get matter matter matter matter matter matter oh baby let make tonight oh oh oh oh oh oh baby let make tonight oh oh oh oh oh oh baby let make tonight oh oh oh oh oh oh baby let make tonight oh oh oh oh oh oh got ta get shadow pillow treasure treasure treasure oh baby let make tonight oh oh oh oh oh oh baby let make tonight oh oh oh oh oh oh baby let make tonight oh oh oh oh oh oh baby let make tonight oh oh oh oh oh oh oh baby let make tonight oh oh oh oh oh oh baby let make tonight oh oh oh oh oh oh baby let make tonight oh oh oh oh oh oh baby let make tonight oh oh oh oh oh oh baby let make tonight oh oh oh oh oh oh baby let make tonight oh oh oh oh oh oh baby let make tonight oh oh oh oh oh oh baby let make tonight oh oh oh oh oh oh baby let make tonight oh oh oh oh oh oh baby let make tonight
  겨울언니  ,안아줄게,
  귀울임  ,너로 물들다,
  첸 (CHEN)  ,고운 그대는 시들지 않으리,
  천상지희 더 그레이스 (The Grace)  ,아니기를 (Not To Be),
  린  ,키스해주겠니 (Feat. Eddie),oh oh
  샤넌  ,20inch,know meet like way know tiger monster factory maybe oh baby stop know maybe oh baby stop know know know know know know know maybe oh baby oh baby stop know
  쿨 (COOL)  ,발자욱,miss need want miss need want miss need want
  이현우  ,헤어진 다음날,
  김세환  ,좋은걸 어떡해,
  태연 (TAEYEON)  ,Starlight (Feat. DEAN),love amazing ah starlight starlight yeah oh starlight starlight starlight starlight oh starlight starlight starlight emotion feel oh starlight yeah oh oh yeah yeah baby baby
  리비안 (LEEVIAN)  ,틈 (Crevice),huh
"  신세경 ,  에피톤 프로젝트  ",달콤한 크리스마스 (Original Ver.),
  함중아  ,내게도 사랑이,
  박상민  ,내가 사는 이유,
  Various Artists  ,바보에게바보가 (무한도전 박명수),
  레드벨벳  ,Alone In My Bed,alone bed alone bed alone bed
  차수경  ,빈가슴,
  정지원  ,두려운 이별,
  윤건  ,갈색머리,wait
  빛과 소금  ,나의 고백,
  Ann One  ,기억만이라도,
  문차일드  ,귀천(歸天),
  멜로망스  ,조심스러운 이유,
  윤미래  ,하루하루,oepuis tu partir je ne peux pas vivre sont toi je pense toi chac jour est tu la nuit je vous devir tu veux tu monque et mon amour oawn lalls dusk agian find needin souls late enchained baby blame brought upon rain cursing pain shadows upon us vein couldobtain pride never admit shame yet deny seem lay die day passes cried till waterfalls dissipate dry flow repent reminice everything meant alone destinies end path never chance
  신용재  ,그런 사람 (Man Ver.),
  루하  ,이해해줘,
  발라드살롱  ,오월애,
  프리멜로  ,...싶어,
  채환  ,파이팅 (Rock Ver.),fighting fighting life beautiful life fighting fighting fighting fighting fighting life beautiful life fighting fighting fighting fighting fighting life beautiful life fighting fighting fighting fighting fighting life beautiful life fighting fighting fighting fighting fighting life beautiful life fighting fighting fighting life beautiful life
  진원  ,노래를 불러서 (Inst.),tv tv
  선우정아  ,어쩌다가,love forever never come
  스노  ,Dear (With 박지혁 of 정직한멜로디),
  박상민  ,거짓말,break heart
  원효연  ,진심 (With 이원규),
  뱅크  ,야누스의 이별,
  러블리즈  ,그녀는 바람둥이야 (Feat. 동우 Of 인피니트) (Babysoul&Kei),oh baby boy oh baby boy take oh baby boy
  이연아  ,내게 사랑은 너무써,
  황치열  ,하얀 나비,
  양의  ,지워지지 않아,
  조동희  ,행복한 사람 (Piano Ver.),
  공소원  ,태엽 (Tears In My Eyes),guess fool guess fool guess fool ha tears eyes oh baby baby ha tears eyes oh baby baby ha tears eyes oh baby baby ha tears eyes darling darling
  에스프레소  ,그댄 나의 사랑 나는 그대사랑,
  시온(SION)  ,텅,
  신화  ,Angel,please let know beautiful miss u way sky fall let must admit love wan na kiss make smile promise uh matter happens side
  김현정 (Space.A)  ,사랑아 가지마,
  이상은  ,달,
  이미쉘  ,유난히 아픈 기억,
  만쥬한봉지  ,착한아이 콤플렉스,
  쿨 (COOL)  ,나는 유죄다,want know forgive want know forgive want know forgive want know forgive
  S.M. THE BALLAD  ,呼吸 / (Breath) (Sung By CHEN (EXO)&ZHANG LI YIN),wo ya yi bu zhu si nian zhe ni bo tong le dian hua xiang ni duo jiu mei jian guo ni yuan qu de zhi xi shang xi zai wo de xin shang dang chu de fang shou yi ge ren tan xi hou hui rang ni zou shi tu ran xi lai na ge wen hou xin dou zai chan dou jiao ji xin zhong de hua bei jia suo xiang wen ni na bian tian qi nan guo de xin qing yin cang de guan xin zao yi bei lei kan tou zhi ting ting hu xi zui hao de wei chu mo ni kan zhe wo lei liu de wen rou zhe yang ji xu hui yi ye bu neng wei wo bu ting liu lei ceng jing yue ding hao ru guo fen shou li bie zai bu neng xiang jian shou shang de shi hou ou er yi ci rang wo ting ting ni hu xi jian nan chuan xi zhe mei ni de mei tian wo hai bu yuan yi zheng kai yan xin pi bei bu kan hai yao ji xu zhe ming tian hai pa ni xin tong dui ni yin man zhe yi qie pin ming xiang ni yi wei ni hui zhi dao chu mo ni kan zhe wo lei liu de wen rou zhe yang ji xu hui yi ye bu neng wei wo bu ting liu lei ceng jing yue ding hao ru guo fen shou li bie zai bu neng xiang jian shou shang de shi hou ou er yi ci rang wo ting ting ni hu xi xiang dui ni shuo de xiang tai duo wei shen xian zai que chen mo zai duo de hua yu neng fou hui dao zui chu zai xin tong ru guo neng hui dao na duan xing fu la jin ni de shou wo bu hui qing yi fang shou chu mo ni kan zhe wo lei liu de wen rou zhe yang ji xu hui yi ye bu neng wei wo bu ting liu lei ceng jing yue ding hao ru guo fen shou li bie zai bu neng xiang jian mei ge shun jian bu ting xiang ni rang pi bei lei dao wu fa cheng shou shou shang de shi hou ou er yi ci rang wo ting ting ni hu xi
  한지은  ,내맘이 쿵 (Feat. 리틀에스),love love
  이정열  ,같은 하늘 아래,
  김정훈  ,나의 신부에게,
  봄여름가을겨울  ,지하철 Love Song,
  배틀  ,Icarus,swear cuz sunshine finally swear swear
  성시경  ,못할 거야,
  범키  ,돌아가도 돼,
  SG 워너비  ,겨울 나무,
  마로니에  ,말을 해 봐,way difficult move wait baby oh ye ye oh ye ye baby
  오윤혜  ,서운한 마음에 (Feat. PK헤만),missing miss believe believe missing miss believe believe
  Sayde  ,아침,
  신용재  ,입만 살아가지고 (Inst.),
  JC지은  ,My Song,
  레이나 (Raina)  ,모르겠다,yeah yeah yeah yeah baby love baby need yeah baby love baby need yeah
  윤시윤  ,너 하나만,
  빅마마  ,내 눈을 보아도,still love love love love forever
  태인  ,계절은 바뀌고 (Feat. 로우스타),every time every day
  더 그랜드  ,친구에서 애인이 되기까지의 과정 (With 이성령),
"  유성은 ,  헨리 (HENRY)  ",사랑+,love u baby need u baby love u baby need u baby love u baby need u baby love u baby need u baby
  이하이  ,내 사랑 (MY LOVE),remember love love remember love love remember love love remember love love
  비욘드  ,더데이 (The Day),day day day day day day day day day day day day day day day day day day oh oh oh day
  바이브  ,Promise U,promise u promise u love u love u oh promise u promise u love u love u oh deep side heart hold cause miss u baby love u love u oh promise u promise u oh
  오캉  ,내 이야기,
  박기영  ,기억속으로,
  소향  ,Jesus (Korean Ver.),praise jesus raise voices praise jesus reigns forever jesus jesus jesus get get jesus everybody say jesus everybody say jesus everybody say jesus everybody say jesus let people say jesus let people say jesus let people say jesus reigns forever jesus jesus jesus get get jesus jesus jesus jesus get get jesus jesus jesus jesus jesus jesus jesus jesus jesus
  조정모  ,한번만 안아보자,
  시하  ,어쩌다 우리가,
  페이지  ,미안해요,
  이은미  ,날아라 제임수딘,
  모노그램  ,Do U,love love love love wan na know love tell u u u love baby would u would u come baby love love wan na know love tell u u u love baby would u would u come baby mine tell u u u love baby would u would u come baby
  이승철  ,회상,
  장필순  ,첫사랑,
  김범수  ,처음 느낌 그대로,
  동현종  ,빈자리,
  JK 김동욱  ,우울한 편지 - 유재하,
  둘 다섯  ,긴머리 소녀,
  Modipi & Dona  ,녹여줘,everything baby love sweething love goodthing everything baby love sweething love goodthing
  나윤권  ,Love Therapy  (Feat. 한예리),oh girl therapy love falling love love oh boy therapy love falling love falling love love
  몬스터  ,사진 속 나와 닮은 그,uh uh
  윤미래  ,Because of You,every road run every song sung woo every road run every song sung every road run every song sung
  김범수  ,언젠가는 (With 이승철),life
  럼블피쉬  ,눈부신 날,
  Lalawine  ,Daldal,lie yaha la ha eya believe oh really allright lie yaha la ha eya u delight lie yaha la ha eya believe oh really allright lie yaha la ha eya u delight lie yaha la ha eya believe oh really allright lie yaha la ha eya u delight
"  이태권 ,  양정모  ",하루가 일년같아서,always waiting
  흥  ,가을냄새 (with 조영일),
  혜령  ,왜요,
  Various Artists  ,Hawaian Couple,
  더겜블  ,딱한번만 (Feat. 허니애플),
  장연주  ,One Sweet Day,one sweet day everyday sweet day one fine day everyday fine day everyday sweet day everyday sweet day
  이기찬  ,왜 그래,
  이승환  ,울다,v
  이수영  ,하얀마음 백구 Ending,
  문주란  ,타인들,
  에스프레소  ,끝 인사 (OST Ver.),
  요아리  ,나비,
  SG 워너비  ,사랑하고 싶어,
  김경록 (V.O.S)  ,별일 아니야 (Feat. P.O Of 블락비),
  박상후  ,나의 마음 바람 불어 Ver.2,
  강타 (KANGTA)  ,가슴에 남아,
  강수지  ,소중한 기억들,
  이재수  ,빚쟁이 (Original Ver.),
  Treasure  ,이젠 안녕,
  희상  ,노래가 나에게,
  바르티 (Varty)  ,오늘이 어제가 되어 (Feat. 이수지),
  변진섭  ,그대에게,
  백미현  ,정말 미안해,
  고유진 (플라워)  ,수원연가,
  씨타임   ,다시 만날 수 있을까,
  이문세  ,사랑이 지나가면,
  김동희  ,썸데이,
  윤종신  ,Love Boat,forget love boat
  시하  ,알고 있나요,without without without without
  마골피  ,낡은 침대,
  플라스틱  ,스무살,paradise shining star
  윤상미  ,요즘 너는 어때 (Feat. 배재현 (허니지)),
  이영현  ,I LOVE YOU,stay would way go know think every step way always love always love darling bittersweet memories taking goodbye please cry know need always love always love hope life treats kind hope dreamed wish joy happiness wish love wish love always love always love always love always love always love always love always love always love always love
  셀프어쿠스틱  ,떡볶이송,
  가비엔제이  ,절애 (絶崖),
  이영준  ,이루어 질 수 없는 사랑,
  Miso Diary  ,사랑이 아파서 (Feat. 데니안),
  SUPER JUNIOR-K.R.Y. (슈퍼주니어-K.R.Y)  ,SKY,
  쟈코비플래닛 (Jacoby Planet)  ,동창회,
  김지수  ,Rain&U (Feat. G2),rain falling heart broken please show smile rainy street rainy street lonely day miss day street rainy street lonely day miss day gloomy street sunlight broken smile doin least pretending alright uh rain falling heart broken please show smile rainy street rainy street lonely day miss day street rainy street lonely day miss day gloomy street love streets
  이카  ,Love Letter,love
  박세영  ,Will be,star baby sun baby always love star baby sun baby always love star baby sun baby always love
  신비 (Shinvi)  ,To My Friend,first love tell heart love crime last love show love love crime
  김용진  ,참 못됐습니다,
  샤인이스트  ,생각이나 (Feat. Yeony),tv love u love u always love u love u always never lie never lie never lie never lie never lie never lie love u love u always never lie never lie never lie never lie never lie never lie
  신승훈  ,그 후로 오랫동안,
  서영은  ,나 끝내 못한 말들,
  윤종신  ,말꼬리,
  송크라이  ,헤어질 때 남자가 울지 않는 이유,said cry good bye woo woo hoo l leave far away tv tv show said cry good bye woo woo hoo l leave far away said cry good bye woo woo hoo l leave far away
  유니 한(Unihan)  ,"Just Once (윤유리, 윤현정)",
  김우빈  ,혹시 아니,
  마르티나  ,그대는 달콤해,
  휘성 (Realslow)  ,눈물길,
  신윤미  ,겨울비,
  유열  ,나를 사랑하지 않는 그대에게,
  비욘드  ,내 안을 뜨겁게 채운 사람은 너야,
  더 데이지 (The Daisy)  ,그렇게 보지마,
  온유  ,풍경,
  조관우  ,Because I Love You Girl,rose harlem stars bloom world like toy balloon hear love song cry know love girl love girl know nothing world nothing world love girl ask moon course show moon mather ask try know love girl love girl know nothing world nothing world love girl love girl love girl know nothing world nothing world love girl love girl love girl know nothing world nothing world love girl
  포스트맨(Postmen)  ,다른 여자에게 눈길도 가네요 (Feat. 가비엔제이 희영 & 써니사이드 마스터챙),swill know man oh
  이지허밍  ,기다리기 (Feat. 2km),
  로이킴  ,Daughters,know girl puts color inside world like maze walls continually change done stand steps heart hands starting see maybe got nothing fathers good daughters daughters love like girls become lovers turn mothers mothers good daughters oh see skin standing since day saw walking away left cleaning mess made fathers good daughters daughters love like girls become lovers turn mothers mothers good daughters fathers good daughters daughters love like girls become lovers turn mothers mothers good daughters
  런치송 프로젝트  ,니가 내린다,
  유미  ,Last One (Feat. 주석),last one one like princess feel right never mind cuz one last one last one one like princess feel right never mind cuz one last one welcome kingdom always chasing still chasing hard times gon na patiently waiting last one
  홍경민  ,1994년 어느 늦은 밤...,
  박정현  ,커플,oh love oh love right right well took time lose heart ooh baby loving forever baby go far let go wan na hold tight need love oh love oh love oh love oh love
  홍석민  ,여기에서,
  김성재  ,마지막 노래를 들어줘,
  헤르쯔 아날로그 (Herz Analog)  ,내겐 그녀만 있으면 돼요,
  감성팔이소년  ,눈 내리는 날에 (Feat. 정나원),
  CL  ,+소중한 추억190519+,
"  윤종신 ,  장필순  ",결국 봄,
  임창정  ,또 다시 사랑 (Inst.),
  스누퍼 (SNUPER)  ,하이드 지킬,say ye say yes say ye say yes say ye say yes say ye say yes say ye say yes say ye say yes say ye say yes say ye say yes say ye say yes say ye say yes say ye say yes
"  토이 ,  조규찬  ",취중독백,rap magic hands
"  선우정아 ,  SURAN (수란) ,  김현우 ,  박경 ,  송유빈 ,  박재정  ",만나려 해,
  린  ,이 노래 좋아요,baby like u woo love story baby u like u woo like u uhm baby like u woo baby baby love love like u
  덕환  ,축복,promise promise promise promise
  김보경 (NEON)  ,버려지지 않아 (Inst.),
  OYEON (오연)  ,이대론 못 보내,
  V.O.S  ,나이젠,
  린  ,...사랑했잖아... (2014 Live Ver.),
  몬스타 칼라바  ,그것만이 내 세상 / 행진,
  박지헌  ,별보다 달보다,
  일기예보  ,인형의 꿈,
  빨간머리앤  ,10월의 스페인은 어떨까,tv
  포지션  ,Love Is Over (Feat.조관우),love love love love love love love love love love love
  엠씨더맥스 (M.C the MAX)  ,너의 목소리가 들려,still missing
  X1 (엑스원)  ,괜찮아요,woo woo woo woo woo woo woo woo woo woo good night oh beautiful night good night ay
  BGH4  ,Angel Eyes,
  서영은  ,자꾸만,
  임재범  ,가로수 그늘 아래 서면,
  한여루  ,바라봐줘,
  나윤권  ,하루의 끝,
  귤 (GYUL)  ,"안녕, 호두",
  홍대광  ,티가나요,oh ooh oh oh ooh
  정동하  ,내 사랑 내 곁에,
  4-49  ,너무 빨리 잊지는 말아요,
  한경일  ,상상,
  곽은기 (은휼)  ,순간에서 영원까지,
  양다일  ,이 밤 (Inst.),
  솔비  ,어쩌죠,
  성시경  ,두사람,
  이현섭  ,나쁜말,
  딥스코어 (DeepScore)  ,일년쯤 (With 김아롬),
  015B  ,타락도시,
  산들  ,Other World,eyes deep inside eyes mind deep inside
  현이와 덕이  ,잠깐,
  선우정아  ,휘파람 (입술위에 츄~ 내노래에 츄~ 레드마우스),boom boom check chic chic hot hot fire hear hear whistle heart boom boom every day day zoom zoom fire hear hear hear hear
  신화  ,기회,girl imagine without girl listen love every night start breakdown cry come back love please come back told say repeat repeat
  장필순  ,그대로 있어 주면 돼,
  양진수  ,유리창엔 비,
  예성 (YESUNG)  ,우연을 모아 (Wish),love
