artist,title,Korean_clean_lyric
  조이 (JOY)  ,좋은 사람 있으면 소개시켜줘,좋다 사람 있다 소개 시키다 때로는 때로는 진심 사랑 하다 있다 성숙하다 성실하다 사람 라면 좋다 좋다 사람 있다 소개 시키다 사랑 연습 있다 거기 아주 조그만 신경 써주다 사랑 경험 많다 사람 라면 좋다 한번 실연 울다 곱다 사람 안기다 뜨겁다 위로 받다 싶다 혼자 지치다 곱다 사람 맡기다 외로움 잊다 있다 좋다 사람 있다 소개 시키다 만남 자체 연연하다 한번 만나다 분위기 최선 하다 사람 라면 좋다 아프다 상처 있다 과거 없다 사람 부담스럽다 한번 실연 울다 곱다 사람 안기다 뜨겁다 위로 받다 싶다 혼자 지치다 곱다 사람 맡기다 외로움 잊다 있다 겨울 날씨 춥다 팔짱 끼다 연인 모습 시리다 나다 저런 있다 새롭다 사람 그립다 걸다 사람 그립다 걸다 사람 그립다 걸다
  박지훈  ,Hurricane,대체 대체 어디 있다 이제야 나타나다 하다 마치 홀린 이렇다 기분 이렇다 기분 나쁘다 않다 느낌 느낌 자연스레 자꾸 생각 당장 다가가다 싶다 아직 서툴다 진심 담다 해주다 기다리다 있다 왠지 길다 느껴지다 몰아치다 몰아치다 이렇다 감정 감정 계속 하다 휩쓸다 휩쓸다 어디 있다 얼굴 떠오르다 언제 맞추다 있다 상상 해보다 가슴 어떻다 일도 하다 수가 없다 기대 크다 실망 크다 계속 커지다 당장 다가가다 싶다 아직 서툴다 진심 담다 해주다 기다리다 있다 왠지 길다 느껴지다 몰아치다 몰아치다 이렇다 감정 감정 계속 하다 휩쓸다 휩쓸다 이제 시작 하다 하다 걸음 다가가다 모으다 두다 보여주다 알아주다 떨리다 느낌 진심 기다리다 있다 왠지 길다 느껴지다 몰아치다 몰아치다 이렇다 감정 감정 계속 하다 휩쓸다 휩쓸다
  EXID  ,1M,잡고 내다 약속 하다 내다 위로 돼다 좋다 어떡하다 함께 하다 가슴 떨리다 알다 나르다 사랑 한단 어쩔 없다 하다 모든 사랑 하다 입술 알다 빠지다 나오다 없다 갈수록 수가 없다 우리 사이 가깝다 건지다 멀어지다 건지다 우린 대체 무슨 사이 멀어지다 가까워지다 않다 거리 정말 없다 사이 사랑 사랑 아니다 정의 되다 않다 애매하다 사이 때때론 멀다 가깝다 아무 의미 없다 그렇다 사이 친구 아니다 거짓 되다 사랑 필요하다 그냥 있다 싶다 다른 이유 필요하다 싶다 어쩔 없다 하다 모든 사랑 하다 입술 알다 빠져나오다 없다 망설이다 하다 걸음 다가오다 우리 사랑 걸다 갈수록 수가 없다 우리 사이 가깝다 건지다 멀어지다 건지다 우린 대체 무슨 사이 멀어지다 가까워지다 않다 거리 정말 없다 사이 가까워지다 하다 멀어지다 잡다 해도 연기 사라지다 다가가다 멀어지다 거리 갈수록 수가 없다 우리 사이 가깝다 건지다 멀어지다 건지다 우린 대체 무슨 사이 멀어지다 가까워지다 않다 거리 정말 없다 사이
  원더걸스  ,I Tried,지나다 겠다 나르다 기다리다 있다 우리 예전 다르다 없이 같이 걷다 헤어지다 얼마 하다 친구 지내다 사랑 하다 어색하다 어쩔 없이 알다 하다 인정 하다 너무나 아프다 아마 되다 없다 보다 하루 이상 다가 생각 하다 들다 아마 지우다 없다 보다 포기 해보다 해보다 생각 만하 눈물 가끔 내다 전화 걸다 바쁘다 않다 만나다 하다 알다 하다 없다 그렇다 친구사이 같이 영화 보고 저녁 먹다 말다 얘기 해보다 가슴 한가운데 박히다 웃다 있다 눈물 나다 아마 되다 없다 보다 하루 이상 다가 생각 하다 이드 아마 지우다 없다 보다 포기 해보다 해보다 생각 만하 눈물 감정 너무나도 달라 이상 돌이키다 없다 그래도 머물다 싶다 마음 감추다 노력 하다 보지 아마 되다 없다 보다 하루 이상 다가 생각 하다 이드 아마 지우다 없다 보다 포기 해보다 해보다 생각 만하 눈물 아마 지우다 없다 보다 포기 해보다 해보다 생각 만하 눈물
  SHINee (샤이니)  ,SAVIOR,당신 대체 어떻다 존재 대다 여름 싱그럽다 아침 햇살 눈부시다 대다 독재자 당신 원한 모든 내다 앗다 잔인하다 남다 버리다 마음 쏟아지다 젖다 우리 손끝 닿다 마주치다 눈빛 미치다 설레다 순간 기억 하다 존재 하다 영원하다 각인 돼다 버리다 대다 구원 날아오르다 오다 녹이다 지치다 갈다 외로워 하다 커다랗다 선물 하다 안고 돌다 싶다 다가오다 막히다 오다 모든 생명 짧다 영원하다 태양 비추다 안다 내다 해주다 벅차다 환희 아니다 진하다 넘치다 순간 기억 하다 존재 하다 영원하다 각인 돼다 버리다 대다 구원 날아오르다 오다 녹이다 지치다 갈다 외로워 하다 모든 잘못 씻다 그대 그대 맞추다 그대 들어가다 다시 태어나다 날아오르다 오다 녹이다 지치다 갈다 외로워 하다
  백현 (BAEKHYUN)  ,Stay Up (Feat. Beenzino),멍하니 생각 하다 우린 어디 가다 다음 신호 바뀌다 상상 감히 오늘 부디 내다 열다 쉬다 돼다 닮다 도시 화려하다 하다 쓸쓸하다 거리 버리다 따르다 나가다 낯선 시간 충분하다 젖다 들어가다 내다 던지다 가장 깊다 거릴 좁히다 들어가다 닿다 입술 완벽하다 텅빈 모두 채우다 나로 차다 감다 해보다 탐색 하다 필연 내일 없다 내다 던지다 가장 깊다 거릴 좁히다 들어가다 닿다 버리다 입술 완벽하다 텅빈 모두 채우다 나로 빨리 몰다 다치다 좋다 오늘 걱정 아무 모르다 검은색 배다 위로 오르다 파파라치 먹이 없다 보기 다행하다 오늘 기다 준비 되다 음악 이렇다 음악 고민 있다 아침 돼다 까먹다 뮤지션 이름 외우다 내다 던지다 가장 깊다 경계 사이 넘다 넘다 완벽하다 하나 돼다 아침 계속
  엠블랙  ,말하지 말걸..,아름답다 미소 아름답다 목소리 목소리 믿다 힘드다 내다 하다 있다 정말 알다 맞다 정신 없다 무슨 하다 하다 지도 모르다 그립다 그립다 하루 살아가다 없다 그리다 태우다 하루 견디다 자신 없다 많이 행복 하다 이상 상처 아픔 내다 주다 싫다 미안하다 제발 떠나다 있다 싶다 아픔 따윈 괜찮다 하나 있다 주다 괜찮다 미련 없이 떠나가다 어떻다 잊다 시간 많이 지나다 괜찮다 거란 안되다 같다 우리 좋다 추억 하나 하나 우리 함께 하다 약속 믿다 힘드다 만큼 가깝다 끊다 없이 떠올리다 하다 괜찮다 괜찮다 같다 않다 제발 떠나다 있다 싶다 아픔 따윈 괜찮다 하나 있다 주다 괜찮다 미련 없이 떠나가다 어떻다 잊다 시간 많이 지나다 괜찮다 거란 안되다 같다
  H.O.T.  ,그래! 그렇게! (We Can Do It),그대로 거기 멈추다 당신 힘겹다 발걸음 보다 세상 홀로 서기 너무나 들다 그토록 힘겹다 시간 그대 수많다 시련 이기다 이제 시작 마음 하나로 다시 일어서다 작아지다 목소리 아무렇다 하다 없이 지치다 버리다 그대 그대 펼쳐지다 세상 하다 소리치다 보다 그대 그렇다 그렇게 한번 웃다 보다 당신 열리다 세상 바라보다 그대 있다 모든 이제 펼치다 다시 깨어나다 새롭다 태어나다 모든 그대 간직 해주다 오늘 기억 하다 새롭다 펼치다 세상 이제 다시 시작 하다 이제 내다 살아가다 내다 가르치다 무엇 이다 생각 나다 하다 그렇게 이제 초라하다 모습 보여주다 하다 그렇게 하다 있다 않다 나르다 잡다 지탱 하다 수많다 사람 나르다 감싸다 결국 이기다 내다 어느 순간 있다 이름 모르다 무언가 나르다 지키다 그렇게 다시 일어서다 이렇게 힘없다 무너지다 없다 하다 크게 웃다 보다 수많다 좌절 다시 한번 쓰러지다 되다 모르다 그렇다 그대 숨기다 자신 믿다 일어서다 보다 그대 그렇다 그렇게 한번 웃다 보다 당신 열리다 세상 바라보다 그대 있다 모든 이제 펼치다 다시 깨어나다 새롭다 태어나다 모든 그대 간직 해주다 오늘 기억 하다 새롭다 펼치다 세상 이제 열리다 세상 이루다 있다 하다 그렇게 하다 역시 서서 쓰러지다 않다 그렇다 않다 나르다 위해 함께 고민 해주다 사람 위해 세상 어느 있다 이기다 있다 거란 믿음 없다 용기 서다 있다 하다 그렇다 그렇다 그렇게 그대 그렇게 다시 일어서다 아름답다 상속 그대 있다 그렇게 웃다 보다 자신 믿다 무엇 두렵다 않다 그대 있다 믿음 사랑 하다 오늘 기억 하다 새롭다 열리다 세상 이제 다시 시작 하다
  서태지와 아이들  ,내 맘이야,끄다 급하다 화장실 달려가다 한숨 크게 밝다 치마 입다 가보다 하다 당장 끊다 신문 노려보다 돌아가다 이루다 깔리다 행복하다 만들다 마당 나가다 잡초 뽑다 시키다 놀다 먹다 머릴잡 흔들다 두다 먹다 자꾸 나르다 자꾸 웃기 마르다 항아리 보고 있다 불고기 먹다 싶다 그렇다 냄새 배겨 누군가 놀리다 대다 말다 꿰뚫다 보다 잠자다 깨우다 마르다 해롭다 꾸다 자꾸 나르다 자꾸 웃기 마르다 하다 놀다 먹다 머릴 잡고 흔들다 두다 먹다 자꾸 나르다 자꾸 웃기 마르다 이렇게
  태연 (TAEYEON)  ,비밀(Secret),울리다 퍼지다 피아노 선율 타고 감고 음악 기대 얘길 시작 하다 이렇게 지난날 떠오르다 그리다 아프다 걸다 떠나가다 버리다 기억 흩어지다 추억 낯선 세상 겨울 어지르다 마음속 감추다 오다 비밀 찾다 한참 깊숙이 숨기다 소중하다 하다 마디 꺼내다 하다 가까워지다 두려움 덮다 잃다 찾다 그렇게 다가오다 데려가다 주다 기도 해오다 어지르다 마음속 감추다 오다 비밀 찾다 한참 깊숙이 숨기다 소중하다 하다 마디 꺼내다 하다 언제 인지 없다 시련 어느새다 눈빛 괜찮다 내다 마르다 세상 단비 되어다 젖다 들다 한참 깊숙이 숨기다 소중하다 하다 마디 사랑 하다
  업텐션 (UP10TION)  ,미치게 해 (Going Crazy),아깝다 대두 있다 남다 모시다 받다 누가 말리다 자꾸 올리다 들다 눈길 주다 되다 나타나다 금세 사라지다 버리다 두다 대체 어디 기분 돼다 아래 적당하다 그만 갖다 놀다 들다 놨다 미치다 예쁘다 입술 미치다 모습 미치다 눈빛 웃음 때론 여우 눈빛 때론 여우 미치다 아무리 계속 안다 보아 절대로 함부로 내다 사랑 한단 꺼내다 누가 말리다 자꾸 올리다 들다 눈길 주다 되다 나타나다 금세 사라지다 버리다 두다 대체 어디 기분 돼다 아래 적당하다 그만 갖다 놀다 들다 놨다 미치다 예쁘다 입술 미치다 모습 미치다 눈빛 웃음 때론 여우 눈빛 때론 여우 미치다 보고 웃다 아무 없이 다가오다 나다 모르다 온몸 굳다 딱딱하다 긴장감 계속 오르다 내다 내미다 놓다 않다 눈빛 미치다 가끔 타다 미치다 때론 여우 미치다 미치다
  H.O.T.  ,너는 Fast 나는 Slow,하루 이틀 지나가다 너무 달라지다 가끔 야하다 질문 나르다 당황 하다 하다 내겐 너무 용기 없다 지루하다 남자 놀리다 어떻다 늦다 만나다 전화하다 우리 사이 친구사이 애인 사이 물어 대다 가끔 젖다 눈빛 나르다 유혹 하다 하다 모르다 원하다 너무 서두르다 마음 조금씩 보여주다 싶다 맘속 간절하다 바라다 갖다 내다 다시 기회 주다 오늘밤 갖다 모르다 정말 사랑 하다 같다 없다 맘속 간절하다 바라다 갖다 싶다 내다 다시 기회 주다 오늘밤 갖다 맘속 간절하다 바라다 갖다 싶다 내다 다시 기회 주다 오늘밤 갖다
  소녀시대 (GIRLS` GENERATION)  ,예감 (Bump It),화창하다 눈부시다 특별하다 없다 매일 같다 어쩜 아직도 속인 알람 소릴 기다리다 있다 모두 잠시 멈추다 조명 내다 맞추다 차다 유감 높다 어쩔 하다 걸음 하다 걸음 조심 내딛다 만난 점점 가까워지다 보다 대론 선명하다 그대 자꾸 웃다 너무나 복잡하다 어떡하다 이제 햇살 내다 내리다 바람 뜨다 밉다 최대한 자연스레 다가가다 나르다 예감 좋다 서툴다 넥타이 귀엽다 자꾸 가다 모든 모든 입다 전부 보이다 주다 싫다 어느 미소 짓다 절대 감추다 하나 자꾸 타다 탐험 하다 쉬다 찾다 햇살 내다 내리다 바람 뜨다 밉다 최대한 자연스레 다가가다 나르다 예감 좋다 화창하다 눈부시다 특별하다 빛나다 오늘 같다 꾸다 깨지다 않다 안기다 하다 얘길 눈빛 하다 햇살 온통 아름답다 모두 바람 우리 사이 맴돌다 예감 좋다
  EXO  ,중독 (Overdose),모든 걸다 들이키다 돌이키다 수도 없다 이건 분명 위험하다 중독 그것 바라다 그녀 사랑 하나 치명 황홀하다 취해 좋다 더욱 갈망 있다 붙잡다 해주다 사랑 중독 시간 지나다 통제 힘들다 점점 깊숙이 빠지다 간다 이건 이건 놀리다 손길 본능 갈구다 가빠지다 질식 되다 전율 그리다 한숨 독하다 같다 내겐 헤어 나오다 없다 피다 뜨겁다 마침내 모두 지배 하다 계속 그린 붙잡다 해주다 사랑 중독 시간 지나다 통제 힘들다 점점 깊숙이 빠지다 간다 이건 이건 모두 내다 물어 변하다 같다 심장 박히다 버리다 세상 온통 멈추다 없다 이미 순간 맛보다 말다 떨리다 계속 들이켜다 아직 모자라 손끝 전율 시키다 갈증 순간 잡다 질주 멈추다 너무 좋다 이대로 괜찮다 주체 하다 없다 이끌다 녹아내리다 느낌 없다 죽다 거나 차다 살다 이유 중독 그녀 필요하다 하루 버티다 없다 버티다 하다 벗어나다 싶다 않다 천국 같다 기다 기다 아름답다 이건 이건
  몬스타엑스  ,미쳤으니까,멍청하다 모르다 바보 어떻다 해야될런 모르다 나다 모르다 그저 잡고 이끌다 없다 보이다 어둠 사랑 하다 사랑 하다 이상 헤매다 싶다 않다 모든 꾸다 매일 바보 같다 생각 하다 바보 하다 좋다 미치다 하다 상관없다 자존심 필요 없다 아니다 누구 원하다 않다 미치다 맞다 안보 라면 미치다 좋다 하루 종일 생각 사랑 미치다 아니다 안되다 미치다 언젠가 하다 사랑 하다 헤어지다 모르다 우린 헤어지다 입술 매달리다 헤어지자 하다 말다 바보 하다 좋다 미치다 하다 상관없다 자존심 필요 없다 아니다 누구 원하다 않다 미치다 맞다 안보 라면 미치다 좋다 하루 종일 생각 사랑 미치다 아니다 안되다 미치다 잃다 기분 어리다 미치다 하다 없다 돼다 미치다 맞다 안보 라면 미치다 좋다 하루 종일 생각 사랑 미치다 아니다 안되다 미치다
  클릭비 (Click-B)  ,Dreaming,보다 보고 있다 나르다 모르다 가져가다 이렇다 기분 처음 이다 자시다 표정 하루 하루 열다 이대로 받다 주다 있다 지켜보다 주다 사랑 그대로 있다 돼다 기대다 하다 사람 바로 되다 있다 기다리다 변하다 없다 누구 소중하다 지키다 되다 약속 하다 언제나 편이 되어다 믿다 사랑 그대로 있다 돼다 기대다 하다 사람 바로 되다 있다 기다리다 변하다 없다 누구 소중하다 지키다 나다 기다리다 필요없다 있다 언제 바램 채우다 주다 싶다 아끼다 사랑 세상 가장 소중하다 지키다 되다
  정일훈  ,Fancy Shoes,뜨다 매일 중천 걸리다 익숙하다 빨래 건조대 늘어지다 있다 수많다 하나 하나 고르다 입다 나오다 시동 넣다 범퍼 귀찮다 고치다 액정 나가다 지겹다 울다 대고 시간 틱톡택톡 그만 재촉 해주다 정신 없다 매일 반칙 하다 질투 하다 속물 하루 종일 생각 없이 그렇다 어쩌다 발견 머리 핀핀 순간 돌다 금방 우울하다 예정 자꾸 끌리다 다니다 위험하다 이건 스타일 아니다 멋지다 구두 좋다 그게 얼마 아깝다 갖다 싶다 가져오다 근데 이리 그냥 동네 찌질하다 감성 한참 동안 이렇다 잠기다 하다 기억 자물쇠 달다 열쇠 주인 같다 파랗다 물든 조각 되다 구름 보이다 금방 무너지다 같다 머리 핀핀 순간 돌다 금방 우울하다 예정 자꾸 끌리다 다니다 위험하다 이건 스타일 아니다 멋지다 구두 좋다 그게 얼마 아깝다 갖다 싶다 가져오다 근데 이리 그냥 동네 찌질하다 감성 한참 동안 이렇다 얘기 하다 없다 오늘 글렀어 도망 싶다 어쩔 없다 현실 점점 익숙해지다 감히 후회 하다 만나다 하다 가사 용감하다 고치다 고치다 고독 멋지다 구두 좋다 그게 얼마 아깝다 갖다 싶다 가져오다 근데 이리 그냥 동네 찌질하다 감성 한참 동안 이렇다 찌질하다 감성 평생 동안 이렇다
  핫펠트 (HA:TFELT)  ,새 신발 (I Wander) (Feat. 개코),신발 사다 해도 아직 어색하다 길이 들다 걷기 뒤꿈치 걱정 돼다 어디 갈다 어디 데려가다 두려움 설레임 오르막 다음 내리막 궁금하다 걷다 멈추다 뛰다 서다 있다 보다 편하다 익숙해지다 걷다 멈추다 뛰다 서다 있다 보다 편하다 새롭다 신발 어딘가 떠나오다 같이 걷다 친구 누구 어디 걸다 없다 길다 길이 되게 조여 묶다 어디 갈다 어디 데려가다 내리막 오르막 고르다 걷다 멈추다 뛰다 서다 있다 보다 편하다 익숙해지다 걷다 멈추다 뛰다 서다 있다 보다 편하다 새롭다 신발 빌딩 사이 새다 따르다 이리저리 뛰다 정신없이 그림자 지치다 오늘 하루 얼마나 하다 계산 하다 중요하다 놓치다 우린 얼마 크다 쉬다 삶다 호의 않다 증명 하다 운동화 닳다 닳다 꺾다 신다 신발 버리다 하다 위로 위로 위로 위로 도시 위로 단언 오름 수식어 내다 필요하다 위로 대부분 슬픔 아무 가치 없다 행복 전부 배팅 하다 역시 사람 보다 잠들다 눈뜨다 되다 의도 기도 하다 내일 화창하다 들다 신발 가다 걷다 멈추다 뛰다 서다 있다 보다 편하다 익숙해지다 걷다 멈추다 뛰다 서다 있다 보다 편하다 새롭다 신발
  신화  ,웃다가...,추억 기억 힘들다 하다 없다 나다 보내다 떠나다 우리 행복하다 추억 없이 많다 많다 남아 그때 익다 소리 가슴 다시 설레다 너무 사랑 하다 너무 그립다 끝내 잊다 잊다 여태 기다리다 나라 그저 그저 그저 웃다 웃다 다시 때문 웃다 웃다 웃다 웃다 웃다 웃다 끌다 안다 끝없이 눈물 멈추다 내다 다시 기회 보다 기적 이보 이상 좋다 꾸다 만약 죽다 절대로 놓다 터지다 마음 가리다 숨기 나르다 보다 대견하다 자다 견디다 오다 자다 기다리다 햇살 바라보다 부시 누구 여전하다 예쁘다 너무 사랑 하다 너무 그립다 끝내 잊다 잊다 여태 기다리다 나라 그저 그저 그저 웃다 웃다 다시 때문 웃다 웃다 웃다 웃다 웃다 웃다 끌다 안다 하다 방울 눈물 하다 기쁘다 세상 어떻다 남자 하다 떠나다 않다 자다 해주다 자다 하다 너무 사랑 하다 너무 그립다 끝내 잊다 잊다 여태 기다리다 나라 그저 그저 그저 웃다 웃다 다시 때문 웃다 웃다 웃다 웃다 웃다 웃다 끌다 안다 깨지다 않다 같다 바라보다 없다 두운 구원 주소
  블락비 (Block B)  ,11:30,보다 좋다 시원하다 하다 모금 때마침 걸리다 전화 만나다 호출 입어보다 들다 들다 없다 라면 멋있다 내다 해주다 않다 괜히 같다 생각 하다 도착 하다 하다 고맙다 기다리다 바람 적당하다 불어오다 감수성 충만 하다 밝다 색상 햇볕 내다 조명 돼다 자신감 생기다 불다 전망 좋다 기분 크림 발라 면도 거울 대고 아주 저렴하다 멘트 미리 몹쓸 수작 아니다 함께 하다 초가 런던 펜싱 같다 하다 낯가림 쩔다 덕분 패기 넘치다 너무도 손쉽다 절도 괜히 지다 같다 생각 하다 도착 하다 하다 고맙다 기다리다 만나다 시작 하다 어리다 울다 어리다 현실 구분 지다 머리 속이다 판타지 캐릭터 가다 바람 시원하다 햇빛 반기다 이리 길이 막히다 거의 오다 집앞 빨리 나오다 반기다 다가가다 하다 밀고 당기다 도착 하다 하다 고맙다 기다리다
  정민  ,스물한살 그때,찾아오다 보다 골목 모든 변하다 생각 하다 바래다주다 길이 짧다 느끼다 아쉽다 놓다 인사 싫다 그때 우리 생각 애꿎 하늘만 보다 아직 사랑 서툴다 아직 세상 모르다 되다 나아지다 믿다 아픔 상처 무뎌져 아프다 기억 고맙다 생각 나다 스물 그때 우리 아프다 계절 잊혀지다 갈다 어떻다 지내다 궁금하다 그때 생각 가끔 감다 보다 아직 사랑 서툴다 아직 세상 모르다 되다 나아지다 믿다 아픔 상처 무뎌져 아프다 기억 고맙다 생각 나다 스물 그때 우리 시간 지나다 우린 선명하다 너무 아프다 어리다 그때 아픔 상처 무뎌져 아프다 기억 고맙다 생각 나다 스물 그때
  태연 (TAEYEON)  ,Do You Love Me?,여기다 보다 홀로 그대만 보다 지다 오래 아무 모르다 적도 없다 이렇다 오늘 위해 몰래 숨기다 오다 노래 요즘 어떻다 자꾸 다른 얘기 하다 돼다 맘속 사실 바랬던 하나 알다 너무 흔하다 세상 그래도 듣다 되다 녹다 버리다 녹이다 버리다 들다 보다 대다 노래 혹시 어떻다 자꾸 입안 맘속 사실 바랬던 하나 알다 너무 흔하다 세상 그래도 듣다 되다 녹다 버리다 내다 묻다 그대 향기 누가 눈치 채다 해보다 길다 기다림 가슴속 소원 하나 가장 아름답다 황홀하다 오늘 듣다 되다 녹아내리다
  SHINee (샤이니)  ,Feel Good,세상 새롭다 지다 소리 뭔가 색다르다 예감 믿다 힘드다 강렬하다 이끌다 꾸다 같다 가까이 아름답다 너머 부신 너머 아주 잠깐 마주치다 감싸다 설레다 천국 같다 느낌 주다 서로 모르다 시간 넘다 세상 가장 가까이 다가오다 초콜릿 하다 있다 모든 눈빛 온기 손길 향기 마치 신의 선물 같다 메아리 치다 선율 같다 심장소리 왠지 뭔가 달라 놀랍다 느낌 궁금하다 않다 걸음 환상 아니다 멀다 주위 맴도 서로 모르다 시간 넘다 세상 가장 가까이 다가오다 초콜릿 하다 있다 모든 눈빛 온기 손길 향기 어떻다 어로 설명 돼다 눈빛 온기 손길 향기
  티아라  ,Cry Cry (Ballad Ver.),장미 가시 같다 말로 찌르다 마치 문신 지우다 하다 깊다 불꽃 뜨겁다 슬픔 빠지다 보다 붉다 태양 뜨겁다 사랑 하다 나르다 울리다 중독 되다 그립다 그립다 마치 감옥 가두다 버리다 보다 불꽃 뜨겁다 슬픔 빠지다 보다 붉다 태양 뜨겁다 사랑 하다 나르다 울리다 슬픔 빠지다 보다 붉다 태양 뜨겁다 사랑 하다 나르다 울리다 제발 나르다 떠나가다 돌아오다 믿다 않다 붉다 태양 뜨겁다 사랑 하다 나르다 울리다
  Apink (에이핑크)  ,Secret Garden,슬프다 혼자 알다 언제나 내다 항상 돼다 그대 잡다 이제 다가오다 기대 언제나 돼다 들다 내다 다가오다 그대 내게로 오다 맞추다 그대 마치 마법 감싸다 정말 이렇다 기분 처음 가끔 그대 힘드다 그렇게 혼자 슬프다 어떡하다 하나 꺼지다 공간 비추다 슬프다 혼자 알다 언제나 내다 항상 돼다 그대 잡다 이제 다가오다 기대 언제나 돼다 많다 대다 너무 떨리다 그때 수많다 시련 기적 바르다 갈수록 불어오다 바람 흔들리다 모습 처음 오랫동안 참다 아무 않다 고개 떨구다 어떡하다 하나 떠나가다 세상 비추다 슬프다 혼자 알다 언제나 내다 항상 돼다 그대 잡다 이제 다가오다 기대 언제나 돼다 가장 내다 돼다 주다 나르다 언제나 믿다 그대 들다 그만하다 하다 마지막 바라보다 사랑 돼다 슬프다 혼자 알다 언제나 내다 항상 돼다 그대 잡다 이제 다가오다 기대 언제나 돼다
  에이프릴 (APRIL)  ,MAYDAY,틈새 비추다 햇살 그렇다 생각 어쩜 좋다 이름 알다 나오다 같다 들키다 않다 나다 않다 숨기다 두다 크다 예쁘다 친구 많다 모르다 해진 그렇다 마음 심술 어리다 토라 모르다 마음 따다 끄다 눈물 생각 하다 몰래 혼자 아프다 첫사랑 따다 끄다 보다 조그맣다 결국 혼자 아프다 짝사랑 얼굴 자꾸 뜨겁다 날다 보다 자꾸 핸드폰 뜨다 생각 들다 들키다 않다 나다 않다 삼키다 귀엽다 예쁘다 너무 맛있다 먹다 잃다 어리다 대다 모르다 마음 따다 끄다 눈물 생각 하다 몰래 혼자 아프다 첫사랑 따다 끄다 보다 조그맣다 결국 혼자 아프다 짝사랑 하다 물러서다 버리다 멀어지다 보다 이르다 하다 결국 바라보다 있다 따다 끄다 눈물 생각 하다 몰래 혼자 아프다 첫사랑 따다 끄다 보다 조그맣다 결국 혼자 아프다 짝사랑 두비 두다 두룹 두룹 보다 예쁘다 바보 감다 모습 어쩌나 두비 두다 두룹 두룹 알아주다 결국 혼자 하다 짝사랑
  손동운  ,In The Cloud,없다 하루 생각 싶다 않다 좋다 언제나 지키다 계속 향기 코끝 닿다 어떡하다 터지다 같다 모르다 자꾸 보다 터지다 나오다 웃음 멈추다 않다 보내다 아쉽다 떨어지다 않다 한참 동안 모습 보다 다시 만날 생각 행복 들다 이렇다 모습 어색하다 바보 같다 싫다 않다 모르다 자꾸 보다 터지다 나오다 웃음 멈추다 않다 모르다 자꾸 보다 터지다 나오다 웃음 멈추다 않다
  SUPER JUNIOR (슈퍼주니어)  ,I Think I,투명하다 낯선 익숙하다 향기 이렇다 끌리다 심장 울림 사이 선명하다 느낌 내미다 잡다 완벽하다 황홀하다 지배 하다 위해 쓰이다 노래 같다 리듬 맡기다 나르다 흔들다 취해 취해 밀착 되다 기분 긴장 세다 조여 오다 뜨겁다 모든 안다 같다 추다 리듬 맡기다 나르다 흔들다 취해 마음 가다 대로 움직이다 흔들다 취해 리듬 잃다 끌리다 입술 마음 허리 감싸다 아름답다 품속 순간 기억 하다 모든 맡기다 완벽하다 느끼다 취해 황홀하다 리듬 취한 완전하다 물들다 취해 취해 취해
  GOT7 (갓세븐)  ,A,에이 알다 자꾸 숨기다 좋아하다 이미 얼굴 쓰이다 에이 나르다 보다 알다 에이 에이 바라보다 시선 느껴지다 돌아보다 언제나 서다 고개 멀다 보다 놀라다 않다 해보다 주위 늘다 에이 알다 자꾸 숨기다 좋아하다 이미 얼굴 쓰이다 에이 나르다 보다 알다 에이 에이 좋아하다 마음 모르다 믿다 있다 모습 귀엽다 모르다 해주다 싶다 이상은 참다 모두 이리 오다 보다 이상 피하 에이 알다 자꾸 숨기다 좋아하다 이미 얼굴 쓰이다 에이 나르다 보다 알다 에이 에이 피하 나오다 함께 나르다 보다 이렇게 수줍음 무섭다 나다 자다 하다 우리 하다 커플 같다 오늘 우리 잡고 걸다 다니다 시간 아깝다 어떡하다 언제 그렇게 계속 도망 다니다 에이 알다 자꾸 숨기다 좋아하다 이미 얼굴 쓰이다 에이 나르다 보다 알다 에이 에이 에이 알다 자꾸 숨기다 좋아하다 이미 얼굴 쓰이다 에이 나르다 보다 알다 에이 에이
  여자친구 (GFRIEND)  ,너 그리고 나 (NAVILLERA),있다 보다 순간 뭔가 특별하다 눈빛 느껴지다 마음 움직이다 나비 나빌레 바람 바람 불어 날아가다 다가가다 있다 진심 담다 새롭다 시작 하다 사랑 동경 하다 자다 부탁 하다 모으다 두다 마음 주다 마냥 기다리다 않다 다시 속도 올리다 물러서다 마음 달래다 이제 다가가다 꽃처럼 피어 나빌레 아직 수줍다 아이야 나다 떨리다 우리 설레다 목소리 진심 담다 새롭다 시작 하다 사랑 동경 하다 자다 부탁 하다 모으다 두다 마음 주다 마냥 기다리다 않다 바라다 바르다 순간 항상 있다 함께 언제나 그렇다 오다 이루다 깨어나다 나빌레 언젠가 둘이서 펼쳐지다 미래 만들다 싶다 하나 충분하다 새롭다 시작 하다 사랑 동경 하다 자다 부탁 하다 모으다 두다 마음 주다 마냥 기다리다 않다
