artist,title,English_clean_lyric
  위키미키 (Weki Meki)  ,True Valentine,valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine let party come valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine valentine get start right valentine true true true true true true right valentine true true true true true true romantic kryptonite true valentine true true true true true true true true true true true straight
"  투하트 (우현, 키)  ",Tell Me Why (Acoustic Ver.),tip dream dream dream dream tell tip dream dream dream dream love line bye cry time time dream dream everyone one love tell get get leave cry cry make touch tiny tiny touch tiny tiny blind good else
  SS501  ,In Your Smile,smile smile smile smile smile smile smile smile smile smile smile
  VIXX (빅스)  ,Spider,poison spider poison spider way poison spider poison spider please somebody highlight poison spider poison spider poison spider poison spider poison spider poison spider poison spider poison spider poison spider help bye high fantasy destiny high high bye fantasy destiny high high high high high high right
  EXO  ,Drop That (Korean Ver.),exo drop jump jump jump jump jump jump exo jump jump jump jump jump jump jump jump jump jump exo jump jump jump jump look exo drop jump jump jump jump jump jump exo jump jump jump jump jump jump jump jump jump jump exo jump jump jump jump sun moon exo drop jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump jump exo exo exo exo exo exo
  GOT7 (갓세븐)  ,눈이가요,action way way mind action time baby action lose get get god girl girl
  BIGBANG  ,바보,love girl situation time girl cha say say right goodbye
  BIGBANG  ,This Love,love loving dison tray love love fallin luv luv love love fallin luv shady love love love love love love love love love love love love love love look time luv dugging fall leave use dislike song young shady crazy much alone yes alone always
  FTISLAND (FT아일랜드)  ,한가지말,
  카라  ,Strawberry,love heart love kiss kiss strawberry heart love heart love berry berry dreaming love feel tell tell baby know shake shake dream shake shake dream shake shake dream feel berry strawberry sweet sweetie berry strawberry sweet berry strawberry sweet sweet really really really really really
  이달의 소녀  ,"The Carol 2.0 (ViVi, 최리, 이브)",baby baby time baby time time christmas christmas christmas
  원더걸스  ,이 순간,baby love love love love baby love love love love baby love remember remember remember always always always always
  크레용팝  ,다가와 (Get It Here),swag
  god  ,왜 (Prod. 데니안),please tell
  손동운  ,Curtain Call,
  젝스키스  ,현기증,
  핫펠트 (HA:TFELT)  ,Iron Girl (Feat. 혜림 Of Wonder Girls),one heart iron girl iron girl ground ground girl girl iron girl wiser wing ash girl girl iron girl world half girl shining silver iron girl break see naked naked survive get get fly stand survive see gold alive strong alive never never inside maybe even
  티파니 (TIFFANY)  ,FOOL,baby baby fool baby baby fool baby love baby fool fool come lose let want
  동방신기 (TVXQ!)  ,Our Game,wait wait track track track everyday fan winner game fan winner cant cant stop lie fly lie fly stop hold lie fly sound yupp
  JBJ95  ,불꽃처럼,everything baby fallin wake moonlight love darling wake let let let let let let dance let let let let let let hear let let let let let let wonderful wonderful never never never never never never never never never never never never never never never never never never never never never never never never
  정일훈  ,Spoiler (Feat. Babylon),time spoiler let spoiler spoiler lay lay lay stop baby
  브라운아이드걸스  ,이별편지,love love
  동방신기 (TVXQ!)  ,SHE,baby
  Red Velvet (레드벨벳)  ,Be Natural (Feat. SR14B `TAEYONG (태용)`),baby something nobody heaven eye system track track welcome heart mind come come get become hold forever
  라니아  ,DR Feel Good (Korean Ver.),type drama come come type drama feelin come feelin feelin feelin feelin come sit chair come sit chair fix get feelin feel feel feel feel feel feel feel feel feel feel feel feel fix feel feel feel feel feel feel feel feel feel feel feel good real good good real good real good real good real good bad bad real good real good real good bad bad ffffeelin good real good real good real good real good bad bad good real good real bad good real good real bad really really really
  효린  ,Paradise,care girl paradise paradise paradise paradise god
  F.Cuz  ,Go,deny everything lie heart love tonight stop stop stop stop chance stop stop stop stop say take give second never
  VIXX (빅스)  ,여자는 왜 (Inst.),stop
  여은  ,싸운날,
  모모랜드 (MOMOLAND)  ,BAAM (Inst.),pick pick pick doubt doubt baby hmm hmm doubt doubt baby baby tell tell
  쥬얼리  ,Stay With Me,sweet chick man shit boy queen gamez fool everybody stay stay stay complicate screw break sexy true physically
  god  ,슬픈 사랑,
  샤크라  ,Make A Love,sometime goodbye love love love love love say
"  지코 ,  강다니엘  ",Refresh,everybody let mind time hop chair yesterday moment let know search mean refresh make let kick get enjoy search mean refresh make let kick good good together back together
  민아 (걸스데이)  ,My First Kiss (Inst.),kiss come kiss kiss kiss kiss kiss kiss feel know kiss kiss kiss first first first first first first first first first first
  틴탑  ,리모콘 (Remote Control),baby baby babe babe baby girl baby girl girl babe babe baby ray promise put put put babe babe baby girl girl girl alright girl girl girl first first first
  방탄소년단  ,Jamais Vu,game load guess deal deal world star brake head brake step remedy remedy please remedy melody memory gamer control cause sign remedy please remedy remedy please remedy remedy remedy please remedy remedy get heal please give give remedy give give give give win give real medic equal always damn honestly never
  태양  ,죄인,
  정은지  ,LOVE DAY (PANDA Ver.),
  쥬얼리  ,소나기,
  펜타곤  ,SKATEBOARD,summer blooming summer summer day summer summer goal friend soulmate summer summer someone summer bloom surf call best bloom dolphin
  아이비아이 (I.B.I)  ,I.B.I,dance dance dance dance dance dance dance dance dance dance get get get get
  엠블랙  ,One,day day day day day tok day day day day day day day day day day listen baby sir good good good good good good good good good good good good good good good right right
  아이즈(IZ)  ,The Day (Prod. Sweetune),
  Red Velvet (레드벨벳)  ,Zoo,love zoo zoo zoo zoo zoo zoo zoo let bum bum bum bum love zoo zoo zoo zoo zoo zoo zoo baby baby bada bada zoo zoo zoo zoo zoo zoo zoo lookin come come lookin get lookin bitty baby
  강민혁 (CNBLUE)  ,I See you,forget
  동방신기 (TVXQ!)  ,B.U.T (BE-AU-TY) (Korean Ver.) (Studio Ver.),girl love baby girl love play love baby girl love baby girl love play love baby shot kill baby baby baby play love baby take baby take take baby take good good good good good good good good dash gentleman
  SUPER JUNIOR (슈퍼주니어)  ,Skydive,fly dive baby baby fly dive baby baby fly fly dive feel feel feel fly feel feel view feel fly high dive fly high dive high dive really really really really really really really really really really really really
  XIA (준수)  ,Set Me Free (Feat. Bizzy),love song love song take make time meaning love guess giddy kill baby baby baby lady lady bye set set take take make set set set set take kill kill set set set set set set set set free free free free free free free free free many serious curious fake free free free free free free lady free free free free free free away
  SHINee (샤이니)  ,내 곁에만 있어 (Best Place),place place lady love drive place place lady crazy love drive key love love love repeat repeat rap repeat key key best crazy crazy crazy best crazy crazy best best
  EXO  ,LIGHTSABER (光劍) (Bonus Track),light shi leng xin zhong yin cang zhe guang zai jin yao cong chen shui zhi ruo jiang gen sui yuan fang dao lie man man wei fang jiang lin shi jie yao rang zhan wei jie kai kun huo shi cheng wei zhong jin life saver drop light light light lightsaber light light lightsaber jie jiang bei wen hua zhe men zhe wei guang mang tai wei hei kan dao guang chu zai jiang jie kai wei suo shi jiu zou zhi yao zai gen shi dang guang mang fang zan shi shang light light light lightsaber light kong man yin cang man chang dao yao rang mei wei yin cang zhe guang kuai liang chen jiang hui dao wei wei shou chu dao dao zhe zhong life saver light light lightsaber light light lightsaber light light lightsaber lightsaber bing xing hei neng xing lan jiu fang hui hui zai mang ming jue shen chuan dao yao qing xing hei xiang jing fang qing cai zuo cheng light light light light light light light light light zhong huan shou yan qian lightsaber lightsaber lightsaber lightsaber lightsaber light light light light light light light light light light light light light nuan rong kong jian danger xian zhong xian qian cang xian bian yue jian yan light light light light light light light light light light lightsaber lightsaber tian guang yin lian tian yuan xian wei light light light light light light light light light light light light light light light light light light light light light lightsaber lightsaber lightsaber lightsaber
  틴탑  ,긴 생머리 그녀 (Miss Right),top baby baby baby baby baby get get get get get crazy teen let crazy crazy crazy crazy back
  비스트  ,일하러 가야 돼,sorry baby baby goodbye sorry baby baby baby baby baby get work work kiss sexy get work work get work work baby sexy sorry sorry sexy sorry got got got
  비투비  ,빨리 뛰어 (ROCK N HIPHOP),baby doctor rock rock rock hiphop baby pop pop pop pop baby heartbeat girl emergency rock rock hiphop baby pop pop pop pop moment eye feeling heart hennessy let breath way neck chest baby thing stop spot rock rock rock hiphop baby pop pop pop pop get ride come rock lock felt mean set come let feel make darling let feel tell crazy right fast girl ear good ride slowly
  헬로비너스  ,Mysterious,mysterious mysterious mysterious mysterious time time mysterious mysterious alright mysterious curious curious mysterious curious curious dreamy hot creamy mysterious curious curious mysterious curious curious mysterious first second mysterious curious curious mysterious curious curious mysterious mysterious mysterious mysterious mysterious curious curious mysterious
  샤크라  ,돌아와,
  시크릿  ,샤이보이,time time time time time time time time time time time shy boy boy bye bye bye boy boy shy shy boy boy bye bye bye boy boy boy boy fly boy boy boy come come boy shy boy shy boy boy boy shy boy shine shine come come secret secret shy shy bad shy shy bad shy bad shy shy boy
  씨스타  ,나쁜손 (Feat. 버벌진트) (Naughty Hands),light type mama ball baby move think curve take green hard slow fast
  EXO-CBX (첸백시)  ,Someone like you (Inst.),someone someone someone someone someone someone
  첸 (CHEN)  ,잘 자요,
  박봄  ,한(一) (Feat. 치타),blue life life remember remember remember say remember remember say ruin remember remember remember say remember remember say handle true lonely lonely
  원타임  ,Hot 뜨거,afro cornrole doorag hip hop knock dirty feel good hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot mic hot hot hot hot hot hot hot hot hot hot dirty hot hot hot hot hot hot hot hot hot hot hot hot hot mic hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot mic hot hot hot hot hot hot hot hot hot hot hot hot hot hot hot mic hot hot hot hot hot hot
  솔지하니 (EXID)  ,ONLY ONE,love love one one one feel one one one feel one one one love
  비투비  ,Stand Up,worry thing world side pain feel please love tonight love tonight lady girl one world love tonight love tonight lady lady love tonight love tonight love tonight lady put change get stand feel stand raise feel stand stand feel stand take afraid lovely high precious high high alone lonely always fly lovely fly fly
  카라  ,2Me (MV Ver.),way way way way way listen get kiss touch show teach tell kiss touch hug hold show teach feel take kiss touch hug hold show teach feel tell tonight hold kiss touch hug hold show teach feel take kiss touch show teach tell kiss touch show teach tell kiss touch hug hold show teach feel tell tonight hold kiss touch hug hold show teach feel take kiss touch show teach tell kiss touch show teach tell kiss touch hug hold show teach feel tell kiss touch boy close tight tight
  DIA (다이아)  ,나랑 사귈래 (Ballad Ver.),baby name baby baby baby call
  오마이걸  ,STUPID IN LOVE,love today day love stupid love stupid love stupid love ddururu ddu ruddu ddu tonight stupid love stupid love stupid love stupid love ddururu ddu ruddu ddu stupid love stupid love stupid love stupid love ddururu ddu ruddu ddu ddururu dduru cause love love stupid
  (여자)아이들  ,알고 싶어,house house house house love house house house house fragrance hand soap blanket fascination baby heart house house house house love house house house house sunshine moonlight heart key fascination baby heart house house house house love house house house house boy love house house house house house house love house house fascination house house fantasy house house fascination house house fantasy house house red fall babe puppy fantasy deep warm golden fantasy deep little
  인피니트  ,Synchronise,wah wah wah wah wah baby wah wah synchronize synchronize hear synchronize synchronize hear synchronize wah wah synchronize
  IZ*ONE (아이즈원)  ,OPEN YOUR EYES,eye love eye eye way day day eye love eye love eye love eye eye eye feel amaze open open open open new fresh open open open open eyes eyes eyes eyes
  원더걸스  ,Tell me,tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell want want tell tell tell love love tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell
  브라운아이드걸스  ,Far Away (Feat. MC 몽),time goodbye cause love fool rest life memory time try let rude die know mean mean miss remain try let many smile sayin live many far away already far away
  루다  ,Dreamland,way dreamland sunshine dreamland dreamland dreamland smile sunshine dreamland dreamland smile sunshine dreamland dreamland let smile smile
  방탄소년단  ,쩔어,lady feel feel night night cause fire enemy energy energy energy bit hope night night cause fire life wack life get get haha get get make get make enemy get get get make get make wack get make fire get make get make say say ayo gentleman everyday everyday right high high enemy little everyday right high high hustle baby hustle fire lonely fire
  VIXX (빅스)  ,"Love, LaLaLa",everybody body love everybody body lady lady lady winner party love love love introduce love real real
  레인보우  ,그대와 난,
  마마무 (Mamamoo)  ,DAB DAB (문별 & 화사),attitude problem time moment everybody hand time moment everybody hand everybody hand time moment time moment come put come put put come blah
  JYJ  ,You`re,way way right right
  헬로비너스  ,Paradise,wait wait shadow arrow paparazzo baby wait wait wait paradise wait wait wait paradise wait wait wait feel crazy call paradise crazy call paradise
  노태현  ,biRTHday,life pop hip hop house soul sound party day day baby bye bye sound party day day day party day day baby look know know get alright know know know get make know know get good high beautiful good tmi good know beautiful good tmi good know baby good good tmi good know
  CNBLUE (씨엔블루)  ,I`m sorry,crazy sorry sorry sorry sorry sorry sorry crazy sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry sorry get sorry tell get sorry tell sorry tell crazy crazy sorry sorry sorry crazy crazy crazy sorry sorry sorry crazy sorry sorry sorry crazy really back really back back
  G-DRAGON  ,Heartbreaker,brand heartbreaker song heart heart heart heart heart breaker heart heart heart heart heart breaker way way lover hater way control heart heart heart heart heart breaker heart heart heart heart heart breaker way way lover hater heart heart heart heart heart breaker heart heart heart heart heart breaker way way heart heart heart heart breaker heart heart heart heart breaker breaker baby way waitin let take new good finally still still still still still
  원타임  ,One Love,day time god life baby love life meet find first thank glad wer
  VERIVERY  ,Super Special,switch way love love night way chance baby baby baby baby girl girl stop keepin kiss something game shine love nirvana love night way chance baby baby baby baby girl super special prayer time mind baby baby baby girl boy super special make thru super keep super girl take take paris london special special official super special throwin girl super special special high special special official superstitious special super special official super special super special mine super super
  비스트  ,Oasis,world dream love heart dream love night thanks lot okay way dream love make make make good fly smile fly smile fly smile always lonely
  솔지  ,미워서 (Feat.수호),
  위키미키 (Weki Meki)  ,너란 사람 (iTeen Girls Special),cause love miss trust
  미쓰에이  ,Mr. Johnny,johnny mister johnny johnny mister mister johnny johnny mister mister johnny johnny mister boy leh leh leh leh baby mister johnny johnny mister mister johnny johnny mister boy leh leh leh leh fool love nothing company get thing show tock time mister johnny johnny mister boy leh leh leh leh baby ride beg plead tell let waste tick never
  틴탑  ,HOT LIKE FIRE,hot fire get baby party time hot fire fire get clap welcome airline fire fire get hot fire fire fire fire fire fire fire fire fire girl high alright hot high joe hot hot high hot hot hot hot hot hot hot hot hot hot hot
  CNBLUE (씨엔블루)  ,Let Me Know,let know let know let know let know let know let know let know let know know let know let know let know
  Jus2 (저스투)  ,SENSES,feel feel sens sens sens fly sens fly sens feel sens heart heart sens sens fly sens fly sens get get open open open get get open let let open open open good good good high high good good good high high high high never always never always high high
  방탄소년단  ,We Are Bulletproof PT.2,bulletproof jung kook everything click click bang click click bang click click bang click click bang look profile nuthin boy everything click click bang click click bang click click bang click click bang bulletproof bulletproof bulletproof bulletproof bulletproof bulletproof sing sing sing sing know sing sing sing sing bulletproof hard hard bulletproof bulletproof impossible possible hard hard bulletproof bulletproof everywhere still everywhere
  WINNER  ,Smile Again,smile smile smile name smile smile smile smile win smile smile smile smile heaven smile smile heaven smile smile smile smile smile
  박지훈  ,US,message fall
"  가인 ,  조형우  ",Sway,living moment soul love living dream dream way living moment soul music stay night sway take sway stay take sway sway take sway away away sway away sway
  소녀시대-태티서 (Girls` Generation-TTS)  ,Only U,baby kiss kiss everything day day everything love everything everything love give look give look look look
  양요섭  ,오늘 하루,
  씨스타  ,Push Push (푸시 푸시),push push baby baby push push baby push push baby baby push push baby sound push push baby push push baby push baby push push baby boy radar sistar welcome world baby baby girl sexy baby push baby push push baby push baby push push baby boy heart keep fashion fire flyer baby girl sexy baby push baby push push baby push baby push push baby boy boy boy boy boy boy push push baby baby push push baby push push baby baby push push baby brave sound make boy wake wake take girl boy push steal stop win push keep push keep dash get get get get girl boy boy make push sistar push brave push welcome new new new high sexy push push stop got got sexy push push push sistar push
  H.O.T.  ,Do Or Die,pain gain baby foot bout thunder baby foot bout thunder game life stop trippin grippin quit whatcha baby foot bout thunder baby foot bout thunder break take bring bich bring break tell live die know get bring bich bring hittin back
"  투하트 (우현, 키)  ",Tell Me Why,tip dream dream dream dream tell tip dream dream dream dream love line bye cry time time dream dream everyone one love tell tell tell tell get get leave cry cry make touch tiny tiny touch tiny tiny blind good else
  엠블랙  ,Bang Bang Bang,jumpin siren walkin world bomb bomb bomb power rush party turn party party party time let let let let upgread
"  유리 (YURI) ,  서현 (SEOHYUN)  ",Secret (Inst.),party shh come come come come come come come come come come come secret secret little shh little secret little secret little secret little secret little secret little secret little secret little secret little secret shh little secret little secret little secret little secret shh come shh little secret ever away away away away away away
  브라운아이드걸스  ,아이스크림의 시간,tonight lip lip flavor tonight lip lip flavor flavor flavor gosh zero halo tonight lip lip flavor die melt die melt see die melt
  마마무 (Mamamoo)  ,기대해도 좋은 날 (Inst.),moon star life play ground glass baby baby baby baby baby baby baby baby good sun
  예성 (YESUNG)  ,그대뿐인지 (All But You),
  Jus2 (저스투)  ,FOCUS ON ME,baby care care eye night let love let love focus keep focus focus let love let love let love let love okay okay tonight
  Red Velvet (레드벨벳)  ,"눈 맞추고, 손 맞대고 (Eyes Locked, Hands Locked)",love love circle begin begin strange strange
  블락비 바스타즈  ,품행제로,hunnit fallin stage break time action dummy halli galli stage break moment looser let everybody get keep come act act rule low raw ready everybody understood stupid ready everybody brother
  MXM  ,노는 물이 달라,babe color class tik tak tik babe yes babe color class tik tak tik tak babe babe color class tik tak tik tak babe color class tik tak tik tak babe wake feel feel feel good tak good good yes
  닉쿤 (2PM)  ,Colorful X`mas,christmas time world bright love joy day world happiness everything need present year world list christmas life year tree light song night spending christmas color dress brown pure smile lip life color santa thing world life christmas life year tree light song night spending christmas christmas life year tree light song night spending christmas time world bright love joy day paint describe make come come bring get come put sing stay kiss paint make ask get complete come put sing stay come put sing stay paint wonderful whole mine wish true colorful wish complete christmas happy pretty eyes white bright wish true best colorful christmas happy christmas happy colorful around together adore right lonely already right lonely lonely around together
  서인영  ,Just Tonight (너를 원해 Lo-Fi House Remix),track betta chick curve sign chick thigh pack chick translation frionaw night let dance tonight try thing mouth korean want got screening baby make love tonight tonight let dance tonight tell come let put let hold make rap spend shake shake shake hold see front creep move ready stop upgrade hot back cold spanish like korean tonight last first door tonight tonight creo maybe fast fast
  우주소녀  ,BeBe,bebe bebe party bebe bebe boy boy bebe bebe boy yes bebe bebe bebe boy boy get get get get get get right boy bebe
  박봄  ,내연인,
  아스트로 (ASTRO)  ,Dream Night,song dream night dream night dream night memory dream night endless
  Stray Kids (스트레이 키즈)  ,My Pace,let time pace lane stay lane baby time pace lane speed lane pace pace lane stay lane stop take let take know let ready ready yes
  신화  ,U,pray memory love day night day everybody chip run yes hurt lie everything touch spark memory love time way pray memory love memory love let tell fake check cry try tell everyday baby girl sure nigga pray many many yall never never
  신화  ,To My Family,
  iKON  ,취향저격,pow girl word wonder woman pow girl perfect perfect
  윤지성  ,왜 내가 아닌지,
  Red Velvet (레드벨벳)  ,Kingdom Come,tag baby baby baby baby baby baby love till kingdom get get love till kingdom love till kingdom get get love till kingdom come get get get get love till kingdom get get love till kingdom get get get get kingdom come come come come come come never ever never ever
  MINO (송민호)  ,아낙네,eye woman alright woman let bishes boogie sad dog pretty pretty
  젝스키스  ,제자리 (ROUND & ROUND),feel low low
  쥬얼리  ,Don`t Know Why,
  엠블랙  ,Cry,time girl baby baby baby baby girl baby cry life girl cause love come girl baby baby baby baby baby listen cry tell baby make cry make cry tell make cry cry tell come baby make cry make cry tell make cry slow crazy crazy sorry cry crazy back back
  엠블랙  ,우리 사이,tonight tonight tonight
  EXO  ,Artificial Love,lover love love love love love lover lover love love love love love love lover lover lover love love artificial lover love trust get love play love love trust get love turn trust get love artificial artificial artificial artificial artificial artificial artificial artificial artificial artificial artificial artificial artificial artificial artificial artificial artificial artificial artificial artificial undercover
  오마이걸  ,유성 (Gravity),sign gravity gravity gravity gravity gravity gravity gravity gravity gravity gravity gravity gravity gravity gravity gravity gravity gravity gravity gravity gravity gravity gravity
  DAY6 (데이식스)  ,오늘은 내게,lean
  EXO  ,Cloud 9,girl girl girl girl girl girl girl girl girl girl girl girl girl get fly fly get get fly fly fly fly fly girl get girl get fly fly get get fly fly fly fly get fly get fly get girl get fly fly fly girl get fly get fly fly fly get fly fly get get fly fly fly fly girl get girl get fly fly fly get fly fly get get fly fly fly fly get fly get fly fly fly fly fly heaven heaven heaven
  태사자  ,영원히,
  태양  ,Just A Feeling,rock feeling feeling feeling feeling love love name baby feeling feeling feeling feeling love feeling feeling feeling feeling love control get sing say get sing let say make say let control get sing say get sing let say get sing say get sing let say baby
  소녀시대 (GIRLS` GENERATION)  ,백허그 (Back Hug),hug heart heart day love heart please cover back always always always always
  예성 (YESUNG)  ,어떤 말로도 (Confession) (Feat. 찬열 of EXO),
  마이네임  ,Girlfriend,girlfriend heart heart mind girl lady love kiss plz plz love kiss plz plz cause lady love kiss plz plz love kiss plz plz lady love kiss plz plz love kiss plz plz girlfriend girlfriend love kiss love kiss love kiss love kiss love kiss love kiss girlfriend girlfriend girlfriend sweety kiss baby cutty lady sweety kiss baby cutty girl sweety kiss baby cutty lady sweety kiss baby cutty sweety kiss baby cutty lady sweety kiss baby cutty girlfriend girlfriend girlfriend girlfriend girlfriend girlfriend
  동방신기 (TVXQ!)  ,무지개 (Rainbow),bye bye love baby baby bye love bye bye love baby baby mind bye love lose sweet sweet sweet sweet
  SS501  ,경고 (Remix Ver.),
  EXO  ,으르렁 (Growl) (Stage Ver.) (Studio Ver.),okay babe babe babe dangerous
  준호 (2PM)  ,Ride up,babe time day night goodbye babe let time day night goodbye day night goodbye come please waste let ride ride ride ride ride ride prize ride ride ride ride ride come let ride ride ride ride ride ride prize ride ride ride ride ride prize ride ride ride ride ride please
  애프터스쿨  ,시간에 기대어 (Raina Solo),baby baby baby baby baby wait wait wait baby baby
  현아  ,Ice Cream (Feat. Maboos),ice cream ice cream melt ice cream ice cream ice cream melt ice cream ice cream cream cream cream cream ice cream ice cream cream cream cream cream girl boy diamond ring swag ice cream ice cream cream cream cream cream ice cream ice cream cream cream cream cream melt ice cream melt ice cream diamond ring swag star pop time ice cream ice cream cream cream cream cream ice cream ice cream cream cream cream cream air hand air hand air melt ice cream melt ice cream ice cream ice cream cream cream cream cream ice cream ice cream cream cream cream cream melt ice cream bling get get bling get shoot let see get bling sexy bling sexy flava low low low flava
  iKON  ,칵테일 (COCKTAIL),yay party yay yay minute lady lady something something girl lady yay party yay yay party something something girl lady yay party yay yay party yay party yay yay minute lady lady lady say drink keep chill drink give drink keep chill drink heaven good good lil heaven good good good good bit
  AOA  ,느낌이 오니 (Feeling),day night day night baby boy baby feel feel feel feel feel feel hot hot hot hot hot hot hot hot hot hot
  4minute  ,Superstar,superstar superstar superstar superstar superstar superstar superstar superstar superstar superstar action superstar superstar superstar superstar superstar superstar stage change superstar clip movie superstar superstar superstar action tight ready hot hot ready
  EXO  ,Stronger,everything time time fall time doubt time feeling everything time time fall time doubt time time time fall time time fall time doubt time feeling feel feel fine strong strong strong fine strong strong strong
  라붐 (LABOUM)  ,Love Game,frame frame frame frame game game game game love game game love game game game love game round round love game game feeling feeling feeling feeling feeling feeling feeling love love feel love feel love feel feel love love love love round final
  SS501  ,Radio Star,listen radio listen loving radio love
  서태지와 아이들  ,Juno Solo,uhh dance let say uhh uhh uhh uhh
  선미  ,멈춰버린 시간 (Feat. Jackson Of GOT7),please please time hate please turn let turn let see try let hard
  세븐틴  ,Jam Jam,play play play dirty dirty dirty dirty baby dirty skip name name name name dirty dirty dirty dirty jamming traffic hour bpm rhythm beat beat yup name name name name dirty dirty dirty dirty baby baby dirty dirty baby baby dirty dirty dirty dirty dirty dirty dirty dirty jam say mouth rush rap keep grind say come come baby baby brr dirty dirty brr dirty dirty bad brr dirty dirty dirty dirty dirty dirty dirty dirty dirty dirty
  로켓펀치(Rocket Punch)  ,종이별 (Paper Star),
  S.E.S.  ,산다는 건 다 그런 게 아니겠니 (Life),
  라비(RAVI)  ,R.EBIRTH,name bang bang payday tryin billi chillin ambition gtck swag rack rack time time time grind ladi dadi murder murder murder size wind home run make tryin make tryin make get get get get make make make race get run run shaky milli woh prime prime woh mic mic mic high always
  몬스타엑스  ,Underwater,stay world water water loving fool stay world water water water water stay stay save win help win win win help tell forget baby tell stop love ask think stay stay save fall fall fall fall help fall fall fall fall fall live good great still still still still still still still still
  오마이걸  ,메아리,lalalalalalala lalalalalalala
  블락비 바스타즈  ,타이트하게,baby hand air player baby baby feel baby kiss hold feel touch throw youse baby true right right right right baby right right
  VERIVERY  ,With Us,sky night day sky sky fly fly fly high high high
  원더걸스  ,One Black Night,night mind night night naughty control night naughty night night naughty control night naughty night night naughty control night naughty lose run run get get swing take blow shake let touch run run let touch let touch let touch get get swing roll swing take blow shake run run get get swing take blow shake black black run black dark dirty wild wild black dark dirty shot black run black dark dirty wild wild black dark dirty shot black run black dark dirty wild wild black dark dirty shot far far far away away far far far away away far far far away away
"  이창섭 ,  엘키 (CLC)  ",연극이 끝난 후 (Feat. 허타) (Inst.),roll action
  종현 (JONGHYUN)  ,할렐루야 (Hallelujah),feel singing singing get sing feel get sing sing get sing sing get sing sing get sing good good masterpiece
  비스트  ,미운사람,day day day day day day good good good good happy good good good good happy
  VIXX (빅스)  ,CHAOS,girl chemistry accessory rock got bad dangerous dangerous dangerous dangerous dangerous dangerous dangerous dangerous dangerous dangerous dangerous right dangerous dangerous dangerous dangerous dangerous dangerous dangerous dangerous dangerous dangerous
  신화  ,Trippin`,love side girl love side rewind time baby girl baby mind body soul talk side tell feel tell feel tell feel tell feel flow listen come tell feel tell feel tell feel deep deep open destiny
  더보이즈 (THE BOYZ)  ,Get It,paradise paradise paradise high high
  틴탑  ,흔들어놔! (Shake it !),top top top top song let tack tack top top stop get double double double double tick teen top hot hot hot hot hot tick high teen hot hot hot hot hot teen never ever
  오마이걸  ,미제 (Case No.L5VE),hmm hmm boy boy shoobedoobeda laleelaleela feel talk talk boy boy boy laleelaleela
  준호 (2PM)  ,believe,heart song fight heart song fight sing pray cry sing pray cry never always never always
  몬스타엑스  ,Rodeo,baby baby pop bottle table baby baby brrra rodeo let rodeo let turn let let party rodeo let adios game rodeo let rodeo let turn let let party rodeo let burn rodeo let rodeo let turn let let party rodeo let get get get burn jump come stop burn jump come stop burn jump come stop high high high tonight tonight tonight rodeo high high high tonight tonight tonight tonight tonight tonight right right right right
  ATEEZ (에이티즈)  ,WAVE,hakuna matata hakuna matata fish carry trip drink feelin hakuna matata hakuna matata care fish click away
  소녀시대 (GIRLS` GENERATION)  ,Check,count heart heart chance lipstick heel hair style check check check check check check check check joy joy joy check boy boy come come come check check check check heel hair style check check check check check check check check joy joy joy check boy boy come come come joy joy joy check boy boy joy joy joy check boy boy check check start take check check get come get come baby get check get come get come baby get get get high come come come come come lipstick high come next crazy come come come come come come
  마이네임  ,지울 수 없는 (Memory),
  DIA (다이아)  ,연습생,
  쥬얼리  ,시간에게 (I`ll Be There),
  Amber Liu (엠버)  ,Borders (Inst.),cause mom border way way way people head anger cruelty anything place eye eye eye eye eye eye cause mom border way way way border border border way way border border border way way pressure train fear hand plan fog feeling road eye eye eye stance eye eye eye cause mom border way way way border border border way way border border border way way play play border border border way way border border border way way border border say cross corner fight fight star look shake tell tell find call walk keep say cross corner fight fight fight fight fight fight jump win cause see trust get say cross corner fight fight fight fight fight fight win pretend win fight fight fight fight afraid straight strong wrong wrong perfect belong strong afraid straight thick tough strong afraid straight never even fight maybe never even fight fall slowly surely never even fight much ahead ahead much ahead
  스피카  ,LONELY,run run run run lonely lady lonely lonely lonely lonely lonely lonely lonely lonely lonely lonely lonely
  종현 & 태민 (SHINee)  ,그 이름,
  비투비  ,너나 잘 살아,time memory run love love care share good
