artist,title,English_clean_lyric
  J. Balvin  ,Rojo,colores balvin man mientes soledad vez por respondo que que nadie misma misma hora quiero sentir misma hora cuatro estas llegarle cama que todo todo sido por cuerpo sin llama son pero que deseo siempre puede podemos pelearnos alejarnos misma misma hora quiero sentir misma hora tratan caen quieren con plata pero tiene pirata toda por tratan caen quieren con plata pero tiene pirata por misma misma hora quiero sentir misma hora taiko balvin man que hago por sabe hora hora hora hora quien verme otra decido por por dan dan por hasta cuando llega decido por por dan dan siempre ese tesoro siempre ese tesoro doy por por dan dan sabes
  BØRNS  ,Sweet Dreams,heart cage verse heart cage heart cage page chorus someone thing chorus dream team cry bye dream clock wall call bird sing pre chorus everything chorus dream team cry love dream thing cry bye dream dream dream flip slip think say call wish think make consider tick wait win think take love call wish think make think consider pre mean sweet sweet lullaby sweet cuckoo sweet sweet mine sweet sweet lullaby sweet dreams sweet sweet sweet away never even really never even really always
  A-ha  ,Dark Is The Night For All (Remastered Album Ver.),time time dark night time time evening fall dark night time time time mystery time time dark night say decide move break pull break celebrate say goodbye small west best free free goodbye small
  Barry Manilow  ,I`ve Got My Love To Keep Me Warm,snow wind storm love december icicle icicle love overcoat glove overcoat love heart fire flame storm love overcoat glove overcoat love heart fire flame storm love fire sweater heater coultn storm love snow blow weather care storm get keep remember watch care get keep warm burn weather care storm get keep warm burn weather care storm get keep get get keep much warm bad high much high much warm good confee warm
  Jamiroquai  ,White Knuckle Ride,way pressure pressure trouble genie way something pressure pressure pressure pressure chorus knuckle ride knuckle ride baby knuckle ride knuckle ride pressure pressure way change time pressure pressure baby finger pressure pressure change time life time taste time chorus repeat knuckle ride baby make make make get give let stay make make control control make want taste recover recover get round get want taste return recover take good ooohhh good serious little white good white white right white easy easy easy good little little finger white right really away always
  Dido  ,Do You Have A Little Time,today hour time time love time anyone time time side life time time life time time side life time time time anyone side life time time side life time time feel lose rush slow confuse feel stress try call wait see stop find stand hold remind miss run walk pass see spin stop find stand hold remind miss listen wait see stop find stand hold remind miss stop find stand hold remind miss low little little little little little little little little little little clear little little little little probably much still still quickly around still still still
  Gabrielle Aplin  ,Please Don`t Say You Love Me,summer fade pressure need change game space photograph face presence grace everything place cause heart need cause word pressure thing game cause heart need cause rush fool time cause thing cause heart need cause cause heart need cause please cause let give use please say skip worry please say take break fake give please say skip worry please say slow look please say skip worry please say please say skip worry please say say need empty mean heavy hard precious hard let mean mean mean winter away back back away back back back back back back
  Janet Jackson  ,This Time,time time time time time time hoe way life haa love love friend time time time time time time game boy look damn shame care face heart time bag door time time time time time time round hoe way life way door time time time time time time time time time time time time time time time time time time stay get stay get pay think take say think take know know miss holdin stay get stay get pay play play change see break pack walk stay get stay get pay tellin say watch walk stay get stay get stay get stay get pay stay get stay get pay dismiss round nasty long real strong good many strong walkin nasty baby strong far far long still right far far sorry never ever right far far far right far far far far far far
  Cat Power  ,The Greatest,wind waterfall rush flood star night armour trace grace honour wash space town lead dreg bed secure ground parade fist rock brain feeling secure ground lead dreg bed sleepin parade wind waterfall rush flood star night want stall come turn dust melt culprit make pin want explain pin want stall come turn dust great deep big black south sleepin low late great solid low late great deep lower
  Celine Dion  ,All By Myself (Spanish Version),quise conoc jugu amor sin entregar sin esperar buscar alguna huella hacer sueno realidad poder amar sola vez vivir sola vez sin amor sola vez estoy aqu quiero saber como que siente mujer coraz aguanta sola vez sin amor sola vez vivir sola vez sin amor sola vez estoy aqu sola vez sin amor sola vez vivir sola vez sin amor veeeeez vivir oooooooooo sin amor quiero estar tan sola vez sin amor vez sin amor sin amor lyric alex salgo submit volar una otra otra otra una soledad otra otra otra otra otra otra otra sola otra otra otra
  Rachel Platten  ,You Don`t Know My Heart,fist cause heart hurricane pain guess talk use mouth time confusion love hurt word cause heart heart feel heart heart feel listen tear expression use mouth time confusion love hurt word cause heart heart feel heart heart feel feel feel heart feel heart feel use mouth time confusion love hurt word cause heart feel heart feel heart feel heart feel heart feel heart feel heart feel heart feel explain cause know spell open see use tonight know know know know see kill catch know spell open see use tonight know know know know know know know know know spell open see use tonight know know know know know know know know tight afraid wrong perfect wrong wrong never really ever
  Jennifer Lopez  ,First Love,bit something bit something someone till skin body body round round love cause baby love wish love cause baby love mistake worry thing cause cloud knowing shirt jean skin body body round round love cause baby love wish love cause baby love cause name cause cause cause name cause cause love cause baby love wish love cause baby love wish love cause baby love wish love cause baby love see look come give work win rock get keep make feel work win rock ride hear ride ride hear ride little good little bad new best steady first first second third fourth first first second third fourth good real fly steady first first second third fourth first first second third fourth first first second third fourth first first second third fourth first first second third fourth first first second third fourth always
  Katy Perry  ,White Christmas (Album Ver.),christmas one tree top child bell snow christmas christmas card day christmas dreaming christmas one tree top child bell snow christmas christmas card day christmas christmas christmas christmas dreaming christmas bell way way dream use know hear dream merry use know hear dream merry white sleigh white bright white white sleigh white bright white white white
  Trademark  ,Only Love,rain crossroad mind meant sun day part pray change heart something arm dawn face face thousand mile hope pain sun day part pray change heart something word dream chance goodbye sun day part pray change heart something something fall tell make ask love stay try walk shine play make see love break make see trust love stay try walk shine play make see love know find touch give let love stay try walk shine play make see love love confused tried best enough deep last away apart away away
  C21  ,Stuck In My Heart,spell world word distance nothing heart reason heart star reason day afraid dream word distance nothing heart reason heart star reason dream inside reason heart spell world heart reason heart star reason heart reason heart star reason change whisper stick count meet see wake see whisper stick count stick change stick count stick count close enough stuck many deny blind close enough stuck many deep stuck many stuck many far anywhere whatever far anywhere whatever never anywhere whatever anywhere whatever
  Norah Jones  ,Back To Manhattan,nothing bridge prince kingdom downtown nothing look eye brooklyn heart fool world look eye train ride nothing today manhattan happen wait manhattan happen speak win fall speak think live speak win fall speak manhattan leave back ever back ever back away
  Tata Young  ,Ready For Love,love valentine ring thread spark type fire nobody heart way way game change chorus mess imperfect love love love love brokenness heart love love love valentine door help change phone shorty name number try anything lie lie line way repeat chorus love love love repeat chorus love love run hang loosen loosen bring burn burn say find prioritize pose believe change leave walk try convince stay confess love compromise win ring tell get playin patronize fee change love love love easy dirty bloody valentine next bloody valentine bleeding bloody valentine bloody right bloody valentine bloody valentine still flyin ever ever best sometimes maybe still away still even still still
  Neko  ,One Drink Away (feat. Fox Wilde),drink time confession please shot heart heart heart heart heart heart mind lover drink tonight love tonight tonight let tonight drink drink time confession please shot heart heart heart mind lover drink tonight love tonight tonight let tonight drink drink drink drink heart chance mind lover drink tonight love tonight tonight let tonight drink drink drink drink drink tell baby get mess listen let take set set set set set set get intoxicate leave tell baby get mess listen let take set set set get intoxicate leave set set give get intoxicate leave real free free free alive real free free alive free free alive away really away never away really away never away away away away never away away away away
  LEW  ,Loved You So (Lullacry Ver.),word tip tongue hand tear bed fear day someone comfort wound let heart soul let date let let heart heart soul soul let let let let let cause heart cause heart soul soul let let let let let let let weigh come blame sleep cut fall love fill love love label come infatuate tire leave expire fall let fall love love fill fill love love love love fall let fall love love fill fill love love say love love say love love love wish forgiveness deep wrong best late past wrong wrong wrong wrong still smell sometimes never cause back back
  Jeremy Zucker  ,wildfire,mess empty treelines shine night sky wildfire pre chorus heart love chorus sick verse face moonlight fire skyline pre chorus heart love chorus sick sick meet felt burn fell fell side decide let breathe let breathe tell light fell fell side decide let breathe let breathe let breathe let breathe side decide fine outro never apart apart
  Eddie Guerrero  ,"We Lie, We Cheat, We Steal",lay eddie lay chavito home home man look mamacite street ride lowrider chorus latin heat lady lady chavo eddie fun mamacitas senorita hand man thing rule land caught nothing nada game cause day everything day chorus bilingual lowrider throw girl front let seat room perfect boyfriend care look matter mamacitas chicas look vito check walk get beat come get take eddie chavo get steal bring speak steal forget sit put tell muchas chavo get good good esa ready foxy girl bad bad double sandwich spanish new everyday new old hot worth back even even ever even away ever eddie
  Natasha Bedingfield  ,"These Words (I Love You, I Love You) (Dwele Remix)",chord combination one try attention inspiration whoah waste paper clever rhyme word heart way byron hip hop beat byron trouble poet drum machine studio time killer hook bar nothing write throw let focus come try find try write fly say read keats reside keats say book raise right magic classic full good dead good together easily later shelly shelly ever enough
  Anne Murray  ,Me And Bobby McGee,baton rouge waitin train jean way orleans harpoon dirty bandanna bobby blue wiper time bobby hand mine song driver word worth feelin good lord blue feelin good mcgee coal mine california sun bobby secret soul kind weather lord everything bobby baby lord home trade tomorrow yesterday body freedom word left bobby lord blue buddy mcgee bust feelin fade thumb rain ride pull play sing sing know leave lose sing bobby share keep let slip find holdin mine leave lose leave feelin sing bobby flat diesel new red soft holdin freedom nothin nothin free easy good good kentucky cold salinas lookin single bobby next nothin nothin good easy good good nearly nothin enough enough somewhere enough enough
  Charice  ,Lost The Best Thing,tear useless see lie guess heart thing life pretending life cause payback perk thing life heart beat laugh guess moment lie guess heart thing life pretending life cause payback perk thing life mistake moment look thing life thing life pretending life cause payback perk thing life thing life pretending life cause payback perk thing life take let fall tell tell till draw know break lose crash get take lose crash take skip keep amuse draw know break lose crash get take lose crash count get guess lose crash lose crash get take lose crash lose crash get take lose crash good last stupid stupid best best reckless last stupid stupid best best big best best best best best ever never never ever never never back long even never never
  Various Artists  ,Yesterday (비틀즈 : 예스터 데이),yesterday trouble yesterday man shadow hanging yesterday something yesterday yesterday game place yesterday something yesterday yesterday game place yesterday seem stay half use come say love play hide say love play hide wrong easy wrong easy far away suddenly suddenly long away long away
  Milla Rumi  ,Luulaulu,silla valin sina selitat toista tuohtumatta pikkuasioista mina olen vain lahes vierellasi toisia kylkiluita luu luu luu selkarankaa sinulla jaloissasi puhtaat sukat keraat bonuksia vietat aikaa kanssa joka sunnuntai ilta pelkaat suuttuvasi suu suu suu toisen suu maku huutava saa polvilumpioni sulamaan enka oikein kavella nailla jaloilla sinusta sittenkaan vatsaani tayttamaan sormenpaillani muistan toisen kasvonpiirteet silmaluomet joka aistillani tunnen tilallasi taman olet vain laikku nakokentassani lapi toiset kadet luikertelevat lanteilleni toiset saa polvilumpioni sulamaan enka oikein kavella nailla jaloilla sinusta sittenkaan vatsaani tayttamaan huutava saa polvilumpioni sulamaan enka oikein kavella nailla jaloilla sinusta sittenkaan vatsaani tayttamaan kuten sivelen maksat toisen katselen sormet niista naista junien aikataulut tassa mielessani laskut perheen nalka ole muistan nyt sina sumea sinusta huutava nalka ole nalka ole
  Hilary Duff  ,Someone`s Watching Over Me,today something voice reason sky life dark someone watching ray light time yesterday belong moment dream life dark someone watching matter people matter heart life dark life dark someone someone watching someone watching someone find find run pull forget say use say write tonight win give win break stand believe see shin shin afraid follow take win give win break stand believe find follow win give win break stand win give win break stand believe watch watch strong wrong destiny strong wrong long true true strong wrong strong wrong away always sooner even still everywhere right sooner even still sooner even still sooner even still
  Matthew Koma  ,Kisses Back (Acoustic),kiss kiss breath kiss hello goodbye morning goodnight sunrise moon kiss kiss kiss kiss kiss goodbye knee hate hate forget lip impress kiss kiss breath kiss hello goodbye morning goodnight sunrise moon kiss kiss kiss kiss kiss sweeter nothing way leg bed motion color cheek future memory shade font kiss kiss breath kiss hello goodbye morning goodnight sunrise moon kiss kiss kiss kiss kiss kiss kiss kiss hold pack say beg forgive undress say hold pack say cross take lose try reach connect put hold pack easy mine lying blush best lipstick back back back back back back back back even well back back back back back back back back bother back back back back back back back back back back back
  Jamiroquai  ,High Times,wonder man thing spell love world nothing way thing world half sin future insanity love technology sound underground mess tie man mother color child way yesterday nothing time religion strain something future future insanity love technology sound sound insanity reality nothing future insanity love technology sound livin insanity insanity insanity insanity insanity live let tell eat tell give tell see breathe change take give change see live see immerse give make twist think know begin slip make choose say leave pray find synthesize tell make twist forget make twist livin livin livin big small magic bad crazy virtual govern useless new hard sickly nature new insane virtual govern useless new underground virtual virtual bad virtual govern useless new underground virtual virtual virtual virtual virtual always never always well always underground always
  Angus & Julia Stone  ,Stay With Me (Live From Spotify Berlin),guess night stand cause man night hand stay look self control hurt good need plan leave hold win love see darling gain lay true love clear emotional good deep still never never
  Dusty Springfield  ,The Look Of Love,look love eye look heart look love word heart prayer arm look love face look time erase speak start night let lover vow kiss arm arm disguise say say hear take wait hold feel wait love find get mind take seal wait hold feel wait love find wait hold feel wait love find great long waited tonight many long waited long waited much ever hardly hardly ever hardly ever ever
  Sara Bareilles  ,Say You`re Sorry,circus silence foot paper cut tiger hang tightrope mess word curtain closing day one mistake storybook man mask word use curtain closing day one mistake word responsibility hand sorry curtain closing day one mistake start bleed say win feel show cause call walk say make walk say use believe leave look show cause call walk say make walk say say give let watch cause call walk say make walk say sorry less sorry sorry true least sorry sorry good clean sorry sorry soon away away back soon away away away away
  Westlife  ,Bop Bop Baby (Almighty Radio Edit),mama nothing mind drift dreamer dreaming thing mind thing home phone machine bed thought head night bop bop baby please life way bop bop baby please mind ease love train year today nobody stop thing home phone machine bed thought head night bop bop baby please life way bop bop baby please mind ease bop bop baby please mind ease maybe time goodbye time thing way day bop bop baby please life way bop bop baby please mind ease bop bop baby please life way bop bop baby please please bop bop baby please life way bop bop baby please mind ease say break lead guess let say make dance laugh let let know put get say take think dance laugh let let know put let know put say let lie set try say let let know put let let know let let let know put astray dead crazy small live sure odd stop stupid hurtful small live sure separate live desperate live sure live please live sure far away always late alone maybe right
  Adam Lambert  ,Pick U Up,jumpin window movin groovin way wind pick pick train tryin life time trip flip flash scene boundary strollin ball pick pick life time trip flip flash scene tone sucker time brother someone lover life time trip flip flash scene trip flip flash scene say catch play wait procrastinate break win fter see know wait procrastinate mind make scream wait procrastinate wrong solong tiny old shudder countless right ever right right right
  Virginia To Vegas  ,Selfish,dream head bed tonight eye distance help body help help help help lie night home one night eye distance help body help help help help help help eye distance help body help help help help help help lie leave take let touch want hold let touch want let touch want disappointed close mine selfish selfish selfish selfish high close mine selfish selfish selfish selfish selfish selfish close mine selfish selfish selfish selfish selfish selfish lonely away lonely away
  Madonna  ,Runaway Lover (Album Ver.),reputation woman understand care education lover place pay lover pay money adrift direction ship sea care anchor land pay lover pay money pay lover pay cloud cause girl trip name loud guess match pay lover pay money pay lover pay money cloud cause girl trip name loud guess match pay pay pay heart lover lose know get give get set lose drop give get give walk meet say meet give get give get walk meet say meet give runaway sure runaway runaway runaway runaway runaway never back never around never never back away
  Meghan Trainor  ,Thank You (Feat. R. City),one nobody everyone smile face worry til word love nothing nothing nothing nothing nothing nothing one dream life feeling low word love nothing nothing nothing nothing nothing nothing thank time time floor ground number tell dem word love nothing nothing nothing nothing nothing nothing care care hear keep keep put love get get get get get get thank thank thank love bring feel let know love love love get get get get get get thank thank thank haffa hold hold pick keep lover pretend get get get get get get thank thank thank thank thank thank humble focused everyday unnoticed loyal low til unnoticed loyal unnoticed loyal still forever never forever alone alone forever forever around back much already forever
  Penny Police  ,"Mirror, Mirror",room eye foot mirror wall mirror call day mirror wall mirror call child time time child time time child time time fill fill see see know picture see see see see try tell let let let let learn find blame stay see see see see try tell let let let let learn turn make somehow turn make somehow turn make somehow easy easy real mirror mirror first sunny mirror mirror old fine fine old fine fine old fine fine still still inside right right right right right right
  Little Mix  ,Notice,focus fire smoke way point nothing air point nothing need boy invitation lace point nothing air point nothing point nothing point nothing got point nothing air point nothing point nothing notice lose lose get recline get take wear wear fee help take cover tell wear wear tell tell notice wear tell tell wear get take wear wear tell tell tell tell tell tell tell tell tell tell tell wear undress sweet tooth open wait notice never never notice never never never notice never never never notice notice never notice
  Marz  ,Everybody Had A Hard Year,everybody year everybody hair everybody sunshine everybody sock everybody year everybody everybody rain everybody thing everybody dream everybody foot everybody time everybody sunshine let saw pull saw hear come clear put saw hard hard sundown bad good
  Dulce Maria  ,Inevitable,hoy quiero llego tiempo sentimientos quiero amar complicidad esta noche dejame sin preguntar ser mitad noche que enamorarme quiero pero puedo este sentimiento solo pienso dibujar deseos sobre cuerpo que enamorarme hoy debo quedarme muy lejos labios tan cerca controlo siento alma quiero amar beso basta esta noche dejame entrar sabra hay que sonar esta noche que enamorarme quiero pero puedo este sentimiento solo pienso dibujar deseos sobre cuerpo que enamorarme tie boca dice besos dicen manos cuerpo dice brazos son peligro baby tie que enamorarme quiero pero puedo este sentimiento solo pienso dibujar deseos sobre cuerpo que enamorarme gritarlo sobran hoy letal entrar inevitable inevitable estas que letal nadie inevitable inevitable tus tus tus inevitable inevitable inevitable ven ven ven ven
  Blue System  ,Under My Skin,friend job story clown heart pride door soul money skin heartbeat love skin hang love sweet baby love skin home place baby town heart game pride piece soul money skin heartbeat love skin hang love sweet baby love skin skin heartbeat love skin hang love sweet baby love skin skin skin knock take get take tease squeeze push get take help take hurt take take get love get take take get grow cheat lead push get take play take take get love get get shut true deep true deep deep never never never never never never never never
  mxmtoon  ,dream of you,dream night sign thing time exchanging word point unaware talk second year chorus dream night figure warm dream night eye time laugh song sugar sheer joy distance afar thought song guitar chorus dream night figure warm dream night eye bridge time outro dream night goodbye tear cry take leave tell uncomplicated gel think know last shut hop exchange send write shut hop stay ponder trade say wake wipe say last first fine short sweet simple past quiet last tear last last stay childlike last last win last last well alone quickly longer far away fondly well far away still sometimes never never
  Babyface  ,Gone Too Soon,comet blazing cross evening sky rainbow fading twinkling eye day night loss sunlight cloudy afternoon castle beach flower reach day night sunset rising moon bright build amuse inspire delight die shiny sparkly sandy perfect born soon soon splendidly soon soon soon soon soon
  Carrie Underwood  ,The Champion (Feat. Ludacris),hand air champion battle fighter put back ail stronger due life champion name pain champion story glory fame love game chance record people bet life name light champion name pain champion champion courage drama hurt honor attitude patience money motivation stay integrity career cause heart competition start champion principle champion name pain champion champion rival champion fight champion champion stand look pay lose work die knock know hurt feel make bear win take break watch put wait see knock know hurt feel make bear win bear work get consistent persevere shut give ask crush knock know hurt feel make bear win surpass make last soldier rocky great whole invincible unbreakable unstoppable unshakeable old whole invincible unbreakable unstoppable unshakeable innovative optimistic open necessary invincible unbreakable unstoppable unshakeable ahead never never
  Sarah Connor  ,Bounce,aint bounce baby door aint bounce baby door fool baby door aint bounce baby door fool bounce boy today worry cause babe game hell pager way boy response woman arm try boy cause eye stuff boy cause lie baby door aint bounce baby door fool baby door aint bounce baby door fool bounce baby boy stuff work shit bed baby pager way boy response woman arm try boy cause eye stuff boy cause lie baby door aint bounce baby door fool baby door aint bounce baby door fool minute sarah chance name one place one space need nickel dime home night way roll part soul bounce baby door aint bounce baby door fool baby door aint bounce baby door fool bounce bounce baby bounce dont fool bounce bounce bounce bounce take get move make act bounce take get move make act say home cheatin let tell run try kid call start look find front saw get tire hear bounce take get move make act bounce take get move make act look get hat stay sleep call start look find front saw get tire hear bounce take get move make act bounce take get move make act wait give explain talk shorty look come take fill find get try get try play stay take get move make act bounce take get move make act act late freakin good mine good good freaky green eyed baby dont dont dont dont never dont dont even rather dont dont
  Puddle Of Mudd  ,Blurry,everythings everyones everything world someone scene obscene imagine ocean face pain face everyone one world crawl someone scene ocean face pain face pain nobody nobody everyone nobody nobody everyone face pain face pain pain pain mess occupy live take take shove give take take shove change leave make end let know lose live save take take give take take shove give tell think tell say tell turn run tell hide tell say show run run take take shove give take take shove give give give blurry fake everybodys empty whole stumble thats real whole stumble unclean far away away well away away well far away away well away away well showed away away well away away well
  Duran Duran  ,Planet Earth (Single Version),nightfall rain heard pattern sound time look sign life voice sound earth earth bop bop bop bop bop bop bop bop earth head something land anybody eye sign life voice sound earth earth bop bop bop bop bop bop bop bop earth bop bop bop bop bop bop bop bop planet earth bop bop bop bop bop bop bop bop earth bop bop bop bop bop bop bop bop earth come watch make rhyme look see hear look stick let know come try get see look hear look call look outside new romantic planet planet planet precious cloudy planet planet planet planet planet right
  Jens Lekman  ,What`s That Perfume That You Wear?,perfume anticipation someone sadness promise something lavender lemon ginger guess miniature shampoo bottle shelf hotel whiff shower bed hair lotion window jasmine salt ocean vetiver guess head head lavender lemon ginger guess kiss get know end sandalwood love feel hurt get stay come fix let smell sandalwood love feel hurt head sandalwood love feel hurt sweet good hard least real sun good hard least real good hard least real back somewhere never still forever however back still somewhere still forever however still forever however
  Austin Mahone  ,Mmm Yeah (Feat. Pitbull),austin thing boy man gymnastics thing woman team jordan man team thang dale street name time cause word man girl type way hit kind place man street name heel street way way way deal fun word man girl type way hit kind place man street name name front booty kross jump jump middle ocean mind play mind today acabando latino mind brainless hit forget keep let slip flip tell join tell saw walk look speak turn walk say say say roll make walk tell say stand saw walk look speak turn walk say say say click come tell tell say stand saw walk look speak turn walk say say say look see meet find lose lose think stop think break get say say say say say pippen little miss fine rock hard fine inch big big little hard fine good bad bad front kriss armando gringos mamita away usually away away usually away back definitely nameless
  Savage Garden  ,She,time dream mine silence storm beauty space time mother child love sleep fire dream head dream mine wait search stand watch lay rest lay feel angry strong undefined infant protective tall magic late beside
  Mandy Moore  ,Only Hope,song soul one cold head lift hand pray pray hope song star galaxy dancing laughing dream plan head lift hand pray pray hope destiny symphony singing top lung head lift hand pray pray hope try write sing laugh sing give give infinite back far back back back
  C21  ,Too Late,hold place sun mistake someone heart thing way intension love thing way anything side dream live thing way thing way anything side begin look hurt lose know let say say tell say fail say say tell say see know let let stay say say tell say see tell say say tell say see wrong late late true late late know late late late late still ever really well always completely never really
  Angie  ,Dope,let eye paradise stress need guy time place thigh press chest hook dope music music dope dope music music dope verse zone cannonball call bout hook dope music music dope dope music music dope bridge cupcake sake givin rush hook dope music music dope dope music music dope outro time time drown bless paralyze get rest sound sound stress stone know fall sound sound make sound sound okay verse obsessed undressed paralyzed paralyzed best best sweet lil bad sweat sweet bad best high high almost maybe also maybe never alone even ever maybe also maybe always maybe also maybe
  Lewis Capaldi  ,Forever,guard hanover time exit light regret chorus nobody forever mean try remember nobody head hand coffee wish morning mind wine hope love chorus nobody forever mean try remember nobody chorus nobody forever mean try lie summer day love burning heart nobody forever catch dress say darling say get say die say light remember call talk look darling say get say die say say get say die dare break remember say old beautiful wish little good last lie last verse cold table best able little much tonic last lie last last long untamed last still back ever really back never together forever never together forever forever forever forever never together never
  Joyce Jonathan  ,Je cours,chaque fois que efface sans demain chaque fois que que draps cours dans dans moment difficiles cours sans cours rattraper courage chaque fois que lance emmele dans freles cela recommence alors cours dans dans moment difficiles cours sans cours rattraper courage cours reveiller faire trembler que tout passage chaque ton bien mais nuits ont rien alors cours dans dans moment difficiles cours sans cours rattraper courage cours agite pour que oubli que vent tourne page sous ville tranquille nous nous ville tranquille nous nous pour terre mon est pour nous ville tranquille nous nous que invite abandonne
  Pet Shop Boys  ,West End Girls (2018 Remastered Ver.),gun hand head chair table restaurant end town police madman underground bar end town chorus end town end world end boy end girl end town end world end boy end girl girl shadow voice poster choice option chorus end town end world end boy end girl end town end world end boy end girl girl girl chorus end town end world end boy end girl end town end world end end girl girl heart glass heart stone future past today city nation lake geneva finland station end town end world end boy end girl end town end world end end girl girl girl girl girl end boy end girl end girl end girl end end end boy end girl end end girl point kick knock call run whisper get get get choose need need get til get get build chorus girls girls good dead mad unstable west dive west west dead east west west dead east west west end many many hard soft much west dead east west west dead east west west end west end much west dead east west west dead east west west end last west dead east west west dead east west west end west end west end outro east west west west east west west west west end west west sometimes much often far far forever far
  Duran Duran  ,Girls On Film (Night Version),hand hand bridge midnight head light line track camera back rhythm humming frenzy way girl film girl film girl film girl film lipstick lens mile water man air crowd hair hair girl film minute girl film girl film picture girl film wider baby smile fuse heat wire glimpse night close shudder take til star girl film girl film girl film minute girl film girl film girl film girl film see girl film see walk turn flash walk roll fall come come pull get get make pump twist take touch hold hold give shoot bright spine sharp blue diving live last bright tight whisper lady right back dolly ever later later together later
  Alphabeat  ,Shadows,mile closing footstep sound fool truth peace mind mind shadow stick sound shadow look reason believing peace mind mind shadow stick sound shadow move move move shadow stick sound shadow move come come trust come want find find move closer close let get keep move run keep start anew come trust come want find find move closer close let get keep move come come come come come come come move closer close let get keep move hard hard never never never never never never
  Michael Jackson  ,Loving You,hello august moon star night night weatherman bed cause cloudy head restaurant home bed midnight lover adore star cloudy blue stay wish love restaurant stay mountain time dance heaven weatherman bed cause cloudy head restaurant home bed promise cause cloudy say stay feel love love hello think make kiss love love reach disappear fly feel say stay feel love love love love love love love love love love love love love blue true hightened blue soon well instead forever instead together really well instead
  Betty Who  ,Glory Days,danny brand mustang rag sammy damn thing town clothes light katy firework lawn glory day age basement love tonight glory day summer haze eye goodbye school smell mistake day hand blanket chance song glory day age basement love tonight glory day summer haze eye goodbye backseat sun concrete everybody tonight foot window glory day age basement love tonight glory day summer haze eye goodbye goodbye goodbye goodbye goodbye get put top take stick see tell kinda sweet think shy light make fall stick break say wait feel give take sing make fall stick burn heat make love let make fall stick new next big libby tough crazy michael golden amazing high favorite golden amazing golden amazing goodbye never always ever back always together well ever never never ever
  Miley Cyrus  ,Rainbowland (Feat. Dolly Parton),nashville way stuff player cassette tech flip phone livin rainbowland everything smile cause difference world wink thought rainbowland livin rainbowland hand hand hurt hate hate color hue let shine rainbowland living rainbowland sky thing paradise judgment thing thing fight cause nobody mon livin rainbowland hand hand hurt hate hate color hue let shine rainbowland ooohh ooohh ooohh livin rainbowland hand hand thing plan color hue let shine shine head rainbowland miley dollywood get excite sing turn sing put sing run get see come plan try make win give sleep start livin say start livin live end win say start livin let get start livin busy enough high lyin lyin fine blue grand nice nice free let deep fear wrong lyin lyin fine great anyway later anyhow really together exactly aside right right together together together forever forever together
  Christina Perri  ,something about december,light mama something december mistletoe eye home let memory matter one heart gift love carry christmas dream memory matter one heart light mama something memory matter one heart whistle hang hop remember get christmas mean give recall let christmas whistle let christmas tree close close close tree december close back still back alone never far really still always alone never far back alone never far
  Jaira Burns  ,OKOKOK,heard bed cause lay left chorus story phone name knee one baby mistake people matter verse buzzin bee boy way sweat thing system chorus chance voicemail please cause one baby mistake people matter bridge friend shit cause friend shit cause chorus baby mistake people matter sleep pre hold change blowin see hold say ask hold ruin hold beg hit hit empty funny extra talkin last real good many different sorry pre last real good last real good alone right back already
  Sia  ,The Co-Dependent,feel year arm stay running telephone telephone telephone nothing return return return side offer everything love way way way nothing home home home side side side side run run run carry watch drink watch fall find give give give judge remember feel feel feel fear watch drink watch fall find watch drink watch fall find watch drink watch fall find watch drink watch fall find married many away away yet yet yet still absolutely alone alone alone
  James Brown & The Famous Flames  ,Try Me (1959 빌보드 알앤비 차트 1위),love side love hide walk talk talk heart walk talk talk love stop heart lyric jess jones johnson lyric music publishing warner chappell music inc try try darlin try try hold hold hold hold win stop cry die power write true brown timothy always right
  Mahalia  ,Begin Again,picture something twitter insta sister fear part love train vain rain pain snapchat tab minute let girl man device head switch life fear part love train vain rain pain enough love guy piss mobile glove man side kick cause nobody side chick fear love train vain rain pain pain picture babe enough love guy piss mobile glove man side kick cause nobody side chick leave mean flirt quote retweet notice check pree begin get stand avoid learn live find keep hold snap suppose understand know psychic begin get stand avoid learn live tell begin get stand avoid learn live avoid learn live leave tell like cryptic real let light real let real boys real let live let like real boys often well back apart
  Justin Timberlake  ,Chop Me Up (Feat. Timbaland & Three-6 Mafia),girl spotlight friend yall sip champagne relax name hour glass shape frame way game buzz alcohol house yall phone call bout run try guess lady lady melody lady chop please fool lady lady melody baby baby girl chop please fool baby town name crown way problem baby navigator compass genie baby party baby list tylenol friend house city housewife discretion yall star spot studio prop bit bit act yall shy act lady lady melody lady chop please fool lady lady melody baby baby girl chop please fool lady lady melody lady chop please fool lady lady melody baby baby girl chop please fool chop melody chop please fool right let see let see come take coat let get get get get entertain slide get give play think get feenin girl get screw come get screw baby come kinda lose know get hold get restless let take touch advise fifty hear get screw come get screw baby come get screw come get screw baby come screw screw lookin little close grab back relax silly clown second little lady little lady lady little lady easy cute new timb aka wish guest grab desperate mine parental ficky light little little right lookin yall yall little lady little lady lady little lady easy little lady little lady lady little lady easy nag around maybe later back well yet first back right right
