artist,title,Korean_clean_lyric
  마로니에  ,칵테일 사랑,마음 거리 걸다 보고 향기롭다 칵테일 취해 보고 한편 시가 있다 전시회장 가다 밤새다 그리움 편지 쓰다 고프다 모짜르트 피아노 협주곡 음악 귓가 아침 햇살 눈부시다 나르다 깨우다 그렇다 연인 내다 있다 아직 순수하다 느끼다 싶다 우체국 계단 앉다 향기 내다 안기다 그렇다 연인 만나다 보다 마음 거리 걸다 보고 향기롭다 칵테일 취해 보고 한편 시가 있다 전시회장 가다 밤새다 그리움 편지 쓰다 고프다 모짜르트 피아노 협주곡 음악 귓가 아침 햇살 눈부시다 나르다 깨우다 그렇다 연인 내다 있다 아직 순수하다 느끼다 싶다 우체국 계단 앉다 향기 내다 안기다 그렇다 연인 만나다 보다 마음 거리 걸다 보고 향기롭다 칵테일 취해 보고 한편 시가 있다 전시회장 가다 밤새다 그리움 편지 쓰다 고프다 창밖 우울하다 내리다 있다 마음 따르다 우울하다 누가 내다 눈부시다 사랑 가다 주다 세상 나로 인하다 아름답다 마음 거리 걸다 보고 향기롭다 칵테일 취해 보고 한편 시가 있다 전시회장 가다 밤새다 그리움 편지 쓰다 고프다
  블락비 (Block B)  ,Give & Take (B-BOMB Solo),아직 빨갛다 해도 원하다 내다 보여주다 원하다 즐기다 돼다 여우 하다 그렇게 느끼다 돼다 원하다 내다 타오르다 서두르다 타이 채우다 싶다 미치다 같다 않다
  최창민  ,너에게,다른 늦다 찍히다 방안 진실 정말 믿다 없다 현실 미처 모르다 트릭 쾌락 허다 좋다 웃음 짓다 아니다 낯선 여자 아니다 정말 믿다 싶다 지우다 없다 잊다 없다 평생 기억 하다 하다 화면 모습 배신 질투 견디다 없다 바치다 나르다 배신 이유 무언 묻다 있다 언젠가 다시 생각나다 한때 바치다 사랑 하다 우리 오다 마음속 하룻밤 상상 펼쳐지다 쾌락 생각 만해 마음 무너지다 감추다 없다 세계 그대 슬프다 미소 보고 싶다 이미 마음속 떠나다 보다 눈물 흘리다 그래도 사랑 용서 하다 하다 이미 모두 연인 되어다 버리다 견디다 없다 바치다 나르다 배신 이유 무언 묻다 있다 언젠가 다시 생각나다 다른 늦다 바치다 나르다 배신 이유 무언 묻다 있다 언젠가 다시 생각나다
  소찬휘  ,Tears,아무 일도 내겐 없다 처음 우린 모르다 그렇게 보내다 없다 이제 나르다 잊다 그렇다 모습 쉬다 않다 아직 기다리다 마음 아프다 차라리 나르다 미워하다 이제 그만 내다 미련 보이지 다시 나르다 찾다 나로 인하다 아프다 하다 잔인하다 여자 나르다 하다 잠시 위해 이별 택한거 잊다 사랑 있다 길다 않다 슬픔 가기 영원하다 차라리 나르다 미워하다 이제 그만 내다 미련 보이지 다시 나르다 찾다 나로 인하다 아프다 하다 가져가다 내다 멀다 사랑 모든 집착 있다 지독하다 사랑 따윈 모두 지우다 버리다 길다 않다 마지막 순간 사랑 하다
  조권  ,고백하던 날,어떻다 하다 수백 생각 하다 설치다 얼굴 엉망 오늘 따르다 머리 들다 하루 종일 어느새다 만나다 하다 시간 꽃집 들다 사다 장밀 살다 다른 살다 모르다 아줌마 이쁘다 오늘 만나다 이쁘다 하다 하다 얼굴 보다 사다 어쩜 이렇다 나오다 도대체 멍청하다 건지다 아니다 순진하다 건지다 이렇게 한심하다 튀어나오다 사실 하다 하다 사랑 하다 새우다 연습 하다 잊다 버리다 없이 그냥 건네다 꽃다발 밝다 웃다 주다 많이 좋아하다 천사 먹다 이렇다 저런 얘길 나누다 언제 하다 기회 엿보다 하다 사실 들다 아니다 되다 하다 하다 외롭다 하다 만나다 계속 이렇다 나오다 도대체 멍청하다 건지다 아니다 순진하다 건지다 이렇게 한심하다 튀어나오다 사실 하다 하다 사랑 하다 새우다 연습 하다 잊다 버리다 없이 그냥 건네다 고백 밝다 웃다 개다 천사 사랑 하다 사랑 하다 밤새 연습 하다 좋아하다 사랑 하다 주다 싶다 도대체 멍청하다 건지다 아니다 순진하다 건지다 이렇게 한심하다 튀어나오다 사실 하다 하다 사랑 하다 새우다 연습 하다 잊다 버리다 없이 그냥 건네다 고백 밝다 웃다 개다 천사 자다 하다
  f(x)  ,나비 (Butterfly),우리 우리 언어 하다 하나 하나 퍼즐 맞추다 갈래 갈래 갈래 길이 퍼지다 가면 궤도 날개 펴다 같이 처음 감정 숨기다 감추다 싶다 날개 펴다 나비 사랑 피어 나비 로직 얽히다 터널 탐험 하다 어둠 밝히다 중심 이기 박히다 뇌리 잡고 선율 위로 날개 펴다 떨리다 태초 같다 시간 공간 뿌리다 날개 펴다 나비 사랑 피어 나비 하다 나르다 놀래다 신기하다 아름답다 아름답다 신비하다 날개 펴다 나비 내려앉다 향길 맡다 나비 나비 나비
  러블리즈  ,이별 Chapter 1,남다 반지 자국 보다 정말 헤어지다 그렇다 생각 들다 사라지다 그땐 전부 잊다 하나 사진 지우다 보다 정말 좋다 이렇게 웃다 있다 시간 걸리다 같다 아무 나르다 재촉 하다 혼자 서도 자다 하다 있다 하다 혼자 끝내다 쉬다 없다 아무 없다 아무리 하다 지독하다 처음 앓다 감기 아프다 첨으로 얼굴 보다 정말 힘들다 안쓰럽다 초라하다 수록 점점 잊혀지다 보내다 문자 보다 정말 솔직하다 이렇게 간절하다 후회 하다 않다 같다 아무 나르다 재촉 하다 혼자 서도 자다 하다 있다 하다 혼자 끝내다 쉬다 없다 아무 없다 아무리 하다 지독하다 처음 앓다 감기 아프다 처음 가지다 그대 멋지다 사람 사실 변하다 않다 아무리 그대 해도 이름 잊다 말다 어느 떠오르다 기억 미소 짓다 그대 없다 해도 마음 대도 아직 슬프다 남다
  김원준  ,하늘에 닿을 만큼,햇빛 따르다 걸다 보다 그냥 아무 생각 없이 없다 이끌다 지나가다 시간 한번 내쉬다 다가오다 기대다 이미 숨가쁘다 그려지다 추억 다시 세상 기대다 보다 닿다 만큼 커버 바램 잠들다 깨우다 지치다 모습 내다 담다 싶다 지나가다 시간 한번 내쉬다 다가오다 기대다 이미 숨가쁘다 그려지다 추억 다시 세상 기대다 보다 닿다 만큼 커버 바램 잠들다 깨우다 지치다 모습 내다 담다 싶다 닿다 만큼 커버 바램 잠들다 깨우다 지치다 모습 내다 담다 싶다 닿다 만큼 커버 바램 잠들다 깨우다 지치다 모습 내다 담다 싶다 닿다 만큼
  SHASHA (샤샤)  ,너와나,함께 하다 기다리다 시간 오다 안길 춥다 춥다 춥다 이렇게 내다 이대로 있다 돼다 그냥 너와나 있다 돼다 오늘 내일 이렇게 혼자 있다 아무 나르다 찾다 않다 항상 항상 언제나 안다 잠깐 다가오다 순간 이렇게 내다 이대로 있다 돼다 그냥 너와나 있다 돼다 오늘 내일 춥다 춥다 춥다 없다 춥다 춥다 춥다 어느덧다 오늘이 나가다 어느새다 멍하니 지치다 갈다 항상 마음 항상 하루 언제나 안다 잠깐 떠올리다 순간 이렇게 내다 이대로 있다 돼다 그냥 너와나 있다 돼다 오늘 내일 잠깐 떠나다 잊다 잊다 항상 우리 같이 있다 함께 하다 기다리다 시간 오다 안길 춥다 춥다 춥다 춥다 춥다 춥다 없다 춥다 춥다 춥다 이렇게 내다 이대로 있다 돼다 그냥 너와나 있다 돼다 오늘 내일
  샤넌  ,어머님이 누구니,어쩌면 좋다 이렇게 좋다 어리다 달라 아무리 예쁘다 살이 모자라다 가다 기다 생머리 바람 불면 날아가다 같이 가냘프다 여자 라면 가다 허리 너무 가다 크다 맞다 바지 찾기 너무 힘들다 바라보다 너무 착하다 바라보다 미치다 어쩌면 좋다 어쩌면 어쩌면 어쩌면 좋다 이렇게 좋다 머리 발끝 떼다 하다 어머님 누구 도대체 어떻다 이렇게 키우다 얼굴 예쁘다 여자 알다 마음 예쁘다 여자 알다 하나 있다 앉다 수가 없다 일어나다 기다리다 하다 그때 서다 허리 너무 가다 크다 맞다 바지 찾기 너무 힘들다 바라보다 너무 착하다 바라보다 미치다 어쩌면 좋다 어쩌면 어쩌면 어쩌면 좋다 이렇게 좋다 머리 발끝 떼다 하다 어머님 누구 어머님 누구 어머님 누구 도대체 어떻다 이렇게 키우다
  엠씨더맥스 (M.C the MAX)  ,태양은 가득히 (2007 New Ver.),오래전 잠시 스치다 꿈결 멀어지다 기억 모습 희미하다 지다 친구 함께 찾다 여름날 어느 바닷가 그녀 운명 느낌 오다 첫키스 순간 하늘아래 태양 영화 한장 처럼 남겨지다 추억 또다시 찾아오다 해변 변하다 없다 손짓 하다 파도 반기다 모래 쓸쓸하다 새기다 그녀 이름 이면 모두 흔적 없이 지워지다 없다 지나가다 여자 곁눈질 보다 어떻다 내다 물다 친구 부다 잘빠지다 몸매 누가 보다 근사하다 어쩐지 혼자 있다 싶다 마음 어딘가 그녀 오다 같다 생각 자꾸만 그녀 찾다 돼다 또다시 찾아오다 해변 변하다 없다 손짓 하다 파도 반기다 모래 쓸쓸하다 새기다 그녀 이름 이면 모두 흔적 없이 지워지다 영원하다 바다 그렇게 없이 지키다 있다 수많다 연인 남다 고간 추억 아직도 이맘때 아련하다 떠오르다 지난날 그녀 있다 기억 하다
  PRODUCE 101  ,Hands on me,뭔가 하다 우리 분위기 왠지 들다 완벽하다 혹시 같다 내다 해주다 이러다가 라면 적당하다 하다 라면 시작 내다 집중 하다 조명도 시선 오늘 우리 미치다 우리 안목 아주 탁월하다 다른 남자 이름 올리다 하다 질투 한번 우린 이제 좋다 일만 남다 바라보다 표정 가슴 뛰다 만들다 실감 아마 어쩌면 당연하다 오늘 우리 빼다 다른 무엇 신경 쓰다 내다 돼다 특기 잖다 예쁘다 축제 여주 그저 가다 대로 하고프다 대로 법칙 같다 없다 나르다 손끝 맡기다 연주 하다 즉흥 오늘 우리 미치다 우리 이대로 놓치다 후회 하다 다가오다 운명 같다 오늘 떠나다 시간 다시 돌아오다 않다 어떻다 상상 있다 좋다 장담 하다 오늘 우리 미치다 우리
  GOT7 (갓세븐)  ,Look,어딜 보다 여기다 보다 있다 생각 보이다 괜히 걱정 하다 있다 나르다 믿다 아직도 모르다 불안하다 보이다 눈빛 빠지다 보다 두려움 밀려오다 나르다 보다 보다 믿음 넘치다 섭섭하다 그저 같다 마음 이기다 느껴지다 모습 그대로 믿다 두다 필요 없다 나르다 찾다 싶다 바라보다 그렇다 그렇게 시선 맞추다 익숙해지다 보이다 대로 맞추다 누가 뭐라다 대도 우릴 놓다 없다 귀찮다 소음 끄다 두다 바라다 머릿속 비우다 어차피 시선 내다 두다 대체 걱정 하다 시간 얼마나 되다 괴롭히다 전투 준비 중이 기분 따르다 기분 변하다 슬프다 모습 너무나 받다 사장 파도처럼 지우다 버리다 고민 이제 행복 남다 괜찮다 가끔 잠시 하다 고민 이기다 믿다 아무 일도 없다 바라보다 그렇다 그렇게 시선 맞추다 익숙해지다 보이다 대로 맞추다 누가 뭐라다 대도 우릴 놓다 없다 함께 하다 싶다 모든 내일 생각 서로 바라보다 아직 모르다 시선 맞추다 익숙해지다 보이다 대로 맞추다 누가 뭐라다 대도 우릴 놓다 없다 귀찮다 소음 끄다 두다 바라다 머릿속 비우다 어차피 시선 내다 두다
  NCT 127  ,TOUCH,부르다 목소리 심장 언제 가다 따르다 말투 알아채다 있다 잡다 잡다 어떡하다 버티다 모르다 이렇다 모습 나다 놀라다 멋대로 자꾸 따라서 가다 매일 조금씩 쌓이다 시간 하다 멈추다 손끝 떨리다 기억 하다 이대로 느끼다 있다 찰나 같다 순간 커지다 느낌 모두 전해지다 손끝 끌어당기다 느낌 있다 얼마나 의미 있다 건지다 같다 공간 있다 같다 주윌 모든 스치다 모든 특별하다 이대로 느끼다 있다 찰나 같다 순간 커지다 느낌 모두 전해지다 이렇게 이렇게 그렇게 모두 전해지다 기억 없다 혼자 편하다 모습 우릴 이렇다 원하다 빠져들다 같다 손길 하나 모든 바뀌다 이대로 느끼다 있다 찰나 같다 순간 커지다 느낌 모두 전해지다 이렇게 이렇게 그렇게 모두 전해지다
  백지영  ,내 귀에 캔디 (Feat. 택연 Of 2PM),라라라 원하다 내다 해보다 무슨 해주다 날아가다 제일 원하다 나르다 보다 원하다 알다 사랑 하다 사랑 하다 어떻다 원하다 귓가 해주다 너무 같다 않다 캔디 목소리 녹이다 캔디 목소리 녹이다 라라라 라라라 적신 딸기 같다 입술 적신 딸기 같다 입술 하다 하다 빨리 귓가 하다 하다 빨리 귓가 사랑 하다 사랑 하다 어떻다 원하다 귓가 해주다 너무 같다 않다 캔디 목소리 녹이다 캔디 목소리 녹이다 라라라 라라라 캔디 캔디 캔디 캔디 캔디 목소리 녹이다 캔디 목소리 녹이다 캔디 목소리 녹이다 캔디 목소리 녹이다 라라라 라라라
  씨스타19  ,Ma Boy (마보이),하다 않다 있다 하다 어떻다 있다 그래서 믿다 참고 기다리다 혼자 두다 않다 하다 약속 하다 손가락 걸다 사랑 그리다 어렵다 한마디 이면 되다 자꾸 변하다 나다 지치다 시간 갈수록 모르다 좋아지다 아프다 바라보다 무슨 사랑 아프다 어떻다 때문 미치다 인하다 하루 울다 매일 기분 모르다 하다 팔지마다 마지막 경고 사랑 그리다 어렵다 한마디 이면 되다 자꾸 변하다 나다 지치다 시간 갈수록 모르다 좋아지다 아프다 바라보다 무슨 사랑 아프다 어떻다 좋아지다 아프다 아니다 작다 속삭임 때론 나르다 보다 눈길 그거 하나 돼다 원하다 아직도 모르다 무슨 사랑 아프다 어떻다
"  김은영 ,  만쥬한봉지  ",Stop and Go (feat. 에이스 Of 파란),모르다 처음 달려오다 이제 부신 놓치다 없다 햇살 내미다 꽃잎 긋다 중력 이끌다 보다 강하다 잠시 멈추다 게로 멎다 게로 달다 머릿속 다른 잊다 모든 멈추다 이상은 놓다 싶다 않다 흘리다 눈물 털다 버리다 이제 드디어 찾다 마주 보고 서다 잠시 멈추다 게로 멎다 게로 달다 머릿속 다른 잊다 모든 멈추다 이상은 놓다 싶다 않다 멈추다 돼다 들다 잠시 고르다 어떻다 잊다 있다 기대 보다 외치다 보다 함께 잠시 멈추다 게로 잠시 멈추다 게로 멎다 게로 달다 머릿속 다른 잊다 모든 멈추다 이상은 놓다 싶다 않다
"  효린 ,  창모 (CHANGMO)  ",BLUE MOON (Prod. GroovyRoom),어서 알아보다 없다 되다 하다 깨다 깨어나다 반복 되다 깊다 슬프다 머릴 쓰다듬다 이제 괜찮다 하다 마르다 눈빛 사이 파랗다 위태 다리 건너 모르다 사랑 전부 이다 돌아가다 끌어당기다 작다 없다 해주다 안기다 지치다 싶다 닿다 않다 이별 혼자 걷다 않다 해주다 바닥 출신 신사 원하다 신사 오늘 오늘 오늘 내주다 무료 전세 동네 오다 도시 나오다 도시 공주 맡기다 걱정 벌다 구매 하다 시간 할랬는데 스타 서울시 타다 남자 영웅 단번 악당 야망 안고 모양 오른손 하다 나오다 대다 어리다 시간 많다 나오다 버리다 오늘 뿐이다 라면 끌어당기다 작다 없다 해주다 안기다 지치다 싶다 닿다 않다 이별 혼자 걷다 않다 해주다
  소녀시대 (GIRLS` GENERATION)  ,Mr.Mr.,걱정 하다 돼다 두렵다 재고 재다 늦다 버리다 매일 하루 다르다 불안하다 가다 앞서 가다 주다 누군가 모르다 감다 당당하다 보다 그렇다 바로 가슴 뛰다 하다 최고 남자 그게 바로 상처 깨지다 유리 조각 되다 나르다 내주다 선택 받다 그게 바로 아직도 믿다 하다 진짜 비밀 알다 특별하다 인지 미랠 열쇠 바로 가지다 소년 크다 끌어안다 빛나다 담다 당당하다 보다 그렇다 바로 가슴 뛰다 하다 최고 남자 그게 바로 상처 깨지다 유리 조각 되다 나르다 내주다 선택 받다 그게 바로 세상 누구 먼저 던지다 치열하다 치열하다 그대 이루다 하나 내일 갈다 당당하다 보다 그렇다 바로 가슴 뛰다 하다 최고 남자 그게 바로 상처 깨지다 유리 조각 되다 나르다 내주다 최고 남자 그게 바로
  (여자)아이들  ,달려! (Relay) (hue Remix),생각나다 되다 마법 그렇다 쉬다 않다 두다 보다 느껴지다 우리 하나 되다 느낌 심장 신호탄 이상 물러서다 공간 따윈 없다 소리 환호성 비키다 실패 따윈 없다 바람 느끼다 힘껏 달다 눈부시다 햇살 하다 아득하다 달다 보다 걱정 따윈 필요 없다 두다 하나 없다 소리치다 헤이헤이 따르다 힘들다 지치다 그렇다 이렇게 외치다 기세 포기 네겐 우리 있다 달다 빠르다 소리치다 그렇게 달다 빠르다 소리치다 그렇게 달다 빠르다 소리치다 그렇게 환호성 머릿속 울리다 마치 알람 달다 빠르다 달다 빠르다 달다 빠르다 소리치다 그렇게 이렇게 함께 바람 느끼다 힘껏 달다 눈부시다 햇살 하다 우리 우리 우리 케미 케미 우리 우리 우리 가능하다 오오오오 달다 보다 우어 이렇게 함께 바람 느끼다 힘껏 달다 눈부시다 햇살 하다 달다 보다
  버블 시스터즈  ,Bubble Song,애처롭다 알다 바라보다 알다 용다 사랑 하다 하다 버리다 어쩌면 좋다 생기다 얼굴 싫다 싫다 싫다 하느님 도와주다 예쁘다 없다 눈코입 들다 않다 매일 기도 하다 변하다 위해 아무래도 안되다 같다 점점 불다 알다 세상 너무 맛있다 많다 같다 어쩌면 좋다 얼굴 싫다 싫다 싫다 하느님 도와주다 날씬하다 없다 바보 같다 고민 접다 두다 매일 다짐 하다 변하다 위해 하느님 도와주다 날씬하다 없다 눈코입 들다 않다 매일 기도 하다 변하다 위해
  영재  ,Forever Love,어둡다 되어다 밝히다 처음 보다 순간 이번 특별하다 알다 아마도 거짓 하다 비웃다 전부 하다 믿다 어렵다 기분 알다 확실하다 내다 너무 완벽하다 채우다 있다 모든 새롭다 있다 멈추다 말다 하나 멈추다 해도 지키다 약속 하다 믿다 보다 믿다 보다 약속 하다 믿다 보다 어둡다 되어다 밝히다 처음 보다 순간 이번 특별하다 알다 보고 있다 해주다 싶다 세상 주다 싶다 누가 있다 언제나 채우다 있다 모든 새롭다 있다 멈추다 말다 하나 멈추다 해도 지키다 약속 하다 세상 가지다 같다 하다 어디 가다 안다 두다 없다 내다 해주다 하나 하나 멈추다 해도 지키다 약속 하다 하나 믿다 보다 지키다 약속 하다 약속 하다 믿다 보다
  배슬기  ,Right Now,자꾸 느껴지다 시선 보고 있다 아니다 듯이 피해 있다 이렇다 맞추다 환상 보다 모르다 마법 걸다 빠져들다 만들다 들어가다 들어오다 이제 내다 맞추다 나오다 추다 추다 내다 오다 보다 필요 없다 내다 맞추다 보다 나오다 맞추다 차갑다 유혹 빠지다 택했 천사 같다 눈짓 있다 이렇다 맞추다 환상 보다 모르다 마법 걸다 빠져들다 만들다 들어가다 들어오다 이제 내다 맞추다 나오다 추다 추다 내다 보다 필요 없다 내다 맞추다 들어가다 허다 들어오다 이제 내다 맞추다 나오다 추다 추다 내다 오다 보다 필요 없다 내다 맞추다 보다 나오다 맞추다 이제 내다 맞추다 나오다 추다 추다 내다 오다 보다 필요없다 내다 맞추다 보다 나오다 맞추다
  젝스키스  ,여우사냥,덤벼 보다 어디 해보다 걸다 붙다 보다 해보다 같다 없다 절대 덤벼 보다 어디 해보다 두다 붙다 보다 해보다 하나 돼다 하다 생각 하다 심각하다 사랑 하다 달라 하다 자꾸 여기저기 다른 남자 만나다 다니다 헛거 내다 해보다 그렇다 그렇다 나오다 보라 그렇다 사랑 하다 없다 내다 뺏다 보다 해보다 놓다 두다 보다 덤벼 보다 붙다 보다 이기다 사람 있다 근사하다 조건 내미다 사랑 당하다 사람 없다 씻다 죄다 찾아보다 보다 어디 같다 사람 있다 보다 보다 아무리 잘나다 남자 게임 돼다 제일 강하다 대체 문제 그리다 서다 달아나다 자꾸 다른 남자 괜히 만나다 보다 대다 어차피 끝나다 시간 낭비 그냥 있다 그대로 가다 내다 오다 돼다 빨리 오다 그렇다 보다 손해 덤벼 보다 어디 해보다 걸다 붙다 보다 해보다 같다 없다 절대 덤벼 보다 어디 해보다 두다 붙다 보다 해보다 하나 돼다 하다 그리다 복잡하다 하나 편안하다 해주다 보기 좋다 조건 유혹 엄청나다 사랑 당하다 누구 사랑 하다 사람 없다 찾아보다 그렇다 보다 손해 내다 어차피 내다 돼다 잡히다 완전 내다 잡히다 내다 어차피 내다 돼다 잡히다 완전하다 내다 잡히다
  쏘닉  ,연애불변의 법칙 (Feat. Cinderella Man),사랑 빠지다 당신 사랑 하다 들다 보다 노래 사랑 방정식 연애 불변 법칙 사랑 사랑 사랑 사랑 방정식 하나 연애 불변 법칙 사랑 사랑 사랑 사랑 방정식 하나 연애 불변 법칙 사랑 메신저 로그인 업로드 다운로드 사랑 받다 바로 기호 확실하다 당선자 하루 복권 당첨 사랑 필요하다 응급환자 간호사 사랑 치료 해주다 사랑 주사 바로 가입 신청 평생 보장 돼다 바라보다 사랑 사랑 내사 하나 사랑 방정식 그렇다 지키다 감싸다 나쁘다 악당 로부터 하다 남자친구 사랑 사랑 사랑 사랑 방정식 하나 연애 불변 법칙 사랑 사랑 사랑 사랑 방정식 하나 연애 불변 법칙 우리 놀이동산 없다 즐거움 사랑 속도 롤러코스터 솜사탕 구름 같다 사랑 함께 잡고 걸어가다 여기다 언제 어디 배달 사랑 필요하다 신속 정확 배달 언제 보여주다 노래 하나 세레나데 행복하다 버라이어티 러브 우리 사랑 하나 반쪽 살아가다 없다 일과 이분 영화 슈퍼히어로 강하다 지키다 비키다 누구 들다 오다 없다 사랑 사랑 사랑 사랑 방정식 하나 연애 불변 법칙 사랑 사랑 사랑 사랑 방정식 하나 연애 불변 법칙 너와나 영원하다 사랑 사랑 사랑 사랑 방정식 하나 연애 불변 법칙 사랑 사랑 사랑 사랑 방정식 하나 연애 불변 법칙
  아이오아이 (I.O.I)  ,Crush,심장 온통 비명 소리 보이다 들다 사고 나다 눈앞 자꾸만 심장 뛰다 머리 성적 려고 해도 자다 돼다 보다 정신 차려 큰일 나다 진짜 자꾸만 이르다 어지럽다 온종일 생각 다른 하다 돼다 그동안 평화롭다 일상 안녕 좋아하다 돼다 빠져들다 있다 이렇다 모르다 차다 나다 놀랍다 심장 심장 심장 보고 싶다 당장 벨트 매다 잡다 막히다 도로 답답답 급하다 거기 비키다 갓길 신호 붉다 우리 그린 라이트 자꾸만 심장 뛰다 따라잡다 수가 없다 어떡하다 보다 다시 정신 차려 큰일 나다 진짜 자꾸만 이르다 어지럽다 온종일 생각 다른 하다 돼다 그동안 평화롭다 일상 안녕 좋아하다 돼다 빠져들다 있다 이렇다 모르다 차다 나다 놀랍다 심장 심장 심장 내다 물어 괜찮다 하다 떠나다 어디 좋다 달다 보다 저기 멀다 상상 해도 이렇게 좋다 심장 이로써 평화롭다 일상 안녕 좋아하다 돼다 빠져들다 있다 이렇다 모르다 차다 나다 놀랍다 심장 심장 목소리 들다
  터보  ,나 어릴 적 꿈 (P.C & S 의 Do You Wanna Funk 삽입),워워워 워워워 여자 만들다 생기다 어떻다 어려움 있다 이루다 키우다 오다 소중하다 우리 아빠 좋아하다 대통령 나오다 같다 친구 있다 좋다 대통령 이다 위해 공부 하다 대통령 사진 걸다 그렇다 처음 보다 순간 바뀌다 처음 보다 순간 돼다 찾다 처음 보다 느낌 모든 바꾸다 충분하다 주어지다 로우 간직 싶다 하다 몰두하다 살아가다 싶다 만들다 생기다 어떻다 어려움 있다 이루다 워워워 워워워 정말 이제 포기 하다 대통령 되다 하다 국민 책임지다 여자 책임지다 남자 싶다 그렇다 이렇다 나르다 싱겁다 생각 하다 여자 가치 있다 이다 대단하다 대단하다 가보다 바뀌다
  SHINee (샤이니)  ,Fly High,보다 심장 엔진 가슴 펼치다 믿다 잡다 느낌 따라가다 보다 놓치다 않다 가지다 순간 즐기다 보다 돼다 가빠지다 멈추다 분명하다 후회 하다 쓰다 쓸다 실패 따윈 두렵다 하다 모두 넘어가다 미소 내다 행복 안기다 고통 않다 시간 넘기다 위대하다 사랑 어느 멈추다 않다 만들다 간다 때론 넘어지다 때론 힘들다 감추다 있다 스스로 미우다 잡다 보다 하다 날아가다 이제 뜨다 세상 담다 멀리 지키다 가빠지다 멈추다 분명하다 후회 하다 쓰다 쓸다 실패 따윈 두렵다 하다 모두 넘어가다 미소 내다 행복 안기다 고통 않다 시간 넘기다 위대하다 사랑 어느 멈추다 않다 만들다 간다 때론 넘어지다 때론 힘들다 감추다 있다 스스로 미우다 잡다 보다 하다 날아가다 불다 미소 불다 힘들다 지치다 웃다 거치다 없이 한번 거치다 없이 펼치다 보다 미소 내다 행복 안기다 고통 않다 시간 넘기다 위대하다 사랑 어느 멈추다 않다 만들다 간다 때론 넘어지다 때론 힘들다 감추다 있다 스스로 미우다 잡다 보다 하다 날아가다 보다 심장 엔진 가슴 펼치다 믿다 잡다
  김현정  ,키스를 훔쳐보며,솔직하다 버리다 자신 있다 변하다 다시다 원하다 않다 버려진 혼자 울다 위로 없이 쉬다 떠나다 버리다 며칠 지나다 우연히 보다 키스 하다 여자 마주치다 순간 서럽다 발끝 눈물 떨구다 타오르다 원망 버리다 가라 어떡하다 나오다 키스 하다 감고 얼굴 만지다 그녀 손가락 마주 잡다 모습 메다 오다 언제 하나 기다리다 알다 아니다 누구 사랑 않다 바랬으 모습 그립다 우리 헤어지다 거짓 아니다 싶다 일이 지나다 우연히 보다 키스 하다 여자 마주치다 순간 서럽다 발끝 눈물 떨구다 타오르다 원망 버리다 가라 어떡하다 나오다 키스 하다 감고 얼굴 만지다 그녀 손가락 마주 잡다 모습 메다 오다 언제 하나 기다리다 알다 아니다 누구 사랑 않다 바랬으 충격 이다 그녈 안다 모습 너무 가슴 아프다 버리다 나다 아프다 모르다 이기심 잡고 있다 보다 놀수 없다 보다 언제 하나 기다리다 알다 근데 아니다 보다 기다리다 보다
"  이트라이브 (E-TRIBE) ,  맨삼이  ",RUMBA (룸바),뜨겁다 태양빛 샤월 쿠나 마타 궁디 궁디 콧노래 멜로 실바람 타고 쿠나 마타 궁디 궁디 딸기 내다 모두 모이다 축배 들다 우퍼 사자 콧털 건드리다 놀다 치다 원숭이 때창 앵무새 모두 삼이 놀다 사랑 노래 태양 맞추다 바다 눕다 파도 타고 고래 추다 차갑다 롤러코스터 타고 아쿠아 차차차 궁디 궁디 바이킹 타고 모험 떠나다 아쿠아 차차차 궁디 궁디 딸기 바다 비너스 인어공주 정렬 바르다 추다 오리발 신나다 굳다 모래사장 풋살 하다 눈부시다 비치발리볼 모두 삼이 놀다 사랑 노래 태양 맞추다 바다 눕다 파도 타고 고래 추다
  M.Pire  ,너랑 친구 못해,바닥 바치다 심장 마지막 눈물 밟다 놀다 안전 장치 이다 갖다 놀다 다치다 준비 돼다 이제 오다 친구 안되다 다시 나로 갈아타다 목적 용서 하다 있다 어서 해보다 어서 해보다 친구 하다 이제 나르다 태엽 장난감 여기다 어떻다 용서 허락 하다 없다 이제 친구 하다 존재 하다 이유 친구 하다 이면 되다 자신감 죄악 뱉다 말끝 역겹다 이미 꿰뚫다 상관없다 발톱 이미 목적 갖다 놀다 다치다 준비 돼다 이제 오다 친구 안되다 다시 나로 갈아타다 목적 용서 하다 있다 어서 해보다 어서 해보다 친구 하다 이제 나르다 태엽 장난감 여기다 어떻다 용서 허락 하다 없다 이제 친구 하다 존재 하다 이유 친구 하다 친구 하다 이제 나르다 태엽 장난감 여기다 어떻다 용서 허락 하다 없다 이제 친구 하다 존재 하다 이유 친구 하다
