artist,title,English_clean_lyric
  이스크라  ,잔향 (Rebirth),
  부현석  ,돈 (PROD BY C.WHY),paper paper night evening paper paper paper paper paper paper need get get get get get get get get survive
  메인 스트림  ,Boo (Feat. 유리),time baby way way baby baby miss love love love love miss baby love love love miss miss love love love love long true true true true true still still still still
  Machine Gun Kelly  ,RAP DEVIL,somebody clipper beard talk rapper payin million security year dad hailie mad studio yellin mic year dog talkin call trick trick man man shit mad somethin year surprise album homie greates fuckin dweeb rap god rap devil comin bare shovel armageddon smoke body sayin sick sweatsuit hat talk sick dad midwest size body chalk fact rapper shade rosenberg tryin fact album selfie tryin beefin call puff one fact jimmy fact conference morning tweet please bully rap game joke smoke acknowledge goat gunner scope brra heart attack somebody man help knee age shady sick sweatsuit hat talk sick dad midwest size body chalk name colson recovery ego fan damn fun thuggery marshall luxury damn album love money dis lyric front rapper fuckery everyone dungaree respect ogs baby read nursery ghost future fact anyone sick sweatsuit hat talk sick dad midwest size body chalk cause roll dope road idol rival face motherfucker ronny rabbit sweater wish record decade accordin treasure feather type rihanna number ella ella okay chill oscar damn anyone food mouth movie everybody ten time eminem pen apology fact prodigy tall punch head time mile home treadmill candy gangster brr sucker yelawolf album thank feed daughter money action addy pullin scrappin fuckin happenin captain salute shit everybody anything difference shit dre producin dis cleveland everybody evenin eulogy shh album kamikaze rapper girl week kim sick sweatsuit hat talk sick dad midwest size body chalk zzzzt dad cooped sober bore handle say take come read stay face settle mad let talk talk get put let talk blackball talk let call let ask interscope paul shelf cover tell stand stand let leave please call call call tell want say sorry god take get help stand mad let talk talk get put knowin discover make stop look drop get win get get ebenezer say get mad let talk talk get put get become say lose make scar ask hold get get make get put write diss acknowledge look saw name name take stop support talkin shoot hat get use ruin readin drop call kill make call mad let talk talk get put god ronny fuckin weird tough crazy old diss alive dictionary black next instrumental rich single white young ask last bad old bad pushin diddy big bad fuckin fuckin choke weak old real slim rich single white marshall hurtin young hungry bitter nursery scrooge flex rich single white shotty fast asshole god nervous momma good national soft umbrella afraid grouch couch real top fine simple last verse est new quiet rich single white always inside still gully actually twice sway still literally still gully back well ugly always never still personally bully still gully never else well even still always always usually already still gully
  Don Toliver  ,Had Enough (feat. Quavo & Offset),enough get friend truck bentley thing baby rodeo toe toe back domino money pussy pole choice heaven hell choice dope scale brick prayin god goin enough trust love chest lookin eye shawty baguette baguette dress cup cup breast cup brr swerve exit rock finger dyslexic money protect hand eat dressing recipe recipe bun sesame sesame chanel make weep know side side viking purple spike thing pipe enough stay get hop touch touch hit knock dominoes get climb get get put watch jail stay know enough look get ask read stress stress get take get bird get get get bring regret shit catch eat tell love make enough enough get pip stay enough enough bad enough bad bentley live bale enough enough lust possessed texts texts wet gown nest stupid lie weep piece right enough enough enough far meanwhile never really
  DOCS  ,Great Escape Remix (Feat. JUSTHIS),heel grind digger eye lot place lot love one dna time escape way shit place escape escape girl sun light life lift land restless mood drink smoke chillin fam offthe record day man play game lock burn jam turn darlin mix ima stir time life way shit place escape girl airplane mode cell time shell livin worry fug way shit place escape girl aye stay escape girl place baby shit see get put get comin shit feel ground strand take spark want watch get get homie get put get reach get get put get get docs get get high justhis gold great high crazy real great free great nuff rough young good favorite lil good high crazy real great free great escape good high crazy real great free great escape high crazy loose great real back anyway perfectly lately yet lately livin enough lately
  DMC  ,We Can Do It,sea rap rap let
  Cashis  ,Pistol Poppin` (Feat. Eminem),haha mathers pistol poppin poppin body game neighbor police sound ground fuckin brain walk door hand gun cause nigga round ask sign fore sign head fun chase pack stack strap crack cat peace chrome heat homie police grab glock sniper squad car story click clack wack rap strap militant sense shit call eminem pistol poppin body game neighbor police sound ground fuckin brain sixteenth sneaker listen teacher nigga jesus afterlife christ ability ride enemy beef metal bravery situation emerge beat anything tryin team unit thing get bag freedom cause bbgn pinkie gangsta waste scenery pistol poppin body game neighbor police sound ground fuckin brain pistol poppin body game neighbor police sound ground fuckin brain pussy rap shady push move push finger snap clap song catch man rap game anybody eminem cause mood dude friend head lay ground year truth please face face tattooed havin please quit mouth til gun son shooter day snap clap dissin south beef poppin body game neighbor police sound ground fuckin brain pistol poppin body game neighbor police sound ground fuckin brain king get think step get use bust stomp try run flip get keep watch patrol note toss give get think reveal get serve diss catch leave worry get rything think think get get get get step tryin leave say playin see shoot let come tell try stay win get see think think mon nigga pistol niggas big slung real hard sleep beef homie plead innocent hated alive afraid crazy anybody worth fake many back wrong lame chest somethin fake fif hard least sick pistol layin back even never really layin maybe back never especially shady even layin layin maybe aside especially well already right far even anymore layin layin
  P.M. Dawn  ,Reality Used To Be A Friend Of Mine,chorus reality friend reality friend maybe question reality friend reality friend reality friend please reality friend mine friend reality close store house house door insane picture relevance bit simplest term cross burn turn rose violet thing way nut life hand doom tomorrow afternoon future chorus hand maniac man shred proof time world tip step blood string marionette dock bay sit clue basic abc sea see hell chorus touch reality prince run way gots heart ill mad everything plane reality life equivalent appeal prince trip nevermind reality friend chorus blue mind reality alone use use use use use use use use try hide try crazy try explain let say stay believe figure worry ask give know look search know happen toe try let prophecy wake tell want sweat hang learn believe lose flow say choose laugh disragard try transchanneling take use chase take leave mine mine mine mine mine pal real hazy red blue certain sandy sneak different different happy healthy real posotive real fine min poof always back far maybe far
  L.A. Symphony  ,187 on the Dancefloor,something something language risk take note mind float fist spot woman see everybody something line music ear time time killer fresh spot death rest nothing dirty mess sense humor dark artist tour dance floor rhyme dance floor someone score dance floor people dance floor wax spin blow kill befriend dance erase leave rotten starve come settle scream english black find flat murderous drums serial pen slow opposite fresh filthy flesh really often softly even completely
  야수 (YASU)  ,"흑백 (Feat. Huckleberry P, Deepflow)",underground forever quality quantity mentality ability beginning graph half shade half life graph half shade half life rhyme thank graph half shade half life graph half shade half life graph half shade half life graph half shade half life remember remember tell draw tell draw huck tell draw tell draw light tell draw tell draw physical first obvious gray black white second first obvious gray black white second first obvious gray black white second first obvious gray black white second first obvious gray black white second first obvious gray black white second forever forever yet really yet really yet really yet really yet really yet really
  비아이지 (B.I.G)  ,안녕하세요 (Inst.),airport hello hello hello hello hello hello hello hello hello hello hello whats hello hello hello hello hello hello hello hello hello hello hello style benji swag hoon street dance boyz heat whats hello hello hello hello hello hello hello hello hello hello hello hello whats get let get let get let get hello hello hello hello hello hello check hello hello hello hello tasty tasty hello hip flow hot big big
  프리스타일  ,수취인 불명 (Inst.) (Bonus Track),
  DJ Khaled  ,I Love You so Much (Feat. Chance the Rapper),song daddy taking sister brother taking mama son god taking cause cause cause cause mom nothing son son cause son mogul icon legend cause thank life daddy taking sister brother taking mama son god taking cause cause cause cause thank son god efg lmnop daddy taking sister brother taking mama son god taking cause thing son daddy nothing genius son love nothing eye ear mouth nose eye ear mouth nose eye ear mouth nose eye nose eye nose eye ear mouth nose god taking cause call daughter take take take take daddy love bear bless come daughter take take take take bless hijk qrs tuv daughter take take take take support promise bless bear stop amaze handsome bear bless king much much much much much much much much much much much much much grateful much much much much much much much much much great great much much grateful much much much much much much much much much big abcd grateful much big mommy great blessed incredible mommy daddy great grateful ever ever forever forever forever ever ever forever
"  Charizma ,  Peanut Butter Wolf  ",Jack The Mack,let story jack hook jack yah mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack verse skin jack mack cat kitten button fly jack girl girl hand gel jheri curl man jack gat way dope dope path gun smoke barrel pork barrel jack pusher dope dealer skin friend ordinance gorunds gang jack crack crack crack pusher crack pusher hit dope fiend chapped lip project number chump woman lust club dancin waitin chancin jack motel name raquel raquel raquel yah baby jack guess yah verse doubt clap back back wall bedroom jack broom dirt dust dust time jack bust rubber thunder bed cover zzs sheep jack wake morning left hell case jack problem underarms rudolph reindeer slide bathroom mirror note writting lipstick jack sorry something hate aid god lord jack hiv curse jimmy hat jack hook jack mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack jack mack say whip raise step gim smell smoke roll carry roll get come sell sell chap jack sneak crazy fill see approach ask like swing swing say remind bust tear hop pull count fall raquel smell kick get notice say let make faint break cause mercy catch know wear pretend pussy fat wrong big crazy many classified beat wild fat romancin sure best rubber asleep red nosed rid mercy poor old sometimes enough always everywhere definately definately
  베이식 (Basick)  ,"Nice (Feat. G2, 화사 Of 마마무)",everything move body body move body body move body body nice move body body nice move body body let night vibe body body act paradise move body body move body body nice move body body nice move body body babe nothing nothing everything babe nothing nothing everything move body body move body body nice move body body nice move body body make move move move move move move make live get feel move move move move move move move move nice right next smile beautiful beautiful laughin come next next fuckin fuckin nice fuckin fuckin nice baby positive nice nice good nice come next next fuckin fuckin nice fuckin fuckin nice nice nice come next next fuckin fuckin nice fuckin fuckin nice next long
  인피닛플로우 (I.F)  ,"OPENING CEREMONY (Feat. 버벌진트, MC Meta, 로꼬)",bottle ceremony toast toast fun rhyme soul dive time opening ceremony flow rock shine glow bzzz flow toast toast mouton feel vinci wine sit rhythm rap scene blah money ceremony hip hop money beatz infinite flow look toast toast toast let toast toast let toast toast let toast toast let toast relax feel show open take show let toast let toast toast let toast fresh let toast let toast fun long meta flow respect let toast let toast chateau welcome hegemony funny bruh toast let toast forever back
  진준왕  ,선인장,
  MC-R  ,Love In Vain,pain deep
  Slyme Young  ,"더 높이 더 (Aim High, Stay High)",afternoon play groove shimmy shimmy yam shimmy rapper breaker neck step kid kendrick errbody rapper star errbody car errbody flex start album sober man mac dream aim stay aim stay something grindin coffee shxt mac mini dream aim stay aim stay hiphop errbody none hiphop errbody none afternoon play groove let gim take come watch get know get say stop talk make work keep make make make let move beat shimmy mic many many humble insta fancy okay weird shxt shxt everyday high high high high high smokin high high high high real listen nobody wrong real listen nobody wrong beat away
  블루 (BLOO)  ,I wish,love love love bar highway love fell fell fell fell mine mine mine wrong mine shit mine mine mine
  박재범  ,For Ourselves (Feat. Chloe DeVita) (Prod. By Mokyo),nothing version makin play day shit eat lunch month nike kick door shit squad ghr aomg rec center sky week hawaii vega sale one cell help help day one way cash yes feelin need yes feelin need respect amount guap squad shot get blood sweat tear time year sleep night meal soul heart hear shit radio bunch feature love emotion notion sinnin forgiveness till year yup aqui mlb aqui mlb help help day one way cash yes feelin need yes feelin need respect way way way day one get money love bill fall love sprung kill thing pop thing vow way ball love love love one devita jay game feeling feelin need yes feelin need respect make happen hustle grind trap buy send feel light use walk singapore make catch let get make happen make happen bless flex bless flex live get stop take put miss kill keep grow flow keep pay keep show win check move check move make happen make happen bless flex bless flex come come lose pay pay pay get win pay love get see bless flex bless flex come madden new front whole atl bad shit shit bottega respect forgive wild big much many shit shit till bro wavy bro old stuck estoy stuck estoy shit shit bottega respect pretty pretty young aomg able wavy respect never ever stress ever stress never never long always always always never yup never ever stress ever stress back lottery forever still back ever stress ever stress
  IGNITO (이그니토)  ,Extermination (Feat. DJ Wegun),ignito ignito
  Will.I.Am  ,One More Chance,girl girl girl girl girl girl girl girl chance time chance chance time chance want day night life chance baby love time baby love baby love time chance time time flow romance thing love time baby love baby love time take let undo chorus let undo chorus love different new baby back back back back annother lonely never really
  Ted Park  ,Let it Go,baby forget think liquor party heart fall love someone girl girl nothing last dresser stylist pressure tear eye lid city island anybody world heart body one deserve curve people baby head girl heart thousand time eye cloud way minute tomorrow day forget think liquor party heart fall love someone girl girl fake people love face hen ice chase taste baby thing eye thing something check instagram life man ceiling fan something lil flex laugh hop pasanger ride highway baby forget think liquor party heart fall love someone scar understand know know know let let let know know know let let let make see let retreat give give touch see put let cry know try break see get wake scar understand know know know let let let know know know let let let keep stay give throw drink lie god love baby win hide see let forget meet get stop run keep glow keep pass come see scar understand tell beautiful nigh broken usual timeless love best bad best wrong past dark bad sat prayed sunny beautiful nigh broken usual real tonight past last valid young many itty real girl beautiful smile beautiful nigh broken usual ever else forever somehow truly right really away ever else always away really really silly back ever else
  The Quiett  ,"소울 컴퍼니가 왔단다 (Feat. Kebee, Hwana, Jerry, K)",bangerz
  아키만 (Ackiman)  ,Same Life (Feat. Dam),way everyone friend life somebody somebody get fame way somebody lie somebody hate life way life way man time way life day time somebody somebody get fame way somebody lie somebody hate life way life way somebody somebody get fame way somebody lie somebody hate life way life way walk say tell love walk say tell love say tell love everyday live many hard hard live live
  돕플라밍고(Doplamingo)  ,WASSUP (Feat. C Jamm),yes mothafucka wassup mothafuckas blood wassup street wassup music wassup yello wassup wassup wassup wassup wassup word rhyme wassup wassup wassup wassup wassup wassup wassup wassup hater time ahhhhhhhhhhhhhhhhhhh ahhhhhhhhhhhhhhhhhhh ahhhhhhhhhhhhhhhhhhh mofucka sexy hater ego jamm fucka versace louis swagg wassup wassup wassup time ahhhhhhhhhhhhhhhhhhh ahhhhhhhhhhhhhhhhhhh ahhhhhhhhhhhhhhhhhhh ahhhhhhhhhhhhhhhhhhh wassup wassup wassup wassup young new sexy double wassup wassup hot ass wassup
"  Woodie Gochild ,  ZENE THE ZILLA  ",YATA (Prod. SLO),drip drop swalrovski drip drop david avlon blow hand city blueface baby drip drop team seowl thug hop let rider bic look neck buck link drop blaw drip drop bish bling bling take bling hol make ring ring bling bling blow bish seowl cool gochild blow bish bish bish low black drip blow bust pretty lighter
  쿠기 (Coogie)  ,"스즈란 (Feat. Kid Milli, Nafla, Loco)",brand form copy copy grade grade bois dont nope cash represent indigo copy flow stax grrr cooler atm airplane platinum gold play line phone call trap bap feel eminem canibus verse girl girl brand form copy copy fat kid kid comin ice pop pop mixin cotton smokin pipe bye geekin hustle till plane bill palace bill cash move aomg vroom vroom vroom vroom ganggang chain chain rockin grade blow make rockin bite get pay nope follow hot flame ballin beane atm nope fat south side stax atm atm atm billy
  Blase (블라세)  ,Roadmen (Prod. GXXD),money bomb roadman butterfly roadman roadman roadman roadman roadman ballin king fxxk dope studio allday ceo money bomb roadman butterfly roadman roadman roadman roadman roadman kill roadmen roadmen roadmen roadmen roadmen fallin airplane roadmen roadmen roadmen roadmen far
  House Of Pain  ,Jump Around,pack pack battle sin sack punk try role crew come hand feeling jump ceiling muggs funk someone junk bust eye punk home rhyme cop donut nuff prop kid hill mom pop seat jump jump jump jump john macenroe step word mom bomb rhyme psalm son anyone cause lyric battle shotgun fool cause duel death try step breath skill fill cause give sound jump clown funk listen wig dear cause run stockin lock chillin house pain blood ground cream crop pig cause pig cop terminator arnold schwarzenegger name punk get style buck head dawn lyric let begin come win win play act get stand come throw get talk take junk get dunk get come get get jump get serve smack come drop get get return step get burn get get bring take come get kill listen step rockin put eat try play use switch put come get come get spit good whole fest shop sure bible prodigal last rear top good sega dead wet around around none hon never yet
  제리케이 (Jerry.k)  ,"Triple 10 (Feat. Rico, B-Free)",vision daze perfect gold triple panic stevie turn rider dream triple gold triple gold triple triple dye rhyme true alive triple triple triple lite top korean triple triple triple triple triple yes
  방탄소년단  ,Intro : Skool Luv Affair,style type girl milli bts story shouting mind body refusal word ideology world heart blood nobody wassup love style style style style style wassup tell stop retard dampen wassup say say intro whole bad wassup never never
  리쌍  ,살아야 한다면,rap song ali rap song ali rap tell tell tell tell
  Sleazus Bhrist  ,Forever,chorus age street pound east chief bout action catch opps opps peace block glock play artist city bet shooter hood cause shit pay view word front cause bullet man cause nigga lord school knock quarter brick buck dash lord half sleep gas treehes line day shit field bullet field place time dollar time street slime dollar crime chorus age street pound east chief bout action catch opps opps peace block glock play jump clutch run know bang hear lack decease get say make hustle tote please play bet say give see run pay buy scar learn bleed hate hop hop load smoke trust throw win cheat give give jump clutch run know bang hear lack decease get say make hustle tote please trey least top top much bulletproof crash hard good little tony shit many trey least back never much forever ever forever ever faithfully ever really never love still back never much forever ever forever ever faithfully ever
  애스모커 (A$$moker)  ,moonwalk (Feat. kidieye),hook paradise verse bridge moonwalk moonwalk moonwalk moonwalk moonwalk moonwalk moonwalk moonwalk hook paradise verse verse lil pasta wut birthday style bridge moonwalk moonwalk moonwalk moonwalk moonwalk moonwalk moonwalk moonwalk hook paradise verse paradise paradise paradise thottie waist face moon dat bad small pretty bad bad
  Kid Cudi  ,Man On The Moon (The Anthem),dream anything everything anything everything right dream everything okay worry anything cause day day day dream welcome dream dream come word dream everything everything dope welcome dream path stone purpose life lot hell content rule judgment world world leader trouble system leader day age threat people system life end year millennium voice voice underground time voice vulnerability emotion issue story man dream story man moon want think need sunny find sing narrate set figure catch blind follow lead stand hear speak speak hear honest believe true perfect dreams welcome common long okay accustomed many first ten human young ever ever exactly right already never never vividly
  배치기  ,면전에선 안돼 (Feat. 한기철 Of Silver Spoon),fire watch
  Drake  ,Now & Forever,floor man reason wall reason boat sit coach sit home afraid die road road road road road something way laid laid shit something thing way get road get road home home home home home home home home home home leave stay sleep leave leave get leave leave leave leave knock god leave leave look look leave leave get leave leave leave miss get get get hit get get hit get get say shit get say get get look get get want know tell let let bring let let bring bring let let bring let let bring let let bring let let bring bring let let bring let bring bring bring wrong long dont bad bad back back alone back back back back back let twice forever home forever let forever forever
  MC몽  ,쎄다 (Feat. 수란),love price tag money love tell love pay love tell love tell love tell much much much much much much much much much much much much much much
  errday  ,와-예?! (Wa-Yeah?!) (Prod By C.why),fact call man love life lot fact call man love life fake fake fake bomboclat ganza mercy fake bomboclat ganza
  Juicy J  ,Neighbor (feat. Travis Scott),mane paper chorus travis scott juicy jet check cash flash dancer flash dancer stack stack forty acre neighbor shit dawg drug love cup dawgs cut verse travis scott balance heard moon walkin backwards plane floor cabinet flight attendant diamond status actress addict boogie night chorus travis scott juicy jet check cash flash dancer stack forty acre neighbor dawg drug love cup dawgs cut verse juicy kodak kodak dyin nick flex right check check offset rap nigga check cash cash death lookin casket casket shot classy cassie stuck cup buzz drug torch dog chorus travis scott juicy jet check cash flash dancer stack forty acre neighbor okay damn dawg drug love cup dawgs cut shut hit hit tell stick feel keep get get get hit keep look hit hit tell stick feel keep get keep shit stop stop put get offset get set get step take pass pass look fill wake turn let turn keep hit hit tell stick feel keep get beat dash fold fold short talent ecstatic wood dash fold shit short next next stripper chest cartier fresh nasty let mutt dash fold okay shit short still really really daily niggas even even even even still
  스티 (STi)  ,계획도시,
"  아웃사이더 ,  AA  ",멀어져,back back babe
  니화 (NiiHWA)  ,옥상 (All Night Long),let paradise moon shine party night night night night night night baby girl girl girl girl girl night night night night baby girl girl girl girl girl baby lady bonnie clyde wut time alright lead night night night night baby girl girl girl girl girl night night night night baby girl girl girl girl girl talk get straight follow girl baby hard wut fly kiss maybe long baby long long long baby long baby long long long baby right long baby long long long baby long baby long long long baby
  DIME 7Hrs  ,Wild Ones (Feat.DIME BLESS Kid),man eater break king bape yammy taste tyson bake sale birth choppa dimond hotter anything goin back run bill flexin dapin shit cause wildone fake come kid thought lord god eye hurs beat harder none aint dollar vision billy killer choppa kickin hurs dime bless team name kid watch one whippin whippin shit wild hunnit fuckin shit win get dish come shoot tell cover make run keep hang see fall watch count lead get swerve make get kong fuckin happy shit back shit lord hard main main new fuckin wild fuckin wild fuckin wild fuckin wild fuckin wild fuckin wild fuckin wild fuckin wild big hunnit choppa hunnit billie key wild high big never back back ever porlly
  Way Ched (웨이체드)  ,"H.T.C (Feat. BRADYSTREET, Hash Swan)",money money money money money money money money money money money money money money money chase test chase chase lately lately lately
  Ronny J  ,Thriller (Forever) (Feat. Ski Mask The Slump God),life money diamond life money diamond nother level nother level nother level nother level life money diamond top coupe space shoe jewelry bout money barkley broccoli talk money forever designer forever eye foot place rack chorus life money diamond life money diamond nother level nother level nother level nother level life money diamond mask slump god hotline price feature ten bleacher thing creature egg feature fleece neck fucking reaper tweaker hold dick shh fry dick ride smell pickle metal nickel ice wrist cicle chuckie cause money gecko chorus life money diamond life money diamond nother level nother level nother level nother level life money diamond get know get sparkle roll get offend bend bling look yoshi speak see give spawn chuckle save god ronny ronny whole whole whole whole ronny big lame fendi big big ronny whole whole whole whole ski drake wild goose golden black grim neat high bilingual dick tickle freckle ronny whole whole whole whole forever forever well together forever forever well together forever forever well together together forever forever well together forever forever well together forever forever well together molly forever forever well together forever forever well together forever forever well together
  칸토  ,선글라스 (Feat. 9999 of 1%),hip style sexy body sunglass sunglass sunglass day body sunglass sunglass sunglass body sunglass sunglass sunglass stop bravo sexy hot girl sexy
  DPR LIVE  ,Laputa (Feat. Crush),body laputa laputa body laputa laputa laputa girl laputa till ease body girl girl gucci bag girl cake drink bottle feel lotto girl body laputa laputa body laputa laputa laputa girl laputa till ease nothing arm bungee girl body laputa laputa body laputa laputa laputa girl laputa till ease girl girl girl get get loco win win girl feel make feel girl girl laputa laputa laputa iite cool understand laputa cant laputa universe thirst girl maze ugh lotto lotto laputa laputa laputa iite cool understand laputa cant laputa secure high tonight mine laputa laputa laputa iite cool understand laputa cant laputa girl
  504 Boyz  ,Get Back,hoe move hoe move whoadie bout move move move hoe move whoadie bout move currency door lambo rag round head rambo bananna clip tip prisoner smoke camel tint hatin shot rib cause live nigga cause beef buck knock car door phone number whore cost spitter deal hand wheel holdin steel play hit master move hoe move whoadie bout move move move hoe move whoadie bout move master cause get watch get get get hoe get watch get get get roll smoke get black snitch piss call let piss put smith get watch get get get hoe get watch get get get call trick good niggas trick good niggas move black red black hollow ammo nigga nigga good raw fuckin much hot real real shit niggas trick good niggas trick good niggas tiger back back well back back back well back back back well back back back well back
  팔로알토 (Paloalto)  ,가리온의 약속의 장소는 어디였을까 (Promised Land) (Feat. BewhY),love night story story gang gang sauce shit different ahh
  BIGBANG  ,흔들어,let party mon tonight tonight let girl lady bigbang let boy play night boy play night lady boy play night boy play night mistake lady baby boy play night boy play night loca boy play night boy play night bang bang body bang mon let ask aight aight haha girl ooops hot livin big big hot big back song long song long song long song long song long song long song long song long
  식케이 (Sik-K)  ,Boomin` (Feat. Loopy) (Prod. Vangdale),boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang cookin lab cash everything boomin gang fact tag ysl alexander wang cause way gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang chillin day chapter chain beijing sing life rockstar fuckin others gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang boomin gang get tell shit jazzy new tokyo always
  팔로알토 (Paloalto)  ,Battle Scars (Feat. G2 & ILLINIT),hear cause everything changstarr yunb worry hear cause everything hear cause everything momma detox people pitfall pride benzos type illest dpgem resume kissin example rapper hear cause everything hear cause everything flyin try lighten flyin try lighten flyin try lighten crown flyin try lighten flyin try lighten sirens sirens sirens digital prideful prideful best good sirens sirens never never never still ever never never
  슬로웨일 (Slowhale)  ,말하고 싶어 (Feat. 영오),baby amen baby girl baby slow slow girl
  트리가 (Trigga)  ,Skrr (스컬),midnight pick phone pick phone call goin front home skrr skrr midnight pick phone pick phone call goin front home skrr skrr midnight pick phone pick phone call goin front home skrr skrr midnight pick phone pick phone call goin front home skrr skrr pick phone phone pick phone phone pick phone phone pick phone skrr skrr skrr midnight pick phone pick phone call goin front home skrr skrr midnight pick phone pick phone call goin front home skrr skrr pick phone phone pick phone phone pick phone phone pick phone skrr skrr skrr skrr skrr skrr skrr midnight pick phone pick phone call goin front home skrr skrr midnight pick phone pick phone call goin front home skrr skrr pick phone phone pick phone phone pick phone phone pick phone skrr pick phone phone pick phone phone pick phone phone pick phone skrr mind mind mind mind stay stay mind mind mind mind skrr skrr skrr still still still still skrr goin still still skrr still still
  EL Rune  ,사랑없이는하루도살수가없어,business dolla selfmade nothing vision love love love love love love love win love love love love love love
  Ivan Ave  ,Also,talk quarter dawn wise lady pitfall defence mechanism shade hour plate duct tape something cheese heart ligament torn try nna crew stay bout wind door try nna levitate way way way way shit minute minute shit day rome homie sayin try move avalanche whipping cadillac brake way patience climbin way apex sprintin photo finish rotation dough pocket acre tape stake week team eat head bleeds baby bus money tan tummy sand foot hunger way brain cake dog dark try nna levitate way way way way talk talk talk talk talk live keep take contemplate contemplate devour gain try lean try eat stay root try get pursue see hold feel feel feel know talk dust mean hear build fail pocahontas slow post take slow ache grow win put see become stay know hold feel feel feel know grind daily straight rockin dark extra nna airborne cold rome whatchu nna naked slow portable whole ill complacent hungry hard long also deep even also also also nna also also also also back well also first belly soon also probably also nna also also also also back
  니화 (NiiHWA)  ,Go Hard,stage rhyme flow magic swag jua jack sparrow bounce nii level swag phone number watch flow fly flow philosophy mar level vincent van gogh flow master rhyme einstein success dope feel get take keepin take get try keep hard fly high hard hard hard next right original real groovy dynamic sick hard hard hard next flow hard right pac
  Skee-lo  ,I Wish,station call line wish hello taller baller girl rabbit hat bat leoshi cause time dream way mine cause livin boyfriend tall cause basketball case wall bleacher rest girl men dag jock fly girl hood rat scat skittle bottle hospital talkin mess shame city size box nobody name glad sens quick sick stomach overcommeth thought right type rpt wish brand car hatchback car track tire backseat see date prom night bomb night hood rat figaro car hello people cruise crenshaw sunday car get crenshaw homies cause livin jungle girl passin rpt bit taller baller bit baller way cause everyday friday highway game kid mookie lorraine luck see simple greyhound sound everybody everybody rpt make look call get know fine scheme make compete play pick pick sit come watch ball understand get hit come get ask say get laugh lay get know get think hold get get survive keep say speed play know look get radio takin wish wacky true little bit good wish foot last scabobble quick sick new spare flat whack tight tho many alive hard concrete fly fly little wish little tall wish ghetto little big real easy dat wish really everywhere even ball always never never together far everywhere back really really even really even well well even names cause ahhhh yes
  방탄소년단  ,Trivia 轉 : Seesaw,umm hol hol right hol hol hol hol right right umm right right right
  우디로즈(WoodyRose)  ,Rose (Feat. ROVN(로번)),rise rise
  펜토  ,ADAM (Feat. 박근홍),tac burn microphone season snapback reason swallow follow grap whole
  Jack Ruy  ,"봄날 (Feat. 김수빈, I-SSAC)",
  ZENE THE ZILLA  ,Forest Gump (Feat. VINXEN) (Prod. Eddy Pauer),hair runnin gump hair runnin gump hair runnin gump hair runnin gump runnin runnin runnin runnin gump runnin gump gum thuggie youngin thuggie lotta club shit budget hair runnin gump hair runnin gump hair runnin gump hair runnin gump runnin runnin runnin runnin gump gump hellum pump lyf kiff verse player hair runnin gump hair runnin gump hair runnin gump hair runnin gump runnin runnin runnin runnin gump blowin let get cut get forest forest forest forest gump gump gump forrest forrest bubble clubbin whole forest forest forest forest gump gump gump forrest forrest ytc great forest forest forest forest gump gump gump forrest
  Kanye West  ,Feedback,news snooze nigga paper money something money money heard news snooze nigga paper pablo roley rottweiler fame hand cop cop mind time mind time time time heard news snooze nigga paper people genius crazy father motto chicago sider chicago sider heard news boy snooze nigga time paper mind time mind time pussy blogger fashion show gotham costume peta mad cause jacket outta possum steve job austin slave fabric store cotton jordan man jay problem car pac pac cop hand cop hold hold wait everybody ghetto fur fur jet jet booty sleep get make make make pay play sleep get buy get teach teach say come sleep get let follow sleep get gossip get make mix pick drive kill drive kill teach hold good good low low good good wild outta long outta long wrong good good south south good good outta long outta long awesome steve rich hov rodman second big never even even even bother really
"  MJ (써니사이드) ,  JC지은  ",Candy Boy,thank everything heart smile face day bag everything thinkin thinkin thinkn everything everything stay put take stop bag good
  한국사람  ,fuck the fame,fame fame fame fame
"  Project OC ,  NoiseHound  ",Shadow,muthafucka shadow mind everything fuckin shit jail hell johnny blaze lit shit bow bow key root root goin prayer everythings everythings everythings everythings peace mind peace mind god light shadow time fade half grace case pray pray pray day body pocket mind matter manuel manuel back noel swag slay king israel side lose die fade make get question heaven pray make kill fuckin get make pay bear light light deep shadow fake fake unahmsayin lit light hard hard right gold pleasant shine dive peaceful press please noel flex noel dark sometimes doin
  일랑  ,Destination,amen reason heaven life cascade
