artist,title,Korean_clean_lyric
  Halsey  ,Devil In Me,
  Rachael Yamagata  ,Collide,
  Death Cab For Cutie  ,I Will Follow You Into The Dark,
  Shakira  ,Hips Don`t Lie (Feat. Wyclef Jean),
  Megan Nicole  ,B-E-A-Utiful,
  Michael Patrick Kelly  ,Shake Away,
  Sam Smith  ,No Peace (Feat. YEBBA),
  Espen Lind  ,When Susannah Cries,
  Rita Ora  ,"Girls (Feat. Cardi B, Bebe Rexha & Charli XCX)",
  Ina Wroldsen  ,Sea,
  Mariah Carey  ,All I Want For Christmas Is You (Mariah`s New Dance Mix),
  A Great Big World  ,You`ll Be Okay,
  Taylor Swift  ,I Wish You Would (Karaoke Ver.),
  Charice  ,Pyramid (Feat. Iyaz),
  M2M  ,The Day You Went Away,
  R. Kelly  ,12 Nights Of Christmas,
  New Kids On The Block  ,You Got It (The Right Stuff),
  Acid House Kings  ,The Saturday Train,
  Stacie Orrico  ,(There`s Gotta Be) More To Life,
  Bebe Rexha  ,Steady (Feat. Tory Lanez),
  Lea Michele  ,Do You Want To Build a Snowman?,
  Death Cab For Cutie  ,Meet Me On The Equinox,
  Phoebe Ryan  ,Forgetting All About You (Feat. Blackbear),
  Take That  ,Shine,
  Billy Ocean  ,Suddenly,
  Old 97`s  ,Time Bomb ,
  PRETTYMUCH (프리티머치)  ,The Weekend (feat. Luisa Sonza),
  Walking On Cars  ,Waiting On The Corner,
  Ben E. King  ,Stand By Me (스탠 바이 미),
  Jaymes Young  ,Happiest Year,
  Elvis Presley  ,Anything That`s Part Of You,당신 보내다 전부 기억 우리 함께 가다 돌아다니다 당신 흔적 찾다 하루 종일 돌다 다니다 같다 당신 머리 리본 간직 있다 아직 은은하다 향수 남아 있다 당신 흔적 우울하다 위로 주다 그게 사소하다 일지 당신 이상 사랑 않다 알다 당신 그립다 가슴 아프다 당신 원하다 않다 알다 당신 계속 원하다 되다 내겐 이상 살아가다 이유 없다 무엇 갖다 무엇 주어 야하다 새롭다 사람 다해 당신 흔적
  JP Saxe  ,Sad Corny Fuck,
  Yeah Yeah Yeahs  ,Y Control,
  Pet Shop Boys  ,New York City Boy,
  Lil Nas X  ,C7osure (You Like),
  Hugh Grant  ,PoP! Goes My Heart,
  Coolio  ,Gangsta`s Paradise (feat. L.V.),
  Karen Harding  ,Open My Eyes,
  Soleima  ,Low Life,
  J.Fla  ,Paris,
  Renee Olstead  ,A Love That Will Last,
  Ariana Grande  ,bad idea,
  Britney Spears  ,What You Need,
  Matt Terry  ,Mama (Feat. Ana Mena),채다 채다 채다 채다 채다 차다 채다 채다 채다
  Sarah McLachlan  ,When She Loved Me,
  Kevin Rudolf  ,Gimme A Sign,
  Keyshia Cole  ,Beautiful Music,
  Loving Caliber  ,Faster Car,
  Elias  ,Down `N Out,
  Madonna  ,"Like a Virgin / Hollywood (feat. Christina Aguilera, Britney Spears & Missy Elliott) (Live)",
  Tony Bennett  ,My Mom,
  Hypnotic Hideout  ,Deja Vu (Initial D Theme Song) (Originally Performed By Dave Rodgers),
  Ibeyi  ,Waves,
  Delta Goodrem  ,Woman,
  Red Letter Hymnal  ,New Life X New Vibe,
  Chris De Burgh  ,Girl,
  Isac Elliot  ,My Favorite Girl,
  Leona Lewis  ,Heartbeat,
  Janelle Monae  ,Pynk (feat. Grimes),
  Gracie Abrams  ,"I miss you, I’m sorry",
  Katy Perry  ,Dance With The Devil,
  ATC  ,New York City,
  Dan & Shay  ,Tequila (R3HAB Remix),
  Blue  ,Bubblin` (Featuring L.A.D.？),
  Halsey  ,You should be sad,
  The Lumineers  ,Donna,
  Ray Charles  ,I`ve Got A Woman,
  Albert Hammond  ,For The Peace Of All Mankind,
  Jaira Burns  ,Waste Away,
  Grace Carter  ,Silence (Acoustic),
  ZAYN  ,LIKE I WOULD,
  Shae  ,Up Up n Away,
  Loverboy  ,Working for the Weekend,
  Anna Clendening  ,Bend & Break,
  Nellie McKay  ,Face of a Faith,
  Kelly Clarkson  ,Behind These Hazel Eyes,
  Various Artists  ,Loving The Sound,
  Chrisette Michele  ,What You Do (Feat. Ne-Yo),
  The Beach Boys  ,California Dreamin’,
  Various Artists  ,Khe Sanh,
  Christina Aguilera  ,Let There Be Love,
  Foxes  ,Scar,
  James Arthur  ,Smoke Clouds,
  Colbie Caillat  ,Have Yourself A Merry Little Christmas (Album Version),
"  Why Don`t We ,  Macklemore  ",I Don`t Belong In This Club,
  Backstreet Boys  ,We`ve Got It Goin` On (Radio Edit),
  In Real Life  ,Crazy AF,
  Sabrina  ,Secret Love Song,
  Alex Hepburn  ,Miss Misery,
  LEW  ,Loved You So,
  Suzanne Vega  ,World Before Columbus,
  Jamiroquai  ,Love Foolosophy (Radio Edit),
  Shane Filan  ,Knee Deep In My Heart,
  Diana Vickers  ,Boy In Paris,
  Shawn Mendes  ,Imagination,
  Backstreet Boys  ,Just Want You To Know,우리 처음 만나다 찍다 사진 보고 있다 당신 내다 절대로 잊다 없다 미소 지다 주다 당신 완전하다 사로잡히다 그날 당신 잡다 사실 항상 맘속 기억 되다 있다 우리 밤새 같이 있다 때문 정확하다 언제 기억 없다 우린 정말 자다 당신 전부 알아주다 당신 보내다 는걸 시간 걸리다 외롭다 이어지다 언젠가 늘다 당신 돌아오다 믿다 싶다 정말 힘들다 사실 아무렇다 희망 없다 이기다 노력 중이 떠나다 사람 당신 아니다 나이 기르다 당신 떠나다 그날 모든 잃다 알아주다 당신 보내다 는걸 시간 걸리다 외롭다 이어지다 언젠가 늘다 당신 돌아오다 믿다 싶다 정말 힘들다 사실 당신 잃다 이후 자신 잃다 감추다 없다 아무 당신 대신 없다 사실 알아주다 당신 보내다 는걸 시간 걸리다 외롭다 이어지다 언젠가 늘다 당신 돌아오다 믿다 싶다 정말 힘들다 사실 당신 보내다 는걸 시간 걸리다 외롭다 이어지다 언젠가 늘다 당신 돌아오다 믿다 싶다 정말 힘들다 사실
  Youngr  ,Ooh Lordy,
  C21  ,You Are The One,
  Emiliana Torrini  ,Thinking Out Loud,
  Roxette  ,Listen To Your Heart,
  Edith Piaf  ,Milord,
  The Veronicas  ,Untouched,
  Bishop Briggs  ,River,
  Lenka  ,Unique,
  Liam Payne  ,Stack It Up (Acoustic),
"  Notd ,  Bea Miller  ",I Wanna Know (Acoustic),
  Susan Boyle  ,A Million Dreams,
  Jamie Cullum  ,Thinkin Bout You,
  Michael Jackson  ,Heartbreaker,
  Modern Talking  ,Let`s Talk About Love,
  Darren Hayes  ,What You Like,
  Karina  ,Love Right Next To You,
  Grace Gaustad  ,Smokeclouds,
  Pet Shop Boys  ,It Doesn`t Often Snow At Christmas (New Ver.),
  The Chainsmokers  ,Roses (Feat. ROZES),
  Westlife  ,L.O.V.E.,
  Anjulie  ,Day Will Soon Come,
  Backstreet Boys  ,Feels Like Home,
  Michael Jackson  ,Wanna Be Startin` Somethin`,
  Westlife  ,Everybody Knows,
  Karmin  ,Drifter,
  Jasmine Thompson  ,I Try,
  Human Nature  ,My Girl,
  Pixie Lott  ,Cry Me Out (Bimbo Jones Remix Edit),
  Plot Twist  ,Lover,
  Michael Jackson  ,We Are The World (Demo!),
  Invertigo  ,Man Enough,
  Jordan Hill  ,For The Love Of You,
  Olivia Newton John  ,If You Love Me (Let Me Know),
  Lova  ,Impress Myself,
  Andrea Bocelli  ,Il Nostro Incontro (Feat. Chris Botti),
  Rialto  ,Summer`s Over,
  New Hope Club  ,Fixed,
  Beyonce  ,Formation (Homecoming Live),
  Leonard Cohen  ,Slow,
  Adia Victoria  ,Me And the Devil,
  Kelly Clarkson  ,I Want You,
  renforshort  ,luv is stooopid,
  Selena Gomez  ,Fetish (Feat. Gucci Mane),
  Jimmy Fallon  ,EW! (Feat. will.i.am),
  Parson James  ,Sinner Like You,
  Lady GaGa  ,I Like It Rough,
  Ellie Goulding  ,Believe Me,
  AJR  ,Come Hang Out,
  Ivy Levan  ,No Good,
  Air Supply  ,Lost In Love,
  Nick Jonas  ,That`s What They All Say,
"  Chris Norman ,  Suzi Quatro  ",Stumblin` In,
  Marie Osmond  ,Paper Roses,
  Christopher  ,My Heart,
  Rachael Yamagata  ,Duet (Feat. Ray LaMontagne),
  Jasmine Thompson  ,Lonely Together,
  L`Imperatrice  ,Sonate pacifique,
  Luther Vandross  ,Never Too Much,
  Sting  ,August Winds,
  Boyz II Men  ,It`s So Hard To Say Goodbye,
  Kelly Clarkson  ,I`ll Be Home For Christmas,
"  Sioen ,  선우정아  ",In Our Little Life,차다 많다 입다 먹다 우리 엄마 아빠 우리 엄마 아빠 물리다 주다 말일 상처 받다 없다 때로는 차다 어렵다 인생 의문 투성이 물음표 물음표 말일 상처 받다 없다 말일 상처 받다 없다
  Romeo Santos  ,Yo Tambien (Feat. Marc Anthony),
  Blue  ,Breathe Easy,
  Michael Jackson  ,Black Or White (House With Guitar Radio Mix),끄다 아빠 제일 좋다 부분 끄다 이르다 시간 늦다 어서 끄다 아빠 제일 좋다 제발 당장 끄다 싫다 여기다 듣다 싶다 단말 늦다 거나 들다 보시 애인 토요일 파티 데려가다 여자 애인 그렇다 우린 하나고 닮다 기적 믿다 오늘 기적 하나 일어나다 여자친구 되다 대해 생각 흑인 백인 상관 안해 사람 토요일 태양 아래 메세지 기지 절대자 아니다 주다 평등 대해 그건 사실 옳다 그르 여자친구 되다 대해 생각 흑인 백인 상관 안해 악마 지겹다 허튼 소리 지겹다 지겹다 그게 힘들다 지다 무섭다 않다 전과 기록 무섭다 아무 두렵다 않다 세상 비열하다 돌아가다 클럽 국가 지나치다 보호 인간 사이 슬픔 가다 주지 이건 세계 규모 전쟁 진영 얘기 들다 보다 그건 인종 문제 알다 태생 비롯 되다 얼굴 있다 똑똑하다 바보 되다 보다 인종 문제 갖다 인생 허비하다 않다 맞장구 치다 말다 먼지 뿌리다 주제 여자친구 되다 대해 생각 흑인 백인 상관 안해 흑인 백인 그렇게 살기 정말 힘겹다 이지 흑인 백인
  Dead Bachelors  ,Unfollow,
  Tony Thompson  ,My Cherie Amour,
  Carly Simon  ,It Keeps You Runnin`,
  Birdy  ,I`ll Never Forget You,
  Sweetbox  ,Life Is Cool,
  Gareth Gates  ,Anyone Of Us,당신 실망 시키다 오다 그대 얼마나 바보 같다 유혹 굴복 되어다 어찌 없다 상황 당신 이해 해주다 우리 일어나다 있다 일이 당신 생각 쓰러지다 있다 사랑 사람 상처 있다 마음 아프다 바보 같다 실수 때문 우리 일어나다 있다 일이 용서 주다 실패하다 있다 믿다 받아들이다 없다 마음 아프다 바보 같다 실수 때문 바보 같다 실수 때문 멋지다 기막히다 사람 미리 알다 감각 미리 주의 주다 데리다 주다 때문 어찌 없다 상황 당신 이해 해주다 반복 바보 같다 실수 모두 진실 맹세 당신 잃다 싶다 않다 어찌 없다 상황 당신 이해 해주다 반복
  Adam Lambert  ,Outlaws Of Love,
  Modern Talking  ,I Will Follow You (New Hit `98),
  ABBA  ,Watch Out,
  Paris Hilton  ,Stars Are Blind,
  Lucky Soul  ,A Coming Of Age,
  Maroon 5  ,Whiskey (Feat. A$AP Rocky),
  Rex Orange County  ,Untitled,
  Orleans  ,Dance With Me (LP Ver.),
  Maggie Lindemann  ,Pretty Girl,
  Halo Friendlies  ,Me Vs. The World,
  Sarah McLachlan  ,Bring On The Wonder,
  Cimorelli  ,Paris,
  Sting  ,Why Should I Cry For You? (Radio Mix),
  Beyonce  ,Irreplaceable (Feat. Ghostface Killah),
  ruru  ,Tonight!,
  Boys Like Girls  ,The Great Escape,
  Anne Murray  ,Danny`s Song (Duet. Martina McBride),
  Take That  ,Wooden Boat,
  Nina  ,Someday,
  Youngr  ,September Sun,
  Carole King  ,We Are All In This Together,
  Etham  ,Burning (Stripped),
  Little Mix  ,Down & Dirty,
  Pentatonix  ,Perfect,
  Various Artists  ,Mamma Mia,
  Destiny Rogers  ,Euphoria,
  Michael Jackson  ,Girl Don`t Take Your Love From Me (Album Version),
  Esther Vallee  ,U Know Who You Are,
  Jordan Hill  ,Remember Me This Way,
  REO Speedwagon  ,In Your Letter,
  Celine Dion  ,The Prayer (Duet. Andrea Bocelli),
  The Lovin` Spoonful  ,Butchie`s Tune,
  Conor Maynard  ,R U Crazy (Labs Swing Ver.),
  George Michael  ,Praying For Time (Remastered 2006),
"  Avicii ,  Conrad Sewell  ",Taste The Feeling (Avicii Vs. Conrad Sewell),
  Modern Talking  ,With a Little Love,
  Betty Who  ,Taste,
  Terror Jr  ,Terrible,
  Lauv  ,Drugs & The Internet (CHVRCHES Remix),
  Barry Manilow  ,Here`s To The Man,
  The Emigrants  ,Video Killed The Radio Star,
  Doris Day  ,Whatever Will Be Will Be,
  Various Artists  ,Words,
  Phoebe Ryan  ,Heart Attack (feat. Tove Lo),
  ABC  ,Unzip,
  Icona Pop  ,All Night,
  Hole  ,Celebrity Skin,
  Daya  ,Safe,
  MARINA  ,Karma,
  The Velvet Underground  ,Pale Blue Eyes,
  Rialto  ,Monday Morning 5.19,
  Bread  ,Everything I Own (LP Ver.),
  Hockey  ,Too Fake,
  Paulini  ,Scarless,
  McFly  ,Room On The 3rd Floor,
  Yelle  ,Ce Jeu,
  Paloma Faith  ,Silent Night (feat. The Thank You Midwife Choir),
  Mariah Carey  ,I Want To Know What Love Is (Live),
  Sade  ,The Sweetest Taboo (Remastered),
  Finneas  ,Break My Heart Again,
  Hellyeah  ,Human,
  Barbra Streisand  ,I Won`t Be The One To Let Go (With Barry Manilow),
  FLETCHER  ,All Love,
  Michael Jackson  ,Dangerous,
  Baccara  ,"Yes Sir, I Can Boogie 1999",
  Westlife  ,Let There Be Love,
  Blue  ,Made For Loving You,
  Jae Jin  ,Walk Me Down,
"  Andrea Bocelli ,  Celine Dion  ",The Prayer,
  Peggy March  ,"Hello Heartach, Goodbye Love",
"  Olly Murs ,  Louisa  ",Unpredictable,
  Goldkimono  ,To Tomorrow,
  The Corrs  ,What Can I Do,
  Cyndi Lauper  ,Iko Iko,
  Chlara  ,Fresh Eyes,
  Pat Boone  ,April Love,
  Charice  ,Louder,
  Why Don`t We  ,Merry Little Christmas,
