artist,title,Korean_clean_lyric
  김사랑  ,2,주머니 커피 향기 겨울 채운 왠지 괜히 보다 언제나 잡다 있다 겨울 내리다 밤새다 쌓이다 차가워지다 창문 위엔 그림 새롭다 시작 되다 하루 오늘 소원 항상 있다 겨울 가끔 지치다 마음 슬프다 표정 보이다 언제나 잡다 있다 겨울 내리다 밤새다 쌓이다 차가워지다 창문 위엔 그림 새롭다 시작 되다 하루 오늘 소원 항상 있다 겨울 잠들다 보다 겨울 내리다 시간 우릴 지나다 언제나 사람 항상 있다 몇번 겨울
  바닐라 유니티  ,좋아좋아 (Live),처음 만나다 노랗다 송이 장미 들다 룰루랄라 신촌 마음 마냥 생머리 휘날리다 나르다 흔들다 머리 발끝 나르다 사로자다 좋다 좋다 주다 싶다 마음 꾸미다 싶다 않다 언제 함께 함께 있다 천사 마음 괜찮다 천사 가져가다 고이 꾸미다 싶다 않다 좋다 좋다 주다 싶다 좋다 좋다 주다 싶다
  9 (9와 숫자들)  ,Burn,사랑 믿다 싶다 어리다 만남 추억 되다 위로 어제 고난 가다 짧다 이상 없다 소중하다 번의 밝다 미소 기대다 싶다 이의 어깨 로부터 친구 기대하다 사람 한없이 흘러가다 시간 이상은 없다 소중하다 번의 밝다 미소 소중하다 번의 밝다 미소
  스카웨이커스 (SKA WAKERs)  ,This Is Ska,쓸데없다 치레 신경 쓰기 사상 철학 노래 대안 없다 비난 욕설 소외 받다 사람 함께 스카 스카 스카 스카 허무 다다 주저 앉다 희망 낭만 노래 썩다 빠지다 세상 무릎 꿇다 사람 살기 위해 투쟁 스카 스카 스카 스카 쓸데없다 치레 신경 쓰기 사상 철학 노래 대안 없다 비난 욕설 소외 받다 사람 함께 스카 스카 스카 스카 스카 스카 스카 스카
  UHF  ,안녕 도쿄,그렇다 그렇게 멈추다 있다 없다 이야기 많다 아름답다 비밀 갇히다 바람 울다 조차 모르다 아프다 알다 차다 있다 힘들다 모르다 처음 시작 안타깝다 위로 비밀 라면 나무 구멍 찾아가다 그렇다 그렇게 멈추다 있다 없다 이야기 많다 아름답다 비밀 갇히다 바람 울다 조차 모르다 아프다 알다 차다 있다 힘들다 모르다 처음 시작 안타깝다 위로 비밀 라면 나무 구멍 찾아가다
  미미시스터즈  ,다이너마이트 소녀 (Feat. 김창완),잇다 돌아서다 길다 기다 어둠 짙다 갈다 길다 없다 다이너마이트 소녀 흐느끼 걷다 잇다 걷다 걷다 어둠 걷히다 잊다 있다 다이너마이트 소녀 흐느끼 걷다 아니다 다시다 아니다 아니다 아니다 다시다 아니다 아니다 잇다 돌아서다 길다 기다 어둠 짙다 갈다 길다 없다 다이너마이트 소녀 흐느끼 걷다 잇다 걷다 걷다 어둠 걷히다 잊다 있다 다이너마이트 소녀 흐느끼 걷다 아니다 다시다 아니다 아니다 아니다 다시다 아니다 아니다 잇다 돌아서다 길다 기다 어둠 짙다 갈다 길다 없다 다이너마이트 소녀 흐느끼 걷다 다이너마이트 소녀 흐느끼 걷다 다이너마이트 소녀 흐느끼 걷다 다이너마이트 소녀 흐느끼 걷다 다이너마이트 소녀 흐느끼 걷다 다이너마이트 소녀 흐느끼 걷다 다이너마이트 소녀 흐느끼 걷다
"  우디 (Woody) ,  Francis (프란시스)  ",말리부 (Vacation) (Prod. By Francis),오후 잠기다 바다 모든 작다 보이 이제 우리 이제 미치다 호텔 차갑다 얼음 위로 삼키다 바다 위로 추다 석양 지다 위로 우리 위로 우릴 말리부 노래 말리부 노래 지치다 우리 노래 오늘 오늘 오늘 우릴 파티 오늘 오늘 오늘 우릴 파티
  KID BLUES  ,바보란걸,멀리 나르다 바라보다 얼마나 작다 사람 보이지 않다 그렇다 모습 남겨지다 어딘가 외롭다 마음 오지 않다 바다 사라지다 태양 조금씩 차가워지다 달이 어딘가 가버리다 그렇게 생각 자신 대해 갈수록 주위 모든 사람 어렵다 지다 그렇다 모습 남겨지다 어딘가 마음 불안하다 가다 파도 삼키다 시간 조금씩 느리다 간다 산이 바람결 무너지다 그렇게 바보 같다 자신 싫다 마냥 이렇게 서다 없다 싫다 그렇게 다른 바라보다 자꾸만 마음 불안하다 가다 그렇다 모습 남겨지다 어딘가 외롭다 마음 오지 않다 자신 대해 갈수록 주위 모든 사람 어렵다 지다 멀리 나르다 바라보다 보이지 않다 그렇다 바보 바보 우린 바보 바보 바보 바보 우린 바보 바보 모두 바보 옆집 영희 철수 자다 자다 이리 어렵다 모르다 옆집 영희 철수 자다 살다 이리 고민 모르다 옆집 영희 철수 자다 있다 이리 모르다 우리 모두 보기 자다 살다 점점 모르다
  Flash Flood Darlings (플래시 플러드 달링스)  ,Morshead,
  명왕성에버랜드  ,고백,흔하다 같다 별로 없다 분명 당신 보다 딱하다 같다 타다 아니다 같다 자꾸 연락 싶다 예쁘다 같다 아니다 같다 내다 내미다 같다 당신 마음 자다 모르다 당신 안고 싶다 사랑 그렇다 아니다 그냥 보다 당신 모습 상상 자다 모르다 당신 좋아하다 있다 같다 예쁘다 같다 아니다 같다 내다 내미다 같다 당신 마음 자다 모르다 당신 안고 싶다 사랑 그렇다 아니다 그냥 보다 당신 안고 싶다 사랑 그렇다 아니다 그냥 보다 당신 모습 상상 자다 모르다 당신 좋아하다 있다 같다
  르 메리무스  ,"안녕, 잘지내",해질녘 돌다 오다 우울하다 마음 발길 가다 왠지 오늘 오다 않다 홀로 우두커니 있다 전화 오다 안녕 지내다 만이 지난 같다 웃다 소린 반갑다 건지다 안녕 차다 만이 그동안 지내다 애쓰다 웃다 담담하다 수화 뜨겁다 한참 붙들다 얘기 나누다 어렵다 꺼내다 사실 시간 째다 망설이다 있다 멋쩍 달다 나가다 안녕 지내다 만이 지난 같다 웃다 소린 반갑다 건지다 안녕 차다 만이 그동안 지내다 애쓰다 웃다 담담하다 사실 보고 싶다 연락 한번 없다 눈물 흘리다 잡다 보고 안다 보고 사랑 싶다
  김현중  ,Think About Love,그대 떠나다 않다 오늘밤 위해 준비 미안하다 사랑 아니다 아니다 모르다 어설프다 숨기다 언젠가 그대 들키다 모르다 해주다 행복하다 안녕 순간 사랑 하나요 행복하다 이제 나오다 함께 잠들다 시간 생각 보다 멀다 훗날 사랑 잃다 아름답다 말로 포장 해도 슬프다 가끔 조금씩 사랑 울리다 속상하다 해도 언제나 바보 는걸 기억 해주다 행복하다 안녕 순간 사랑 하나요 행복하다 이제 나오다 함께 잠들다 시간 행복하다 안녕 순간 사랑 하나요 행복하다 이제 나오다 함께 잠들다 시간
  치즈스테레오  ,Oh Yeah!,모든 사라지다 가다 가다 가다 가다 가다 모든 잊혀지다 가다 가다 가다 가다 모든 소멸하다 가다 가다 가다 가다 가다 영원하다 하나 모든 사라지다 가다 가다 가다 가다 가다 모든 잊혀지다 가다 가다 가다 가다 모든 소멸하다 가다 가다 가다 가다 가다 영원하다 하나
  Pastel Tone (파스텔톤)  ,우리 사이 (Duet. 김고은),언젠가 부터 소리 없이 들어오다 하루 종일 신경 쓰이다 아무 누군가 나르다 좋아하다 느낌 표현 안되다 설레다 영원하다 같이 있다 있다 우리 서로 같다 방향 바라보다 영원하다 같이 있다 있다 우리 서로 용다 다가가다 있다 않다 매번 답답하다 때론 오빠 감싸다 영원하다 같이 있다 있다 우리 서로 같다 방향 바라보다 영원하다 같이 있다 있다 우리 서로 용다 다가가다 있다 않다
  Bummy.D (버미디)  ,나비,지독하다 마음 없다 가슴 비고 비다 촛점 없다 잡다 감정 없다 이렇다 알다 떠나다 입술 찾다 이제 힘들다 놓다 싶다 맞다 같다 알다 나르다 홀리 진심 그립다 서로 눕다 침묵 채운 방이 모습 너무나 익숙하다 아무 없다 잠시 안고 다시 나오다 이렇다 알다 떠나다 입술 찾다 아직 힘들다 보내다 수가 없다 아니다 알다 차다 나다 미치다 나르다 홀리 진심 그립다 나르다 홀리 진심 그립다
  사우스카니발  ,혼저 옵서예,소주 취해 음악 취해 사랑 취해 사람 어차피 살다 보다 똑바로 걸다 그렇다 주먹 스캥킹 추다 나오다 소리 지르다 서다 서다 도롱 똣똣헐 혼저 들이키다 왕봥강 고르다 써다 다예 경허 맙써 하르방 도리 서예 버스 타다 흔들다 흔들다 바람 촛불 흔들다 흔들다 바다 달빛 흔들다 흔들다 어리다 흔들다 흔들다 어차피 살다 보다 똑바로 걸다 흔들다 흔들다 그렇다 주먹 스캥킹 추다 나오다 소리 지르다 서다 서다 도롱 똣똣헐 혼저 들이키다 왕봥강 고르다 써다 다예 경허 맙써 하르방 도리 서예 도롱 똣똣헐 혼저 들이키다 왕봥강 고르다 써다 다예 경허 맙써 하르방 도리 서예 도롱 똣똣헐 혼저 들이키다 왕봥강 고르다 써다 다예 경허 맙써 하르방 도리 서예 어디 감수 서예 제주도
  SAYMA  ,lalala (rough),그대 마음 가요 이미 떠나다 없다 건가 밤새 기도 그대 들다 언젠가 내다 해주다 기다 지나가다 우리 약속 기억 하나요 멀리 인사 그대 보다 언젠가 내다 해주다 멀리 인사 그대 보다 언젠가 내다 해주다
  내귀에 도청장치  ,실험 (Original),관찰 분석 실험 해보다 싶다 사랑 다른 사람 해부 보다 새벽 빗물 한숨 조각 기쁨 희다 순간 담다 존재 고통스럽다 상상 두렵다 애원 멈추다 없다 나르다 믿다 이해 다른 사람 해부 보다 새벽 빗물 한숨 조각 기쁨 희다 순간 담다 살다 감격 스럽다 꿈속 붙잡다 멈추다 있다 제발 나르다 믿다 존재 고통스럽다 상상 두렵다 애원 멈추다 없다 나르다 믿다
  아시안체어샷 (Asian Chairshot)  ,소녀,달빛 취해 나다 모르다 뒤따르다 소녀 추다 세상 모든 죽이다 나다 모르다 뒤따르다 소녀 깊다 어둠 어서 가다 발걸음 재촉 비치다 소녀 모습 어느새다 보다 없다 세상 모든 죽이다 나다 모르다 뒤따르다 소녀 깊다 어둠 어서 가다 발걸음 재촉 비치다 소녀 모습 어느새다 없다 비치다 소녀 어디 사라지다 소녀 추다 소녀 소녀 추다 소녀 비치다 소녀 모습 어느새다 없다 비치다 소녀 어디 사라지다 추다 흩날리다 갈대 알다 신명 나다 사위 놀리다 달빛 희미하다 새다 추다 신명 나다 추다
  Night O`Clock  ,Party,주어지다 시간 짧다 시간 용서 없이 갈다 내일 똑같다 하루 기대 없다 꾸미다 잠들다 괜찮다 살다 충분 의미 있다 시간 그래도 남다 시간 즐기다 기회 주다 보다 인생 즐겁다 파티 하루 하루 다른 파티 후회되다 내일 다르다 인생 즐겁다 노래 그렇다 가끔 우울하다 노래 불다 보다 여전하다 소중하다 노래 간주 괜찮다 살다 충분 의미 있다 시간 그래도 남다 시간 즐기다 기회 주다 보다 인생 즐겁다 파티 하루 하루 파티 후회되다 내일 다르다 인생 즐겁다 노래 그렇다 가끔 우울하다 노래 불다 보다 여전하다 소중하다 노래 우리 인생 즐겁다 파티 하루 하루 특별하다 파티 분명하다 다르다 우리 인생 즐겁다 노래 함께 부르다 좋다 노래 내다 여전하다 소중하다 노래
  구텐버즈  ,킬빌 혹은 우울한 달,쓸쓸하다 사정 부리나케 달려오다 소식 걸음 멈추다 오늘 지겹다 가난 함정 내일 전쟁 오늘 지겹다 가난 함정 내일 전쟁 우울하다 새날 오지 않다 우울하다 새날 오지 않다 우울하다 우울하다 새날 오지 않다 우울하다 새날 오지 않다 우울하다 새날 오지 않다 우울하다
  밤손님  ,돌아가는,뜨겁다 꾸다 모습 기억 이제 없다 기억 상상 모습 기억 이제 없다 싶다 없다 이제 먹다 싶다 없다 이렇게 변하다 변하다 이렇게 있다 있다 그렇게 꾸다 꾸다 모습 기억 이렇게 돌아가다 돌아가다 이렇게 있다 있다 그렇게 꾸다 꾸다 모습 기억 싶다 없다 이제 갖다 싶다 없다 이렇게 변하다 변하다 이렇게 있다 있다 그렇게 꾸다 꾸다 모습 기억 이렇게 돌아가다 돌아가다 이렇게 있다 있다 그렇게 꾸다 꾸다 모습 기억 웃다 있다 모습 기억
  Marinade  ,다발보단 꽃 한송이,관심 없다 장난 흘리다 그냥 넘어가다 몰래 준비 감동 나다 않다 특별하다 다발 송이 커피 레몬 허브 막대 사탕 초콜릿 말로 표현 해주다 서투르다 소소하다 사소하다 다툼 하루 넘기다 내일 보다 있다 갈색 머리 살구 색깔 입술 조심스럽다 발걸음 않다 예쁘다 해주다 친구 같다 오래되다 편하다 친구 대하 매일 보다 다르다
  시와  ,"잘 가, 봄",안녕 지다 있다 동안 가려진 방안 어딘가 숨다 얼굴 몰래 보다 지내다 안녕 피다 없다 동안 모든 변하다 자리 맴돈다 여기다 오니 사람 웃다 세상 웃다 우울하다 보내다 매해 이면 안녕 피다 없다 동안 돌아서다 마음 잡다 애쓰다 생각 되다 않다 오니 사람 웃다 세상 웃다 지내다 어서 나오다 손짓 매해 죽이다 지내다 어서 나오다 손짓 손짓 손짓 자다 가라
  타루  ,날씨 맑음 (미스티 블루 Cover Song),우연히 마주치다 기대하다 하루 종일 근대 거리 걸다 보다 햇살 쏟아지다 날아가다 바람 거려 바람 타고 날아가다 없이 파란 위로 날씨 좋다 방안 있다 억울하다 거울 모습 왠지 서글프다 보이다 우연히 마주치다 기대하다 하루 종일 근대 거리 걸다 보다 꾸다 별빛 내려앉다 사랑 감싸다 안다 달빛 전해 주다 그립다 이름 그대 날씨 좋다 아무 일도 없다 억울하다 설레임 치장 모습 서글프다 보이다 이렇게 아름답다 이처럼 어여쁘다 나오다 아름답다 가로수 함께 대다 우연히 마주치다 기대하다 하루 종일 설레다 거리 걸다
  도마  ,이유도 없이 나는 섬으로 가네 (온스테이지 Ver.),멀리 멀리 가다 데려오다 노래 들리다 않다 날아오르다 듯이 개다 떨구다 가장 낮다 이유 없이 곧장 가다 기다리다 사람 없다 가다 조심하다 걸다 소리 아무 없이 울다 이유 없이 곧장 가다 기다리다 사람 없다 조심하다 걸다 소리 아무 없이 울다
  김수영  ,달이 나만 따라오네,바람 여전하다 차갑다 불다 아무 생각 없이 걷다 오늘 여전하다 달빛 비치다 아무 생각 없이 걷다 무심코 잊혀지다 떠오르다 아무 생각 없이 걷다 사실 잊혀지다 않다 떠오르다 자꾸만 생각나다 되다 루루 누군가 들어주다 같다 마음 오늘 따르다 밝다 같다 달이 따라오다 루루 누군가 들어주다 같다 마음 따라오다 달이 비추다 있다 보다 바람 여전하다 차갑다 불다 아무 생각 없이 걷다 사실 잊혀지다 않다 떠오르다 자꾸만 생각나다 되다 루루 누군가 들어주다 같다 마음 오늘 따르다 밝다 같다 달이 따라오다 루루 누군가 들어주다 같다 마음 따라오다 달이 비추다 있다 보다
  티어라이너  ,"You Love Spring, I Like Fall.",낯선 눈길 너무나 낯선 숨결 너무나 그렇게 멀어지다 그렇게 낯선 내다 너무나 낯선 손길 너무나 그렇게 멀어지다 그렇게 낯선 내다 너무나 낯선 낯선
  슈가 도넛  ,집으로,어둔 어둔 어둔 두운 되어다 돌아가다 불다 불다 불다 불다 있다 가로등 지나다 어젠 어젠 어젠 난술 빠지다 달리다 홀로 홀로 홀로 홀로 가다 길다 지겹다 너무나도 오늘 지나가다 이기다 수도 없다 거리 작다 작다 작다 작다 위로 눈꺼풀 내리다 덮이다 덮이다 덮이다 덮이다 보지 멈추다 쓰러지다 벌써 벌써 벌써 벌써 돌아가다 오늘 지나가다 이기다 수도 없다 거리 오늘 지나가다 이기다 수도 없다 거리 오늘 지나가다 이기다 수도 없다 거리 오늘 지나가다 이기다 수도 없다 거리
  치즈스테레오  ,동물해방전선,끝없이 펼쳐지다 푸른 초원 마음껏 달리 싶다 붉다 번지 태양 지고 호수 말다 싶다 커다랗다 실리다 멀다 멀다 바다 건너 콘크리트 감옥 동물원 오다 북극곰 여름 덥다 미치다 기린 아프리카 보고 싶다 커다랗다 실리다 멀다 멀다 바다 건너 콘크리트 감옥 동물원 오다 북극곰 여름 덥다 미치다 기린 아프리카 너무나도 보고 싶다 끝없이 펼쳐지다 푸른 초원 마음껏 달리 싶다 붉다 번지 태양 지고 호수 말다 싶다
  천용성  ,난 이해할 수 없었네 (feat. 곽푸른하늘),뜨다 희다 얼굴 아침 불다 늦다 열다 먼저 아니다 이불 들어오다 뜨다 배고프다 맛있다 투정 깨물다 라면 질리다 피다 어제 먹다 답답하다 마음 부리다 가끔 나르다 사랑 수없이 가끔 가끔 사랑 한단 이해 없다 뜨다 없다 보다 가끔 눈물 감다 정말로 사랑 싶다 그렇다 사랑 싶다 아직 진짜 사랑 해봤다 가끔 나르다 사랑 수없이 가끔 가끔 사랑 한단 이해 없다 가끔 나르다 사랑 수없이 가끔 가끔 사랑 한단 이해 없다 이해 없다 이해 없다
  이상의날개  ,공,두운 넘다 멀어지다 기억 어디 오다 어디 가다 그렇게 멀어지다 아득하다 멀다 흩어지다 시간 공간 기억 어둠 순간 영원 담다
  Serotonin (세로토닌)  ,Moth,드디어 세상 뜨다 모든 하나 하나 신기하다 이끌다 있다 가까이 다가서다 모두 보고 달려드 나다 나다 나다 보고 싶다 나르다 나르다 나르다 모두 쫓아내다 그래도 열심히 목숨 걸다 날다 역시 밀다 들다 가다 있다 스럽다 언제나 심장 않다 부르다 있다 부르다 있다 모든 잃어버리다 언제나 가슴 않다 맴돌다 있다 맴돌다 있다 드디어 찾다 밀다 않다 언제나 밝히다 맴돌다 지키다 이제야 찾다 날아가다 도저히 닿다 없다 스럽다 언제나 심장 않다 부르다 있다 부르다 있다 모든 잃어버리다 언제나 가슴 않다 맴돌다 있다 맴돌다 있다 이제야 찾다 날아가다 지나가다 헛된 후회 붙잡다 있다 붙잡다 있다 이제야 보고 달다 지나가다 헛된 잘못 붙잡다 있다 붙잡다 있다
  전북현대모터스FC  ,전북의 함성,정상 없다 도전 가슴 펴다 소리치다 보다 승리 함성 같이 외치다 닿다 있다 간절하다 소망 담다 이상 패배 없다 시련 맞서다 싸우다 다시 영원하다 승리 다시 일어나다 달다 보다 외치다 싸우다 승리 영광 위해 맞서다 이기다 우리 없다 전북 함성 이상 패배 없다 시련 맞서다 싸우다 다시 영원하다 승리 다시 일어나다 달다 보다 외치다 싸우다 승리 영광 위해 맞서다 이기다 우리 없다 전북 함성
  Noizegarden  ,인생의리세트버튼,시간 모든 가져가다 모두 떠나가다 시간 멈추다 있다 아련하다 추억 잊혀지다 가다 모두 시간 사라지다 다시 돌아가다 있다 작다 이별 작다 미련 시간 모든 가져가다 모두 떠나다 버리다 시간 멈추다 있다 아련하다 추억 잊혀지다 가다 작다 이별 작다 미련
  레이니 썬  ,Underground Season,
  잔나비  ,Made In Christmas (feat. 이수현 of 악동뮤지션),산타 엄마 아빠 하나 죠지 죠지 죽다 매년 이맘때 되다 아직 때문 아니다 크리스마스 외로웁 좋다 그냥 혼자 해보다 산타 선물 같다 눈칫밥 주다 캐빈 캐빈 늙다 기다리다 아니다 크리스마스 외로웁 좋다 그냥 혼자 해보다 가지 뜨다 공기 구석 박히다 보다 영화 내다 세상 들이다 크리스마스 외로웁 좋다 그냥 해보다 아니다 그냥 해보다 아니다
  해비  ,혼밥남녀,언제나 같다 시간 같다 식당 구석 혼자 먹다 있다 맞은편 자리 햇빛 들다 창가 같다 먹다 있다 보다 되다 이르다 모르다 라면 우동 마주치다 놀라다 피하 다섯 째다 혼밥 혼잔 싫다 가까이 다가가다 되다 내일 얘기 해보다 오늘 거울 잘생기다 보이다 마침 배다 고프다 시간 심장 떨리다 이름 모르다 자다 먹다 자다 평일 오므라이스 주말 바쁘다 김밥 되다 정도 혼밥 나다 자다 싫다 매일 먹다 질린다 똑같다 메뉴 특별하다 같다 연습 익숙 않다 이러다가 영영 한마디 한번 싫다 함께 먹다 이름 싶다 용기 웃다 내일 같이 먹다 언제나 같다 시간 같다 식당 창가 함께 먹다 우리 있다
  임정득  ,사라지다,건물 너머 시야 훤히 틔우다 걸음 걸음 내딛다 발자욱 사이 사이 바람 불어오다 발목 잡다 줄기 없다 까맣다 어둠 헤집다 달빛 의지 들이키다 온기 찾다 한껏 차갑다 바닥 기운 감싸다 어깨 가지 돋아나다 치다 갈다 찾다 추다 갈다 찾다 추다 갈다 찾다 추다 아득하다 들리다 세상 소리 세상 분리 시키다 멀어지다 간다 사라지다 간다 갈다 찾다 멀어지다 간다 사라지다 어깨 가지 돋아나다 치다 갈다 찾다 추다 갈다 찾다 추다 갈다 찾다 추다 아득하다 들리다 세상 소리 세상 분리 시키다 멀어지다 간다 사라지다 간다 갈다 찾다 멀어지다 간다 사라지다
  웨터 (wetter)  ,Coffee & Diamond,멋대로 가다 돌다 보지 않다 멋대로 오다 묻다 않다 이용 보다 자꾸 떠보다 그렇다 눈빛 보다 돌아서다 없다 보다 자꾸 떠보다 이렇다 나다 모르다 고개 있다 멋대로 갈래 돌다 보지 않다 멋대로 보다 묻다 않다 알아주다 바라다 우린 같다 싸움 매번 반복 근데 상관없다 언젠가 이해 뭔가 꼬이다 많다 언젠가 부터 주변 온통 걱정
  615  ,편지,떠나오다 열차 타고 훈련소 가다 부모님 큰절 대문 나서다 가슴 무엇 아쉬움 남지 포기 친구 얼굴 모든 새롭다 이제 다시 시작 젊다 친구 군대 가면 편지 그대 즐겁다 잊다 않다 열차 시간 다가오다 잡다 뜨겁다 기적 소리 멀어지다 작아지다 모습 이제 다시 시작 젊다 가슴 무엇 아쉬움 남지 포기 친구 얼굴 모든 새롭다 이제 다시 시작 젊다 이제 다시 시작 젊다
  Love & Pop  ,처음 마음 그대로,우리 처음 만나다 그때 그날 처음 마음 그대로 항상 그렇게 사랑 시작 되다 그때 그날 처음 마음 그대로 항상 그렇게 어제 만나다 솔직하다 해보다 사이 아니다 자다 제발 의심 이제 그만 나좀 믿다 걱정 알다 그건 오해 냉정하다 말투 어색하다 미소 어느새다 마음 켜다 소리 없이 커지다 만가 오해 아이야 아이야 아이야 아이야 우리 처음 만나다 그때 그날 처음 마음 그대로 항상 그렇게 사랑 시작 되다 그때 그날 처음 마음 그대로 항상 그렇게 처음 만나다 그리다 친절하다 사이 아니다 그러면 곤란하다 제발 의심 이제 그만 믿다 걱정 알다 그건 오해 냉정하다 말투 어색하다 미소 어느새다 마음 켜다 소리 없이 커지다 만가 오해 우리 처음 만나다 그때 그날 처음 마음 그대로 항상 그렇게 사랑 시작 되다 그때 그날 처음 마음 그대로 항상 그렇게 아이야 아이야 아이야 아이야 아이야 아이야
  데카당  ,병,옮았다 말다 옮았어 기침 들키다 눈물 원래 많다 차다 차다 많이 늘다 언제 가다 어제 가다 날씨 여전하다 맑다 않다 여전하다 지나치다 지독하다 걸리다 덥다 살갗 갈라지다 나다 똑같다 반복 사람 사람 사람 사람 사람 사람 사람 사람 걸리다 죽다 가다 동물 망각 인간 사랑 결핍 부디 오래도록 거기 남아 외로 혹은 같이 행복하다
  불독 맨션  ,Destiny,아주 시원하다 시월 바람 맞다 대다 만나다 가다 멀리 보이다 태양 뿌리다 조각 우릴 빛나다 가까이 가까이 가까이 내게로 만난 절대 아니다 가까이 가까이 보여주다 비추다 사랑 영원하다 그렇다 요즘 괜히 실없다 웃다 생기다 슈밥 슈비 루비 슈밥 슈비 루비 슈비 루비 루비 내다 축제 시간 가까이 가까이 가까이 내게로 만난 절대 아니다 가까이 가까이 보여주다 비추다 사랑 영원하다 나르다 받다 사랑 가까이 가까이 가까이 내게로 만난 절대 아니다 가까이 가까이 보여주다 비추다 사랑 영원하다 가까이 가까이 가까이 내게로 만난 절대 아니다 가까이 가까이 보여주다 비추다 사랑 영원하다
  Penten (펜텐)  ,HAY,가려진 마음 어딜 끄다 가려진 마음 없다 어딜 끄다 생각 되다 않다 멈추다 버리다 시간 전체 다시 내게로 다가오다 무너지다 버리다 자다 지내다 한마디 언젠가 다른 누군가 대신 해주다 다른 마음 갈다 없다 어딜 끄다 다른 마음 가지 어딜 끄다 생각 되다 않다 멈추다 버리다 시간 전체 다시 내게로 다가오다 무너지다 버리다 자다 지내다 한마디 언젠가 다른 누군가 대신 자다 지내다 한마디 언젠가 다른 누군가 대신 해주다
  하양수  ,하늘을 보네,자다 지내다 있다 이제 있다 시간 바람 불어오다 우리 많다 잊혀지다 가다 많이 변하다 나르다 이해 하나요 보다 홀가분하다 마음 감다 미소 어보 그렇다 모든 익숙해지다 웃어요 다른 얘기 해보다 많이 변하다 나르다 이해 하나요 보다 홀가분하다 마음 감다 미소 어보 보다 홀가분하다 마음 걷다 미소 어보
  악퉁  ,그렇잖아,갈수록 점점 말라가 계속 보고 있다 바로 손잡다 싶다 멀리 배려 그렇다 걸다 우린 서로 무엇 위해 가다 있다 걸다 가슴속 남다 짧다 생각 미련 때문 다시 보다 되다 다시 시작 멀리 오다 버리다 알다 사랑 지치다 알다 없다 그저 노래 잊다 원하다 않다 그저 노래 원하다 원하다 바랬 지치다 버리다 세상 사랑 버겁다 모습 보이지 않다 다시 서다 있다 마주 있다 되돌리다 싶다 제발 그렇다 그만하다 두다 제발 부탁 사랑 지치다 알다 없다 그저 노래 잊다 원하다 않다 그저 노래 원하다 원하다 바랬 지치다 버리다 세상 사랑 버겁다 모습 보이지 않다
  넘넘 (numnum)  ,It`s a TRAP!,믿다 사람 듣다 절대로 아니다 끄다 왠지 있다 보이 뭔가 아리송하다 멋지다 보이다 있다 그게 함정 뭐라다 그게 함정 모르다 있다 보다 사람 기다리다 보다 원하다 맞다 왠지 있다 보이다 뭔가 헷갈리다 멋지다 보이다 있다 그게 함정 뭐라다 그게 함정 모르다 맘대로 맘대로 맘대로 맘대로 맘대로 맘대로 맘대로 맘대로 맘대로 맘대로 맘대로 맘대로 맘대로 맘대로 맘대로 맘대로
"  소란 (SORAN) ,  Sam Ock ,  꽃잠프로젝트  ",자꾸 생각나,새벽 여기다 아침 이불 펴다 아침 차려 생각 끄다 커피 마시다 감다 나가다 보고 싶다 같다 지구 있다 다른 시계 보다 자꾸 생각나다 자꾸만 생각나다 아침 저녁 모습 그립다 자꾸만 그립다 늦다 새벽 여기다 내다 여기다 오다 커튼 걷다 창문 닫다 생각 장갑 우산 펴다 밟다 어깨 젖다 보고 싶다 다른 계절 있다 같다 생각 하나요 자꾸 생각나다 자꾸만 생각나다 비다 오다 모습 그립다 자꾸만 그립다 오다 오다 자꾸 생각나다 자꾸만 생각나다 아침 저녁 모습 그립다 자꾸만 그립다 늦다 새벽 자꾸 생각나다 자꾸만 생각나다 오다 오다 모습 그립다 자꾸만 그립다 오다 오다 자꾸 생각나다 자꾸만 생각나다 오다 오다 모습 그립다
  재주소년  ,러브레터,만나다 생각 하루 보내다 아무리 생각 해보다 예전 나로 돌아가다 없다 자꾸 떠오르다 어젯밤 얘기 들다 있다 미소 바라보다 다시 설레다 마음 좋다 친구 항상 머물다 싶다 섞이다 찾아오다 편이 되어다 지키다 있다 만나다 하루 보내다 없다 이미 지난 얘기 함께 지난 하루 살아가다 걸다 살아가다 걸다 예전 나로 돌아가다 없다 알다 잊다 없다 시간 있다 자꾸 떠오르다 이름 얼굴 목소리 미소 얘기 들다 있다 미소 바라보다 다시 설레다 마음 좋다 친구 항상 머물다 싶다 섞이다 찾아오다 편이 되어다 지키다 있다
  스왈로우  ,Show,시간 점점 돌아가다 수없이 많다 남겨지다 있다 시간 끝나다 그대 떠나다 남겨지다 끝나다 혼자 남아 모든 사랑 정리
  팔칠댄스 (87dance)  ,Daydream,
  줄리아 하트  ,옆집소년효과,햇살 찬란하다 아주 이르다 아침 놀래다 켜다 선물 들다 찾아가다 깨어나다 모습 좋다 그게 좋다 딱하다 멀다 않다 여행 가다 같다 아침 사람 바쁘다 반대 걷다 솔직하다 부럽다 너희 동네 사람 사람 살다 모두 똑같다 차다 꾸밈 없다 꾸밈 없이 있다 노크 누르다 노크 누르다 망설이다 설레다 싫다 않다 진짜 바라다 작별 필요 없어지다 머물다 졸리다 얼굴 나르다 안다 행복하다 솔직하다 부럽다 너희 동네 사람 사람 살다 모두 똑같다 차다 부럽다 너희 옆집 살다 소년
