artist,title,Korean_clean_lyric
  SWV  ,Right Here,
  Boyz II Men  ,On Bended Knee (Human Rhythm Mix),
  이햐  ,GROOVY BABY,아침 멀다 우주 멀다 답장 여전하다 지나 있다 아니다 그냥 무시 원래 그렇다 애쓰다 보이지 않다 나중 풀리다 원래 그렇다 애쓰다 보이지 않다 애기 같다 투정 너무 귀엽다 어째 완벽하다 아니다 같다 여전하다 여전하다 우주 멀다 답장 여전하다 지나 있다 아니다 그냥 무시 원래 그렇다 애쓰다 보이지 않다 나중 풀리다 원래 그렇다 애쓰다 보이지 않다
  Tanika Charles  ,Money,
  Lathun  ,Sweetest Thing,
  박진용  ,지구본,바라보다 지구 똑같이 자기 따라가다 우주 나가다 있다 다른 사람 놀림 유혹 휘둘려 맞다 틀리다 혼자 앓다 있다 자연 믿다 따라가다 불안하다 않다 색깔 세상 칠하다 결국 혼자 정해 아무 바뀌다 않다 같다 불쌍하다 억울하다 세상 어느 바꾸다 있다 그냥 마스 터키 항상 눈부시다 비추다 취할 있다 어서 미치다 듯이 춤추다 보다 나다 모르다 어딘가 가다 계속 사람 맘대로 조종 해봤다 얻다 있다 없다 하나 그대로 크다 지도 않다 바뀌다 않다 같다 불쌍하다 억울하다 세상 어느 바꾸다 있다 마스 터키 항상 눈부시다 비추다 취할 있다 어서 미치다 듯이 춤추다 보다 나다 모르다 어딘가 가다 계속 미치다 듯이 춤추다 보다 나다 모르다 어딘가 가다 계속
  Laura Mvula  ,Green Garden,
  융단  ,의미X,이렇다 부질없다 단어 무게 점점 가벼워지다 있다 마지막 시작 기억 나다 처음 그냥 오해 오해 만들다 다시 풀다 있다 하나 다시 거슬러 어보 애초 그렇다 아니다 이렇게 아프다 찢어지다 라면 그렇게 붙다 그렇다 이렇게 다시 수도 없다 라면 차라리 처음 없다 좋다 글자 어떠하다 의미 없다 없다 그렇게 길다 시간 이제 오다 아니다 되어다 버리다 분명하다 우린 자다 해오다 그렇게 믿다 서로 위해 노력 생각 우리 노력 결코 서로 아니다 이렇게 아프다 찢어지다 라면 그렇게 붙다 그렇다 이렇게 다시 수도 없다 라면 차라리 처음 없다 좋다 이제 오다 무슨 용이 생각 한마디 자꾸 맴돌다 불안하다 후회 자신 없다 이렇게 아프다 찢어지다 라면 그렇게 붙다 그렇다 이렇게 다시 수도 없다 라면 차라리 처음 없다 좋다 그렇다 이렇게 쳐다보다 원망하다 라면 그렇게 바라보다 행복하다 말걸 이렇게 처참하다 라면 차라리 그렇다 약속 말걸
  Melanie Fiona  ,Break Down These Walls,
  Blu Cantrell  ,I Love You,
  40  ,지갑을 열었어,설레다 만나다 많이 예쁘다 걷다 내내 얻다 기다 기다림 근사하다 먹다 서울 한눈 보이다 그림 같다 선물 잊다 않다 금반지 그대 가녀리다 끼우다 드리다 지갑 열다 너무 예쁘다 떼다 없다 입술 입술 더없이 사랑 위해 검정색 걸어오다 올라타다 혹은 올라타다 함께 있다 바다 보다 트이다 아름답다 미소 모든 갖다 싶다 지갑 열다 너무 예쁘다 떼다 없다 입술 더없이 사랑 늦다 아침 함께 뜨다 서로 바라보다 있다 바라다 없다 그대 받다 지갑 열다 너무 예쁘다 떼다 없다 입술 아름답다
  Lianne La Havas  ,Age,
  Matt Martians  ,Found Me Some Acid Tonight (Feat. Steve Lacy),
  박정현  ,서두르지 마요,서둘다 대다 잡다 미안하다 항상 옳다 그대 인걸 개다 들다 나르다 보다 힘들다 번만 웃다 보다 많이 그리다 마주 그대 모습 사진 찍다 아름답다 입술 아름답다 눈빛 외우다 얼굴 만지다 없다 이별 아니다 아주 나르다 잊다 말다 마음 느리다 사랑 넘치다 그대 모르다 내다 시간 주다 그대 있다 고민 예쁘다 웃다 걸음 차다 무거워 보이다 그대 아끼다 많다 틀리다 없다 그대 선택 믿다 모든 이유 있다 대다 이별 둘이서 사랑 시작 기다 기다림 시작 안녕 없다 아름답다 입술 아름답다 눈빛 외우다 얼굴 만지다 없다 이별 아니다 아주 나르다 잊다 말다 마음 느리다 사랑 넘치다 그대 모르다 내다 시간 주다 서둘다 말다 대다 보다
  7anhee (탄희)  ,"Wasting (feat. yppah, J.ho)",
  Rakae  ,잡음 (Noise) (Feat. 형도),그때 맘속 다가오다 속삭임 어지럽다 끌어당기다 막다 개다 어도 목소리 빼앗기다 갈수록 선명하다 잡음 소리 미치다 버리다 같다 갖다 목소리 들다 고장 같다 파고들다 잡음 소리 들다 그때 소린 전부 되돌리다 싶다 저주 걸리다 어지럽다 끌어당기다 막다 개다 어도 목소리 빼앗기다 갈수록 선명하다 잡음 소리 미치다 버리다 같다 갖다 목소리 들다 고장 같다 파고들다 잡음 소리 들다 미치다 버리다 같다 갖다 목소리 들다
  호재  ,꿈속의 너,꿈속 닮다 보다 너무나 반갑다 그때 똑같다 무릎 오다 치마 가리다 눈웃음 짓다 보다 집앞 잠깐 오다 시원하다 공기 나오다 함께 느끼다 싶다 별처럼 항상 있다 싶다 아침 밝다 그렇게 해주다 일이 서운하다 허심 탄회 가장 친하다 너와나 근데 너무도 모르다 있다 보다 집앞 잠깐 오다 시원하다 공기 나오다 함께 느끼다 싶다 별처럼 항상 있다 아침 밝다 그렇게 해주다 아침 오다 보다 없다 또다시 같다 고통 집다 삼키다 없다 세상 이유 없다 이렇게 맑다 보다 집앞 잠깐 오다 시원하다 공기 나오다 함께 느끼다 싶다 별처럼 항상 있다 아침 밝다 그렇게 해주다 아침 한번 보다
  김현희  ,Fall In Love (Feat. 유옥수),처음 보다 순간 모르다 반했어 꾸다 생각 아마도 이렇다 모르다 요즘 매일 생각 기분 좋다 꾸다 내일 고민 하루 하루 깊다 마음 싶다 매일 언제나 서서 뭐라다 고민 있다 우연 인척 마주치다 아마도 그냥 지나치다 바보 같다 생각 말다 몇번 고민 해보다 어렵다 하루 하루 깊다 마음 싶다 매일 원하다 일밤 있다 하루 하루 깊다 마음 싶다 매일 하루 하루 깊다 마음 싶다 매일
  마마무 (Mamamoo)  ,Just,레바 아라시 울다 토비 크다 아후레 카에루 노노 시리다 요리 토모 아이오 카타 리아 오우 쯔요키 멘토 분노 크다 레카 키메 사다 토쿠베츠 나니카 쟈나쿠 노아 혼또 우노 메다 메사 세다 레루 미미 타이 분노 스키나 캉가 미타 모노 케미 소레데 노무 셋토쿠 수루 아마 아메 마타 호시이 다이노 나가다 잇다 누기스떼 마이 치가 와따시 카코오 밉다 탓떼 스가오노오쿠 카쿠 시타 사라 케다 소우 후레 레나 코코 가다 토도 카나 호도 케시키 수루 테오 노바 토쿠베츠 나니카 쟈나쿠 노아 혼또 우노 메다 메사 세떼쿠 레루
  플리지  ,갖고싶어,이미 눈빛 원하다 원하다 우리 속삭임 붉다 은색 숫자 붙다 레드 틴트 적당하다 작다 입술 이제 허락 해주다 있다 다가가다 허릴 가다 느끼다 가지 싶다 갖다 싶다 느끼다 가지 싶다 갖다 싶다 이미 우린 감다 멎다 같다 채우다 채우다 화장 지우다 않다 안고 싶다 우린 바쁘다 전화기 필요없다 오늘밤 예쁘다 감다 오렌지 조명 음악 스며들다 온기 입술 깨물다 모습 소리 높이다 부르다 목소리 느끼다 가지 싶다 갖다 싶다 느끼다 가지 싶다 갖다 싶다 갖다 싶다 갖다 싶다 뜰때 깊다 맞추다 맞추다 느끼다 가지 싶다 갖다 싶다 느끼다 가지 싶다 갖다 싶다 느끼다 가지 싶다 갖다 싶다 느끼다 가지 싶다
  송주희  ,재미없을 나이,쉬다 가라앉다 싫다 매달리다 쉬다 없이 바쁘다 괜찮다 싶다 허무하다 다시 나르다 무기 모든 의미 없다 생각 아무 보고 싶다 않다 누군가 내다 그걸 없다 재미없다 나이 없다 나이 깨나 않다 싶다 만큼 차다 없다 쉬다 무너지다 멍하니 멀다 바라보다 언제 이렇게 무기 멈추다 이제 알아채다 차오르다 뛰다 보다 시간 흘러가다 바랬 시간 고르다 보다 달라지다 없다 풀다 혼자 따르다 비다 모든 의미 없다 생각 아무 보고 싶다 않다 누군가 내다 그걸 없다 재미없다 나이 없다 나이 깨나 않다 싶다 만큼 차다 없다 쉬다 무너지다 멍하니 멀다 바라보다 있다 다시 있다 다시 돌아가다 있다 나르다 좋아하다 그때 재미없다 나이 없다 나이 깨나 않다 싶다 만큼 차다 없다 쉬다 무너지다 멍하니 멀다 바라보다 시간 시간 시간 시간
  민제 (MINJE)  ,Every,길이 두운 두운 두운 지다 싫다 얼굴 뜨다 오르다 어떡하다 차다 수가 없다 감정 솔직하다 바다 아름답다 감정 솔직하다 그러면 행복하다 사랑 그냥 꽃처럼 사랑 보고 살아가다 그냥 꽃처럼 살아가다 라면 시라 시라
  Carla Thomas  ,B-A-B-Y,
  Kaiit  ,OG Luv Kush,
  Chloe X Halle  ,Warrior (영화 `시간의 주름` OST),
  TLC  ,Dear Lie,
  Ella Mai  ,Whatchamacallit (Feat. Chris Brown),
  호재  ,My Mind,언제 점점 가다 알다 이렇게 고민 있다 아니다 힘들다 자꾸 가다 완벽하다 몸매 일밤 생각 못자다 완벽하다 내다 헤어 나오다 없다 재다 있다 해주다 좋다 가다 전혀 집중 않다 마주치다 생각 뜨겁다 잠깐 나오다 얘기 있다 그렇다 혹시 같다 일밤 생각 못자다 완벽하다 내다 헤어 나오다 없다 재다 있다 해주다 좋다 가다 늦다 살결 느끼다 싶다 차다 없다 일밤 생각 못자다 완벽하다 내다 헤어 나오다 없다 재다 있다 해주다 좋다 가다
  윤종신  ,Welcome Summer,그까짓 자질구레하다 인생 작다 모래 알갱이 사랑 내려놓다 올라타다 걱정 따윈 태양 녹이다 그을리다 돌아오다 생각 모두 잊다 해주다 우리 지치다 지난 계절 올여름 똑같다 여느 어제 선글라스 설레다 우리 기다 이루다 돌아오다 나로 채우다 막히다 파란 바다 우린 감고 걸다 행복하다 탄산 모금 버블 버블 나르다 뜨다 바라다 기억 해주다 우리 다가오다 다음 계절 여름밤 같다 추억 어느 보다 빛나다 달빛 와인글라스 비추다 우리 가다 하루하루 아쉽다 이루다 돌아오다 나로 채우다
  Usher  ,I`ll Make It Right,
  바비 킴  ,떠나야만 하는 이유,끝나다 사랑 삶다 믿다 모두 완벽하다 속이다 미치다 모르다 너무 화가 정확하다 쓰러지다 간다 인생 떠나다 이제 어쩔 없다 리기 늦다 모든 끝나다 늦다 하필 친구 나오다 미치다 모르다 너무 화가 정확하다 쓰러지다 간다 인생 떠나다 이제 어쩔 없다 리기 늦다 모든 끝나다 마지막 순간 아니다 감싸다 안고 내다 소리치다 아니다 감싸다 안고 원망하다 미치다 모르다 너무 화가 정확하다 쓰러지다 간다 인생 떠나다 이제 어쩔 없다 리기 늦다 모든 끝나다 믿다 없다 필요 없다 모든 끝나다 모든 잃다
  Majid Jordan  ,Superstar,
  Artinb  ,Caramel,그렇다 내일 있다 일단 보다 중요하다 안다 제일 중요하다 나오다 작다 공원 웃다 만날 수만 있다 신호 필요 없다 모든 파란 파란 온통 파란 파란 만날 수만 있다 만약 좋다 파란 파란 그렇다 다음 있다 일단 보다 중요하다 제일 중요하다 나오다 작다 미술관 웃다 너무 예쁘다 새다 향기 같다 하얀색 거품 앉다 한잔 음악 깔다 시간 내겐 겨울 뜨개질 혹은 트리 선물 만날 수만 있다 신호 필요 없다 모든 파란 파란 온통 파란 파란 만날 수만 있다 만약 좋다 파란 파란 그대 목도리 여름 뜨겁다 우리 마음 가을 쓸쓸하다 하루 물들다 겨울
  임지안 (LIM ZIAN)  ,서울은 지금 흐림,서울 오다 같다 창가 비치다 모습 온기 없다 표정 스치다 지나가다 연인 행복하다 보이다 모습 몰래 고개 숙이다 미소 짓다 일도 멀어지다 행복 잡다 애쓰다 보다 결국 이렇게 내다 다가오다 의미 들다 않다 새벽 빈손 찾아보다 내겐 우리 여기다 자다 지내다 그럭저럭 가끔 외로워 행복하다 때론 감다 보이다 그때 봄비처럼 내겐 들다 않다 생각나다 모습 감다 느껴지다 울리다 않다 전화기 대다 열다 닫다 결국 이렇게 버리다 의미 들다 않다 새벽 빈손 찾아보다 내겐 우리 잊다 없다 아무래도 그래도 시간 지나다 괜찮다 알다 오늘 오다 서울
  성우  ,붙어,내다 붙이다 내다 붙이다 가까이 붙다 보다 보다 어딜 보다 시간 자정 치다 우리 내일 없다 멀티플레이어 위치 상관없다 실망 아니다 기대 안기다 잠수함 바다 깊이 싶다 주먹 보자기 밀다 내기 만해 돌아보다 흥분 느끼다 이제 서다 알아보다 오늘 우리 축제 잠도 자다 태양 뜨겁다 남자 쉬다 벗기다 코트 그린 초상화 붉다 립스틱 번짐 내다 붙이다 내다 붙이다 내다 붙이다 내다 붙이다 원하다 되어다 막대사탕 적하 녹다 내리다 초코 태연하다 장난스럽다 표정 짓다 있다 점점 거치다 숨소리 쉬다 없이 내다 뛰어들다 그대로 이미 뜨겁다 필요 없다 돌아보다 흥분 느끼다 이제 서다 알아보다 오늘 우리 축제 잠도 자다 바닥 저물다 기분 올려주다 그네 타고 솔직하다 내다 내다 붙이다 내다 붙이다 내다 붙이다 내다 붙이다 가까이 붙다 보다 보다 어딜 보다 잡다 업다 놀다 참다 돌아가다 서툴다 괜찮다 올라오다 아무 이해 혼자 있다 내다 붙이다 내다 붙이다 내다 붙이다 내다 붙이다
  Luther Vandross  ,Superstar,
  임정희  ,해요 (Feat. 미료 From Brown Eyed Girls),상처 받다 세상 모든 여자 떠나다 않다 상처 이제 보듬다 추억 버리다 남기다 주다 추억 많이 괴롭히다 않다 미련 모르다 눈물 상처 투성이 사랑 따윈 상처 받다 말기 말기 그렇다 기적 사람 때문 그건 사랑 아니다 그냥 떨치다 버리다 그렇다 우린 그렇다 약하다 사람 아니다 항상 생각 입장 정말 떠나다 알다 사랑 끝나다 사랑 있다 건지다 그렇다 모르다 미련 모르다 눈물 상처 투성이 사랑 따윈 상처 받다 말기 말기 그렇다 기적 사람 때문 그건 사랑 아니다 그냥 떨치다 버리다 그렇다 우린 그렇다 약하다 사람 아니다 언제나 함께 언제나 행복하다 점점 그대 몰래 흘리다 눈물 사랑 주다 기쁨 커지다 버리다 슬픔 이제야 사람 진실 없다 사랑 가슴 크게 외치 있다 내다 당장 떠나다 자유 택해 상처 받다 말기 말기 그렇다 기적 사람 때문 그건 사랑 아니다 그냥 떨치다 버리다 그렇다 우린 그렇다 약하다 사람 아니다 상처 받다 말기 말기 그렇다 기적 사람 때문 그건 사랑 아니다 그냥 떨치다 버리다 그렇다 우린 그렇다 약하다 사람 아니다
  The Internet  ,Bravo,
  So!YoON!(황소윤)  ,Athena (feat. SE SO NEON),맞추다 걷다 사람 바람 사라지다 버리다 기다림 세상 순식간 달아나다 고요한 창문 멀리 오늘이 찾아오다 그렇게 우린 모든 바치다 아니다 모든 잃다 변하다 없다 여전하다 그대 감고 매일 생각 오늘 우리 다시 만나다
  리코 (Rico)  ,Dynamite,처음 만난 순간 이상 멈추다 없다 도화선 작다 불씨 붙다 버리다 바꾸다 없다 들어가다 불꽃 운명 계속 짧아지다 이제 멈추다 없다 터지다 같다 감정 눈동자 담기다 우주 계속 헤매다 있다 아직 믿다 어렵다 흐름 거스 없다 바꾸다 없다 들어가다 불꽃 운명 계속 짧아지다 이제 멈추다 없다 터지다 같다 감정 점점 숨기다 기다 이상은 막다 같다 달아나다 늦다
  결 (KYUL)  ,한순간도,오늘 좋다 꾸다 좋다 여태 순간 사랑 아니다 없다 오늘 좋다 꾸다 좋다 여태 순간 사랑 아니다 없다 그렇다 순간 오늘 좋다 꾸다 좋다 여태 순간 사랑 아니다 없다 오늘 좋다 꾸다 좋다 여태 순간 사랑 아니다 없다 그렇다 순간
  다비크 (DAB19)  ,굿나잇,굿나잇 자다 우리 애기 같다 웃음 지다 노래 불다 들리다 있다 굿나잇 하루 편하다 녹이다 만나다 사랑 해주다 노래 해주다 굿나잇 굿나잇 굿나잇 굿나잇 느끼다 있다 기다리다 있다 목소리 혼자 기다리다 있다 영원하다 바뀌다 같다 않다 괜찮다 원하다 가지다 감다 시야 안되다 듣다 눈감다 보다 써다 굿나잇 하루 편하다 녹이다 만나다 사랑 해주다 노래 해주다 굿나잇 굿나잇 굿나잇 굿나잇 굿나잇
  Doja Cat  ,Beautiful,
  마스  ,Drink,
  폴킴  ,좋은 사람,사실 기대 없이 나가다 자리 거기 만나다 한참 바라다 보다 조급하다 만나다 싫다 서로 어색하다 그날 우린 조금씩 마음 열다 보다 모르다 모르다 더욱 가까워지다 우리 하루하루 사랑 한단 한마디 마음 보이다 없다 배고프다 보다 사랑 재미없다 보다 아무 잔치 이렇다 좋다 주위 사람 친절하다 그렇다 보고 있다 나다 좋다 사람 그렇다 사람 있다 같다 하루하루 사랑 한단 한마디 마음 있다 여행 떠나다 설레다 맛있다 먼저 생각나다 좋다 생기 가장 먼저 떠오르다 사랑 사랑 한단 해주다 싶다 하루하루 좋다 사람 좋다 사람 드디어 만난 같다 만나다 매일 달라지다 많이
  JRDN  ,Like Magic,
  Ashanti  ,So Over You,
  Eric Benet  ,Making Love,
  비니셔스 (Vinicius)  ,숨 (Feat. 김아일),오늘 눕다 얘길 들다 기다 없다 나르다 잊다 슬픔 웃다 모습 기억 모든 들이다 조이다 힘들다 느껴지다 오다 만남 만나다 이제 날숨 타이밍 다시 들이다 쉬다 생각 순간 반기다 차오르다 뱉다 반대 무언가 필요 찾다 잊다 슬픔 웃다 모습 기억 모든 들이다 조이다 모두 들이다 차오르다 정말 차다 없다 차오르다 우리 우리 탈출 우리 우리 탈출
  빅마마  ,The First Noel,
  Sergio Sylvestre  ,Let It Snow,
  K. Michelle  ,How Do You Know?,
  Whitney Houston  ,Greatest Love of All (Live),
  Ve-known (베논)  ,Drink N Love ( Ft. EDdmin ),혼자 보내다 너무 아깝다 너와나 의사 너무나도 가깝다 들다 가기 우린 너무 뜨겁다 오늘이 마지막 일지 상관없다 들어오다 들어오다 골인 들어오다 골인 너무 답답하다 처음 순간 용다 말다 데려가다 의거 함께 걷다 홍대 거리 어색하다 싫다 찾다 주젯거릴 다시다 오지 않다 가지 않다 그렇다 오늘밤 오르다 너와나 오늘
  Harleighblu  ,Sittin` By The Window (Roce Ver.),
  Mary J. Blige  ,Little Drummer Boy,
  SWV  ,You`re Always On My Mind,
  미아 (Mia)  ,Insta lover,이상하다 날다 일어나다 자다 있다 확인 언제나 어제 보다 같다 느낌 들다 네모 화면 갇히다 한동안 보고 싶다 용기 해보다 언제 이렇다 없다 가다 싶다 자꾸 반복 만지다 없다 이제 움직이다 보고 화면 메세지 진짜 목소리 미소 보고 싶다 안고 싶다 가지 싶다 마지막 보다 핑계 다시 안녕 걸다 계속 확인 우린 갇히다 한동안 좋다 나오다 같잖다 언제 이렇다 없다 가다 싶다 자꾸 반복 만지다 없다 이제 움직이다 보고 화면 메세지 진짜 목소리 미소 보고 싶다 안고 싶다 가지 싶다 이미 멀리 가다 버리다 아니다 해주다 모든 하루 있다 해주다 보고 싶다 안고 싶다 가지 싶다
  Whitney Houston  ,All At Once,
  g1nger  ,Name,닮다 올라가다 잠시 있다 상상 지고 사랑 하고프다 이름 불다 그대 이름 아직 대다 멀다 닿다 괜찮다 정말 바라지 않다 하루 없다 조그만 좋다 흩어지다 조각 끌어안다 잠시 있다 상상 지고 사랑 하고프다 이름 불다 그대 이름 아직 대다 멀다 닿다 괜찮다 정말
  류아  ,눈물,고프다 울다 있다 있다 홀로 감추다 젖다 마음 괜찮다 고프다 울다 있다 있다 홀로 견디다 울다 마음 괜찮다 그래도 마음 마음 아프다 웃음 가리다 눈물 번지 숨기다 하루 마음 켜다 나르다 찾아보다 그래도 마음 마음 아프다 웃음 가리다 눈물 번지 숨기다 하루 마음 켜다 나르다 찾아보다 죽이다 울다 눈물 닦다 사람 감추다 눈물 이제 내다 보이다 아프다 만큼 안다 있다 고프다 울다 있다 있다 홀로 감추다 젖다 마음 이제 괜찮다 고프다 울다 있다 있다 홀로 견디다 울다 마음 괜찮다 괜찮다
  Melanie Fiona  ,This Time (Feat. J. Cole),
  미쓰에이  ,한걸음,왠지 이상하다 풀다 바람 빠지다 풍선 정말 이상하다 아무리 투닥거려봐 쉬다 쉽다 말투 지치다 보이다 자꾸 나르다 보채다 서두르다 먼저 가다 스며들다 걸음 앞서다 걸음 서서 묵묵하다 바라보다 없다 걸음 맞추다 걸음 돌아보다 전해질 있다 혼자 서다 괜시리 파도 없다 바다 아니다 아무렇다 의미 없다 바늘 없다 시계 쉬다 쉽다 사랑 표현 입버릇 익숙하다 보이다 자꾸 나르다 강요 정해 놓다 묻다 스며들다 걸음 앞서다 걸음 서서 묵묵하다 바라보다 없다 걸음 맞추다 걸음 돌아보다 전해질 있다 퍼즐 조각 맞추다 우리 그림 그리다 보다 꿈꾸다 사랑 어리다 둘이서 느리다 타다 급하다 서두르다 도착 끝없다 레일 끝나다 않다 걸음 앞서다 걸음 서서 묵묵하다 바라보다 없다 걸음 맞추다 걸음 돌아보다 전해질 있다 걸음 앞서다 걸음 서서 묵묵하다 바라보다 없다 걸음 맞추다 걸음 돌아보다 전해질 있다
  김조한  ,내가 먼저 찾아갈게,살아가다 보다 이렇다 가끔가다 보다 저런 때론 어처구니 없다 두통 골치 아프다 아무렇다 않다 얼굴 대로 상한 배다 자꾸 고프다 오다 요즘 들다 입맛 하나 없다 연락처 넘다 사람 얘기 얘기 들어주다 친구 어디서 한해 한해 지나다 보고 싶다 친구 우리 어리다 이렇다 저런 일로 힘들다 많이 즐겁다 친구 별일 없다 이렇다 전화 어리다 만큼 삶다 생각 무겁다 않다 이제 아니다 기다림 없이 먼저 찾다 갈다 하루 조용하다 없이 태어나다 우리 집다 기억 없다 유명하다 악동 너무 당연하다 얘기 모든 아들 그렇다 엄마 이름 불다 가슴 이렇게 아프다 워낙 고집 아들 드리다 생각나다 시간 지나다 자꾸 당신 드리다 싶다 한마디 깊다 주름 띄다 늘어나다 희다 머리 메다 엄마 별일 없다 이렇다 전화 어리다 만큼 삶다 생각 무겁다 않다 이제 아니다 기다림 없이 먼저 찾아가다 들다 별일 없다 인사 어리다 만큼 삶다 생각 무겁다 않다 이제 아니다 그립다 사람 소중하다 사람 보고 싶다 먼저 찾아가다
  Chris Brown  ,Do Better (Feat. Brandy),
  Justine Skye  ,Heaven,
  Zayvo (제이보)  ,멍멍잉 (2017),항상 따라가다 마치 키우다 강아지 없다 괜히 불안하다 계속 주위 냄새 쫓아가다 흘리다 기억 맡다 있다 자리 온통 함께 기억 묻다 따라가다 어딜 있다 모르다 그래도 있다 돌아보다 추종자 바라보다 있다 추종자 나르다 보고 웃다 주다 우리 만약 강아지 아마 보더콜리 정도 우리 만약 고양이 아마 페르시안 정도 냄새 쫓아가다 모습 한없이 초라하다 있다 있다 자리 온통 함께 기억 묻다 따라가다 어딜 있다 모르다 그래도 있다 돌아보다 추종자 바라보다 있다 추종자 나르다 보고 웃다 주다 추종자 바라보다 있다 추종자 나르다 보고 웃다 주다
  Tara Kemp  ,Hold You Tight,
  Zak Abel  ,Say Sumthin,
  솔리드  ,Someday,세월 오다 우리 모으다 기도 위해 새롭다 세상 가난 고통 모두 사라지다 믿다 희망 밝다 빨리 오다 승리 모두 나가다 햇살 맞다 만약 먹구름 가다 기다리다 뜨다 밝다 가슴 아프다 눈물 기도 조차 밝다 믿다 않다 하루 수가 없다 세월 오다 우리 모으다 기도 기도 기도 새롭다 세상 가난 고통 믿다 희망 밝다 빨리 어서 오라
  가다  ,저녁아홉시,피곤하다 단잠 빠지다 감고 있다 학생 휴대폰 만지다 창밖 바라보다 달리다 지하철 홀로 깊다 파이다 주름 무색 서로 잡다 노부 부와 같다 공간 달려가다 있다 달빛 아름답다 인생 별빛 같다 서울 야경 깨우다 인생 깨우다 사랑 사랑 인생 마치다 계절 변하다 세월 멀다 훗날 추억 아름답다 있다 그렇다 사람 그때 손잡다 사람 내다 웃다 사람 보다 있다 같다 설레다 있다 생각 설레다 기다리다 달려가다 있다 달빛 아름답다 인생 별빛 같다 서울 야경 깨우다 인생 깨우다 사랑 사랑 인생 마치다 계절 변하다 세월 멀다 훗날 추억 아름답다 있다 그렇다 사람 그때 손잡다 사람 내다 웃다 사람 파란 아래 잡다 거닐다 생각 다가오다 우리 더욱 아름답다 행복하다 나날이 달빛 아름답다 인생 별빛 같다 서울 야경 깨우다 인생 깨우다 사랑 사랑 인생 마치다 계절 변하다 세월 멀다 훗날 추억 아름답다 있다 그렇다 사람 그때 손잡다 사람 내다 웃다 사람
  Babyface  ,Whip Appeal,
  Eric Bellinger  ,Kiss Goodnight (Feat. Kid Ink),
  PARTYNEXTDOOR  ,Bad Intentions,
  김조한  ,가버려,지금껏 위해 라면 한번 싫다 거절 서서히 변하다 잡다 역시 내색 않다 가버리다 그렇게 가버리다 위로 생각 이상 위선 지켜보다 없다 화가 가버리다 차라리 가버리다 이렇게 떠나다 라면 반드시 다른 사랑 찾다 다시 가버리다 마음 보다 노력 남기다 가버리다 믿음 지다 버리다 우리 사랑 추억 구석 남기다 두기 상처 크다 그렇게 가버리다 가버리다 떠나가다 언젠가 후회 오다 차라리 가버리다 가버리다 이렇다 다시다 같다 사랑 만나다 않다 바라다 모두 조각 우리 믿음 믿다 나르다 배신 가버리다 그렇게 가버리다 위로 생각 이상 위선 지켜보다 없다 화가 가버리다 차라리 가버리다 이렇게 떠나다 라면 반드시 다른 사랑 찾다 다시 가버리다
  SG 워너비  ,유리창엔 비,내리다 비다 저녁 유리창 이슬 뿌리다 놓다 더욱 커지다 시계 소리 마음 흔들다 있다 빗줄기 언제나 숨기다 마음 내리다 떠오르다 아주 많다 시간 헤메 젖다 젖다 우산 펴다 없다 내리다 비다 저녁 유리창 슬픔 뿌리 있다 마음속 언제나 남다 기억 빗줄기 뜨다 기억 스미다 순간 사이 마음 두운 뿌리다 젖다 우산 펴다 없다 내리다 비다 저녁 유리창 슬픔 뿌리다 놓다 유리창 슬프다 기억 이슬 흩다 놓다
  Stay Tune  ,네가 있어줘 (Vocal by 지예 (Z.ye)),위로 않다 있다 그저 혼자 삭이다 답답하다 하루 작다 실수 실패 느껴지다 그렇게 미우다 있다 하루 그대로 있다 아무 해도 있다 그저 어깨 기대다 모두 괜찮다 같다 그렇다 기분 들다 있다 그나마 웃다 가끔 미우다 있다 모든 자다 같다 그렇다 기분 하루 종일 멍하니 한숨 내쉬다 그렇게 지치다 갈다 있다 하루 그대로 있다 아무 해도 있다 그저 어깨 기대다 모두 괜찮다 같다 그렇다 기분 들다 있다 그나마 웃다 매일 너무 피곤하다 피곤하다 그래서 자주 필요하다 숨쉬다 마음 안다 오늘 내일 매일 매일 서로 닮다 우리 지치다 하루 마저 있다 감사하다 있다 하루 그대로 있다 아무 해도 있다 그저 어깨 기대다 모두 괜찮다 같다 그렇다 기분 들다 있다 그나마 웃다
  흔적  ,새벽에,행운 없다 보다 노력 걸다 어둠 있다 보다 벗어나다 싶다 자다 새벽 오다 두렵다 웃음 많다 사라지다 조금씩 나르다 잃어버리다 있다 없다 이제 두운 새벽 잠들다 밝다 달빛 모습 감추다 사라지다 같다 이렇게 새벽 지나다 다시 뜨다 다른 하루 시작 특별하다 없다 아침 누군가 내일 오다 두렵다 일이 들다 않다 감다 어둡다 누르다 같다 뜨다 기다리다 나다 모르다 희망 놓다 않다 있다 하루 종일 도망치다 달려가다 않다 어딘가 도착 새벽 쉬다 아니다 다시 뜨다 기다리다 두운 새벽 잠들다 밝다 달빛 모습 감추다 사라지다 같다 이렇게 새벽 지나다 다시 뜨다 다른 하루 시작 특별하다 없다 아침
  구나잇 (GooNight)  ,Tonight (Piano Ver.),내다 않다 있다 그냥 있다 주다 순간 영원하다 감다 나르다 안다 가다 자리 그대로 있다 주다 내다 나로 이제야 같다 그냥 없이 머물다 오늘 내다 맡다 감다 나르다 안다 가다 자리 그대로 있다 주다 내다
  Amos Lee  ,May I Remind You,
