artist,title,Korean_clean_lyric
  재범  ,한 여자,멎다 부신 이제야 알다 같다 그토록 고도 모르다 아니다 모진 밀다 내다 미치다 하루 하루 슬픔 뜨다 스치다 바람 눈물 잊다 살다 때문 이렇게 안되다 없이 안되다 한번 용서 해주다 다시 다시 한번 받다 나다 안되다 자격 없다 잊다 잊다 보다 자다 싫다 무참 놓다 이제 서다 하루 하루 지우다 뜨다 스치다 바람 눈물 잊다 살다 때문 이렇게 안되다 없이 안되다 한번 용서 해주다 다시 다시 한번 받다 나다 안되다 자격 없다 잊다 잊다 보다 자다 돌아오다 돌아오다 안되다 어떡하다 다른 누군가 품속 행복 겨워 놓다 수가 없다 없이
  JK 김동욱  ,기억해줘,변하다 없다 습관 처럼 한숨 깊다 애쓰다 아니다 참다 내다 없다 보다 그렇다 잊다 지우다 바보 자다 안되다 가슴 아프다 눈물 기억 추억 끌어안다 힘없다 지치다 갈다 한없이 보고 싶다 모습 그립다 너무 사랑 보다 기억 해주다 허튼 생각 위해 보내다 사랑 시간 쉬다 없이 용서 잊다 바보 자다 안되다 가슴 아프다 눈물 기억 추억 끌어안다 힘없다 지치다 갈다 한없이 보고 싶다 모습 그립다 너무 사랑 보다 울다 한마디 정말 미치다 같다 가슴 터지다 같다 언젠가 다시 만나다 그날 다시 오다 그대로 안고 영원하다 놓다 않다 사랑 변하다 않다 위해 남겨지다 있다 사랑 말로 남다 기억 해주다
  삼삼 (samsam)  ,달빛 아래서 너와 (Feat. 장선영),처음 건네다 미소 운명 모든 멈추다 우리 다른 바라보다 있다 느껴지다 같다 생각 눈빛 비치다 시간 멈추다 조용하다 그렇다 숨다 있다 어리다 즐겁다 웃음 숨결 안다 감고 달빛 아래 별빛 아래 입맞춤 좋다 순간 영원하다 우리 흩어지다 않다 약속 사랑 귓가 조용하다 다가오다 목소리 진심 있다 내숭 그렇다 모르다 끼다 싶다 숨다 있다 어리다 즐겁다 웃음 숨결 안다 감고 달빛 아래 별빛 아래 입맞춤 좋다 순간 영원하다 우리 흩어지다 않다 약속 사랑 속삭임 눈빛 손길 모든 순간 놓치다 않다 안다 순간 영원하다 우리 흩어지다 않다 약속 사랑
  레마  ,착각.. 사랑은 자기 최면이다 (Feat. 김다영 Of 뉴클리어스),시간 달다 모든 착각 뺏다 기다 그게 사랑 알다 차라리 아픔 내겐 없다 이렇게 깊이 사랑 상상 아무렇다 않다 이렇게 마음 아프다 처음 사랑 한단 내다 힘드다 혹시 다시 돌아오다 안다 주다 그렇게 안기다 한참 동안 싶다 너무 힘들다 위로 받다 싶다 아무렇다 않다 이렇게 마음 아프다 처음 사랑 한단 내다 힘드다 혹시 다시 돌아오다 안다 주다 그렇게 안기다 한참 동안 싶다 너무 힘들다 위로 받다 싶다 혹시 다시 돌아오다 안다 주다 그렇게 안기다 한참 동안 싶다 너무 힘들다 위로 받다 싶다
  멜로망스  ,사랑하고 싶게 돼,넘다 감정 소비 싫다 이렇다 사랑 감정 쓸데없다 다짐 나르다 흔들다 놓다 사랑 싫다 있다 손잡다 싶다 아무래도 좋다 사랑 싶다 어차피 헤어지다 그렇다 남다 없다 생각 다잡다 사랑 쓸데없다 다짐 미소 나가다 흔들리다 있다 사랑 싫다 있다 손잡다 싶다 아무래도 좋다 사랑 싶다 사랑 싫다 있다 손잡다 싶다 아무래도 좋다 사랑 싶다 사랑 싫다 있다 연애 싶다 아무래도 좋다 사랑 싶다 사랑 싶다
  수성  ,사랑주의보 (Feat. 수호),너와나 밝다 너와나 여전하다 좋다 너와나 오늘 맑은 내리다 오후 좋아하다 그대 뛰다 걷다 좋아하다 컴퓨터 강아지 좋아하다 잡고 산책 즐기다 향기롭다 커피 좋아하다 사사롭다 말투 기억 이불 품속 기대 입맞춤 좋아하다 하루 종일 이나고 사랑 오다 있다 감기 기분 사랑 내려오다 오래 기다리다 봄비처럼 나오다 함께 해주다 언제나 웃어요 사랑 필요하다 약속 아니다 비누 거품 향기롭다 미소 추다 감기 슬프다 광대 저기 파란 구름 그대 되어다 이별 젖다 않다 서로 조심하다 우산 사랑 내려오다 오래 기다리다 봄비처럼 나오다 함께 해주다 언제나 웃어요 때로는 넘다 부족하다 마음 멈추다 잃어버리다 대도 아름답다 그대 사랑 그대 젖다 않다 우리 사랑 영원하다 않다 저기 붉다 태양 영원하다 밝다 높다 세상 영원하다 기쁨 사랑 믿다 내리다 햇살 있다 언제나 비추다 사랑 그대 아름답다 그대 밝다 여전하다 좋다
  차태현  ,이별근처 (Inst.),아직 오지 않다 내일 가끔 불안하다 그대 숨소리 기억 여전하다 나아지다 혹시 기억 있다 우리 처음 만난 시간 어쩌면 생각 빠르다 이별 근처 있다 바람 계절 가다 그대 멀어지다 그대 모르다 하나 쉬다 대다 차다 사랑 하루 익숙해지다 버리다 대란 공기 잊다 바보 가끔 그대 생각 예쁘다 슬프다 세상 온통 그대 사랑 영원하다 같다 하나 두다 사랑 우리 그대 모르다 하나 쉬다 대다 차다 사랑 하루 익숙해지다 버리다 대란 공기 잊다 지난 하나 여전하다 대다 꿈꾸다 있다 별처럼 사랑 노래 그대 부르다 있다 바보
  허민  ,I`m Lost,낯선 도시 차갑다 나르다 외면 사람 어딜 가도 헤메 그냥 스치다 지나가다 아니다 미치다 보지 하나 어쨌든 어딜 가도 헤메 나다 모든 사람 주다 마음 사랑 모두 외면 되어다 버려지다 다시 어디 행복 떠나다 싶다 때로는 익숙하다 이렇다 방황 이렇게 찾다 있다 아직 헤메 있다 같다 이렇게 있다 내일 다시 뜨다 나다 모든 사람 주다 마음 사랑 모두 외면 되어다 버려지다 다시 어디 행복 떠나다 싶다 때로는 익숙하다 이렇다 아픔 이렇게 찾다 있다 아직 헤메 있다 같다 이렇게 있다 내일 다시 뜨다 이렇게 찾다 있다 아직 헤메 있다 같다 이렇게 있다 내일 다시 뜨다 찾다 있다 없다 찾다 있다 없다
  강철  ,Missing You (서로 다른 이별),없다 대도 웃다 보다 작다 외로움 없다 보다 우리 헤어지다 돌아서다 보내다 기억 내겐 없다 보다 깊다 이름 없다 질때 아직도 기도 자르다 전화 해주다 지키다 걱정 내주다 떠나다 없다 정말 믿다 않다 내겐 모두 감다 우리 사랑 처음 그대로 다시 내다 오다 보다 혼자 걷다 걸다 놓치다 돌다 보다 그땐 놓다 바랬었는데 작다 기억 그대로 있다 내주다 떠나다 없다 정말 믿다 않다 내겐 모두 눈감다 우리 사랑 처음 그대로 다시 내다 오다 보다 멈추다 기억 항상 데려오다 원하다 떠나다 편하다 지내다 사랑 주다 않다 많이 보다 내다 오라 맘속 보다 얘기 없다 보다 내겐 보내다 기억 없다
  신승훈  ,로미오 & 줄리엣,붙잡다 손해 떠나가다 모습 기억 이제껏 자다 버티다 어딘가 근해 혹시 잊다 맨날 걱정 걸치다 입지 않다 떨다 머리 뜨겁다 잠도 설치다 헤어 나가다 싫다 있다 흔적 여전하다 힘들다 기억 있다 그대 당연하다 박히다 이름 로미오 줄리엣 우린 로미오 떠나다 서다 줄리엣 창문 열다 항상 거기 있다 로미오 이별 전부 덮다 줄리엣 바라보다 줄리엣 오늘 집앞 서다 있다 당황 말다 이미 있다 깨다 버리다 문제 없다 다시 갖다 붙이 내다 사랑 방해 만남 요즘 그렇다 어딨다 제발 나오다 보다 한번 열다 불쌍하다 인생 자리 생각 보다 깊숙하다 모르다 근데 알다 없다 진짜 익숙하다 박히다 얼굴 떠나다 기어 가라 가라 소름끼치다 로미오 떠나다 서다 줄리엣 창문 열다 항상 거기 있다 로미오 이별 전부 덮다 줄리엣 바라보다 줄리엣 홍대 찾다 없다 강남 지리 자다 모르다 몰래 숨다 염탐 고장 돌아가다 매다 어디 가다 줄리엣 숨바꼭질 내다 너무 불리하다 다시 만나다 실망 주다 남자 있다 그렇다 로미오 떠나다 서다 줄리엣 창문 열다 항상 거기 있다 로미오 이별 전부 덮다 줄리엣 바라보다 줄리엣 로미오 서다 줄리엣 창문 열다 로미오 이별 줄리엣 사랑
  클랑 (KLANG)  ,낮부터 취해서,취해 보고 싶다 지다 취해 번호 보고 있다 그대 떠오르다 정신 안되다 같다 아프다 들다 느낌 차다 수가 없다 신경 쓰다 헤어지다 이제 우리 끝나다 아파해 상관 없다 이렇다 싫다 자꾸 생각 취해 보고 싶다 지다 취해 번호 보고 있다 잊다 싶다 수가 없다 취해 번호 보고 있다 하루 전날 좋다 모든 끝나다 믿다 믿다 망가지다 취해 차라리 시작 이렇게 힘드다 신경 쓰다 헤어지다 이제 우리 끝나다 아파해 상관 없다 이렇다 싫다 자꾸 생각 취해 보고 싶다 지다 취해 번호 보고 있다 잊다 싶다 수가 없다 취해 번호 보고 있다
  한경일  ,추억의 무게,가슴 많다 눈물 불어 숨쉬다 걸음 옮기다 조금씩 가라앉다 추다 보다 없다 버리다 없다 등뒤 지치다 어깨 온통 모든 지고 위해 도와주다 받다 내려놓다 멀리 도망치다 있다 추억 너무 힘겹다 무거워 걸음 떠나다 안다 이렇다 많이 주다 내다 맡다 가다 차오 아픔 한없다 그리움 심장 버겁다 위해 도와주다 받다 내려놓다 멀리 도망치다 있다 추억 너무 힘겹다 무거워 걸음 떠나다 안다 그렇게 벗다 편하다 행복하다 끄다 외롭다 그대로 있다 가슴 있다 이렇다 영원하다 함께 있다 슬픔 무겁다 해도 힘겹다 해도 무게 눈물 덜다
  지브라  ,다정하게 말하는 그사람이 좋아요,다정하다 사람 좋다 그대 너무 하루 종일 그대 안기다 귓가 사랑 대다 하루 하나 선물 주네 설레임 커지다 사랑 대다 떠올리다 입가 모르다 웃음 미소 마냥 너무 좋다 다정하다 사람 좋다 그대 너무 하루 종일 그대 안기다 귓가 사랑 그대 잡고 걸다 우릴 바라보다 사람 부러 시선 부르다 그대 소린 노래 감미롭다 이름 불다 다정하다 사람 좋다 그대 너무 하루 종일 그대 안기다 귓가 사랑 얘길 들다 보다 사랑 얘기 소중하다 대다 안기다 부럽다 않다 사랑
  유니온 펍  ,"속삭임, 꽃",속삭임 들다 담기다 물이 들다 닿다 작다 온기 마음 놓이다 마음 세상 하나 가젔 불다 바람 우리 서로 아무 없이 눈물 안다 슬픔 지우다 세상 보다 없다 부족하다 내겐 그걸 충분하다 드넓다 열리다 밤하늘 걸다 이어진 사이 겹겹이 쌓이다 단어 가운데 가장 아름답다 모으다 주다 불다 바람 우리 서로 아무 없이 눈물 안다 슬픔 지우다 세상 보다 없다 부족하다 내겐 소중하다 꿈결 머물다 아직 어리다 부족하다 나다
  케이윌  ,사랑은 그대다,바람 스치다 해주다 있다 구름 빗물 담다 해주다 있다 시간 운명 가리다 해도 마음 깊다 사랑 지키다 그대만 바라보다 그립다 바라보다 바라보다 그립다 고프다 아름답다 사람 놓다 불다 가슴 불다 그대 이름 부르다 눈물 그리다 보다 가슴 대다 새기다 세상 그대 있다 해도 잊다 사람 어도 원한 사랑 그대 하늘아 갈다 없다 해도 대신 걷다 지키다 그대만 바라보다 그립다 바라보다 바라보다 그립다 고프다 아름답다 사람 놓다 불다 가슴 불다 그대 이름 부르다 눈물 그리다 보다 가슴 대다 새기다 세상 그대 있다 해도 잊다 사람 어도 원한 사랑 그대 돌아서다 설다 멀어지다 지다 더욱 대다 사랑 그대 사랑 그대 사랑 목숨 아끼다 오다 아름답다 사람 세상 끝나다 시간 멈추다 버리다 사랑 멈추다 않다 아프다 괜찮다 사랑 기억 마지막 잊다 사람 놓치다 만날 사랑 그대
  센티아노 (Sentiano)  ,아직도 난 (With 주강현),느리다 시간 정신 없이 지나가다 오늘 하루 마주 아득하다 그때 기억 나르다 덮다 차갑다 바람 흩다 없어지다 두렵다 아직도 불안하다 투명하다 시간 사랑 해오다 바쁘다 도망치다 오다 순간 순간 스치다 기억 있다 보다 식다 버리다 추억 야속하다 하루 종일 찾아오다 추다 향기 눈빛 마음 아직 남다 흩어지다 시간 쌓이다 혼자 돌아가다 순간 순간 스치다 기억 있다 보다 식다 버리다 추억 야속하다 하루 종일 따라오다 추다 향기 하루 종일 따라오다 추다 향기
  이수영  ,Twenty Nine,아무 생각 어느덧다 시간 모진 청춘 모레 서른 모으다 두다 잔고 없다 키우다 두다 남친 없다 모진 청춘 노래 세월 가다 뭐라다 해도 좋다 아무 이유 없이 너무 좋다 아보 이대로 그대로 좋다 나르다 바보 놀리다 좋다 이렇다 모습 사랑 자신 없다 이상 동안 알다 모진 청춘 올해 벌써 부케 두번째 뭐라다 해도 좋다 아무 이유 없이 너무 좋다 아보 이대로 그대로 좋다 나르다 바보 놀리다 좋다 이렇다 모습 사랑 젊음 영원 영원 나다 않다 좋다 주책 맞다 좋다 모습 바로 꾸미다 않다 좋다 촌스럽다 흉보다 좋다 그렇다 모습 진짜 뭐라다 해도 좋다 아무 이유 없이 너무 좋다 아보 이대로 그대로 좋다 나르다 바보 놀리다 좋다 이렇다 모습 사랑 서른 나이 기다리다
  오은비  ,항상 바쁜 너에게,어리다 도도하다 그렇다 로만 알다 안되다 나르다 좋아하다 친구 눈길 주지 않다 그렇다 초조하다 조급하다 그렇다 알다 안되다 보내다 문자 보고 보고 되풀이 있다 얼굴 보다 마음 읽다 답장 이리 짧다 보내다 시간 없다 마음 없다 너무 보채다 괴롭히다 마음 없다 그냥 바쁘다 건지다 이렇게 그렇다 초조하다 조급하다 그렇다 알다 집중 가슴 한구석 자꾸 얼굴 보다 마음 읽다 답장 이리 짧다 보내다 시간 없다 마음 없다 너무 보채다 괴롭히다 마음 없다 그냥 바쁘다 건지다 이렇게 아무리 바쁘다 시간 없다 바라다 별거 아니다 마음 있다 정말 아끼다 나라 정도 있다
  긱스  ,끝,안녕하다 가세 이제 아직 다음 조심하다 가세 아프다 말다 언젠가 생각나다 오다 우리 다시 만나다 알아보다 있다 오랜 시간 지나다 그대 기억 정말 안녕하다 가세 이제 이제 정말 안녕하다 안녕
  서영은  ,Love Affair (Mr.),그대 그리다 오다 그대 초라하다 모습 싫다 그대 두렵다 그저 멀리 바라보다 눈물 두렵다 모습 마음 용서 그대 떠나다 않다 영원하다 초라하다 모습 싫다 그대 두렵다 그저 멀리 바라보다 눈물 두렵다 모습 마음 이해해 그대 떠나다 않다 영원하다
  차태현  ,부탁,그리다 그날 차라리 행복하다 멀리 바라보다 이별 없다 기다 그리움 죽음 찾다 들다 이별 힘없다 물러서다 사랑 않다 잠시 남다 해주다 마지막 순간 느끼다 있다 행복 빌다 알다 제발 잡다 놓다 있다 해주다 어차피 홀로 남겨지다 아프다 마지막 순간 잠시 남다 해주다 마지막 순간 느끼다 있다 행복 빌다 알다 제발 잡다 놓다 있다 해주다 어차피 홀로 남겨지다 아프다 마지막 순간 시간 주다 기다리다 만큼 이별 준비 시간 필요하다 있다 제발 부탁
  체리베리 (CherryBerry)  ,넌 나를 좋아하니?,나르다 좋아하다 세상 제일 궁금하다 나르다 좋아하다 궁금하다 미치다 어쩜 어쩜 모르다 이상은 기다리다 주다 보다 다른 밤새 요란 머리 마음 어서 서다 어쩜 좋다 보다 궁금하다 미치다 관심 있다 그냥 친절하다 건지다 이상은 기다리다 해주다 마음 해주다 나르다 좋아하다 세상 제일 궁금하다 나르다 좋아하다 궁금하다 미치다 어쩜 어쩜 모르다 이상은 기다리다 주다 보다 다른 밤새 요란 머리 마음 어서 서다 어쩜 좋다 보다 그렇다 그렇다 어떡하다 표현 수가 있다 요란 마음 머리 심장 보다 다른 밤새 요란 머리 마음 어서 서다 어쩜 좋다 보다 궁금하다 미치다 관심 있다 그냥 친절하다 건지다 이상은 기다리다 해주다 마음 해주다
  The One (더원)  ,사랑은 병이다,점점 슬픔 눈물 가슴 아픔 점점 해갈 수록 커지다 만가 슬프다 사랑 아프다 사랑 미우다 사랑 사랑 모든 잃다 그래도 사랑 마음 퍼지다 사랑 쉬다 낫다 않다 아프다 사랑 미우다 사랑 사랑 모든 잃다 그래도 사랑 마음 퍼지다 사랑 쉬다 낫다 않다 떠나다 사랑 잊다 사랑 다시다 없다 해도 사랑 불다 번만 웃다 영원하다 낫다 않다 아픔 그래도 사랑 마음 퍼지다 사랑 끝내 낫다 않다
  이문세  ,이 세상 살아가다 보면,우리 마음 먹다 세상 살아가다 보다 귀하다 있다 사랑 그다지 중요하다 않다 그대 마음 먹다 세상 살아가다 보다 슬픔 기쁨 많다 인생 중요하다 얄미웁 자기 맡다 우리 맡다 책임 그대 사랑 어둔 날다 구름 아침 다시 빛나다 새로웁 그대 마음 먹다 세상 살아가다 보다 슬픔 기쁨 많다 인생 중요하다 얄미웁 자기 맡다 우리 맡다 책임 그대 사랑 어둔 날다 구름 아침 다시 빛나다 새로웁 사랑 어둔 날다 구름 아침 다시 빛나다 새로웁 자기 맡다 우리 맡다 책임 그대 사랑 어둔 날다 구름 아침 다시 빛나다 새로웁
  우은미 (Woo Eun Mi)  ,지워지지 않아 (prod. 조남매),없다 같다 쓸쓸하다 방안 모든 제자리 빈자리 제자리 있다 가슴 있다 같다 쓸쓸하다 자리 모든 달라지다 같다 변하다 없다 같다 우리 사랑 잊다 쉬다 믿다 아픔 쉬다 지워지다 않다 없다 괜찮다 사랑 점점 깊다 없이 살아가다 있다 이별 쉬다 지워지다 않다 없다 괜찮다 사랑 점점 깊다 없이 살아가다 있다 있다 같다 쓸쓸하다 자리 모든 달라지다 같다 변하다 없다 같다 우리 사랑 잊다 쉬다 믿다 아픔 쉬다 지워지다 않다 없다 괜찮다 사랑 점점 깊다 없이 살아가다 있다 방과 같다 마음 온기 없다 하루 보내다 오다 같다 지워지다 않다 사랑 모든 제자리 돌아가다 힘들다 같다 아픔 쉬다 지워지다 않다 없다 괜찮다 사랑 점점 깊다 없이 살아가다 있다 이별 쉬다 지워지다 않다 없다 괜찮다 사랑 점점 깊다 없이 살아가다 있다
  비비안 (BBAHN)  ,안 괜찮아 (feat.소리(SOLEE)),자다 있다 아무 없다 소식 가끔 너무 궁금하다 괜찮다 알다 시간 지나다 지워지다 알다 사실 괜찮다 그렇다 우리 헤어지다 그날 힘들다 정부 어리광 부리다 그립다 많이 보다 미치다 말다 그때 시간 어제 선명하다 기억나다 자주 가다 카페 자리 둘이서 앉다 사실 괜찮다 그렇다 우리 헤어지다 그날 힘들다 정부 어리광 부리다 그립다 많이 보다 미치다 생각 있다 아프다 있다 아직도 괜찮다 알다 우리 사랑 그날 계속 떠오르다 수많다 우리 추억 그립다 많이 보다 미치다
  고찬용  ,꿈꾸는 아이,생각 같다 시기 중요하다 같다 잊혀지다 어리다 버리다 꿈꾸다 작다 거인 똑같다 푸른 있다 그땔 잊다 아로새기다 세월 거룩하다 어리다 순간 세상 아름답다 축복 시간 노래 소망 찬란하다 보석 멀리 떠나다 생각 같다 시기 중요하다 같다 잊혀지다 잊다 세상 아름답다 축복 시간 노래 소망 찬란하다 보석 멀리 떠나다 꿈꾸다 작다 거인 똑같다 푸른 있다 그땔 잊다 아로새기다 세월 거룩하다 순간
  PIB Project  ,상수동 (Vocal. 유진),요란하다 홍대 거리 내려오다 걷다 보다 왠지 친숙하다 골목길 소음 사라지다 조용하다 거리 혼자 걸다 너무 많다 않다 사람 예쁘다 귀엽다 가게 걷다 따르다 마음 점점 편안하다 없다 구름 모두 멈추다 시간 속인 같다 수동 좁다 조용하다 골목길 보다 없다 예쁘다 가게 괜스레 생각나다 함께 걷다 수동 작다 골목 몽롱 가로등 아래 긋다 카페 골목길 서면 함께 수많다 이야기 생각나다 나르다 미소 짓다 경적 소리 들리다 않다 방해 없다 걷다 따르다 그림 영화 주인공 사랑 같이 걸다 수동 좁다 조용하다 골목길 보다 없다 예쁘다 가게 괜스레 생각나다 함께 걷다 수동 작다 골목
  천소아 (Cheon Soa)  ,나 니가 너무 좋아,너무 좋다 있다 쑥스럽다 이렇다 없다 같다 기다리다 주다 싶다 신기하다 사랑 안다 같이 느껴지다 사랑 예쁘다 보다 우리 좋다 좋다 좋다 좋다 너무 좋다 좋다 좋다 좋다 있다 쑥스럽다 이렇다 없다 같다 기다리다 주다 싶다 신기하다 사랑 안다 같이 느껴지다 사랑 예쁘다 보다 우리 좋다 얘기 자다 들다 보다 좋아하다 무슨 특별하다 이유 있다 어서 아니다 그냥 모습 그냥 좋다 언제 계속 있다 나다 우리 언제 행복하다 사랑 안다 같이 느껴지다 사랑 예쁘다 보다 우리 좋다 좋다 좋다 좋다 너무 좋다 좋다 좋다 좋다
  아이유  ,바람꽃 (E.S),이대로 돌아서다 사라지다 피다 않다 이렇게 바라보다 막히다 감다 살다 좋다 보지 않다 듣다 않다 들다 그대 숨결 다시 살아나다 바람꽃 가다 싶다 가다 안고 싶다 안다 그대 손끝 닿다 기다 기다 지나다 나다 알다 눈물 웃다 있다 사랑 잡고 싶다 못자다 가다 싶다 가다 그대 마음 다시 살아나다 바람꽃 보지 않다 듣다 않다 들다 바람 실리다 흩어지다 날리다 그대 마음 흩어지다 날리다
  장나라  ,We (일본어),시간 정도 끊다 없이 흘러가다 가혹하다 태양 오늘 서쪽 지고 대답 없다 길다 아득하다 없이 방황 없다 마음 목적지 있다 내딛다 너무도 멀리 희미하다 보이다 변덕 나르다 웃기 너무도 만나다 싶다 만나다 싶다 싶다 없다 멈추다 없다 가슴 자꾸만 메아리 있다 그래도 만나다 싶다 만날 없다 보이지 않다 사라지다 않다 나르다 희미하다 떠오르다 내일 기도 어둠 틈타다 잊다 적도 있다 마치 운명 조용하다 춤추다 가다 여행 아직 보이지 않다 더듬다 나가다 가깝다 닿다 않다 목소리 들려주다 울다 변덕 방해 너무도 만나다 싶다 만나다 싶다 싶다 없다 멈추다 없다 가슴 자꾸만 메아리 있다 그래도 만나다 싶다 만날 없다 보이지 않다 사라지다 않다 나르다 희미하다 떠오르다 내일 기도
  니모  ,그대를 난 사랑해,나르다 안다 눈빛 미소 짓다 아빠 같다 놀다 놀이터 같다 그대 정말 사랑 웃다 그대 행복하다 웃다 있다 그때 알다 그대 마음 무너지다 매일 넘어지다 내주다 펼쳐지다 수많다 그대 밝히다 사랑 무슨 말로 부족하다 그대만 보다 있다 처음 이자 마지막 그렇다 다시다 없다 같다 이렇다 사람 보다 그렇다 사랑 대다 잃다 않다 잡다 주다 그렇다 그대 사랑 그대 아프다 나르다 보다 내주다 우리 펼쳐지다 수많다 그대 가지다 사랑 무슨 말로 부족하다 그대만 보다 있다 처음 이자 마지막 그렇다 다시다 없다 같다 이렇다 사람 보다 그렇다 사랑 대다 잃다 않다 잡다 주다 그렇다 그대 사랑 불안하다 미래 두렵다 않다 남다 행복 그대 위해 주다 그대 사랑
  지은 (ZYEUN)  ,"그냥 그대로, 그냥 이대로",아프다 맞다 힘들다 알다 보다 우린 행복하다 바라다 낫다 다가 갈수록 지겹다 그렇다 집착 얼룩지다 기억 남다 가다 가다 그렇다 우린 여기다 진가 보다 이미 풀어지다 대로 풀어지다 마음 이미 당기다 없어지다 인연 내버리다 지나치다 버리다 끊어지다 말다 그냥 그대로 놓아두다 그냥 이대로 살아가다 아쉽다 이제 어렵다 유일하다 보다 우린 후회 없이 끝내다 다가 갈수록 밀다 그렇다 또다시 다가가다 지난날 억지로 남다 가다 그렇다 우린 여기다 진가 보다 이미 풀어지다 대로 풀어지다 마음 이미 당기다 없어지다 인연 내버리다 지나치다 버리다 끊어지다 말다 그냥 그대로 놓아두다 그냥 이대로 살아가다 돌아서다 보내다 이미 기대 지다 버리다 우리 사이 이미 버티다 없어지다 인연 내버리다 지나치다 버리다 끊어지다 말다 그냥 그대로 돌아서다 그냥 이대로 보내다
  김필  ,슬픈 언약식 (Inst.),내다 려고 혼자 두다 삶다 지금껏 아니다 사람 그저 스치다 지난 나르다 려고 열다 않다 마음 그렇게 있다 주다 방황 서럽다 우리 축복 현실 우리 사랑 얼마나 초라하다 눈물 거두다 우릴 축복 이렇게 맞추다 나다 우린 하나 서럽다 우리 축복 현실 우리 사랑 얼마나 초라하다 눈물 거두다 우릴 축복 이렇게 맞추다 나다 우린 하나 눈물 거두다 우릴 축복 이렇게 맞추다 나다 우린 하나 우린 하나
  스텔라 박  ,사랑이야,뜨겁다 입술 입술 닿다 원하다 사랑 가슴 전해지다 아직도 마음 모르다 있다 세상 사랑 사랑 언제 사랑 순간 세상 사랑 어렵다 얘기 호기심 자극 수도 있다 흔하다 유희 보내다 수도 있다 마음 이제 알아주다 세상 사랑 사랑 언제 사랑 순간 세상 사랑 사랑 언제 사랑 순간 세상 사랑 사랑 언제 사랑 순간 세상 사랑
  져니  ,그저 가는대로,아무 없다 방안 앉다 그저 핸드폰 바라보다 목적 없이 떠나다 싶다 버스 타고 전철 타고 기차 타고 어느 그저 가다 바람 따르다 들다 따르다 해안선 따르다 울적하다 외롭다 따분하다 그저 가다 아무 생각 없이 모르다 헤매다 거려 괜찮다 아무 잡히다 그저 핸드폰 바라보다 하나 없다 떠나다 싶다 버스 타고 전철 타고 기차 타고 어느 그저 가다 바람 따르다 들다 따르다 해안선 따르다 맘속 구름 타고 날아가다 시선 눈치 그게 그저 울적하다 외롭다 따분하다 그저 가다 아무 생각 없이 모르다 헤매다 거려 괜찮다 울적하다 외롭다 따분하다 노래 들다 아무 생각 없이 모르다 헤매다 거려 괜찮다 하나 없다 그냥 포기 싶다 노랗다 들다 그저 가다
  이은하  ,작은 슬픔,눈가 맺힌 작다 슬픔 보다 돌아서다 없다 아쉬움 가려진 슬픔 행여 꿈속 모습 비치다 지나가다 그립다 지다 어차피 헤어지다 길이 라면 어차피 돌아서다 길이 라면 아무 없이 돌아서다 추억 남기다 시간 우리 모습 저녁 노을 물들다 좁다 갈림길 돌아서다 없다 아쉬움 타다 그림자 없다 모습 지우다 없다 지나가다 그립다 지다 어차피 헤어지다 길이 라면 어차피 돌아서다 길이 라면 아무 없이 돌아서다 추억 남기다 시간 우리 모습 저녁 노을 물들다 좁다 갈림길 돌아서다 없다 아쉬움 타다 그림자 없다 모습 지우다 없다 지나가다 그립다 지다 지나가다 그립다 지다
  엠씨더맥스 (M.C the MAX)  ,눈을 감아도,혼자 편하다 너무도 가해진 하루 좋다 이상 마음 쓸다 곳도 일도 없다 자꾸만 타다 이렇게 속이다 비다 붙잡다 타일러 고작 하나 잃어버리다 가슴 걸음 가다 잊다 보다 지우다 보다 다시 감다 귓가 그대 가다 떠나다 한마디 입술 늦다 버리다 모르다 그대 불다 감다 그대 보이다 아직도 지난 시간 그대 나르다 보다 웃다 잊다 보다 지우다 보다 다시 감다 귓가 그대 가다 떠나다 한마디 입술 늦다 버리다 모르다 그대 불다 허튼 생각 늘다 채우다 걸음 다가서다 그대 다시 돌아오다 어떡하다 살다 정말 그대 없다 살다 하루 웃다 보고 싶다 사랑 가슴속 맴도 듣다 눈물 되어다 나르다
  디셈버  ,머문 기억이 보낸 편지,만이 우리 헤어지다 벌써 지나다 자다 지내다 그대 채우다 좋다 사람 있다 많이 아프다 정말 미우다 그대 걱정 사랑 그대 남기다 추억 그대 머물다 기억 아프다 사랑 그대 하나 바라보다 만들다 떠나다 면서 묻다 싶다 있다 그대 역시 만큼 힘들다 사랑 그대 남기다 추억 그대 머물다 기억 아프다 사랑 그대 하나 바라보다 만들다 떠나다 면서 미안하다 그대 잊다 아직도 그립다 웃다 다시 사랑 있다 주다 같다 떠나다 이별 오다
