artist,title,English_clean_lyric
  주다인  ,Hey-Show,jingle bell bell way jingle bell bell way jingle bell bell way jingle bell bell way jingle jingle bell jingle bell jingle bell jingle bell jingle bell jingle bell jingle bell jingle bell jingle bell jingle bell jingle bell jingle bell
  오마이걸  ,LIAR LIAR,ah ha liar liar liar liar liar yaya look liar oh liar liar liar liar liar liar liar liar liar friend yaya look liar oh liar liar liar yaya liar liar liar liar liar liar liar freedom yaya liar liar liar liar liar liar liar liar liar liar liar liar get take liar oh yaya liar liar liar liar liar yaya
  KIRIN (기린)  ,지겨워,burn burn turn turn turn burn burn turn turn turn turn turn turn cut cut turn turn turn cut cut
  러블리즈  ,그대에게,
  장혜진  ,Color Of Night,funky music color night funky music color night color night funky music color night color night funky music color night color night color night
  MCND  ,Hey You,leggo oh minute babe minute boom boom time world hey round round yeah yeah hey yeah stop til airpods groove pull paradise boom boom time world hey round round yeah yeah hey yeah stop til hey round round yeah yeah hey yeah stop til hey hold hold follow put turn turn turn follow go best oh boom new stop listen pop boom new stop stop listen yeah
  SUPER JUNIOR (슈퍼주니어)  ,Superman (Rearranged),hey bum bu bum bum bum bum bum bu bum bum bum bum bum bu bum bum bum bum bum bu bum bum bum bum bum bu bum bum bum bum bum bu bum bum bum bum bum bu bum bum bum bum bum bu bum bum bum bum bum bu bum bum bum bum bum bu bum bum bum bum bum bu bum bum bum bum bum bu bum bum bum bum family super junior man junior man man bu bum bum bum bum bum bu bum bum bum bum bum bu bum bum bum bum bum bu bum bum bum bum sm stand super super super super super last bum
  SUPER JUNIOR (슈퍼주니어)  ,So Cold (시원/동해/은혁/헨리),heart breathe breathe breathe breathe cause cause oh oh oh breathe breathe breathe breathe cause yeah oh baby breathe breathe breathe breathe cause cause cause go girl frozen crazy cold cold cold cold cold cold cold cold cold cold cold cold cold cold cold cold cold cold cold cold cold cold cold cold cold cold cold cold yo right
  SUPER JUNIOR (슈퍼주니어)  ,Missin` U,miss miss miss miss miss miss
  신화  ,붉은 노을,girl nobody world com atcha mind body soul yo beautiful
  오하영 (에이핑크)  ,Don`t Make Me Laugh,chocolate ice thing day love heart beat dreamy melody story story mind end know imagine end know imagine know imagine care happy oh favorite sunny right oh happy right
  NATURE (네이처)  ,What’s Up,memory love baby baby baby wake baby break baby baby baby far away
  VIXX (빅스)  ,다이너마이트,girl mind mind mind maybe shot shot time night oh shake girl mind ooh night oh shake yes night story dynamite girl dynamite shake girl mind let go gon shake get come get come get late jealous moon girl dynamite dynamite dynamite girl dynamite dynamite dynamite girl dynamite dynamite dynamite dynamite ooh right
  걸스데이  ,Easy Go.,du du du du du du bang bang ba du du du du du sha sha move body boy du du du du du du du du du du du du go go go go go go go go go go go go go go bang bang wan go go go go go go go go go go go go go go come shy shy wan come come go go go go go go go go go go go go go go go go go go go go go go go go go go go go easy easy easy easy easy easy easy boy hot hot easy easy easy easy easy easy easy boy hot hot ba easy easy easy easy easy easy easy boy hot hot easy easy easy easy easy easy easy boy hot hot shy shy answer easy easy easy easy easy easy easy boy hot hot easy easy easy easy easy easy easy boy hot hot easy easy easy easy easy easy easy boy hot hot easy easy easy easy easy easy easy boy hot hot na slowly na actually
  에이프릴 (APRIL)  ,Wake Up,love yeah love love love yeah love yeah love love love make wake make make love god god
  MOZ  ,사랑한다,tonight night tonight night tonight night tonight night hold leave sleep hold leave sleep hold leave sleep hold leave sleep right tight babe right tight babe right tight babe right tight babe na na na na
  걸스데이  ,I`ll Be Yours,baby wee baby baby minute baby wee popping champagne whoo oh baby minute baby baby boy night step baby baby oh yeah baby minute baby check come inside feel ooh oh ooh chic step flower good maybe maybe maybe right right maybe
  Red Velvet (레드벨벳)  ,멋있게 (Sassy Me),ha ooh dingy dangy dangy diggy ooh sky fire star dingy dangy dangy diggy ooh whoa dingy dangy dangy diggy ttururuh ttururuh alright ya sassy tonight sassy shhh sassy get booh sassy beat runway universe diggy sassy dingy touch light diggy sassy dingy diggy sassy dingy ooh ooh ok yes
  러블리즈  ,Candy Jelly Love,candy candy life life love love come best best jelly jelly ever
  언타이틀  ,책임져 (Boombox Mix),
  제인팝  ,우희,
"  컬투 ,  캔  ",나는 대한민국이다!,
  ITZY (있지)  ,달라달라,dda dda people sorry care care care dda dda dda sorry way life yeah style sorry dda la dda la dda care people talkin chin head chin head dreamin dda dda dda keep keep get keep keep keep get keep keep yeah sorry sorry yeah bad bad bad dda dreamin back dreamin back really yeah nope
  나오미  ,Storm (Sungol Remix),
  2NE1  ,날 따라 해봐요,quick feel tonight thang thang minzy minzy step step sky thang thang bang bang bang bang bang minzy minzy come come let show follow get handle say let go get let go get sing get sing somethin real good corby corby ne bang
  에쎄이  ,Andante,rap action bathroom ye twister really
  카라  ,Idiot,idiot idiot idiot idiot idiot idiot
  오마이걸  ,Checkmate,woo ha yeah yeah game bam baram baram baram bam baram baram baram bam baram baram baram bam baram baram piece game plan yeah bam baram baram baram bam baram baram baram bam baram baram baram bam baram baram baram alright get oh right oh right easy easy easy oh oh
  원어스 (ONEUS)  ,HERO,star star ye man flyaway hero fly hero fly hero hero fate zero um baby heracles fly hero fly hero peace day hero hero hero hero fly hero hero hero hero hero hero hero fly hero hero hero hero fall fall shin shin stop stop kill wan scary spider strong flyaway
  오마이걸  ,SAY NO MORE,ha hahaha hoo woo woo baby baby baby baby baby baby baby baby baby say wait stay wait stay wait wait wait stay wait la
  신화  ,T.O.P. (Edit Ver.),ta cash flash light light midst side puttin cornin town love twinkling paradise life way twinkling paradise life way twinkling paradise life way twinkling paradise life way get keep makin wan see stand get niggas know wan see stand last past good flippin wild alone ta alone
  크로스진 (CROSS GENE)  ,White mind,eye toxic open forget let go forget let go forget let go black white black white black white never never never never never never never
  현아  ,Very Hot (Feat. 리원),yo baby hot hot hot hot hot uh hot hot hot hot hot hot hot um hot hot hot hot hot hot uh hot hot hot hot hot hot hot hot hot hot hot hot uh hot hot hot hot hot hot hot oh hot hot hot hot hot hot uh hot hot hot hot hot hot hot hot hot hot hot hot uh hot hot hot hot hot hot hot hot hot hot hot hot uh hot hot hot hot hot hot hot hot hot hot hot hot uh hot hot hot hot hot hot hot hot hot hot hot hot uh hot hot hot hot hot hot hot hot hot hot hot hot uh hot hot hot hot hot hot hot
  원어스 (ONEUS)  ,태양이 떨어진다 (Twilight),twilight twilight twilight twilight twilight twilight twilight twilight twilight twilight fallin fallin
  자자  ,Bus 안에서,
  디.베이스  ,Only You (Feat. 시기),baby tonight love love baby tonight love love come baby tonight baby tonight love love say love come love come go love come love come everyday
  와와  ,봐봐,
  동방신기 (TVXQ!)  ,Crazy Love,ya love baby heart yo ya love baby heart baby love time love baby heart love hurt get get get get much crazy enough crazy enough crazy enough crazy enough crazy
  SHINee (샤이니)  ,다이너마이트 (Dynamite),side attention hey side feel feel tonight feel come get come get come get ok tonight yeah
  XCROSS  ,Hold U 2Night,boom boom zoom zoom girl girl cu cu cu cu cutie cutie li listen bu bu beauty beauty li listen mind night te te pump pump party te te pump pump party te te pump pump party te te pump pump party rule rule girl cu cu cu cu cutie cutie li listen bu bu beauty beauty li listen mind night te te pump pump party te te pump pump party te te pump pump party te te pump pump party night mind night mind night te te pump pump party te te pump pump party te te pump pump party te te pump pump party yes get get get get get get get get get get get get bu hold girl bu hold feel hold hold bu open te te te te te te te te bu open te te te te te te te te luv open open te te te te te te te te na na na na
  S.E.S.  ,Twilight Zone,love baby thing zone baby everything everything bond trueuse beach love till love foever heart baby bed baby girl everything dream team zone baby sign candle light zone baby holy tonight love walk make fill touch find sing love see love twilight love goodbye search twilight baby love beween lonely precious sweet twilight light twilight together ever together never alight
  브이엑스 (VX)  ,Fantasy,nightmare nightmare nightmare nightmare nightmare nightmare nightmare nightmare nightmare nightmare nightmare nightmare nightmare nightmare nightmare nightmare
  이효리  ,Sexy Boy (With 휘성),sexy baby sexy sexy baby ha girl girl sugar sexy boy sexy sexy baby sexy sexy baby girl sexy sexy baby sexy sexy baby ha yeah ha yeah woo baby sexy baby sexy sexy baby sexy sexy baby sexy sexy baby ha sexy sexy sexy sexy sexy baby sexy sexy boy sexy sexy sexy sexy sexy sexy
  그레이  ,겨울 또 여름,
  SUPER JUNIOR (슈퍼주니어)  ,A-CHA,huh gosh baby crash love break original hey
  JYJ  ,I.D.S (I Deal Scenario),plan plan scenario scenario baby fall love fall love fall love plan plan story plan plan deal scenario deal deal deal scenario deal deal deal scenario deal deal deal scenario oh baby scenario deal deal deal scenario deal deal deal scenario deal deal deal scenario deal deal deal scenario deal deal deal scenario deal deal deal scenario deal deal deal scenario deal deal deal scenario deal deal deal deal deal go go go oh oh oh oh oh oh oh oh oh oh oh away away
  SHINee (샤이니)  ,1 of 1,shinee baby dream girl dream girl dream girl dream girl baby baby dream girl dream girl dream girl dream girl stop world dream girl dream girl dream girl dream girl dream girl dream girl dream girl dream girl girl baby beautiful back
  박진도  ,야간 열차,
  EXO  ,"Baby, Don`t Cry (人魚的眼淚)",jiu bie zai hao jiu zou dao hen ci ye shang ru guo bu shi bie ren zhi shi ju li ju hua shao jiu ba jiao huan shang hen baby cry tonight dang hei ye zai ci liang qi lai baby cry tonight jiu dang mei fa sheng guo yi yang ni dou bu hui hua cheng pao mo yi yang dao ni bu zhi dao cry cry hu bu fen kai fang xin fang jiu jie shou bi geng duo ren hai geng jia bei ai shine tai chan lan bu chu lai zheng ke qi bo lang pa sui le jiu lai baby cry bao feng lai baby cry tonight hao hen shi ye wan dan yi shun jian ji gou yan chang que yao mu song li kai cry cry jiu rang ji yi ba dao chu yin yin chen ru le cheng wei bie li kuai yao zhi li wei shi zhen ji yue gui wang men shi cry bu bei shang luo lei duo mo de cry bu yao yao zheng dang zhe yi qie dou kai shi beng ta cry rang bao liu zui hou huo zhe jiang jie hui mie shen chong man baby sheng wu ku li liu tang zhe chun jie baby cry tonight dang hei ye zai ci liang qi lai baby cry tonight jiu dang mei fa sheng guo yi yang ni dou bu hui hua cheng pao mo yi yang yao dou bu zhi dao cry cry hu bu fen kai jiu kan chen lai zai cai cry cry cry qing de xiang jing shi yuan de bu qing ming xiang ai shang dou ting tonight qing de de xing de ning shi qing ke qing zhi woo de qing xiang yan jing ni le na yi lian guan guo mian gan le yuan nan baby ba lian sun shuo ge bu neng ni baby xian li tong wu wei yuan ni leng baby bu baby yi yan guang wu tong yuan yuan baby mi lu xian yong long de tong yong yong
  써니힐  ,Monday Blues,clock gon blue party time cha za cha cha blue feel za cha cha stranger horror video horror video mr stress strike punch strike punch strike stranger work call za speed za speed stranger cha strange mr strange cha strange mr wrong free lucky lucky punch little na
  B.A.P  ,Do What I Feel,rock rock rock rock ya way movin hey goin yeahh fly rock rock rock rock ya place come ride way fire burn hey goin yeahh fly babe way rock rock rock rock ya get get get bang give keep oh give keep oh stop get get get get get get alive oh yeahh oh yeahh crazy alive hot high young dynamite oh yeahh oh yeahh crazy enough enough enough enough enough crazy alive still bang fly everyday still forever everyday everyday still
  GOT7 (갓세븐)  ,손들어,put put put put put put em em girl girl
  은가은  ,Drop It (Inst.),boy time time game chance eye yeah queen love poker face boy game drop mine time game chance eye yeah queen love poker face boy game drop chance careless turning moving queen love girl boy game queen love poker face boy game drop drop drop bet come stay fall move run roll fold call jump keep win get bet come stay fall move run roll fold call jump keep win leap count wipping scream go move cry drop move run roll fold call jump keep win move run roll fold call jump keep win baby boy quick oh quick baby boy quick oh quick acting weep loud weeping boy quick oh quick boy quick oh quick drop really never really never never never
  걸스데이  ,Something,eye sick something something nothing something something something nothing something bye bye something something nothing something uh lie stop stop stop im alone uh uh
  여자여자  ,쥬시시크릿 (JUICY SECRET),juicy secret get uh fire juicy juicy secret juicy uh fire juicy juicy secret juicy necesito tu amor juicy juicy ho baby girl girl girl girl girl girl girl girl girl girl girl girl juicy show get show get show get show show get get get call show show go tell call show show show get show get show get show show show shawty shawty shawty shawty sexy fancy secret ho ok sexy fancy secret ho juicy ho back back back back back back
  TWICE (트와이스)  ,PIT-A-PAT,pinky pinky woah ah turn turn pat pit pat baby pat pit pat mine irony ah turn turn pat pit pat baby pat pit pat mine pit pat pit pat baby pat pit pat mine woah help help baby pit help help baby pit help help baby pit ah oh ah oh oh na na na
  맵식스 (MAP6)  ,매력발산타임,dang girl style way way show god keep goin goin baam baam hey stop keep goin goin let go hot oh stop overthere holler
  세븐틴  ,빠른 걸음,yeah yeah yeah yay baby baby time coup ooh ooh uh man ooh ooh go go let go go go go go go go go go go go go go go go go go go go go go go go go go go go go go go fast wrong baby uh yo uh uh uh uh uh uh uh fast long quickly long quickly uh
  채연  ,남자의 사랑,
  축하사절단  ,2월29일 생일축하노래,birthday birthday birthday birthday happy happy happy happy happy happy happy happy happy happy happy happy
  업텐션 (UP10TION)  ,이대로 (Always),story story baby baby baby love bloom flower
  GOT7 (갓세븐)  ,RUN AWAY,focus ya light city um boy yeah ya ya run run wan wan wan talk wan run love wan run wan run wan run wan run wan run wan run wan wan wan talk ice run love wan run wan run wan run wan run wan run wan run wan run love wan run wan run run run wan na na na na na na na shy wan na na na na na na na na na na na oui na oui really really really really away away away away yes close really really really really away away away away away away away away away away away
  마이틴  ,Pretty in Pink,babe babe color baby pink girl pretty ye ye color pink drama scene time mind dream yeah baby pink girl pretty pink pretty pink girl pretty pink pink pink pretty pretty pink pink pink pretty pink see look hit hit look hit hit make think make think look hit hit make think make think make think make think wan favorite pretty pink pretty pretty pink lady favorite hot pink sweet pretty pink pretty pretty pink pink pretty pink pretty pretty pink pink pink pretty pretty pretty even pretty lovely pretty pretty pretty even pretty pretty pretty pretty pretty even pretty pretty pretty pretty pretty pretty pretty
  세븐틴  ,Shining Diamond,slip diamond life slip diamond life slip diamond life ah everybody man yeah dollar problem diamond uh ah jackson dance everybody diamond diamond diamond yes diamond carat life hun diamond yes diamond carat diamond life hun yeah coup ah jackson dance everybody diamond diamond diamond life slip diamond life slip diamond life ah everybody slip diamond life slip diamond life slip diamond life slip diamond life diamond diamond woah diamond yeah yes diamond carat life hun diamond yes diamond carat diamond life hun get let show suppose let get get get shin keep shin shin shin shin get shin keep shin get shin shin keep shin shin shin shin ah ah seventeen oh oh seventeen seventeen uh ooh oh oh ah ah seventeen seventeen yeah right yeh yeah yeah yeah yeah yeah yeh yeah yeah yeah yeah yeah yeah
  SUPER JUNIOR (슈퍼주니어)  ,야생마 (Wild Horse) (시원),
  4minute  ,4Minutes Left,minute minute minute minute boy mirror shine baby baby baby baby baby baby shine face step let go leave leave leave leave let fix make break break step let live make ah ah step let
  제국의아이들 (ZE:A)  ,숨소리,time time sorry rise shine
  체리블렛 (Cherry Bullet)  ,눈에 띄네,hey hey oops boy boy
  나인뮤지스  ,쿵치딱치 (KOONG CHIT DAK CHIT),step step solution news success boy hey boy stop step step solution news success uh stop know break talk breathe mock love know stop stupid bad hey stupid crazy black uh baby stupid crazy hallo stupid bad
  래피 & Dr그래  ,지중해 (Feat. 박상민),
  스텔라장 (Stella Jang)  ,그대만 보여 (inst.),cause lover baby cause baby baby cause lover baby cause baby feel love love love feel love destiny love destiny destiny good destiny woo good destiny good
  이효리  ,천하무적 이효리,hot dance stop body move speak body sing stop body move speak body gon stop body move speak body stop body move speak body rock go rock move rock go rock move keep go rock go rock move rock go rock move
  이효리  ,빨간자동차 (With 김건모),cause love melody love love song stay love melody love love melody love love feel feel sun feel feel move move go go move move move move move move feel feel feel happy alive beautiful wonderful beautiful wonderful sweet beautiful good tonight beautiful wonderful beautiful wonderful beautiful wonderful beautiful wonderful beautiful wonderful oh
  디바  ,76-70=♡ (Feat. 휘성),
  (여자)아이들  ,Show,show show rule show show rule
  엠타이슨  ,Welcome To JamR.O.K (Feat. 태하),yo yo jamr tyson people vibe music reggae music ya kingston jamaica reggae sh yea music tune zoom vinyl mp yaman night welcome welcome oh tonight reggae dem jammin dem jammin dem jammin jammin dem jammin dem jammin vintage yea party welcome welcome oh tonight welcome welcome welcome sound system culture stripe appleton culture culture culture culture dancehall welcome welcome oh tonight welcome welcome welcome welcome welcome welcome welcome alright feel alright jamr jamr jamr gon jamr jamr jam jamr jam jamr soldier jamr jamr jam jamr jam jamr jam jamr jam jamr welcome good good good welcome sweet reggae inch sweet sweet feelin oh sweet sweet feelin welcome jammin jammin red local loca sweet sweet feelin welcome jammin jammin jammin jammin
  이정현  ,연가,
  틴탑  ,너와 나의 사이 (LOVER),day lover wait love love love love baby love love love love good good good love good baby lover
  남혁  ,남자와 여자,im gon love tonight love tonight gon
  T.O.M  ,개인교수,baby night baby night baby night kenny baby night come come come come
  쿨 (COOL)  ,운명 (2016 Remastered Ver.),
  티아라  ,TTL Listen.2,goodbye goodbye boy time goodbye yo love goodbye win make cry win make cry back love win make cry win make cry stupid bad yo live never never never never
  쥬얼리  ,Twenty,baby baby today time life world baby time anyone today time life world time anyone today time life world error make keep error make keep error make best strong twenty good best strong twenty good best strong twenty strong even even even
  스테파니 (STEPHANIE)  ,Blackout,babe look eye time look eye time film love goodbye realize give realize give seal give kiss give kiss give kiss give kiss give cool close babe give drunken black nameless
  신화  ,My Life Style,stop stop life style operation rewind life style ah faith rewind life style team feat stop life style ah stop win stop say hold make lose tell answer win fake say make tight wide whole oh finally
  옹성우  ,Heart Sign (Prod. Flow Blow),life sign nothing heart sign heart sign baby life sign nothing heart sign heart sign heart sign everybody heart sign feel want love cause bright want love cause bright daydream light ya light ya ya well always well always fly always always
  B1A4  ,FEELING,way way party feeling night ooh party feeling night feeling ha feeling oh feeling ha huh friday holiday party feeling night ooh party feeling night feeling ha feeling oh feeling ha everybody hand air everybody hand air everybody hand air everybody hand air club roof fire feeling party feeling night ooh party feeling night feeling party feeling night feel feeling party feeling night girl feeling ha feeling oh feeling ha lose feel babe feel feel oh feel feel babe feel feel oh feel put put put put tire babe feel feel oh feel friday friday friday friday new new new oh oh new new friday friday friday friday new new new oh oh new new friday friday friday friday friday friday good cool friday friday new new new oh oh new new
  달수빈  ,Katchup,something something something something nothing tell tell catch catch catch catch tell catch catch catch catch catch catch catch catch
  SUPER JUNIOR (슈퍼주니어)  ,춤을 춘다 (Midnight Blues),baby baby yes woo ah hey baby oh oh oh oh baby oh oh oh
  레인보우  ,KISS ME,ooh night uh check dress check uh yes brand nu supastar madonna oh girl boy woo boy boy woo boy god boy hey number girl boy woo boy boy woo boy god boy ho boy boy boy boy fantasy booster time sky boy ki boy woo boy boy woo boy god boy kill tell kiss kiss kiss kiss kiss dance tell kiss kiss kiss kiss da kiss kiss kiss kiss kiss kiss friday good beautiful wow heel pretty woo ready queen hot pretty woo ready kiss classic gentle fly ready woo ready feelin pretty right pretty right right
  EXO  ,Power,move power power power power music power power power power music power power music tik shot pow power power power power power music power power power power music power power power power music power power music feel feel turn get get stop get get feel feel turn get get get get get get get get get bang high bang everytime
  씨스타  ,Girls Do It,care haha celebration girl girl girl time music girl party music girl game door girl style stop tonight girl girl uh oh uh uh uh oh uh uh uh oh uh mister boy time let party tonight spotlight time music girl party music girl girl uh oh uh uh uh oh uh uh uh oh oh yeah know start want listen girls girls girls girls girls girls stop let get feel let get feel break go girls girls girls girls girls girls uh uh uh uh fun play stop let get feel let get feel girls girls girls girls girls girls girls uh uh uh uh happy crazy ok uh oh uh oh oh uh uh oh oh uh oh sistar uh uh oh uh oh oh uh oh hello hello crazy uh oh oh uh uh oh oh uh oh sistar uh uh oh uh oh oh uh let right
  NCT DREAM  ,(Bonus Track) Trigger the fever,fever dream trigger fever yay yay yeah yeah yeah go ho yeah yeah oh dream trigger fever hey brotha drumroll yeah yeah yeah go ho yeah yeah oh game dream flame time let go yeah yeah oh go run go go let go let go oh little
  애슐리  ,ANSWER,feel yeah answer answer answer yeah
  에일리  ,손대지마,bye get go get get get get get get get get let go get get get get let go ta good stupid far away far away
  태연 (TAEYEON)  ,Love You Like Crazy,hand end time control baby care soul baby care baby care soul baby care take till love let go divin love stick love love let go divin love come crazy na crazy na ok crazy na crazy na wan wan wan wan
  SE7EN  ,Better Together,control game pain girl girl girl girl ta fallin love ta cuz fire burn burn stay something girl girl girl girl ta fallin love ta cuz baby ta fallin love ta cuz ta fallin love ta cuz get feel feel feel catch get get get get get get get get get get get get get get make get get get get get get get get feeling good ta girl girl good high se ta girl girl good hey good ta ta good good ta ta good yeah know good good adore together well adore together together together together ta forever together together together ta together together
  이영현  ,바보 같은 건 (Feat. 정형돈),fire baby go love alright oh always
  Bronz  ,Tell Me Why,holl everybody body tonight everybody body tonight come everybody wit da bronz party floor wit dope sound beat group get floor cuz sheet bronz check everybody body tonight tell go come tell go come shake shake come tell go come shake shake come get get move get flow get storm shake shake shake oh shake oh shakin da tight light shake oh yeah back groove
  헤이미스 (Heymiss)  ,Number.1 (넘버원),gon feeling yeah feel gon love feel feel get love heal get gon love get gon love make feel feel get love love love ya listen hey ya ya
  리온파이브  ,Unbroken,war swag somebody star war bye man swag swag somebody star win stop stop stop stop stop stop first ok em dynamic first good em em dynamic
  태인  ,I Love You,
  SUPER JUNIOR (슈퍼주니어)  ,Shining Star (Rearranged) (Studio Ver.),star diamond end time rap day day stay heart love star diamond end time rap star promise star diamond star diamond end time shin love shin shin love shin shin love shin love little oh little little little
  엠펙트 (M.FECT)  ,Designer,ao sky wowowowowo wowowowowo design sign love night fall night goal night oh ay air venus face wowowowowo wowowowowo degisn sign love night night goal night oh ay air eh hey hey yeah designer style design style ay air oy feel come come come feel girl ay major oh girl ay major oh type love love
  뉴이스트  ,FACE,jackpot jackpot friendship hey jackpot jackpot jackpot jackpot jackpot story dwarf giant gon david goliath pace lag coyore cuz road runner stop stop stop stop end keep fast stupid stupid loser
  쿨 (COOL)  ,해변의 여인 (Remix),
  러블리즈  ,퐁당,time braveness pop tell tell love love show show kiss love tell tell love love show show tell tell show show tell tell love love show show first oh
  뉴이스트 W  ,WITH (JR SOLO),yeh yeh yeh yeh yeh yeh
  SE7EN  ,Digital Bounce (Feat. T.O.P),bounce sound welcome world volution round sound wave paradise wan everybody hand hand bounce sound welcome world bounce sound welcome world chrome heart action party people attack wan everybody hand hand bounce sound welcome world bounce sound welcome world fire welcome world welcome world world welcome world se bounce sound welcome world bounce sound welcome bounce sound welcome world bounce sound welcome world se get get get get get put get get get get get get get get put get get get welcome digital digital digital digital supersonic wan wan digital digital digital digital digital digital digital digital holla digital wan wan digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital back
  효민  ,Nice Body (Inst.),yeah hyomin loco let body move body body body body body body let see deserve give love give love give love deserve give love give love give love sound nice nice nice nice nice nice nice nice baby nice nice nice nice ah
  GOT7 (갓세븐)  ,PRAY,jasmine oh
  신화  ,Highway Star,way way boy ride matter think engine ride sit track avenue highway speed boy ride matter think let cool boy ride matter think way way way way house music goin house music goin boy ride matter think way way way way boy matter boy matter way way way way ride drive get take ride go stay yea hop kick feel drive hit fast slow uh get take ride girl go go get take ride ride drive move get move make get move make get take ride ride drive move get get ride drive move relax little lookin cool groovin groovin lover always moonlight back back lover always lover always na lover always na na
  레오(LEO)  ,FEEL LOVE,night light space girl space girl moon love space girl space girl feel feel space girl space girl moon love space girl space girl night reach feel love feel love feel feel feel love reach feel feel feel love love feel feel feel feel love bright everyday babe fine
  M (이민우)  ,The `M` Style (2009 BK Remix),speaker girl feel music girl girl dance floor style style style style style style style fashion feel micphone baby dance floor hey style style style style style style style hand boom boom melody cat boy girl get dance floor life show come girl feel music girl girl dance floor style style style style style style style sound shake shake baby rap get say look come special yo wakin sexy yo back
  원더걸스  ,So Hot (English Ver.),eye ight ight time block ock ock weight people stare everyone head someone please try somebody attention crowd owd ange ange life ife life girl irl irl mommy somebody somebody anytime spotlight matter time day night asia everyone please boy cause somebody look take please embarrasing pretend around follow tell hide help baby help get use come change ife make hide help baby help hide help baby help run get try run start try get know leave love hat stop hide help baby help right hard hot fine cool hot hot gon normal normal special easy hot hot hot hot fine cool hot hot hot fine cool hot hot white alone old ta drew girls hot hot hot fine cool hot hot hot ound anywhere never away never berrymore hide alone never
  터보  ,X,baby baby baby baby baby baby goodbye goodbye goodbye baby never never never never never never never
  길건  ,유혹,
  비  ,I Love You  (Feat. 노을),word word word word wan say say say say na
  유승준  ,마지막 여행 (Narr.  정재영),
  길건  ,왜 몰라,
  소녀시대 (GIRLS` GENERATION)  ,훗 (Hoot),trouble trouble trouble shoot shoot shoot chance trouble trouble trouble shoot shoot shoot trouble trouble trouble shoot shoot shoot chance trouble trouble trouble shoot shoot circle trouble trouble trouble shoot shoot shoot chance trouble trouble trouble shoot shoot shoot check shoot
  원투  ,Very Good,yeah summer luv feel cuz feel baby boom ba hey boomba yeah boom ba hey boomba party time boom ba hey boomba yeah boom ba hey boomba stay melody summer time summer time boom ba hey boom ba yeah boom ba hey boom ba shake shake make go boom go boom boom go boom boom go boom oh let good good good good good good good good good good baby girl good good good good good good good fly luv luv good girl good good good good good good good alright
  백청강  ,BOMB DI BOMB,
  클릭비 (Click-B)  ,환영문(歡迎文),
  god  ,난 사랑을 몰라,
  PK 헤만  ,나의 별 (Feat. 태후),yeah yeah ney baby ki yeah swee back
"  김연아 ,  씨스타 ,  일렉트로보이즈  ",Super Girl,baby girl super hero boy baby girl galaxy galaxy let time play thing let baby girl baby girl baby girl baby girl baby girl baby girl baby hero listen friend girl man ya trip show baby bell show star baby girl baby girl baby girl baby girl baby girl baby hero let high let high galaxy baby baby baby girl baby girl baby girl baby girl baby hero sound get go let go girl ya say wating heaven bling hit ring go watch bling bling bling follow shin girl get get girl super super super crazy super incredible super super super super super super super super fantasy golden super super super super super super super high high high galaxy high high high super super super super super super show
  김건모  ,꼭!,
  트랜디  ,캔디보이 (Candy Boy),movin emotion movin baby baby heart candy candy boy boy candy candy candy boy boy candy boy love hate movin emotion movin baby baby heart candy candy boy boy candy candy candy boy boy candy boy boy dandy boy candy candy candy boy boy candy boy stop stop ya ya tell baby know want ye stop stop ya ya love ya ya love dandy dandy dandy dandy oh boy dandy dandy dandy dandy candy dandy dandy dandy together na together together
  SUPER JUNIOR (슈퍼주니어)  ,"Sorry, Sorry",sorry sorry sorry baby shawty shawty shawty shawty baby sorry sorry baby shawty shawty baby baby gir gir gir gir gir girl girl sorry sorry baby shawty shawty baby baby dance dance dance dance dance dance dance dance dance dance dance dance dance dance hey hey sorry sorry baby shawty shawty shawty shawty baby shawty hey shawty let let let sorry sorry shawty girl sorry shawty sorry
  VAV  ,Flower (You),thriller oh player ta ta ta ta tell break wait know love tell break wait get get get get ooh umm ooh ooh oh
  젝스키스  ,그대로 멈춰,hip hap feel hip hap feel
  베리굿 (BerryGood)  ,Well come to the BOM,party chance chance bom bom bom bom oh hand chance chance everybody everybody time bom bom bom bom let go give give give give keep dance keep dance come come come come come come come come give give give give come move come move keep dance keep dance come come come come come come come come fine right well well well well well well well well well well well well well well well well
  펜타곤  ,예뻐죽겠네,sign join vibe oh fire dive right
  G-DRAGON  ,Butterfly (Feat. Jin Jung),butter fly time time time woo baby matter time time time girl woo baby matter girl love life time time time day eye lip heart ye love time time time turn la butterfly feel dream check hit know kiss dream hold dream kiss say break hold dream butterfly drama much butterfly beautiful butterfly hug natural high special close close close never ever close
  이은하  ,돌이키지마,
  SUPER JUNIOR (슈퍼주니어)  ,"Sexy, Free & Single",day try time goodbye sexy time party time time bingo time romance sexy sexy sexy sexy time party time time sexy bingo let time party time time win sexy fun go single close good free single free single ready bingo good good sexy free single ready bingo sexy free single ready bingo yeah upgrade hot sexy good good sexy free single free single sexy free single ready bingo sexy free single ready good good sexy free single ready bingo upgrade bingo
