artist,title,Korean_clean_lyric
  캔  ,내 사랑 간장게장,간장게장 간장게장 도둑 도둑 사랑 간장게장 하다 멈추다 수가 없다 잊다 없다 돌아서다 하다 놓다 수가 없다 잊다 하다 맘대로 되다 사랑 더냐 향기 깊다 젖다 버리다 당신 간장게장 맘속 뜨다 앗다 당신 송두리째 가져가다 사람 도둑 도둑 사랑 하다 주다 도둑 도둑 사랑 간장게장 도둑 싶다 멈추다 싶다 잊다 하다 돌아서다 싶다 놓다 싶다 입가 맴도 감칠맛 맘대로 되다 사랑 더냐 손끝 향기 깊다 베다 버리다 당신 간장게장 맘속 뜨다 앗다 당신 송두리째 가져가다 사람 도둑 도둑 사랑 하다 주다 도둑 도둑 사랑 간장게장 도둑 도둑 사랑 간장게장 간장게장
  현숙  ,사랑하는 영자씨,세상 하나 사랑 하다 영자 당신 원하다 무엇 리까 달이 바치다 우리 만남 필연 때로는 아프다 슬픔 기쁨 언제나 당신 하다 사랑 하다 영자 세상 하나 사랑 하다 영자 당신 원하다 무엇 리까 달이 바치다 우리 만남 필연 때로는 아프다 슬픔 기쁨 언제나 당신 하다 사랑 하다 영자 우리 만남 필연 때로는 아프다 슬픔 기쁨 언제나 당신 하다 사랑 하다 영자 사랑 하다 영자
  진주걸스  ,좋아좋아,사랑 사랑 좋다 좋아하다 사랑 오다 보다 그대 사랑 내다 그대 좋다 좋다 좋다 화려하다 조명 불빛 아래 신나다 추다 그대 가다 보다 마음 뺏다 기다 보다 오늘 좋다 좋다 마음 우리 우리 좋다 좋다 야야 야야 사랑 사랑 좋다 좋아하다 사랑 오다 보다 그대 사랑 내다 그대 좋다 좋다 좋다 자다 내사 자다 남자 영원하다 사람 그대 있다 그대 좋다 좋다 좋다 화려하다 조명 불빛 아래 신나다 추다 그대 가다 보다 마음 뺏다 기다 보다 오늘 좋다 좋다 마음 우리 우리 좋다 좋다 야야 야야 사랑 사랑 좋다 좋아하다 사랑 오다 보다 그대 사랑 내다 그대 좋다 좋다 좋다 자다 내사 자다 남자 영원하다 사람 그대 있다 그대 좋다 좋다 좋다 그대 좋다 좋다 좋다
  장철웅  ,서울 이곳은 (DJ처리 Remix Ver.),아무래도 돌아가다 않다 화려하다 유혹 웃다 낯설다 어쩌면 아직도 이해 하다 모르다 언제나 선택 하나 연인 또는 타인 무엇 되다 없다 슬픔 무심하다 바라다 보다 처음 돌아가다 힘드다 모두 다르다 없다 필요하다 휴식 모습 미안하다 언젠가 늘다 돌아오다 휴식 그렇다 마음 넓어지다 자유롭다 다시 만나다 좋다 필요하다 휴식 모습 미안하다 모습 미안하다 모습 미안하다
  박주희  ,가을비 우산속,그리움 쌓이다 거리 혼자 걸다 미련 때문 세월 따르다 잊혀지다 얼굴 이다지 속눈썹 또다시 떠오르다 정다웠던 눈길 목소리 어딜 가다 아프다 가슴 달래다 찾다 헤매다 가을 우산 이슬 맺힌다 슬픔 그리움 혼자 잊다 언젠가 늘다 잊혀지다 정다웠던 눈길 목소리 어딜 가다 아프다 가슴 달래다 찾다 헤매다 가을 우산 이슬 맺힌다
  이정근  ,작별,떠나다 당신 붙잡다 없다 마음 남김없이 바치다 사랑 하다 헤어지다 당신 바라보다 하다 다시 만날 사랑 변치 말다 언젠가 돌아오다 그날 기다리다 즐거움 있다 사랑 하다 변치 자다 사랑 하다 언젠가 돌아오다 그날 기다리다 즐거움 있다 사랑 하다 변치 자다 사랑 하다 자다 사랑 하다
  홍세민  ,임 그리워,물어 물어 찾아오다 계시다 차갑다 밤바람 몰아치다 보이지 않다 보고 물어보다 계시다 찾아보다 간곳 없다 간주 물어 물어 찾아오다 계시다 차갑다 밤바람 멀어지다 오시 않다 보고 물어보다 계시다 찾아보다 간곳 없다
  레드콕  ,톡톡 (Tok Tok),흔들리다 눈동자 이미 뺏다 버리다 마음 눈빛 거치다 카리스마 버리다 뜨겁다 가슴 쉬다 무너지다 마음 튀다 매력 입술 빠지다 버리다 알다 내다 빠지다 버리다 이미 있다 멀다 내사 당신 보이다 평생 함께 하다 눈빛 말장난 빠지다 쏘다 콜라 소주 자꾸자꾸 마음 유혹 하다 손길 마음 녹다 따다 커피 순하다 이슬 사로자다 알다 내다 빠지다 버리다 이미 있다 멀다 내사 당신 보이다 평생 함께 하다 눈빛 말장난 빠지다 쏘다 콜라 소주 자꾸자꾸 마음 유혹 하다 손길 마음 녹다 따다 커피 순하다 이슬 사로자다 떨어지다 빗물 사이 눈물 닦다 그대 잊다 없다 눈빛 말장난 빠지다 쏘다 콜라 소주 자꾸자꾸 마음 유혹 하다 손길 마음 녹다 따다 커피 순하다 이슬 사로자다
  장미화  ,안녕하세요,안녕하다 만나다 시간 지나다 그저께 지나다 마음 약간 야릇하다 안녕하다 만나다 다시다 생각 하다 일일 끄다 궁금하다 다시 만나다 보아 반갑다 아침 지나치다 매력 모르다 그렇다 보다 안보 보고 싶다 되다 보다 안녕하다 만나다 다시다 생각 하다 일일 끄다 궁금하다 다시 만나다 보아 반갑다 안녕하다 만나다 다시다 만나다 생각 하다 일일 끄다 궁금하다 다시 만나다 보아 반갑다 야릇하다 사랑 보다 보다 보다 보다 좋아하다 보다 어느새다 좋아하다 보다 안녕하다 만나다 다시다 만나다 생각 하다 일일 끄다 궁금하다 다시 만나다 보아 반갑다 안녕하다 반갑다
  백설희  ,물새우는 강언덕,물새 울다 고요한 강언덕 그대 둘이서 부르다 사랑 노래 흘러가다 강물 가다 어디 조각배 사랑 싣다 행복 찾다 가지 물새 울다 고요한 언덕 그대 둘이서 부르다 사랑 노래
