artist,title,Korean_clean_lyric
  Krypteria  ,No More Lies,
  노브레인  ,비와 당신 (노브레인 Ver.),당신 그리다 않다 보고 싶다 마음 없다 사랑 잊다 가다 조용하다 알다 없다 그렇다 오다 눈물 아주 오래 당신 떠나다 그날 괜찮다 사랑 따윈 버리다 바보 같다 눈물 날다 아련하다 바랜 추억 얼마나 사무치다 건지다 미우다 당신 아직도 그립다 괜찮다 사랑 따윈 버리다 바보 같다 눈물 날다 다시다 오다 잊다 싫다 언제 아프다
  Grouplove  ,Colours,
  Brian Eno  ,Dead Finks Don`T Talk,
  Longpigs  ,Lost Myself,
  에메랄드 캐슬  ,발걸음,무렵 고간 발걸음 떠보다 잊다 알다 아직도 대한 미움 남아 있다 자유 싶다 시간 해결 주리 믿다 그것 조차 어리석다 흘러가다 맡기다 너완 상관 없다 첨부 존재 내겐 없다 내다 기억 아프다 아니다 이렇다 아픔 겪다 미안하다 이렇게 없다 정말 이렇다 다시 시작 있다 오다 사랑 없다 미워하다 위해 첨부 존재 내겐 없다 내다 기억 아프다 아니다 이렇다 아픔 겪다 미안하다 이렇게 없다 정말 이렇다 다시 시작 있다 오다 사랑 없다 미워하다 위해
  국카스텐  ,한잔의 추억 (원곡가수 이장희),늦다 쓸쓸하다 창가 앉다 불빛 바라보다 어데선 부르다 소리 들다 취한 크게 뜨다 바라보다 술잔 어리다 얼굴 말다 추억 말다 말다 추억 말다 말다 기다 겨울 함께 지내다 소리 없다 흐느낌 서로 달래다 마주치다 술잔 사연 흔들리다 불빛 어리다 모습 그립다 얼굴 술잔 담다 말다 추억 말다 말다 추억 말다 말다 말다 추억 말다 말다 추억 말다 말다 말다 말다 말다 말다 말다 말다 마시다 버리다
  Radiohead  ,Black Star,
  The Script  ,Hot Summer Nights,
  David Bowie  ,Changes (2015 Remastered Ver.),
  이동하  ,동행,일어나다 아침 너무 상쾌하다 기분 좋다 일어나다 샤워 괜시리 웃음 날씨 확인 오늘 무슨 고민 만날 준비 있다 기분 좋다 하루 시작 차다 아름답다 우리 사이 하나 하나 신경 쓸다 너무나 많다 생각 마주 잡다 너무나 같이 걷다 기분 너무 좋다 웃다 있다 아름답다 다가오다 카페 앉다 얘기 나누다 사소하다 얘기 농담 그리다 좋다 먹다 좋아하다 메뉴 고르다 보다 마주치다 우리 마냥 좋다 바보 웃기 차다 아름답다 우리 사이 하나 하나 신경 쓸다 너무나 많다 생각 마주 잡다 너무나 같이 걷다 기분 너무 좋다 웃다 있다 아름답다 다가오다
  Oasis  ,Supersonic,
  라이너스의 담요  ,Kangaroo,처음 돌아가다 이제 시작 설명 필요 없다 어느 원하다 대다 움직이다 리듬 망설이다 말다 기다리다 있다 아무 없이 내다 보여주다 서투르다 좋다 있다 그대로 내지 다가오다 어느 원하다 대다 움직이다 리듬 망설이다 말다 기다리다 있다 아무 없이 내다 보여주다 서투르다 좋다 있다 그대로 내지 다가오다
  David Cook  ,Come Back To Me,
  Philip Selway  ,It Will End In Tears,
  The Kills  ,Sour Cherry,
  Red Hot Chili Peppers  ,The Longest Wave,
  Thurston Moore  ,Ono Soul,
  Oasis  ,Don`t Look Back In Anger (Remastered),
  Jack Johnson  ,"They Do, They Don`t - DJ Tropikal Remix",
  마야  ,진달래꽃,보기 역겹다 가시다 없이 고이 보내다 드리다 보기 역겹다 가시다 죽다 아니다 눈물 흘리다 떠나다 행복 한지 이제 그대 아니다 대다 바라보다 살아오다 가리다 사랑 아픔 너무 크다 쉬다 가다 없다 그대 행복하다 빌어 주다 영혼 빌어 주다 보기 역겹다 가시다 없이 고이 보내다 드리다 영변 약산 진달래꽃 가시다 뿌리다 가시다 걸음 놓이다 밟다 가시 오다 보기 역겹다 가시다 죽다 아니다 눈물 흘리다 떠나다 바람 되어다 그대 맴돌다 대다 그녈 사랑 보기 역겹다 가시다 없이 고이 보내다 드리다 영변 약산 진달래꽃 가시다 뿌리다 가시다 걸음 놓이다 밟다 가시 오다 보기 역겹다 가시다 죽다 아니다 눈물 흘리다 보기 역겹다 가시다 죽다 아니다 눈물 흘리다
  Van Halen  ,Hot For Teacher,
  The Verve  ,Gravity Grave [Live Glastonbury 93],
  LP  ,Muddy Waters,
  Limp Bizkit  ,Don`t Go Off Wandering,
  The Go-Go`s  ,Vacation,
  Day Wave  ,Something Here,
"  장세용 ,  김효수  ",서성인다,달라지다 가다 시간 너무 아프다 지치다 무겁다 발걸음 따르다 걸어가다 처음 힘들다 내딘 발걸음 너무 아쉽다 오랫동안 느리다 걸음 따르다 걸어오다 차다 많다 시간 우린 자리 서다 있다 너무도 변하다 버리다 아무 없다 앞서 가다 발자국 지우다 가다 걸음 많다 다짐 체념 필요하다 힘들다 걸어오다 우리 아픔 나누다 너무도 낯설다 눈물 머뭇거리다 의미 잃어버리다 흩어지다 추억 모으다 서로 눈물 차다 많다 시간 우린 자리 서다 있다 너무도 변하다 버리다 아무 없다 없다 힘들다 걸어오다 우리 우리 아픔 나누다 차다 많이 변하다 버리다 없다
  김종서  ,너에게,힘없다 멈추다 식다 눈빛 작다 해주다 없다 내리다 바랬 일이 가다 모르다 그저 쉬다 허무하다 느껴지다 이제 가슴 안기다 아픔 얘기 너무 들다 싶다 들어주다 없다 내리다 바랬 일이 가다 모르다 그저 쉬다 허무하다 느껴지다 이제 가슴 안기다 아픔 얘기 너무 들다 싶다 들어주다 없다 이제 가슴 안기다 아픔 얘기 너무 들다 싶다 들어주다 없다
  Clean Cut Kid  ,Felt,
  Fiona Apple  ,Left Alone,
  신성우  ,꿈이라는 건,힘들다 서다 있다 모습 보다 눈물 흘리다 그렇다 욕심 구별 있다 쓰러지다 계속 노래 있다 사랑 마음 그게 바로 힘들다 쉽사리 외면 걸어오다 길들다 그저 한숨 소리 그렇다 슬픔 다가 오다 버리다 다시 찾다 끝없이 로서 느끼다 있다 사랑 마음 그게 바로 끝없이 로서 느끼다 있다 사랑 마음 그게 바로 그게 바로
  Bruce Springsteen  ,Stand On It,
  Palace  ,Running Wild,
  Skid Row  ,Slave To The Grind,
  크림 (Cream)  ,그래,그대 세상 수고 위해 기다리다 있다 그렇다 처음 그렇다 걱정 먼저 앞서다 그렇다 기대다 하나 네겐 없다 그렇게 시작 입버릇 실패하다 주저앉다 세상 너무 좁다 보이다 원망 그렇다 혼자 남아도 그대 자다 믿다 가보다 아직 많다 길들이다 수없이 펼쳐지다 세상 수고 위해 기다리다 있다 그렇다 하나 없다 그렇다 웃다 잊다 보다 그렇다 모두 그렇게 살아가다 그렇게 시작 그까짓 비웃음 작다 대도 버티다 괜찮다 당당하다 마주 괜찮다 그대 자다 믿다 가보다 아직 많다 길들이다 수없이 펼쳐지다 세상 수고 위해 기다리다 있다
  L.A. Guns  ,Some Lie 4 Love,
  슈퍼특공대  ,재수없잖아,이야기 실제 있다 기다 장소 압구정동 피해자 리키 가해자 리키 이렇게 바라보다 순간 금방 말다 예쁘다 여자 싶다 따라가다 그렇게 혼자 가지 제발 나르다 한번 바라보다 내게로 다가오다 보다 줄리엣 사랑 짜증나다 따라오다 어디 구르다 먹다 아치 오다 기다 다리 음흉하다 쳐다보다 굶주리다 늑대 마냥 흘리다 오다 그렇게 따라오다 재수없다 짜증나다 따라오다 어디 구르다 먹다 아치 오다 기다 다리 음흉하다 쳐다보다 굶주리다 늑대 마냥 흘리다 오다 그렇게 흘리다 재수없다 재수없다 그렇게 정말 들다 치다 두다 좋다 그리다 잘나다 나르다 외면 걸어가다 정말 화가 공주 그렇게 기지 좋다 재수없다
  오딘  ,Nightmare (악몽),어둠 지나 절망 다른 꾸다 제발 악몽 나다 바라다 그렇게 악마 건네다 핏빗 들다 있다 검다 그름 물들다 그렇게 살인 갈망 진실 또다시 새롭다 꾸다 그렇게 살인 그것 제발 악몽 고통 하루 모두 숨다 살아가다 얼굴 오늘 살아가다 그렇게 살인 얼굴 그렇게 살다 그렇게 살인 죽음 눈물 멈추다 악몽 같다 운명 장난 멈추다 죽음 고통 멈추다 나르다 보다 어둠 모두 지켜보다 있다 육체 썩다 죽다 평온하다 자유 얻다 있다 슬픔 절망 지나 뼛속 입다 상처 지탱 없다 그렇게 악마 건네다 핏빛 들다 있다 검다 구름 물들다 그렇게 살인
  Darkthrone  ,Lifeless,
  Pantera  ,Cowboys From Hell,
  Switchfoot  ,Stars (Acoustic),
  Alter Bridge  ,Calm The Fire,
  Queen  ,Keep Yourself Alive (2011 Mix),
  Franz Ferdinand  ,The Fallen,
  들국화  ,매일 그대와,매일 그대 아침 햇살 받다 매일 그대 뜨다 고프다 매일 그대 둘이서 매일 그대 얘기 하고프다 새벽 내리다 거리 저녁 노을 타다 우리 모든 같이 나누다 매일 그대 안기다 매일 그대 들고파다 새벽 내리다 거리 저녁 노을 타다 우리 모든 같이 나누다 매일 그대 아침 햇살 받다 매일 그대 뜨다 고프다 정말 매일 그대 진짜 들고파다 매일 그대 얘기 하고프다 매일 그대 매일 그대
  김현식  ,봄 여름 가을 겨울,오다 강산에 피고 여름 이면 꽃들이 만발 가을 이면 강산에 단풍 겨울 오다 장난 아름답다 우리 강산 여름 가을 겨울 바뀌다 변하다 않다 아름답다 우리 강산 바뀌다 변하다 않다 아름답다 우리 강산 여름 가을 겨울 오다 강산에 피고 여름 이면 꽃들이 만발 가을 이면 강산에 단풍 겨울 오다 장난 아름답다 우리 강산 여름 가을 겨울 바뀌다 변하다 않다 아름답다 우리 강산 바뀌다 변하다 않다 아름답다 우리 강산 여름 가을 겨울
  Sum 41  ,Pieces,
  Coldplay  ,Rainy Day,
  The Verve  ,Noise Epic,
  폐폐인  ,Let`s Go Together,조용하다 어둠 들어오다 내다 나르다 보다 보다 뜨다 촛불 켜다 보다 어디 아주 멀다 누군가 나르다 기다리다 같다 설레임 설치 언젠가 늘다 만나다 생각 이제 혼자 알다 어둡다 안다 쓸쓸하다 감싸다 조용하다 어둠 들어오다 내다 나르다 보다 보다 뜨다 촛불 켜다 보다 이제 혼자 알다 어둡다 안다 쓸쓸하다 감싸다 어둡다 감싸다
  Men I Trust  ,Seven,
  Daughtry  ,Torches,
  James Morrison  ,Wonderful World (Acoustic Ver.),
  3rd Strike  ,Strung Out,
  Pulp  ,Live Bed Show,
  이은미  ,니가 알던 세상은,돌다 보다 너무 멀리 떠나오다 나르다 알다 방황 이제 돌아오다 깊다 같다 눈길 내다 없다 어둠 쌓이다 모습 잊다 세상 다시 돌아보다 멀다 헤매다 이제 선물 여지 들어오다 얘기 세상 보다 껍데기 마음 판단 나르다 잡다 있다 우리 자신 여지 들어오다 기다 잊어버리다 세상 다시 돌아보다 멀다 헤매다 이제 선물 여지 들어오다 얘기 세상 보다 껍데기 마음 판단 나르다 잡다 있다 우리 자신 여지 들어오다 기다 잊어버리다 여지 들어오다 얘기 세상 보다 껍데기 마음 판단 나르다 잡다 있다 우리 자신 여지 들어오다 기다 잊어버리다 여지 들어오다 얘기 세상 보다 껍데기 마음 판단 나르다 잡다 있다 우리 자신 여지 들어오다 기다 잊어버리다
  Rainbow  ,Since You Been Gone (Album Version),
  YB  ,오늘은,가다 오도 가도 무겁다 구두 이상 필요 않다 버리다 떠나가다 돌아보다 고장 자동차 요란하다 바퀴 인생 귀신 쫓기다 달려오다 옛이야기 버리다 떠나가다 돌아보다 아무렇다 약속 없이 기대다 없이 별빛 따르다 바람 따라서 이제 떠나가다 조각 구름 만날 수만 있다 혼자 좋다 이제 떠나가다 강물 잃어버리다 있다 좋다 오늘 오늘 내일 내일 뜨다 지고 시계 아무 소용없다 버리다 떠나가다 돌다 보지 아무렇다 약속 없이 기대다 없이 별빛 따르다 바람 따라서 이제 떠나가다 조각 구름 만날 수만 있다 혼자 좋다 이제 떠나가다 강물 잃어버리다 있다 좋다 언제 좋다
  The Script  ,You Won`t Feel A Thing,
  Nothing But Thieves  ,Forever & Ever More,
  블랙홀  ,잠들지 않는 그리움,우연히 있다 비록 꾸다 너무나도 좋다 그때 그대로 기쁘다 깨다 있다 감고 있다 비록 꾸다 다시 보고 싶다 그때 그대로 행복하다 기억 잊다 미련 모두 버리다 그래도 알다 어디 있다 기억 생각 우리 사랑 우연히 있다 비록 꾸다 너무나도 좋다 그때 그대로 어디 있다 기억 생각 우리 사랑 어디 있다 기억 생각 우리 사랑
  Kyuss  ,One Inch Man ,
  Oasis  ,Rock `N` Roll Star,
  Mudhoney  ,Between Me & You Kid ,
  A Weather  ,Oh My Stars,
  MARINA  ,Primadonna,
  Muse  ,Reapers,
  존박  ,지워져간다,햇살 맞다 잊혀지다 시간 생각 얼마나 지나다 없다 함께 순간 잡히다 않다 어딘가 남다 다시 돌아가다 수도 다시 오다 수도 없다 없이 바라보다 조급하다 마음 숨다 애쓰다 않다 대다 투명하다 비밀 같다 우리 시간 얼마나 지나다 없다 기억 빛나다 있다 짧다 순간 바람 머물다 자리 남겨지다 먼지 힘없다 얘기 기억 애쓰다 않다 행복하다 우리 시간 웃음 지워지다 간다 슬픔 웃음 모두 떠나다 보내다 조급하다 마음 숨다 애쓰다 않다 대다 투명하다 비밀 같다 순간 바람 머물다 자리 남겨지다 먼지 힘없다 얘기 기억 애쓰다 않다 행복하다 우리 시간 웃음 지워지다 간다
  Wallows  ,Scrawny,
  Pete Townshend  ,Let My Love Open The Door,
  버즈  ,척,대체 그리다 그립다 아프다 기억 전혀 남다 않다 얘기 추억 무겁다 마음 잠시 기분 행복하다 미안하다 생각 이르다 보지 가져가다 지독하다 그리움 기억 다시 데려가다 아무렇다 않다 써다 또다시 아직도 사람 마음 차다 생각 않다 쓴웃음 미련 삼키다 보다 미워하다 싶다 그것 자다 기억 너무나 찬란하다 들다 가져가다 지독하다 그리움 기억 다시 데려가다 아무렇다 않다 써다 또다시 나르다 잊다 대답 없다 질문 길어지다 여전하다 거울 표정 그립다 그대 있다 아무렇다 않다 써다 보다 또다시 아직도
  Arch Enemy  ,Burning Bridges,
  My Chemical Romance  ,Cemetery Drive,
  Ron Sexsmith  ,Thinking Out Loud,
"  Missio ,  Death Stranding: Timefall  ",Sing To Me,
  Led Zeppelin  ,Custard Pie,
  My Chemical Romance  ,Teenagers,
  G. 고릴라밴드  ,토요일 오후 2시,게로 간다 늦다 않다 생각 시간 없다 필요없다 간다 혼자 살아가다 없이 나다 있다 생각 미치다 이렇게 들다 모르다 간다 간다 사람 용서 않다 나르다 없다 어쩔 수가 없다 이제 다시 가다 화려하다 웨딩 드레스 모두 여자 대다 혼자 살아가다 없이 나다 있다 생각 미치다 이렇게 들다 모르다 간다 간다 사람 용서 않다 나르다 없다 어쩔 수가 없다 이제 다시 가다 화려하다 웨딩드레스 모두 여자 간다 간다 간다 나르다 없다 어쩔 수가 없다 이제
  전영록  ,잊어야 하네,아쉬움 젖다 마르다 뜨다 지고 세월 가다 이내 작다 마음 피고 지고 사랑 가다 기다리다 떠나가다 헤매다 간곳 없다 사라지다 버리다 발자욱 가버리다 불꽃 잊다 야하다 잊다 야하다 그리움 지치다 돌아서다 이제 가다 세상 이내 작다 마음 피고 지고 사랑 가다 기다리다 떠나가다 헤매다 간곳 없다 사라지다 버리다 발자욱 가버리다 불꽃 잊다 야하다 잊다 야하다 그리움 지치다 돌아서다 이제 가다 세상 세상 세상
  Machine Head  ,Who We Are,
  Pink Floyd  ,Speak To Me,
  Candlebox  ,Lucy,
  Cigarettes After Sex  ,K.,
  서태지  ,널 지우려 해,우연히 걷다 마주치다 모습 너무 놀래다 작고 귀엽다 깨물다 주다 모습 너무 닮다 잊다 생각 어디 있다 가끔 생각 쓸데없다 걱정 한숨 짓다 이제 지우다 다시다 떠올리다 않다 가슴 아프다 일이 생각 눈물 짓다 않다 마음 찾다 싶다 생각 마음 아프다 아직 잊다 하나 짓궂다 목소리 귓가 들리다 같다 슬프다 좋다 추억 눈물 함께 담다 날다 버리다 이제 나다 나르다 찾다 떠나가다 이제 지우다 다시 떠올리다 않다 가슴 아프다 일이 생각 눈물 짓다 않다 마음 찾다 싶다 처음 보다 마지막 가보다 싶다 오다 정신없이 그냥 걷다 있다 한도 없이 걷다 보다 잊다 있다 같다 얼마나 가야 언제나 언제나 지다 있다 소리치다 부르다 있다 큰소리치다 부르다 있다
  The Avett Brothers  ,At The Beach,
  404  ,숲속에서,오다 오다 그대 잃다 숲속 걷다 넘어지다 걷다 넘어지다 들어가다 숲속 정말 모르다 정말 모르다 소리 지르다 보다 점점 멀어지다 이미 틀리다 생각 보다 아무 소용없다 해도 아무 대답 없다 생각 아무 소용 없다 해도 아무 대답 없다 생각 아무 소용 없다 해도 아무 대답 없다 생각 아무 소용 없다 해도 아무 대답 없다 그대
  들국화  ,이별이란 없는거야,이별 생각 울다 그건 작다 착각 가면 어딜 가다 좁다 하늘아래 동안 서로 멀리 있다 걸다 웃다 나르다 보내다 언젠가 만나다 새롭다 모습 이별 없다 좁다 하늘아래 안녕 없다 세상 떠나다 안녕 때문 울다 그건 작다 착각 가면 어딜 가다 좁다 마음속 언제나 별빛 웃다 나르다 보내다 언젠가 만나다 새롭다 마음 이별 없다 좁다 하늘아래 안녕 없다 세상 떠나다 이별 없다 좁다 하늘아래 안녕 없다 세상 떠나다
  Saosin  ,Come Close,
  Bombay Bicycle Club  ,Always Like This,
  Deicide  ,Kill The Christian,
  Van Halen  ,Dance The Night Away,
  ruru  ,blink,
  우주나비  ,아득한 새벽 (괜찮아질거야),끝나다 않다 이야기 그렇게 시작 고해 어둠 쫓다 야하다 모르다 기다리다 나르다 잡다 상처 투성이 쓰러지다 않다 믿다 싶다 뿐이다 돌아서다 나르다 보다 보다 위태롭 서다 있다 믿다 싶다 뿐이다 나르다 멀리 밀다 소용 없다 어둠 걷히다 새벽 우리 이제 모두 괜찮다 지다 우린 알다 어둠 쫓다 야하다 모르다 믿다 믿다 이끌다 대로 어둠 저편 건너 괜찮다 지다 믿다 싶다 깨뜨리다 없다 기다리다 믿다 싶다 깨뜨리다 없다 기다리다 아직 잠들다 어둠 걷히다 깊다 달려오다 상처 괜찮다 어둠 걷히다 새벽 우리 이제 모두 괜찮다 지다 우린 알다 그렇게 기다리다 새벽 우리 망설이다 이제 괜찮다
  Nada Surf  ,Popular ,
  걸  ,Rock`n Roll Revolution,끔찍하다 상상 내겐 막히다 버리다 같다 고통 이해 해주다 좋아하다 곤란하다 네겐 항상 다른 이벤트 기쁘다 해주다 남자 더욱더 모르다 때로는 나다 휴일 있다 잠시 가만두다 않다 혼자 오히려 불안하다 이렇다 이렇다 어딨다 게로 빠져들다 두렵다 이렇다 이렇다 어딨다 끔찍하다 상상 내겐 막히다 버리다 같다 고통 이해 해주다 좋아하다 곤란하다 네겐 항상 다른 이벤트 기쁘다 해주다 남자 더욱더 모르다 때로는 나다 휴일 있다 잠시 가만두다 않다 혼자 오히려 불안하다 이렇다 이렇다 어딨다 게로 빠져들다 두렵다 이렇다 이렇다 어딨다 게로 빠져들다 두렵다 이렇다 이렇다 어딨다
  로코베리  ,그깟 자존심,있다 고백 없다 안되다 붙잡다 그렇다 모르다 척해 일이 있다 생각 그때 너무나도 후회 사랑 자존심 잃다 내려오다 거리 서서 우산도 없이 그저 기다리다 나타나다 주다 바라다 신호등 빨갛다 불빛 우리 사일 얘기 흔들리다 익숙하다 버스 창문 비치다 모습 슬프다 나르다 설명 그래도 돌아가다 싶다 않다 미안하다 치열하다 사랑 지치다 당연하다 이렇다 이별 인정 사랑 보내다 그때 너무나도 후회 사랑 자존심 잃다 내려오다 거리 서서 우산도 없이 그저 기다리다 나타나다 주다 바라다
  Sev  ,Stand Straight,
  플라워  ,Stay,외롭다 가끔 생각 아마도 후회 모르다 지나가다 기억 잃다 슬픔 조금씩 이제야 돌아가다 힘들다 다시 돌아오다 언제 용서 해주다 떠나다 되돌리다 모습 잊다 이제 기도 일도 없다 우리 살아가다 이제야 돌아가다 힘들다 다시 돌아오다 언제 용서 해주다 떠나다 되돌리다 힘들다 다시 돌아오다 기다리다 대답 주다 떠나다 되돌리다 모습 잊다 이제 기도
  Queen  ,Flick Of The Wrist (2011 Remaster),
  Train  ,Drink Up,
  L.A. Guns  ,Beautiful,
  Dire Straits  ,So Far Away,
  후아유  ,Be alright,가다 대로 따라가다 당당하다 보여주다 세상 원하다 방식 그렇게 살아가다 필요 없다 그렇다 꾸다 싶다 너무 많다 매일 매일 멋지다 사랑 싶다 다시 다시 가다 대로 느낌 가다 대로 행복하다 있다 그렇다 괜찮다 가다 대로 따라가다 당당하다 보여주다 세상 원하다 방식 그렇게 살아가다 필요 없다 그렇다 꾸다 헛된 후회 않다 다시다 원하다 대로 살다 그렇다 그렇다 가다 대로 느낌 가다 대로 행복하다 있다 그렇다 괜찮다 가다 대로 따라가다 당당하다 보여주다 세상 원하다 방식 그렇게 살아가다 필요 없다 그렇다 꾸다 가다 대로 따라가다 당당하다 보여주다 세상 원하다 방식 그렇게 살아가다 필요 없다 그렇다 꾸다
  Ryan Adams  ,My Wrecking Ball,
  Oasis  ,Cigarettes & Alcohol,
  캔  ,답 (Answer),세상 살다 같다 그래도 누군가 원하다 채우다 있다 힘들다 채운 마음 비어 사랑 그립다 그렇다 존재 않다 보다 함께 맺다 인연 끊다 없다 지나가다 바람 같다 없다 내다 멀리 떠나가다 지치다 버리다 마음인걸 엇갈리다 시간 벗어나다 좋다 추억 기억 있다 모질다 생각 마르다 나르다 미워하다 순간 버리다 그것 나르다 떠나다 이제 행복하다 그만 놓다 버리다 애원 어도 변하다 않다 이제 어긋나다 사랑 진정 사랑 착각 사과 사랑 나다 내다 멀리 떠나가다 지치다 버리다 마음인걸 엇갈리다 시간 벗어나다 좋다 추억 기억 있다 모질다 생각 마르다 나르다 미워하다 순간 버리다 그것 나르다 떠나다 행복하다 그만 놓다 버리다 정말 밉다 않다 이렇다 나르다 사랑 그리다 착하다 아프다 하니 소리 지르다 원망 해보다 뭐라다 해보다 그렇게 해주다 편하다 떠나가다 있다 정말 모르다 정말 모르다 바보 정말 정말 모르다 정말 모르다 미안하다 정말 세상 살다 같다 그래도 아직 원하다 채우다 주다 없다 슬프다 지우다
  Kent  ,Innan allting tar slut,짜다 짜다 짜다 짜다
  Elton John  ,Candle In The Wind (Remastered 2014),
  토일렛키  ,Fake (윤형재 X 정수아),해주다 없다 해주다 없다 해주다 없다 해주다 없다 우리 만난 오랜 하나 그림 색칠 되어다 지우다 수가 없다 되돌리다 없다 용서 미안하다 모든 버리다 늦다 약속 크다 상처 사랑 기도 행복하다 지기 우리 약속 없다 없다 거짓 거짓 만나다 기다 시간 깊숙이 박히다 버리다 가시 되어다 빼낼 수가 없다 되돌리다 없다 용서 미안하다 모든 버리다 늦다 약속 크다 상처 사랑 기도 행복하다 지기 우리 약속 거짓
  Bad Brains  ,Soul Craft,
  Imagine Dragons  ,Gold,
  강산에  ,그날 아침,그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 그날 아침 신집
  Feist  ,Comfort Me,
  우연주  ,청춘 유감,없다 동굴 아인 미래 독버섯 키우다 작다 틈새 들리다 소음 비명 소릴 자장가 삼다 고통 절망 신음 사랑 멀리 퍼지다 우리 없다 많이 어렵다 부딪히다 일어나다 전쟁 약자 밟다 배부르다 세상 말르다 버리다 마주 남기다 두다 않다 고통 절망 신음 사랑 멀리 퍼지다 우리 없다 많이 어렵다 부딪히다 일어나다 우리 없다 많이 어렵다 부딪히다 일어나다 없다 동굴 아인 미래 독버섯 키우다 작다 틈새 들리다 소음 비명 소릴 자장가 삼다 전쟁 약자 밟다 배부르다 세상 말르다 버리다 마주 남기다 두다 않다
  오석준  ,꿈을 넘어서,느끼다 보지 그립다 언제나 감싸다 꿈속 만나다 꿈속 눈빛 투명하다 사랑 넘다 숨결 느껴지다 넘다 깨어나다 감고 있다 다시 혼자 싫다 언제나 꿈속 싶다 어리다 품다 사랑 그저 우연 만나다 이제 찾다 꿈속 느끼다 만나다 꿈속 눈빛 투명하다 사랑 넘다 숨결 느껴지다 넘다 깨어나다 감고 있다 다시 혼자 싫다 언제나 꿈속 싶다 어리다 품다 사랑 그저 우연 만나다 이제 찾다 꿈속 느끼다 만나다
  Young The Giant  ,Anagram,
  봄여름가을겨울  ,아웃 사이더,머리 낡다 청바지 며칠 굶다 검은색 가죽 점버 입다 다니다 하이 데커 있다 들다 같다 모양 헤어스타일 유행 따르다 입다 다른 이의 시선 신경 쓰다 개성 없다 보이다 싫다 그것 세상 어느 가도 갖다 있다 잖다 이해도 바라지 않다 지난 집착 않다 아무 이해 돌아서다 웃다 아웃사이더 명예 없다 금전 없다 자존심 있다 쾡하 검다 트랙 그림 보다 그것 세상 어느 가도 갖다 있다 잖다 이해도 바라지 않다 지난 집착 않다 아무 이해 돌아서다 웃다 아웃사이더 이해도 바라지 않다 지난 집착 않다 아무 이해 돌아서다 웃다 아웃사이더 이해도 바라지 않다 지난 집착 않다 아무 이해 돌아서다 웃다 아웃사이더
  Hanson  ,If Only,
  The Cure  ,Boys Don`t Cry,
  Stone Temple Pilots  ,Between The Lines,
  러브홀릭  ,Magic,대체 원하다 비추다 믿다 끌리다 대로 맡기다 보다 감다 개다 들다 보다 놀라다 먹다 대로 있다 버리다 뜨다 스카이 타고 자유롭다 있다 차다 대체 뭐라다 끝없다 계단 거치다 내쉬다 나르다 보다 보다 열다 보다 놀라다 이제 먹다 있다 버리다 변신 로봇 스카이 타고 가다 있다 버리다 뜨다 가다 있다 버리다 뜨다 스카이 타고 자유롭다 있다
  The Stone Roses  ,Shoot You Down,
  뮤즈에로스  ,Black Rock N Roll,오늘 증시 하락 물가 높낮이 투자 이자 오늘 환률 상황 그것 풍족하다 모두 잊다 보다 신나다 모두 어깨 흔들다 웁스 춤추다 보다 모든 근심 걱정 인생 장면 걱정 아니다 뮤즈 에로스 어머니 작곡 작사 오늘 개헌 미래 입지 코메디언 아니다 그것 목표 아니다 모두 벗다 보다 신나다 모두 어깨 흔들다 웁스 춤추다 보다 모든 근심 걱정 인생 장면 걱정 아니다 모두 자기 욕심 도취 되어다 서로 슬프다 벗다 보다 다시 한번 생각 해보다 오늘 성경 말씀 골목 대장 헐벗 십일조 써다 보다 그것 아니다 이렇다 출처 가사
  Guns N` Roses  ,Madagascar,
  Feist  ,My Moon My Man (Grizzly Bear Remix),
  김경호  ,Survival Game,
  Gabrielle Aplin  ,Light Up The Dark,
  Aztec Camera  ,All I Need Is Everything,
  Teen Suicide  ,Cop Graveyard,
  Mark Eitzel  ,Snowbird,
  Grand Funk Railroad  ,I`M Your Captain/Closer To Home,
  자우림  ,애인 발견!!!,바보 같다 생각 보다 멍청하다 머리 마르다 착하다 생각 보다 상냥하다 귀엽다 머리 날씬하다 사람 모르다 안경 너머 진실 보다 어리숙하다 모습 천사 같다 영혼 아무 모르다 바보 같다 생각 보다 어눌하다 촌스럽다 표정 어색하다 착하다 생각 보다 솔직하다 신선하다 표정 좋다 사람 나르다 모르다 안경 너머 진실 보다 웃다 있다 얼굴 기대다 없다 어깨 아무 모르다 사람 우릴 모르다 안경 너머 진실 보다 세상 아름답다 사람 이렇다 많다 많다 너무 착하다 지키다 이대로 좋다 사람 그대로 너무 약하다 지키다 이대로 좋다 사람 그대로
  James Bay  ,Incomplete,
  Oasis  ,Idlers Dream,
