artist,title,lyric
  SAYMA  ,lalala (rough),그대의 마음은 어떤가요 이미 난 떠나고 없는 건가요 밤새 한 나의 기도 그대 들었다면 언젠가 내게 말해줘요 기나긴 이 밤도 지나가요 우리의 그 약속 기억하나요 멀리서 나의 인사 그대 보았다면 언젠가 내게 말해줘요 lalala lalalala lalala lalalala lalala lalalala I miss you lalala lalalala lalala lalalala lalala lalalala I miss you 멀리서 나의 인사 그대 보았다면 언젠가 내게 말해줘요
  내귀에 도청장치  ,실험 (Original),널 관찰하고 분석하고 실험해보고 싶어 널 사랑한다 했던 다른 그 사람까지 해부해 보고싶어 새벽 빗물 한숨의 조각들을 기쁨 희열 순간에 담아 너 존재하는 게 고통스러워 상상 속에 더 두려워 더 애원하지마 멈출 수 없어 나를 믿으면 안돼  널 이해한다 했던 다른 그 사람까지 해부해 보고싶어 새벽 빗물 한숨의 조각들을 기쁨 희열 순간에 담아 너 살아있는 게 감격스러워 꿈속에서 더 빛이나 더 날 붙잡아줘 멈출 수 있어 제발 나를 믿어줘  너 존재하는 게 고통스러워 상상 속에 더 두려워 더 애원하지마 멈출 수 없어 나를 믿으면 안돼
  아시안체어샷 (Asian Chairshot)  ,소녀,가득찬 달빛에 취해 나도 모르게 뒤따라간 소녀 춤을 춘다 세상 모든 것들이 숨죽인듯 나도 모르게 뒤따라간 소녀 산 깊은 어둠은 어서 가자듯 내 발걸음을 더 재촉 하는데 내 눈에 비친 소녀의 모습은 어느새 볼수없었다 세상 모든 것들이 숨죽인듯 나도 모르게 뒤따라간 소녀 산 깊은 어둠은 어서 가자듯 내 발걸음을 더 재촉 하는데 내 눈에 비친 소녀의 모습은 어느새 볼 수 없었다 내 눈에 비친 소녀여 어디로 사라졌는가 소녀야 춤을 추는 소녀야 소녀야 춤을 추는 소녀야 내 눈에 비친 소녀의 모습은 어느새 볼 수 없었다 내 눈에 비친 소녀여 어디로 사라졌나 덩실덩실 춤을 춘다 흩날리는 갈대들만 알아도 신명나게 춤사위를 놀리자 저 달빛에 희미하게 새기도록 오 오 덩실덩실 춤을추자 오 오 신명나게 춤을 추자
  Night O`Clock  ,Party,나에게 주어진 시간은 짧다. 시간은 용서없이 흘러만 갈텐데 내일도 똑같은 하루일 거라고 기대없는 꿈을 꾸며 잠들텐가  괜찮아 지금까지 살았던 날들도 충분의 의미있던 시간이야 그래도 남아있는 시간들 만큼은 너에게 즐겨볼 기회를 줘봐  내 인생은 즐거운 파티 하루 하루가 또 다른 파티 후회되도 내일은 또 다를거야  내 인생은 즐거운 노래 그래 가끔은 우울한 노래 불러보면 여전히 소중한 노래  (간주)  괜찮아 지금까지 살았던 날들도 충분의 의미있던 시간이야 그래도 남아있는 시간들 만큼은 너에게 즐겨 볼 기회를 줘봐  내 인생은 즐거운 파티 하루 하루가 또다른 파티 후회되도 내일은 또 다를거야  내 인생은 즐거운 노래 그래 가끔은 우울한 노래 불러보면 여전히 소중한 노래   우리 인생은 즐거운 파티 하루 하루가 특별한 파티 함께라면 분명히 또 다를거야   우리 인생은 즐거운 노래 함께 부르면 더좋은 노래 너와 내게 여전히 소중한 노래
  구텐버즈  ,킬빌 혹은 우울한 달,쓸쓸한 사정은 부리나케 달려오고 달달한 소식은 걸음을 멈추었는지 오늘도 지겨운 가난의 함정에 내일은 또 어떤 더러운 전쟁이 오늘도 지겨운 가난의 함정에 내일은 또 어떤 더러운 전쟁이 우울한 달을 탓하자 새날은 오지 않으니 우울한 달을 탓하자 새날은 오지 않으니 우울한 달을 탓하자 우울한 달을 탓하자 새날은 오지 않으니 우울한 달을 탓하자 새날은 오지 않으니 우울한 달을 탓하자 새날은 오지 않으니 우울한 달을 탓하자
  밤손님  ,돌아가는,뜨겁게 꿈을 꾸던 내 모습 기억해 난 이제 할 수 없는 걸 기억해 상상하던 내 모습 기억해 난 이제 할 수 없는 걸 하고 싶은 것도 없는데 난 이제 먹고 싶은 것도 없는데 이렇게 변해가는 변해가는 나 이렇게 울고 있는 울고 있는 나 그렇게 꿈을 꾸는 꿈을 꾸는 내 모습 기억해 이렇게 돌아가는 돌아가는 나 이렇게 울고 있는 울고 있는 나 그렇게 꿈을 꾸는 꿈을 꾸는 내 모습 기억해 하고 싶은 것도 없는 데 난 이제 갖고 싶은 것도 없는 데 이렇게 변해가는 변해가는 나 이렇게 울고 있는 울고 있는 나 그렇게 꿈을 꾸는 꿈을 꾸는 내 모습 기억해 이렇게 돌아가는 돌아가는 나 이렇게 울고 있는 울고 있는 나 그렇게 꿈을 꾸는 꿈을 꾸는 내 모습 기억해 나에나 나에나 나에나 나에나 나에나 나에나 나에나 나에나 환하게 웃고 있는 내 모습 기억해
  Marinade  ,다발보단 꽃 한송이,관심 없는 듯 장난처럼 흘려 말 할 때 휙 그냥 넘어가면 안돼 몰래 준비한 감동들은 티 나지 않게 심심한 날도 특별하게 다발보단 꽃 한 송이 커피보단 레몬 허브티 막대 사탕보단 생 초콜릿 말로 다 못한 표현들은 글로 말해줘 좀 서투르고 소소해도 사소한 다툼은 하루를 넘기면 안돼 내일 봐도 웃을 수 있게 티 안 나는 갈색머리도 살구색깔 내 입술도 조심스런 발걸음도 가볍지 않게 너 쫌 예쁘다 말해줘 늘 친구 같은 사이래도 오래된 편한 친구처럼 대하면 안돼 매일 또 봐도 색 다르게
  시와  ,"잘 가, 봄",안녕 지는 꽃들아 네가 있는 동안에 가려진 방안 어딘가 숨어서 너의 얼굴 몰래 보며 지냈지 안녕 피는 잎들아 네가 없는 동안에 모든 게 변해가고 나만 늘 그 자리에서 맴돈다 여겼지 봄이 오니 사람들이 웃네 봄이라고 온 세상이 웃네 하지만 난 우울한 날을 보내네 매해 봄 이 맘 때쯤이면  안녕 피는 잎들아 네가 없는 동안에 돌아선 마음을 잡으려 애써도 생각대로 되지는 않더라 봄이 오니 사람들이 웃네 봄이라고 온 세상이 웃네 웅크려 지낸 날 어서 나오라고 손짓하네 매해 봄 이 맘 때 숨죽여 지낸 날 어서 나오라고 손짓하네 손짓하네 손짓하네 잘 가라 봄
  타루  ,날씨 맑음 (미스티 블루 Cover Song),우연히 마주치길 기대하기도 하면서 하루 종일 두근대는 맘으로 거리를 걸어봐  부서질 듯 햇살은 쏟아지고 날아갈 듯 바람은 살랑거려 바람 타고 내 맘은 날아가 끝도 없이 저 파란 하늘위로 날씨만 너무 좋은 날 방안에만 있기엔 억울해 거울 속에 내 모습은 왠지 서글퍼 보여 우연히 마주치길 기대하기도 하면서 하루 종일 두근대는 맘으로 거리를 걸어봐  꿈을 꾸듯 별빛은 내려앉아 사랑하듯 포근히 감싸 안아 달빛이여 내 맘을 전해 줘 그리운 이름 그대 꿈 속에서 날씨만 너무 좋은 날 아무 일도 없기엔 억울해 설레임에 치장한 내 모습 서글퍼 보여 이렇게 아름다운 날에 이처럼 어여쁜 나와 아름다운 가로수 길 함께 할 그댄 우연히 마주치길 기대하기도 했지만 하루 종일 설레이는 맘으로 거리를 걸어도
  도마  ,이유도 없이 나는 섬으로 가네 (온스테이지 Ver.),멀리멀리 가던 날 데려온 노래는 들리지도 않고 날아오를 듯이 가볍다가 고갤 떨구면 가장 낮은 곳으로 이유도 없이 나는 곧장 섬으로 가네 기다리는 사람도 없는 섬으로 가네 조심하며 걸어도 발소리는 아무도 없이 개만 운다 이유도 없이 나는 곧장 섬으로 가네 기다리는 사람도 없는 그 섬에는 조심하며 걸어도 발소리는 아무도 없이 개만 운다
